##Alpha(50mT) X DEG X DEG
0.2 -9.5368E-6 95.61 0.13672 -0.89844
5.01 2.4796E-5 75.251 0.13666 -0.9375
9.78 5.9128E-5 57.008 0.13666 -0.92969
14.66 8.9646E-5 48.485 0.13666 -1.0234
20.55 0.000103 43.547 0.1366 -0.95313
25.1 5.9128E-5 56.305 0.13654 -0.96875
29.95 0.000103 43.086 0.13666 -0.86719
34.87 0.00010872 42.227 0.13672 -0.96875
40.29 8.3924E-5 48.172 0.13666 -0.92969
45.28 5.9128E-5 57.461 0.13654 -0.80469
49.72 7.8202E-5 50.383 0.13666 -0.98438
55.38 4.9591E-5 64.204 0.13672 -0.9375
60.13 3.624E-5 68.547 0.13666 -0.9375
64.95 -5.7221E-6 91.001 0.1366 -0.90625
70.47 -4.5777E-5 112.74 0.13666 -1.0391
75.53 -7.0572E-5 126.38 0.13666 -0.88282
80.51 -0.00013542 144.39 0.13666 -0.92969
85.78 -0.00016785 149.88 0.13666 -0.96875
89.74 -0.00018692 153.23 0.13672 -1.0625
95.07 -0.00026703 161.02 0.13678 -0.99219
100.31 -0.00031471 162.76 0.13672 -0.96875
105.56 -0.00034332 164.01 0.13672 -0.89844
109.76 -0.00035858 165.39 0.13672 -0.86719
115.28 -0.0003643 165.02 0.13666 -0.90625
120.24 -0.00033188 163.4 0.13672 -0.89844
125.66 -0.0003624 165.02 0.13666 -0.92969
130.64 -0.00031662 163.77 0.13672 -0.96875
134.96 -0.00032425 163.08 0.13678 -1.0391
139.98 -0.00032997 163.59 0.13672 -0.89844
145.04 -0.00030899 162.59 0.13678 -0.98438
150.13 -0.00029183 161.16 0.13678 -0.86719
155.11 -0.00025177 158.39 0.13672 -0.89844
160.13 -0.00020981 155.09 0.13666 -0.77344
165.31 -0.00019646 153.24 0.13672 -0.9375
170.46 -0.00017738 152.15 0.13672 -0.98438
175.41 -0.00013924 145.99 0.13672 -0.96875
180.5 -8.0109E-5 129.5 0.13666 -0.9375
185.59 -9.5368E-6 95.094 0.13666 -0.95313
189.73 3.8147E-6 86.876 0.13678 -1.1094
195.59 4.3869E-5 63.844 0.13672 -0.9375
200.58 5.3406E-5 58.086 0.13672 -0.89844
204.76 0.00010872 40.313 0.13666 -0.90625
210.64 7.4387E-5 51.211 0.13666 -0.82813
215.29 8.7738E-5 46.571 0.13666 -0.80469
220 4.7684E-5 61.383 0.1366 -0.77344
225.07 5.1499E-5 60.25 0.13666 -0.89844
230.76 1.5259E-5 81.024 0.13666 -0.84375
235.66 1.1444E-5 81.868 0.13672 -0.8125
240.44 -1.5259E-5 97.461 0.13672 -0.96875
245.47 -4.7684E-5 117.37 0.13666 -0.85938
250.29 -8.2017E-5 130.68 0.13666 -0.82813
255.27 -0.00013352 145.49 0.13666 -0.88282
260.31 -0.00016976 151.22 0.13666 -0.95313
265.31 -0.00023079 160.21 0.13672 -0.89844
270.42 -0.00029183 163.24 0.13666 -0.80469
275.43 -0.0003357 164.61 0.13672 -0.85938
280.53 -0.00035858 165.39 0.13672 -0.8125
285.7 -0.0003891 166.7 0.13672 -0.70313
289.81 -0.00035477 165.95 0.13672 -0.8125
295.59 -0.00038338 166.07 0.13672 -0.86719
299.91 -0.00037766 166.08 0.13678 -0.89844
304.84 -0.00037384 166.44 0.13678 -0.82813
309.79 -0.00039864 167.44 0.13672 -0.92969
315.08 -0.00039673 166.47 0.13672 -0.78907
320.33 -0.00033379 164.35 0.13678 -0.89844
325.3 -0.0003109 162.31 0.13678 -0.75782
330.31 -0.00028038 161.05 0.13672 -0.82813
335.64 -0.00028229 161.76 0.13678 -0.92969
340.66 -0.00025177 159.52 0.13678 -0.89844
345.61 -0.00018311 152.59 0.13678 -0.86719
350.69 -0.00016022 148.85 0.13678 -0.85938
354.75 -0.00010491 137.9 0.13678 -0.98438
360.21 -4.5777E-5 114.9 0.13678 -0.89844
0.2 -4.9591E-5 116.95 0.13678 -0.90625
5.01 -1.3352E-5 97.719 0.13672 -0.78907
9.78 2.4796E-5 75.001 0.13672 -0.84375
14.66 3.624E-5 68.547 0.13672 -0.78125
20.55 5.5313E-5 57.039 0.13678 -0.90625
25.1 8.3924E-5 48.742 0.13678 -0.85938
29.95 9.5368E-5 44.5 0.13678 -0.92969
34.87 7.8202E-5 47.774 0.13672 -0.88282
40.29 3.624E-5 67.305 0.13678 -0.89844
45.28 4.5777E-5 63.836 0.13678 -0.89844
49.72 3.8147E-5 66.922 0.13672 -0.84375
55.38 1.7166E-5 79.071 0.13678 -0.84375
60.13 -1.9074E-5 100.22 0.13672 -0.82813
64.95 -2.6703E-5 105.67 0.13678 -0.84375
70.47 -5.3406E-5 117.71 0.13678 -0.82813
75.53 -0.0001297 144.95 0.13672 -0.75
80.51 -0.00019264 154.22 0.13672 -0.88282
85.78 -0.00020218 156.34 0.13672 -0.84375
89.74 -0.00024796 157.78 0.13678 -0.84375
95.07 -0.00031471 163.77 0.13672 -0.82813
100.31 -0.0002861 161.35 0.13678 -0.88282
105.56 -0.00034332 164.98 0.13672 -0.95313
109.76 -0.00032997 164.12 0.13678 -1.0234
115.28 -0.00036621 166.2 0.13672 -0.78125
120.24 -0.00037956 166.13 0.13672 -0.89844
125.66 -0.00039482 167.28 0.13672 -0.86719
130.64 -0.00034332 164.01 0.13672 -0.88282
134.96 -0.00032234 163.81 0.13678 -0.72657
139.98 -0.00032044 164.2 0.13678 -0.85938
145.04 -0.00033188 163.29 0.13678 -0.86719
150.13 -0.00034332 164.27 0.13678 -0.95313
155.11 -0.00026703 160.91 0.13678 -1.0078
160.13 -0.00022316 156.79 0.13678 -1.0391
165.31 -0.00021553 155.95 0.13684 -0.92188
170.46 -0.00014877 146.74 0.13678 -0.8125
175.41 -0.00013352 144.52 0.13678 -0.82813
180.5 -5.7221E-5 120.5 0.13684 -0.89844
185.59 -1.3352E-5 97.719 0.13684 -1.0391
189.73 1.1444E-5 83.11 0.13678 -0.89844
195.59 2.6703E-5 72.211 0.13684 -1.0234
200.58 2.2888E-5 76.211 0.13678 -0.95313
204.76 5.3406E-5 57.594 0.13678 -0.95313
210.64 5.9128E-5 56.789 0.13684 -0.85938
215.29 3.4332E-5 68.383 0.13678 -0.84375
220 4.3869E-5 64.649 0.13678 -0.90625
225.07 7.248E-5 51.336 0.13684 -0.9375
230.76 2.2888E-5 76.196 0.13678 -0.80469
235.66 -1.1444E-5 96.876 0.13666 -0.85938
240.44 -3.4332E-5 111.98 0.13672 -0.99219
245.47 -5.7221E-5 123.43 0.13672 -0.96875
250.29 -0.0001297 145.3 0.13678 -1.0078
255.27 -0.00013924 145.99 0.13678 -0.95313
260.31 -0.00020599 155.13 0.13678 -0.80469
265.31 -0.00023842 159.44 0.13672 -0.78125
270.42 -0.00028992 161.16 0.13678 -0.90625
275.43 -0.00029564 161.66 0.13678 -0.96875
280.53 -0.00032807 164.04 0.13678 -1.0078
285.7 -0.00037766 166.08 0.13678 -0.84375
289.81 -0.00038529 166.88 0.13684 -0.88282
295.59 -0.0003891 166.94 0.13678 -0.85938
299.91 -0.00037575 165.54 0.13684 -0.86719
304.84 -0.00036621 164.98 0.13678 -0.88282
309.79 -0.00034332 164.27 0.13678 -0.90625
315.08 -0.00037003 165.11 0.13678 -0.88282
320.33 -0.00030327 161.94 0.13678 -0.89844
325.3 -0.00030327 161.37 0.13678 -0.96875
330.31 -0.00028801 161.35 0.13678 -1.0078
335.64 -0.00026322 159.72 0.13678 -0.86719
340.66 -0.00022125 156.63 0.13678 -0.8125
345.61 -0.00019836 154.6 0.13678 -0.88282
350.69 -0.00014687 146.62 0.13678 -0.85938
354.75 -0.00012016 139.32 0.13678 -0.71875
360.21 -3.0518E-5 107.23 0.13678 -0.95313
0.2 -5.1499E-5 118.12 0.13672 -0.9375
5.01 5.7221E-6 85.907 0.13684 -0.99219
9.78 -1.9074E-6 91.04 0.13678 -0.9375
14.66 1.9074E-5 77.235 0.13678 -0.90625
20.55 5.1499E-5 61.024 0.13684 -0.92188
25.1 8.7738E-5 46.571 0.13684 -0.88282
29.95 4.3869E-5 63.844 0.13684 -0.92188
34.87 9.1553E-5 47.524 0.13678 -0.8125
40.29 6.8665E-5 53.61 0.13684 -0.85938
45.28 6.1036E-5 56.758 0.13678 -0.84375
49.72 4.1962E-5 65.086 0.13684 -0.86719
55.38 2.4796E-5 76.196 0.13684 -0.85938
60.13 -3.8147E-6 92.001 0.13678 -0.95313
64.95 -4.5777E-5 115.38 0.13678 -0.85938
70.47 -9.5368E-5 135.49 0.13672 -0.88282
75.53 -0.0001297 144.59 0.13684 -0.89844
80.51 -0.00020981 155.69 0.13678 -0.9375
85.78 -0.00022316 157.31 0.13678 -0.92969
89.74 -0.00025177 160.31 0.13684 -0.9375
95.07 -0.00029183 162.45 0.13684 -0.86719
100.31 -0.00032234 164.01 0.13684 -0.89844
105.56 -0.00034142 164.64 0.1369 -0.9375
109.76 -0.00037003 165.59 0.13684 -0.85938
115.28 -0.00035858 165.64 0.1369 -0.85938
120.24 -0.00040245 167.82 0.13684 -0.84375
125.66 -0.00037575 166.31 0.13684 -0.89844
130.64 -0.00037956 166.08 0.13684 -0.85938
134.96 -0.00037766 165.84 0.13684 -0.85938
139.98 -0.0003643 165.4 0.1369 -0.96094
145.04 -0.00031853 164.13 0.13684 -0.89844
150.13 -0.0003109 163.04 0.1369 -0.92188
155.11 -0.00027466 160.32 0.1369 -0.95313
160.13 -0.00027275 161.03 0.13684 -0.85938
165.31 -0.00023842 158.47 0.13684 -0.89844
170.46 -0.00018311 151.76 0.13684 -0.82813
175.41 -0.00011063 140.7 0.1369 -0.92188
180.5 -5.9128E-5 121.1 0.13684 -0.92188
185.59 -4.0055E-5 111.45 0.13678 -0.9375
189.73 0 89.993 0.13684 -0.85938
195.59 2.861E-5 73.922 0.13684 -0.90625
200.58 1.9074E-5 76.751 0.13684 -0.95313
204.76 3.624E-5 68.547 0.1369 -0.72657
210.64 5.3406E-5 59.485 0.13684 -0.82813
215.29 4.9591E-5 61.383 0.13678 -0.84375
220 5.3406E-5 59.032 0.13678 -0.95313
225.07 2.4796E-5 74.469 0.13678 -0.99219
230.76 2.6703E-5 72.579 0.13678 -0.9375
235.66 -1.5259E-5 98.743 0.13678 -0.86719
240.44 -5.3406E-5 119.85 0.13684 -1.0078
245.47 -6.6758E-5 123.02 0.13672 -0.78125
250.29 -8.0109E-5 129.6 0.13678 -0.84375
255.27 -0.00012398 144.24 0.13678 -0.77344
260.31 -0.00019455 154.63 0.13672 -0.82813
265.31 -0.00021744 158.34 0.13672 -0.86719
270.42 -0.00029183 163.06 0.13672 -0.86719
275.43 -0.00032044 164.01 0.13678 -0.99219
280.53 -0.00034523 164.34 0.13678 -0.96875
285.7 -0.00038338 166.73 0.13678 -0.84375
289.81 -0.00038719 166.84 0.13678 -1.0391
295.59 -0.00037575 165.84 0.13678 -0.85938
299.91 -0.00037003 165.59 0.13672 -0.88282
304.84 -0.00036049 165.7 0.13678 -0.92969
309.79 -0.00037384 165.48 0.13678 -0.84375
315.08 -0.0003357 162.67 0.13678 -0.98438
320.33 -0.00031853 162.56 0.13684 -0.96094
325.3 -0.00029755 163.2 0.13678 -0.77344
330.31 -0.0002842 161.45 0.13684 -0.84375
335.64 -0.00024987 158.59 0.13678 -0.86719
340.66 -0.00024033 158.61 0.13678 -0.8125
345.61 -0.00018883 153.83 0.13684 -0.90625
