#Alpha(207mT) X DEG X DEG
0.33 0.0004654 89.907 0.15735 0.023438
4.95 -0.0027466 90.501 0.15735 0.125
10.74 -0.0042229 90.782 0.15741 0.1875
15.51 -0.0045929 90.844 0.15753 0.070313
20.33 -0.0047493 90.883 0.15747 0.1875
25.03 -0.0054055 91.001 0.15741 0.55469
29.88 -0.004364 90.805 0.15747 0.48438
35.78 -0.0034103 90.633 0.15747 0.64844
40.62 -0.0018654 90.336 0.15741 0.71094
45.24 -6.1036E-5 90.001 0.15735 0.78125
50.19 0.0019989 89.61 0.15741 0.71875
55.1 0.0055695 88.954 0.15747 0.67188
59.87 0.0079041 88.524 0.15747 0.77344
65.74 0.011883 87.79 0.15747 0.73438
70.61 0.016724 86.899 0.15759 0.55469
75.67 0.02063 86.18 0.15759 0.57813
80.63 0.025627 85.266 0.15766 0.48438
84.84 0.030155 84.422 0.15778 0.32031
90.17 0.033467 83.829 0.15778 0.29688
95.43 0.035858 83.383 0.15778 0.21094
100.55 0.035748 83.399 0.15766 0.27344
105.52 0.037136 83.157 0.1579 -0.03125
110.74 0.035851 83.391 0.15772 0.054688
115.67 0.035393 83.469 0.15784 -0.015625
120.83 0.033318 83.86 0.15772 0.11719
124.87 0.032738 83.969 0.15784 -0.062501
129.94 0.031197 84.243 0.15784 -0.10156
134.97 0.028271 84.782 0.15778 -0.015625
140.15 0.025967 85.204 0.15784 -0.10156
145.31 0.024048 85.555 0.15778 -0.085938
150.33 0.022091 85.922 0.15784 -0.17188
155.35 0.018841 86.516 0.15784 -0.19531
160.41 0.014641 87.29 0.15766 0.03125
165.43 0.011021 87.954 0.15759 0.14063
170.55 0.0069008 88.719 0.15747 0.1875
175.58 0.0027847 89.477 0.15747 0.32031
180.67 -0.00074006 90.133 0.15759 0.375
185.75 -0.0041733 90.774 0.15741 0.51563
189.81 -0.004921 90.907 0.15747 0.49219
195.65 -0.006752 91.251 0.15741 0.64063
200.44 -0.0067368 91.251 0.15747 0.64063
205.23 -0.0063668 91.172 0.15759 0.61719
210.07 -0.0054856 91.016 0.15766 0.64063
215.02 -0.0046769 90.86 0.15759 0.75782
220.8 -0.0024834 90.446 0.15753 0.64844
225.5 -0.0007248 90.133 0.15759 0.74219
230.33 0.001812 89.665 0.15772 0.6875
235.29 0.002903 89.454 0.15759 0.97657
240.1 0.0065079 88.782 0.15772 0.71875
244.97 0.0098992 88.157 0.15772 0.74219
249.86 0.013867 87.422 0.15772 0.64844
254.93 0.01825 86.61 0.15778 0.5625
259.85 0.023331 85.68 0.15778 0.48438
265.19 0.028298 84.766 0.15778 0.46875
270.38 0.032666 83.985 0.1579 0.23438
275.55 0.034439 83.657 0.15784 0.14063
280.55 0.035359 83.493 0.15784 0.14063
285.57 0.034477 83.641 0.15772 0.25
290.77 0.033802 83.766 0.15784 0.125
295.75 0.033112 83.891 0.15772 0.16406
299.81 0.031792 84.133 0.15766 0.27344
304.92 0.030834 84.313 0.15778 0.14063
310 0.029659 84.524 0.15784 -0.062501
315.24 0.027126 84.993 0.15778 0.046875
320.32 0.026531 85.094 0.15784 -0.25781
325.41 0.023083 85.735 0.15778 -0.125
330.43 0.02034 86.235 0.15766 -0.14844
335.31 0.017746 86.704 0.15772 -0.10938
340.56 0.014153 87.376 0.15778 0.023438
345.36 0.0098687 88.165 0.15766 0.1875
350.51 0.0064621 88.797 0.15766 0.20313
355.65 0.001133 89.782 0.15753 0.50782
360.33 -0.0016403 90.297 0.15759 0.49219
0.33 -0.0014992 90.274 0.15747 0.55469
4.95 -0.0043869 90.813 0.15747 0.60157
10.74 -0.0067749 91.251 0.15747 0.69532
15.51 -0.0063439 91.172 0.15772 0.50782
20.33 -0.0063172 91.172 0.15759 0.60157
25.03 -0.0050736 90.938 0.15766 0.48438
29.88 -0.0048065 90.891 0.15766 0.66407
35.78 -0.0035553 90.657 0.15772 0.625
40.62 -0.001648 90.297 0.15772 0.66407
45.24 0.00016403 89.961 0.15778 0.82032
50.19 0.0020943 89.602 0.15778 0.82813
55.1 0.0046883 89.118 0.15766 0.92969
59.87 0.0078774 88.532 0.15784 0.71875
65.74 0.011185 87.915 0.15784 0.82813
70.61 0.015404 87.133 0.15784 0.71094
75.67 0.020485 86.204 0.15796 0.49219
80.63 0.024849 85.399 0.15784 0.46094
84.84 0.02879 84.68 0.15784 0.49219
90.17 0.032601 83.977 0.15796 0.34375
95.43 0.034634 83.602 0.15778 0.38281
100.55 0.035771 83.407 0.15784 0.23438
105.52 0.035294 83.485 0.15784 0.25781
110.74 0.034546 83.626 0.15772 0.32031
115.67 0.034321 83.672 0.15784 0.070313
120.83 0.033291 83.852 0.1579 -0.039063
124.87 0.031597 84.165 0.1579 0.03125
129.94 0.029003 84.641 0.15784 0.14063
134.97 0.028198 84.79 0.1579 -0.062501
140.15 0.026386 85.126 0.15796 -0.14844
145.31 0.024498 85.485 0.15784 -0.054688
150.33 0.022156 85.915 0.15796 -0.21875
155.35 0.019154 86.461 0.1579 -0.26563
160.41 0.014927 87.235 0.15778 -0.015625
165.43 0.010246 88.094 0.15766 0.17969
170.55 0.0066262 88.766 0.15778 0.17969
175.58 0.0020409 89.618 0.15759 0.42188
180.67 -0.0016174 90.297 0.15766 0.46094
185.75 -0.004406 90.813 0.15766 0.42188
189.81 -0.0059204 91.094 0.15766 0.49219
195.65 -0.0068322 91.266 0.15759 0.64844
200.44 -0.0065766 91.219 0.15766 0.625
205.23 -0.0060578 91.118 0.15772 0.625
210.07 -0.0054169 91.008 0.15772 0.69532
215.02 -0.0046234 90.852 0.15778 0.64844
220.8 -0.0026856 90.493 0.15766 0.78125
225.5 -0.0014191 90.251 0.15772 0.79688
230.33 0.00070191 89.852 0.15772 0.82813
235.29 0.0033074 89.376 0.15772 0.84375
240.1 0.0064812 88.797 0.15772 0.85157
244.97 0.0094452 88.251 0.15778 0.80469
249.86 0.013123 87.555 0.15784 0.69532
254.93 0.018105 86.641 0.15796 0.4375
259.85 0.022724 85.79 0.1579 0.50782
265.19 0.027683 84.883 0.15796 0.49219
270.38 0.031048 84.266 0.1579 0.40625
275.55 0.033371 83.852 0.15796 0.33594
280.55 0.034176 83.704 0.15796 0.25781
285.57 0.034993 83.547 0.15802 0.11719
290.77 0.03447 83.649 0.15802 0.11719
295.75 0.033177 83.883 0.15802 0.078126
299.81 0.032532 83.993 0.15796 -0.03125
304.92 0.03151 84.188 0.1579 -0.015625
310 0.028942 84.657 0.15784 0.046875
315.24 0.02845 84.758 0.15802 -0.21094
320.32 0.02552 85.29 0.15802 -0.125
325.41 0.023293 85.696 0.15796 -0.21094
330.43 0.020657 86.18 0.15802 -0.1875
335.31 0.017571 86.743 0.15796 -0.03125
340.56 0.013966 87.415 0.15784 0.11719
345.36 0.01033 88.079 0.15778 0.16406
350.51 0.006424 88.805 0.15778 0.21094
355.65 0.0018463 89.649 0.15772 0.34375
360.33 -0.0012398 90.219 0.15766 0.46875
0.33 -0.001976 90.36 0.15759 0.53125
4.95 -0.004982 90.922 0.15759 0.67188
10.74 -0.0062905 91.165 0.15766 0.61719
15.51 -0.0068245 91.251 0.15772 0.625
20.33 -0.0065422 91.204 0.15778 0.625
25.03 -0.00597 91.094 0.15772 0.61719
29.88 -0.0047302 90.868 0.15772 0.61719
35.78 -0.0027657 90.501 0.15784 0.50782
40.62 -0.0015259 90.274 0.15784 0.73438
45.24 0.00038147 89.915 0.15796 0.60157
50.19 0.0022316 89.586 0.15784 0.74219
55.1 0.0040741 89.235 0.15778 0.86719
59.87 0.0069352 88.696 0.15778 0.85157
65.74 0.011646 87.829 0.1579 0.69532
70.61 0.015919 87.055 0.15796 0.64844
75.67 0.020294 86.235 0.15802 0.51563
80.63 0.024849 85.407 0.15808 0.5
84.84 0.028881 84.665 0.15814 0.41406
90.17 0.032475 84.032 0.15814 0.36719
95.43 0.03508 83.547 0.15814 0.27344
100.55 0.036091 83.368 0.15814 0.14844
105.52 0.036282 83.321 0.15802 0.10156
110.74 0.03479 83.594 0.15796 0.21094
115.67 0.033905 83.758 0.15802 0.21094
120.83 0.032822 83.954 0.15802 0.22656
124.87 0.031628 84.172 0.15796 0.093751
129.94 0.030228 84.422 0.15802 0.078126
134.97 0.028561 84.735 0.15796 -0.015625
140.15 0.027092 85.001 0.15808 -0.19531
145.31 0.023876 85.586 0.15796 -0.078126
150.33 0.021717 85.977 0.15808 -0.17188
155.35 0.018509 86.579 0.15796 -0.062501
160.41 0.014885 87.243 0.15796 0.11719
165.43 0.010319 88.086 0.1579 0.21094
170.55 0.0064164 88.813 0.1579 0.27344
175.58 0.0021248 89.602 0.15772 0.42969
180.67 -0.0021477 90.391 0.15766 0.51563
185.75 -0.0050202 90.922 0.15772 0.5625
189.81 -0.005867 91.079 0.15772 0.6875
195.65 -0.0070267 91.305 0.15766 0.69532
200.44 -0.0069809 91.29 0.15772 0.6875
205.23 -0.0063553 91.172 0.15778 0.625
210.07 -0.0058861 91.086 0.15784 0.66407
215.02 -0.0045815 90.836 0.15784 0.82813
220.8 -0.0029183 90.532 0.15778 0.82813
225.5 -0.0014801 90.266 0.15778 0.91407
230.33 0.0015755 89.704 0.15784 0.6875
235.29 0.0030632 89.422 0.15784 0.97657
240.1 0.0070114 88.688 0.15802 0.71094
244.97 0.010006 88.133 0.15802 0.66407
249.86 0.012764 87.633 0.15802 0.74219
254.93 0.017769 86.704 0.15796 0.625
259.85 0.022843 85.766 0.15802 0.61719
265.19 0.027546 84.915 0.15808 0.51563
270.38 0.031891 84.118 0.15808 0.4375
275.55 0.033596 83.805 0.15802 0.33594
280.55 0.034611 83.633 0.15814 0.23438
285.57 0.034405 83.665 0.15808 0.27344
290.77 0.033772 83.782 0.15808 0.23438
295.75 0.032711 83.969 0.15808 0.27344
299.81 0.03254 84.008 0.15802 0.070313
304.92 0.031311 84.243 0.15814 -0.015625
310 0.03048 84.391 0.15814 -0.13281
315.24 0.027947 84.852 0.15808 -0.15625
320.32 0.025555 85.282 0.15808 -0.125
325.41 0.023316 85.704 0.15814 -0.062501
330.43 0.020466 86.219 0.15814 -0.10938
335.31 0.017445 86.774 0.15808 -0.039063
340.56 0.014355 87.344 0.15808 -0.039063
345.36 0.010494 88.055 0.15796 0.16406
350.51 0.0069352 88.711 0.1579 0.16406
355.65 0.0016861 89.68 0.15778 0.42969
360.33 -0.0011482 90.204 0.15784 0.41406
