#Alpha(207mT) X DEG X DEG
0.33 0.0029907 89.438 0.15759 0.21094
4.95 0.004551 89.157 0.15753 0.25
10.74 0.0073471 88.641 0.15759 0.25781
15.51 0.010376 88.086 0.15753 0.30469
20.33 0.014114 87.407 0.15759 0.21094
25.03 0.016838 86.907 0.15759 0.35938
29.88 0.019795 86.368 0.15759 0.50782
35.78 0.0238 85.641 0.15753 0.53125
40.62 0.026421 85.149 0.15741 0.69532
45.24 0.029514 84.594 0.15747 0.73438
50.19 0.033032 83.961 0.15747 0.67188
55.1 0.035961 83.43 0.15741 0.77344
59.87 0.039177 82.852 0.15747 0.69532
65.74 0.043095 82.149 0.15747 0.59375
70.61 0.045849 81.665 0.15747 0.60157
75.67 0.048489 81.196 0.15741 0.49219
80.63 0.050389 80.86 0.15741 0.35938
84.84 0.050438 80.852 0.15747 0.375
90.17 0.048352 81.227 0.15747 0.55469
95.43 0.045654 81.719 0.15741 0.55469
100.55 0.042145 82.344 0.15735 0.53907
105.52 0.039025 82.907 0.15741 0.46875
110.74 0.034649 83.688 0.15741 0.61719
115.67 0.031857 84.188 0.15747 0.46875
120.83 0.028755 84.758 0.15747 0.49219
124.87 0.026116 85.235 0.15747 0.42188
129.94 0.023396 85.727 0.15753 0.30469
134.97 0.020428 86.266 0.15753 0.30469
140.15 0.017315 86.836 0.15766 0.27344
145.31 0.014576 87.329 0.15772 0.16406
150.33 0.011593 87.876 0.15766 0.22656
155.35 0.0089913 88.352 0.15766 0.27344
160.41 0.0057831 88.93 0.15753 0.48438
165.43 0.0031052 89.415 0.15759 0.51563
170.55 0.0012207 89.774 0.15753 0.69532
175.58 -0.0002327 90.032 0.15747 0.77344
180.67 -0.00018692 90.024 0.15741 0.90625
185.75 0.0018463 89.657 0.15753 0.92188
189.81 0.0033569 89.368 0.15753 1.0313
195.65 0.0066872 88.766 0.15753 1.0391
200.44 0.0096322 88.227 0.15747 1.0547
205.23 0.01347 87.524 0.15759 0.91407
210.07 0.016373 86.993 0.15753 1.0156
215.02 0.019699 86.391 0.15759 1.0391
220.8 0.023007 85.782 0.15747 1.1719
225.5 0.026337 85.172 0.15747 1.1328
230.33 0.029411 84.626 0.15735 1.2188
235.29 0.032215 84.118 0.15735 1.2813
240.1 0.035797 83.469 0.15741 1.1328
244.97 0.038716 82.946 0.15735 1.125
249.86 0.04168 82.422 0.15741 1.0859
254.93 0.044964 81.829 0.15747 0.86719
259.85 0.046528 81.555 0.15747 0.86719
265.19 0.047474 81.383 0.15741 0.74219
270.38 0.046311 81.602 0.15747 0.64844
275.55 0.043309 82.126 0.15747 0.59375
280.55 0.040341 82.665 0.15747 0.61719
285.57 0.036732 83.313 0.15741 0.60157
290.77 0.033749 83.852 0.15747 0.48438
295.75 0.030338 84.469 0.15747 0.48438
299.81 0.028256 84.844 0.15759 0.38281
304.92 0.025028 85.43 0.15759 0.34375
310 0.022206 85.946 0.15766 0.25781
315.24 0.018898 86.547 0.15759 0.375
320.32 0.015934 87.086 0.15759 0.27344
325.41 0.013702 87.501 0.15766 0.16406
330.43 0.01117 87.961 0.15772 0.10156
335.31 0.0078774 88.555 0.15759 0.30469
340.56 0.0054055 89.001 0.15759 0.35938
345.36 0.0031166 89.43 0.15759 0.49219
350.51 0.0010185 89.805 0.15759 0.64063
355.65 0.0002861 89.938 0.15753 0.75782
360.33 0.00031281 89.93 0.15753 0.80469
0.33 0.00060273 89.883 0.15759 0.78125
4.95 0.0017815 89.672 0.15753 0.90625
10.74 0.0048218 89.102 0.15759 0.91407
15.51 0.0072747 88.657 0.15759 0.96875
20.33 0.010342 88.094 0.15766 1.0234
25.03 0.014389 87.352 0.15772 0.91407
29.88 0.017307 86.829 0.15766 1.0313
35.78 0.020855 86.18 0.15759 1.1563
40.62 0.02449 85.516 0.15759 1.1094
45.24 0.027649 84.946 0.15759 1.1328
50.19 0.031449 84.251 0.15759 1.0156
55.1 0.03421 83.758 0.15747 1.1328
59.87 0.03711 83.235 0.15753 1.0859
65.74 0.040974 82.547 0.15753 1.0391
70.61 0.044106 81.985 0.15759 0.89844
75.67 0.046746 81.516 0.15759 0.82813
