#Alpha(207mT) X DEG X DEG
0.33 -0.00087357 90.149 0.15881 0.67969
4.95 0.0024376 89.555 0.15888 0.75
10.74 0.0067292 88.782 0.15888 0.79688
15.51 0.011112 87.993 0.15894 0.67188
20.33 0.014473 87.376 0.15894 0.71875
25.03 0.017796 86.782 0.15888 0.77344
29.88 0.02055 86.29 0.15888 0.76563
35.78 0.024178 85.633 0.15888 0.70313
40.62 0.02615 85.274 0.15881 0.77344
45.24 0.027924 84.961 0.15869 0.88282
50.19 0.030136 84.563 0.15863 0.85157
55.1 0.031548 84.313 0.15869 0.9375
59.87 0.033325 84.001 0.15869 0.88282
65.74 0.034699 83.751 0.15857 0.8125
70.61 0.035328 83.641 0.15863 0.67188
75.67 0.034741 83.743 0.15851 0.78907
80.63 0.033997 83.883 0.15857 0.60938
84.84 0.031868 84.266 0.15857 0.42969
90.17 0.027283 85.079 0.15857 0.4375
95.43 0.023026 85.844 0.15863 0.36719
100.55 0.019169 86.54 0.15869 0.35938
105.52 0.015473 87.204 0.15863 0.32031
110.74 0.012135 87.805 0.15875 0.22656
115.67 0.0090562 88.36 0.15875 0.28125
120.83 0.0067864 88.766 0.15881 0.16406
124.87 0.0046807 89.157 0.15888 0.046875
129.94 0.002594 89.524 0.15888 0.078126
134.97 0.00035477 89.93 0.15888 0.11719
140.15 -0.00074006 90.126 0.15894 0.03125
145.31 -0.0024338 90.43 0.159 0.046875
150.33 -0.0033035 90.586 0.15906 -0.039063
155.35 -0.0042229 90.758 0.15918 -0.078126
160.41 -0.0052223 90.938 0.15906 0.093751
165.43 -0.0053101 90.954 0.15906 0.22656
170.55 -0.005352 90.961 0.15888 0.42969
175.58 -0.0037384 90.672 0.15888 0.53907
180.67 -0.00055695 90.094 0.15881 0.54688
185.75 0.002491 89.547 0.15888 0.67969
189.81 0.0049897 89.086 0.15875 0.85938
195.65 0.01022 88.149 0.15875 0.69532
200.44 0.013603 87.532 0.15875 0.70313
205.23 0.017071 86.907 0.15881 0.70313
210.07 0.019753 86.422 0.15875 0.75
215.02 0.022701 85.899 0.15869 0.70313
220.8 0.025734 85.344 0.15869 0.65625
225.5 0.027085 85.094 0.15845 0.85157
230.33 0.028942 84.766 0.15857 0.85157
235.29 0.030209 84.54 0.15857 0.95313
240.1 0.031616 84.297 0.15851 0.89844
244.97 0.033192 84.016 0.15851 0.80469
249.86 0.034058 83.876 0.15857 0.72657
254.93 0.03357 83.954 0.15851 0.71875
259.85 0.032452 84.141 0.15851 0.57032
265.19 0.029362 84.704 0.15851 0.54688
270.38 0.025562 85.383 0.15851 0.45313
275.55 0.021919 86.04 0.15857 0.33594
280.55 0.017914 86.758 0.15863 0.32031
285.57 0.014046 87.454 0.15863 0.27344
290.77 0.011093 87.993 0.15863 0.14844
295.75 0.0082589 88.508 0.15869 0.21094
299.81 0.0058937 88.93 0.15869 0.21094
304.92 0.0036011 89.344 0.15875 0.20313
310 0.0021172 89.618 0.15875 0
315.24 -0.00019836 90.024 0.15875 0
320.32 -0.0017815 90.313 0.15888 -0.015625
325.41 -0.0030289 90.54 0.15894 -0.039063
330.43 -0.0037842 90.68 0.15906 -0.13281
335.31 -0.004654 90.836 0.15906 -0.085938
340.56 -0.0052986 90.954 0.15894 0.023438
