#Alpha(207mT) X DEG X DEG
0.33 -0.00068665 90.118 0.15723 0.64063
4.95 0.00098039 89.813 0.1571 0.72657
10.74 0.0014 89.735 0.15698 0.78907
15.51 0.0011444 89.774 0.15698 0.77344
20.33 0.00011826 89.977 0.15692 0.72657
25.03 -0.0013924 90.258 0.15692 0.71875
29.88 -0.0041275 90.758 0.15686 0.85157
35.78 -0.0065079 91.204 0.1568 0.82032
40.62 -0.0087815 91.626 0.1568 0.77344
45.24 -0.011593 92.157 0.15674 0.76563
50.19 -0.015041 92.805 0.15674 0.875
55.1 -0.019104 93.555 0.15668 0.92969
59.87 -0.022507 94.188 0.15668 0.97657
65.74 -0.02694 95.001 0.15674 0.85938
70.61 -0.031357 95.829 0.15674 0.79688
75.67 -0.035561 96.594 0.15686 0.67969
80.63 -0.040249 97.454 0.15686 0.67188
84.84 -0.043438 98.024 0.15692 0.61719
90.17 -0.046345 98.547 0.15698 0.53907
95.43 -0.046654 98.594 0.1571 0.40625
100.55 -0.046307 98.532 0.15717 0.4375
105.52 -0.04533 98.336 0.15729 0.3125
110.74 -0.043492 98.001 0.15735 0.30469
115.67 -0.041924 97.711 0.15729 0.3125
120.83 -0.039463 97.258 0.15741 0.28125
124.87 -0.038101 97.008 0.15741 0.27344
129.94 -0.034897 96.422 0.15747 0.14844
134.97 -0.032265 95.93 0.15747 0.11719
140.15 -0.028759 95.282 0.15759 0
145.31 -0.025398 94.665 0.15759 -0.015625
150.33 -0.022469 94.133 0.15759 0.054688
155.35 -0.018543 93.415 0.15759 0.10156
160.41 -0.014938 92.751 0.15753 0.20313
165.43 -0.011257 92.079 0.15747 0.25781
170.55 -0.007782 91.43 0.15741 0.4375
175.58 -0.0040093 90.735 0.15735 0.46094
180.67 -0.0011292 90.204 0.15723 0.60157
185.75 0.00020981 89.954 0.1571 0.6875
189.81 0.00026703 89.946 0.15704 0.78907
195.65 -0.00010681 90.008 0.1571 0.71875
200.44 -0.00067521 90.118 0.15704 0.65625
