#Alpha(207mT) X DEG X DEG
0.33 -0.00070572 90.118 0.15674 0.48438
4.95 0.00072098 89.852 0.15668 0.57032
10.74 0.0037613 89.297 0.15674 0.57032
15.51 0.0065194 88.79 0.15674 0.51563
20.33 0.0096398 88.211 0.15668 0.58594
25.03 0.013039 87.586 0.15674 0.61719
29.88 0.016396 86.969 0.1568 0.57032
35.78 0.020691 86.18 0.15674 0.53125
40.62 0.023308 85.696 0.15674 0.64063
45.24 0.026226 85.172 0.15674 0.70313
50.19 0.029534 84.563 0.15668 0.72657
55.1 0.032974 83.938 0.15668 0.69532
59.87 0.03516 83.54 0.15662 0.82032
65.74 0.038826 82.876 0.15662 0.74219
70.61 0.04171 82.352 0.15668 0.65625
75.67 0.043991 81.946 0.15662 0.61719
80.63 0.046456 81.501 0.15668 0.44531
84.84 0.046143 81.571 0.15656 0.4375
90.17 0.04496 81.782 0.15662 0.33594
95.43 0.04263 82.196 0.15662 0.22656
100.55 0.039387 82.79 0.15662 0.17969
105.52 0.035839 83.422 0.15656 0.22656
110.74 0.033245 83.899 0.15656 0.11719
115.67 0.029091 84.657 0.15656 0.20313
120.83 0.026676 85.094 0.15662 0.046875
124.87 0.023689 85.641 0.15662 0.14063
129.94 0.021031 86.133 0.15668 0.023438
134.97 0.017872 86.704 0.15668 0.03125
140.15 0.01564 87.118 0.15674 -0.1875
145.31 0.013165 87.571 0.15674 -0.23438
150.33 0.010101 88.141 0.1568 -0.15625
155.35 0.0071564 88.672 0.15674 -0.10156
160.41 0.0047722 89.118 0.1568 -0.03125
165.43 0.0015221 89.719 0.15662 0.25781
170.55 0.00018311 89.961 0.15668 0.20313
175.58 -0.0008812 90.157 0.15656 0.375
180.67 -0.0010376 90.188 0.15656 0.53907
185.75 0.00091935 89.821 0.15662 0.40625
189.81 0.0024567 89.54 0.15662 0.53125
195.65 0.0060234 88.876 0.15668 0.53907
200.44 0.0084916 88.422 0.15662 0.60938
205.23 0.011967 87.782 0.15656 0.61719
210.07 0.01495 87.235 0.15662 0.58594
215.02 0.018463 86.586 0.15668 0.57032
220.8 0.022499 85.844 0.15668 0.57032
225.5 0.025128 85.368 0.15656 0.74219
230.33 0.027523 84.922 0.15643 0.82032
235.29 0.031384 84.235 0.15662 0.71875
240.1 0.033676 83.805 0.15643 0.75
244.97 0.03677 83.243 0.15643 0.70313
249.86 0.03986 82.68 0.15643 0.57032
254.93 0.042454 82.219 0.1565 0.53907
259.85 0.044743 81.813 0.15643 0.39844
265.19 0.045384 81.696 0.1565 0.26563
270.38 0.044129 81.93 0.1565 0.26563
275.55 0.041657 82.368 0.15643 0.125
280.55 0.038231 82.993 0.1565 0.16406
285.57 0.035282 83.516 0.15643 0.054688
290.77 0.03183 84.149 0.15643 0.11719
295.75 0.028847 84.696 0.15643 0.078126
299.81 0.026547 85.118 0.15656 -0.03125
304.92 0.023583 85.665 0.15656 -0.054688
310 0.019913 86.336 0.15643 0.023438
315.24 0.018135 86.657 0.15656 -0.1875
320.32 0.01564 87.11 0.15668 -0.34375
325.41 0.012463 87.704 0.15656 -0.21094
330.43 0.0095826 88.227 0.15662 -0.17188
335.31 0.007576 88.602 0.15668 -0.23438
340.56 0.004406 89.18 0.15656 -0.054688
345.36 0.0017586 89.672 0.15656 0.14844
350.51 4.9591E-5 89.985 0.1565 0.22656
355.65 -0.00016022 90.024 0.15656 0.26563
360.33 -0.00082016 90.149 0.15643 0.44531
0.33 -0.00047684 90.086 0.15662 0.375
4.95 0.00035477 89.93 0.15643 0.53125
10.74 0.0038185 89.29 0.1565 0.51563
15.51 0.0065346 88.79 0.1565 0.48438
20.33 0.0093423 88.258 0.1565 0.57032
25.03 0.012684 87.649 0.1565 0.58594
29.88 0.015907 87.055 0.15656 0.60938
35.78 0.019669 86.36 0.1565 0.67188
40.62 0.022591 85.829 0.15643 0.72657
45.24 0.026058 85.196 0.1565 0.63282
50.19 0.029408 84.571 0.15637 0.69532
55.1 0.032257 84.055 0.15637 0.75
59.87 0.035595 83.454 0.15643 0.63282
65.74 0.039242 82.79 0.15643 0.64063
70.61 0.041512 82.383 0.15637 0.65625
75.67 0.044415 81.86 0.15643 0.51563
80.63 0.045834 81.594 0.15637 0.46875
84.84 0.046646 81.454 0.15643 0.35938
90.17 0.044781 81.79 0.15637 0.33594
95.43 0.042424 82.219 0.15631 0.22656
100.55 0.039219 82.797 0.15637 0.21875
105.52 0.036362 83.313 0.15637 0.14063
110.74 0.032746 83.985 0.15637 0.11719
115.67 0.029583 84.555 0.15637 0.14844
120.83 0.02673 85.079 0.15643 0.023438
124.87 0.024121 85.563 0.15643 0.0078126
129.94 0.021645 86.016 0.15656 -0.13281
134.97 0.018837 86.532 0.15656 -0.10156
140.15 0.016178 87.016 0.15656 -0.22656
145.31 0.012672 87.657 0.15656 -0.17188
150.33 0.010704 88.024 0.15662 -0.25
155.35 0.0083085 88.469 0.15662 -0.1875
160.41 0.0052414 89.032 0.15643 -0.015625
165.43 0.0023079 89.571 0.15656 0.125
170.55 0.00054169 89.891 0.1565 0.20313
175.58 -0.00058365 90.11 0.15643 0.32813
180.67 -1.9074E-5 89.993 0.15637 0.375
185.75 0.0012627 89.758 0.15643 0.46094
189.81 0.0036469 89.313 0.15643 0.40625
195.65 0.0070725 88.688 0.15656 0.46875
200.44 0.010166 88.126 0.1565 0.46094
205.23 0.012913 87.61 0.15643 0.50782
210.07 0.016735 86.907 0.1565 0.49219
215.02 0.020092 86.29 0.1565 0.48438
220.8 0.023167 85.719 0.1565 0.59375
225.5 0.02607 85.188 0.15643 0.58594
230.33 0.029415 84.579 0.15643 0.58594
235.29 0.031792 84.133 0.15631 0.71875
240.1 0.034741 83.602 0.15637 0.70313
244.97 0.03801 83.001 0.15631 0.59375
249.86 0.040352 82.586 0.15631 0.61719
254.93 0.043091 82.094 0.15637 0.49219
259.85 0.044861 81.766 0.15637 0.46094
265.19 0.04562 81.641 0.15643 0.33594
270.38 0.04438 81.868 0.15637 0.21875
275.55 0.042198 82.258 0.15643 0.125
280.55 0.038964 82.844 0.15637 0.17969
285.57 0.035809 83.415 0.15631 0.14844
290.77 0.033039 83.915 0.15637 0.0078126
295.75 0.02982 84.516 0.15637 0
299.81 0.02721 84.993 0.15643 -0.015625
304.92 0.024345 85.516 0.15643 -0.03125
310 0.02095 86.133 0.15637 -0.03125
315.24 0.018116 86.657 0.1565 -0.125
320.32 0.015617 87.11 0.15637 -0.085938
325.41 0.01305 87.594 0.15656 -0.21094
330.43 0.010273 88.102 0.15662 -0.23438
335.31 0.0083581 88.461 0.15662 -0.26563
340.56 0.0042916 89.211 0.15643 0.10156
345.36 0.0032959 89.391 0.15643 0.023438
350.51 0.001358 89.743 0.1565 0.14063
355.65 -0.00014877 90.024 0.15643 0.28125
360.33 0.00016403 89.961 0.1565 0.30469
0.33 -0.00034714 90.055 0.15643 0.46094
4.95 0.0010986 89.79 0.15643 0.46875
10.74 0.0043602 89.18 0.15643 0.53125
15.51 0.0071297 88.672 0.15643 0.53907
20.33 0.010094 88.126 0.15643 0.61719
25.03 0.013039 87.579 0.15643 0.63282
29.88 0.016792 86.891 0.15656 0.50782
35.78 0.020569 86.188 0.15643 0.53907
40.62 0.023552 85.641 0.1565 0.67188
45.24 0.027046 85.008 0.15643 0.63282
50.19 0.029606 84.54 0.15643 0.67188
55.1 0.033169 83.883 0.15643 0.64063
59.87 0.035504 83.469 0.15637 0.72657
65.74 0.03941 82.758 0.15643 0.67188
70.61 0.042145 82.258 0.15637 0.60938
75.67 0.04496 81.758 0.15637 0.48438
80.63 0.046105 81.555 0.15631 0.48438
84.84 0.046471 81.485 0.15631 0.38281
90.17 0.044979 81.751 0.15625 0.35156
95.43 0.04298 82.11 0.15631 0.20313
100.55 0.040043 82.665 0.15637 0.10156
105.52 0.036972 83.235 0.15631 0.19531
110.74 0.033867 83.805 0.15631 0.10156
115.67 0.031021 84.321 0.15637 0.023438
120.83 0.026566 85.118 0.15631 0.19531
124.87 0.025509 85.313 0.15643 -0.10156
129.94 0.022183 85.922 0.15643 -0.10938
134.97 0.018459 86.594 0.15643 -0.039063
140.15 0.01598 87.055 0.15643 -0.14844
145.31 0.012718 87.649 0.15643 -0.17188
150.33 0.010178 88.126 0.15656 -0.17188
155.35 0.0075951 88.594 0.15662 -0.17188
160.41 0.0050125 89.071 0.15656 -0.078126
165.43 0.0026512 89.508 0.15643 0.054688
170.55 0.00082779 89.844 0.1565 0.14063
175.58 -0.00018692 90.024 0.15637 0.32813
180.67 -0.00090027 90.165 0.15637 0.5625
185.75 0.00050354 89.907 0.15637 0.53125
189.81 0.0023041 89.571 0.15637 0.60938
195.65 0.0060807 88.868 0.15656 0.53125
200.44 0.0090523 88.321 0.15656 0.53125
205.23 0.012089 87.758 0.1565 0.58594
210.07 0.014942 87.227 0.15656 0.61719
215.02 0.018505 86.571 0.15643 0.59375
220.8 0.022312 85.876 0.1565 0.61719
225.5 0.024735 85.43 0.15643 0.67188
230.33 0.027893 84.844 0.15637 0.75
235.29 0.031136 84.258 0.15637 0.76563
240.1 0.033993 83.735 0.15637 0.72657
244.97 0.036942 83.204 0.15637 0.64063
249.86 0.039784 82.688 0.15631 0.69532
254.93 0.0429 82.126 0.15631 0.51563
259.85 0.044583 81.821 0.15643 0.38281
265.19 0.04522 81.711 0.15637 0.32813
270.38 0.043782 81.969 0.15625 0.33594
275.55 0.041443 82.391 0.15637 0.14063
280.55 0.038712 82.899 0.15637 0.078126
285.57 0.034752 83.602 0.15631 0.17969
290.77 0.031956 84.126 0.15637 0.078126
295.75 0.028381 84.774 0.15637 0.125
299.81 0.026104 85.196 0.15643 0.054688
304.92 0.022919 85.774 0.15643 0.0078126
310 0.01997 86.321 0.15643 -0.015625
315.24 0.017426 86.79 0.15656 -0.10938
320.32 0.014431 87.336 0.15662 -0.15625
325.41 0.012219 87.743 0.15662 -0.27344
330.43 0.0098572 88.172 0.15668 -0.27344
335.31 0.0072518 88.665 0.15668 -0.27344
340.56 0.004139 89.235 0.15662 -0.015625
345.36 0.0012245 89.774 0.15656 0.17969
350.51 6.8665E-5 89.985 0.15656 0.1875
355.65 -0.0012741 90.235 0.1565 0.38281
360.33 -0.00075531 90.133 0.1565 0.40625
