#Alpha(207mT) X DEG X DEG
0.33 0 90.04 0.54206 -0.062501
10.74 -0.00021362 90.508 0.542 0.046875
20.33 -0.00061035 91.711 0.54212 0.23438
29.88 -0.00079346 92.227 0.54212 0.28906
40.62 -0.0010071 92.852 0.542 0.27344
50.19 -0.0012512 93.594 0.54193 0.39063
59.87 -0.0013733 93.993 0.54187 0.33594
70.61 -0.0015259 94.508 0.54181 0.23438
80.63 -0.0014954 94.516 0.54163 -0.093751
90.17 -0.0014343 94.305 0.54169 -0.054688
100.55 -0.0012207 93.79 0.54163 -0.39063
110.74 -0.0010071 93.063 0.54175 -0.48438
120.83 -0.00079346 92.391 0.54163 -0.4375
129.94 -0.00067139 91.977 0.54175 -0.53907
140.15 -0.00048828 91.461 0.54187 -0.74219
150.33 -0.00039673 91.11 0.54181 -0.74219
160.41 -0.00027466 90.735 0.54193 -0.55469
170.55 -0.00030518 90.86 0.54212 -0.3125
180.67 -0.00024414 90.657 0.54224 -0.054688
189.81 -0.0003357 90.93 0.54218 0.14844
200.44 -0.00045777 91.235 0.5423 0.20313
210.07 -0.00057984 91.555 0.54224 0.15625
220.8 -0.00064087 91.641 0.5423 0.16406
230.33 -0.00070191 91.86 0.5423 0.17188
240.1 -0.00067139 91.727 0.54224 0.375
249.86 -0.00070191 91.876 0.54236 0.125
259.85 -0.00079346 92.024 0.5423 -0.085938
270.38 -0.00061035 91.563 0.54236 -0.21094
280.55 -0.00030518 90.797 0.54242 -0.25781
290.77 -0.00018311 90.446 0.54236 -0.4375
299.81 -9.1553E-5 90.219 0.5423 -0.48438
310 3.0518E-5 89.907 0.54236 -0.60938
320.32 0.00015259 89.532 0.54236 -0.64844
330.43 0.00018311 89.391 0.54236 -0.73438
340.56 0.00021362 89.438 0.54236 -0.60157
350.51 0.00015259 89.524 0.54224 -0.375
360.33 -6.1036E-5 90.04 0.54224 0.023438
0.33 -6.1036E-5 90.086 0.54224 -0.0078126
10.74 -0.00027466 90.696 0.54218 0.10156
20.33 -0.0005188 91.461 0.54212 0.10156
29.88 -0.00082398 92.36 0.54206 0.11719
40.62 -0.0011292 93.227 0.54193 0.17969
50.19 -0.0012207 93.602 0.54193 0.25781
59.87 -0.0014038 94.165 0.54181 0.27344
70.61 -0.0015259 94.477 0.54181 0.22656
80.63 -0.0015564 94.649 0.54181 -0.039063
90.17 -0.0014343 94.383 0.54181 -0.15625
100.55 -0.0012207 93.68 0.54181 -0.38281
110.74 -0.0010376 93.204 0.54169 -0.5625
120.83 -0.00082398 92.493 0.54181 -0.52344
129.94 -0.00064087 91.891 0.54181 -0.75
140.15 -0.00045777 91.329 0.54181 -0.80469
150.33 -0.0003357 91.016 0.54181 -0.92188
160.41 -0.00024414 90.68 0.54187 -0.50782
170.55 -0.00018311 90.477 0.542 -0.32031
180.67 -0.00027466 90.711 0.54193 -0.10156
189.81 -0.00024414 90.649 0.54193 0.046875
200.44 -0.00039673 91.063 0.54206 0.054688
210.07 -0.00048828 91.274 0.54218 0.15625
220.8 -0.00057984 91.485 0.54212 0.25781
230.33 -0.00064087 91.649 0.542 0.28906
240.1 -0.00067139 91.782 0.54206 0.30469
249.86 -0.00079346 92.063 0.54218 0.10156
259.85 -0.00064087 91.743 0.54206 0.015625
270.38 -0.00061035 91.618 0.54206 -0.23438
280.55 -0.00045777 91.172 0.54218 -0.46094
290.77 -0.00021362 90.501 0.5423 -0.50782
299.81 3.0518E-5 89.907 0.54218 -0.47656
310 6.1036E-5 89.766 0.5423 -0.70313
320.32 9.1553E-5 89.665 0.5423 -0.80469
330.43 0.00021362 89.336 0.54236 -0.84375
340.56 0.00021362 89.336 0.5423 -0.60157
350.51 0.00012207 89.571 0.54236 -0.39063
360.33 -6.1036E-5 90.133 0.5423 -0.054688
0.33 -6.1036E-5 90.133 0.54224 -0.11719
10.74 -0.00018311 90.454 0.54224 0.1875
20.33 -0.00048828 91.376 0.54236 0.078126
29.88 -0.0008545 92.415 0.54224 0.10156
40.62 -0.0010681 93.165 0.542 0.14844
50.19 -0.0012817 93.711 0.54206 0.22656
59.87 -0.0014038 94.055 0.542 0.38281
70.61 -0.0015564 94.665 0.54187 0.15625
80.63 -0.0014954 94.501 0.54187 0.023438
90.17 -0.0013733 94.196 0.54169 -0.22656
100.55 -0.0011902 93.68 0.54175 -0.48438
110.74 -0.00097657 93.008 0.54187 -0.5
120.83 -0.00079346 92.368 0.54187 -0.49219
129.94 -0.00070191 92.063 0.54187 -0.67969
140.15 -0.00054932 91.649 0.54193 -0.83594
150.33 -0.00030518 90.915 0.54193 -0.85938
160.41 -0.00021362 90.493 0.54193 -0.61719
170.55 -0.00012207 90.282 0.542 -0.3125
180.67 -0.00018311 90.516 0.542 -0.14063
189.81 -0.00021362 90.555 0.542 -0.0078126
200.44 -0.00039673 90.969 0.54206 0.093751
210.07 -0.00045777 91.196 0.54193 0.14063
220.8 -0.00048828 91.266 0.542 0.28125
230.33 -0.00064087 91.657 0.54187 0.33594
240.1 -0.00079346 92.071 0.54193 0.19531
249.86 -0.00079346 92.063 0.54181 0.046875
259.85 -0.00064087 91.657 0.542 -0.10938
270.38 -0.00057984 91.493 0.54181 -0.24219
280.55 -0.0003357 90.899 0.54193 -0.39063
290.77 -9.1553E-5 90.219 0.54193 -0.39063
299.81 -6.1036E-5 90.086 0.54206 -0.60157
310 0.00012207 89.579 0.54212 -0.72657
320.32 0.00024414 89.29 0.542 -0.89063
330.43 0.00027466 89.188 0.542 -0.88282
340.56 0.00027466 89.188 0.54206 -0.72657
350.51 0.00012207 89.571 0.54206 -0.40625
360.33 0.00012207 89.626 0.54193 -0.1875
