Alpha(50mT) X DEG X DEG
269.87 0.00033426 -65.001 0.91053 1.4453
264.87 0.0048509 -7.4766 0.91028 1.4453
260.09 0.0053325 -6.5235 0.91004 1.4453
254.93 0.0055275 -6.75 0.91022 1.4453
249.97 0.0056539 -5.9453 0.91016 1.4453
244.87 0.005631 -6.1875 0.91016 1.4453
239.88 0.0058308 -6.0313 0.91028 1.4453
235.2 0.0059519 -5.5938 0.91034 1.4531
230.31 0.0061012 -5.6719 0.91016 1.4531
224.9 0.0061732 -5.6641 0.90998 1.4453
220.2 0.0063591 -5.4844 0.90986 1.4531
215.38 0.0066872 -4.9844 0.90979 1.4609
210.34 0.0067191 -5.1172 0.91028 1.4531
204.93 0.006917 -4.9063 0.91053 1.4531
199.85 0.0071345 -4.6719 0.91046 1.4609
194.78 0.0067678 -4.8047 0.91077 1.4531
189.74 0.0070167 -4.7813 0.91065 1.4609
185.55 0.0070634 -4.75 0.91059 1.4531
180.42 0.0071597 -4.5625 0.91071 1.4531
175.29 0.0072174 -4.5 0.91071 1.4531
170.04 0.0073576 -4.5391 0.91065 1.4609
164.9 0.0011153 -30.953 0.91083 1.4609
159.9 0.00096131 -36.313 0.91102 1.4531
154.72 0.00078535 -42.203 0.91132 1.4453
149.48 0.00081683 -41.664 0.9112 1.4453
145.5 0.0006671 -46.578 0.91083 1.4453
139.55 0.00043965 -58.805 0.91102 1.4531
135.97 0.00027657 -68.79 0.9112 1.4531
129.44 0.00019455 -74.383 0.91126 1.4531
124.62 -6.5804E-5 -94.977 0.91089 1.4453
119.7 -5.8651E-5 -94.29 0.91083 1.4453
115.42 9.1553E-5 -82.711 0.91089 1.4453
109.55 -3.0041E-5 -92.626 0.91053 1.4531
104.54 0.00017071 -77.086 0.91053 1.4531
100.45 1.5736E-5 -89.086 0.91016 1.4609
95.51 8.0109E-5 -83.821 0.91028 1.4609
90.32 2.861E-5 -87.36 0.9101 1.4609
84.52 0.0045619 -7.6953 0.90986 1.4609
80.48 0.005435 -6.2188 0.90967 1.4453
74.49 0.005785 -5.8516 0.90955 1.4531
69.54 0.0059157 -5.8985 0.90973 1.4531
64.56 0.0062008 -5.5235 0.90979 1.4531
59.58 0.0064326 -5.1641 0.90973 1.4531
54.58 0.0067339 -4.9453 0.90986 1.4609
49.57 0.0066848 -5.0625 0.91046 1.4531
45.94 0.006805 -4.8594 0.91004 1.4609
39.82 0.0071931 -4.7813 0.90992 1.4609
34.86 0.0068541 -4.8907 0.9104 1.4609
30.02 0.0070057 -4.6485 0.91046 1.4531
25.11 0.0070291 -4.6407 0.91059 1.4531
20.19 0.0072036 -4.6563 0.91065 1.4531
15.34 0.0072847 -4.5313 0.91053 1.4609
10.3 0.0074468 -4.4844 0.91059 1.4609
5.33 0.0074139 -4.25 0.9104 1.4531
0.42 0.0073924 -4.5 0.91034 1.4531
-4.52 0.007587 -4.1953 0.9104 1.4609
-9.57 0.0073963 -4.25 0.91053 1.4531
-14.52 0.00103 -33.766 0.91077 1.4531
-19.73 0.0010424 -33.203 0.91089 1.4531
-25.48 0.0010347 -33.164 0.91102 1.4453
-29.58 0.00093174 -37.063 0.91102 1.4531
-35.46 0.00069619 -44.828 0.91095 1.4531
-39.57 0.00066853 -46.367 0.91138 1.4531
-45.07 0.00040531 -59.008 0.91126 1.4453
-50.15 0.00059986 -48.563 0.91132 1.4531
-55.22 0.00074244 -43.407 0.91114 1.4453
-59.97 0.00050497 -53.657 0.91108 1.4453
-64.87 0.00073052 -43.321 0.91108 1.4453
-69.8 0.00072527 -44.36 0.91114 1.4453
-74.74 0.00076819 -42.133 0.91089 1.4531
-79.72 0.00071192 -44.172 0.91126 1.4453
-84.89 0.00049258 -55.43 0.91089 1.4453
-90.13 0.00098754 -34.946 0.91065 1.4453
269.87 0.0010262 -33.828 0.91077 1.4453
264.87 0.0054517 -5.9141 0.91053 1.4531
260.09 0.0062476 -5.4297 0.91016 1.4531
254.93 0.0063196 -5.3828 0.91028 1.4531
249.97 0.0065303 -4.875 0.91028 1.4609
244.87 0.0067945 -4.8907 0.91034 1.4531
239.88 0.0068045 -4.8672 0.91028 1.4531
235.2 0.0071078 -4.711 0.91028 1.4531
230.31 0.0073228 -4.4375 0.91065 1.4531
224.9 0.0072303 -4.5469 0.91071 1.4531
220.2 0.007308 -4.4141 0.91089 1.4531
215.38 0.0073209 -4.2422 0.91095 1.4453
210.34 0.0073104 -4.2657 0.91083 1.4531
204.93 0.0072542 -4.2422 0.91065 1.4531
199.85 0.0075484 -4.2188 0.91077 1.4453
194.78 0.0077777 -4.086 0.91095 1.4453
189.74 0.0076242 -4.2032 0.91108 1.4453
185.55 0.0074687 -4.1875 0.91089 1.4531
180.42 0.0078058 -3.9453 0.91071 1.4531
175.29 0.0079332 -3.9219 0.91108 1.4453
170.04 0.0077968 -3.9609 0.91108 1.4453
164.9 0.0013647 -25.938 0.91144 1.4453
159.9 0.0014138 -25.906 0.91187 1.4453
154.72 0.00096703 -35.617 0.91181 1.4453
149.48 0.0011039 -31.844 0.91193 1.4453
145.5 0.00083828 -38.274 0.91193 1.4453
139.55 0.00099278 -34.821 0.91175 1.4531
135.97 0.00099994 -34.219 0.91193 1.4453
129.44 0.00085354 -38.094 0.91181 1.4531
124.62 0.00061465 -47.742 0.91193 1.4531
119.7 5.9605E-5 -84.204 0.9115 1.4453
115.42 8.9646E-5 -82.235 0.91144 1.4609
109.55 8.5831E-5 -82.743 0.91138 1.4531
104.54 0.00012016 -79.813 0.91144 1.4609
100.45 0.00041962 -58.867 0.91181 1.4531
95.51 0.00030232 -65.79 0.9115 1.4453
90.32 0.00050593 -53.383 0.91132 1.4531
84.52 0.0048223 -6.961 0.91108 1.4453
80.48 0.0057435 -5.5391 0.91071 1.4531
74.49 0.0059414 -5.375 0.91053 1.4531
69.54 0.0060921 -5.461 0.91022 1.4609
64.56 0.0062943 -5.3828 0.9104 1.4531
59.58 0.0063334 -5.086 0.91053 1.4531
54.58 0.0065289 -5.125 0.91053 1.4531
49.57 0.0068236 -4.9063 0.91046 1.4531
45.94 0.0068021 -4.6875 0.9104 1.4531
39.82 0.0069132 -4.9297 0.91059 1.4453
34.86 0.0070539 -4.6172 0.91016 1.4531
30.02 0.0069328 -4.5235 0.91034 1.4531
25.11 0.0072556 -4.3516 0.91046 1.4609
20.19 0.0073352 -4.5 0.9104 1.4531
15.34 0.0072327 -4.4844 0.91053 1.4531
10.3 0.0074592 -4.2266 0.91053 1.4453
5.33 0.0075732 -4.1641 0.91046 1.4531
0.42 0.0076518 -3.9375 0.91083 1.4453
-4.52 0.0077362 -4.0469 0.91071 1.4609
-9.57 0.0076962 -3.9844 0.91065 1.4609
-14.52 0.0014401 -25.469 0.91089 1.4531
-19.73 0.0012879 -27.531 0.91126 1.4531
-25.48 0.001328 -26.399 0.91095 1.4609
-29.58 0.0011892 -28.867 0.91102 1.4609
-35.46 0.0012555 -29.25 0.9112 1.4609
-39.57 0.0011296 -30.758 0.91089 1.4531
-45.07 0.0012546 -27.555 0.9112 1.4531
-50.15 0.0011692 -29.891 0.91114 1.4531
-55.22 0.0010538 -32.399 0.9112 1.4531
-59.97 0.00098563 -34.336 0.91108 1.4453
