0.33,0.005372388334555544,-0.008203808966073515
3.16,-0.008170316359992512,-0.01675259528711437
5.86,-0.02844078679349294,-0.01607593264002339
9.77,-0.0590687082670487,-0.01793013667139334
12.68,-0.07960253174958896,-0.01149491916876731
15.51,-0.09772517842279113,-0.01681981255030079
18.36,-0.113736174331774,-0.01473318075495507
21.31,-0.134117371575396,-0.01819145475882562
24.18,-0.1496246948206206,-0.009480783228493477
26.98,-0.1620526033623494,-0.01136572369467861
29.88,-0.1758920340929924,-0.008005285584073362
32.93,-0.1790275135222232,-0.00639385445434726
36.72,-0.1926117530722263,-0.006659398693961126
39.67,-0.1929239862354221,-0.00101074157078344
42.53,-0.197176637333663,-0.007341122731781327
45.24,-0.2008983314011112,0.001649582323005703
48.35,-0.1993456932791632,0.005290871170982582
51.24,-0.1973495764280931,0.005989699489356213
54.16,-0.1950707071370708,0.01129600595127596
57,-0.1918534990109135,0.004947866052208798
59.87,-0.1862911866176175,0.001378073376558759
63.75,-0.1691939226997003,-0.003192072628425959
66.72,-0.1564726139635334,0.0080679110956994
69.67,-0.1423608967167449,0.005711407330679842
72.59999999999999,-0.1218803566921946,0.009487119147444087
75.67,-0.107429913810534,0.004594354786069801
78.72,-0.0875730230413132,0.005342850798437115
81.73,-0.06418669824747472,0.01483348372934121
84.84,-0.04628975100081507,0.007998316503043168
87.08,-0.02810962164200979,0.004587465359170874
90.17,-0.003504559704289855,0.004989288470574614
93.25,0.01536991163731468,0.01234496910395627
96.52,0.03965838570713748,0.01461248713746314
99.53,0.06038583063443098,0.01684407598812388
102.48,0.08440955593538102,0.01074019671813902
105.52,0.1009980257151775,0.009285560594309055
108.55,0.1158222332349562,0.007221725557829868
111.59,0.1330792012397538,0.003040477657124325
114.61,0.1424724263444459,0.007673768724917973
117.62,0.162423104095058,0.002303505734258304
120.83,0.1661125146568998,0.004988893490494472
123.8,0.1729216038841473,-7.77017074746759e-05
125.82,0.1840752950252862,-0.0009813765671164089
128.88,0.1924173141674384,0.0009115976802287637
131.96,0.1937116828020329,-0.002341887626928369
134.97,0.1983203172672152,0.002477812882008372
138.11,0.2021365233110996,-0.005530905341493871
141.21,0.20015318590278,-0.009581604970728397
144.25,0.1958496299216644,-0.008562311920672489
147.41,0.1890887022088703,-0.008650138712531816
150.33,0.1851920408645239,-0.01022756695380397
153.26,0.1787964552561835,-0.01348400640413374
156.4,0.1667855098928414,-0.01244917592954332
159.33,0.1563849990585058,-0.01773825933489766
162.34,0.1385849292030712,-0.01986259097824142
165.43,0.121123318927632,-0.01060717753677097
168.43,0.1018329429004764,-0.009792142922596702
171.48,0.0889013659537955,-0.01366755899267097
174.65,0.06243508215659467,-0.01147942238498945
177.53,0.03698077677541003,-0.013379737080509
180.67,0.01542732580867593,-0.01762316191956672
182.83,0.000556831429038709,-0.0142735470663095
186.78,-0.02810918585844882,-0.01949112963390888
189.81,-0.04675005102343343,-0.01246839552997192
192.81,-0.06994663005009631,-0.01733449900387907
195.65,-0.08939514680446269,-0.01606435204492539
198.5,-0.1084247567685404,-0.01740636773113768
201.4,-0.1230973357248921,-0.01007463805800249
204.29,-0.1404847956879155,-0.01208616394923079
207.16,-0.1519092241413853,-0.006194932269695494
210.07,-0.1676923952355019,-0.009558225468753375
213.15,-0.1799369321313351,-0.0009447451353669605
215.97,-0.1903882017467926,-0.01039876064228719
218.92,-0.1900613837917318,-0.002123898312393784
222.71,-0.1981616433971282,-0.01004533370429743
225.5,-0.2019122457897553,-0.004937535628777587
228.4,-0.2014597697083058,-0.002537952362507908
231.28,-0.2004464033825775,0.002645573818671031
234.32,-0.1903505674082868,0.01051443770309144
237.21,-0.1879751008665365,0.007308731506141268
240.1,-0.1761332848654256,0.01037803709866842
242.99,-0.1673479509695969,0.008974528891455598
245.96,-0.1524230111420031,0.007582883624493281
248.9,-0.1389312766087102,0.01342555404728637
252.81,-0.1183303832140512,0.0140916735819619
254.93,-0.1023553092735613,0.01217148018543528
257.93,-0.08371819827408319,0.01185018557064059
260.89,-0.06634382910686298,0.01529570230557739
264.11,-0.04604640141560758,0.01750747862931579
267.35,-0.02534885837109543,0.01658069034979257
270.38,-0.002012862795343337,0.01890499022677926
273.51,0.0173993083521674,0.01979644836080698
276.56,0.03649031240511337,0.02118603101390938
279.5,0.05460402399788446,0.02093150548703963
282.58,0.07903546593241843,0.02413154701856899
285.57,0.09233249813537614,0.0244379852059141
288.63,0.1059170507487672,0.01586320620977502
291.64,0.1227284643808361,0.01921564099611662
294.66,0.13755893557473,0.01343380440547982
297.68,0.1449592605315319,0.01012549226254798
299.81,0.157330992695241,0.01704239778060139
302.89,0.1657330861093357,0.01470215379485977
305.99,0.1717978054476278,0.009709786297170347
309.05,0.1793836775524474,0.006775327473747865
312.02,0.1785842417422996,-0.001865851403296981
315.24,0.1822825417049579,-0.003746585472866549
318.16,0.1834489779640356,0.00346877620985148
321.28,0.1892378662772623,0.004882993334857824
324.35,0.1793539901415551,0.001850848649115006
327.3,0.1697634132584876,0.002908216005652944
330.43,0.1699720095774467,0.005564793163249143
333.4,0.162750822887624,0.0004941505114808871
336.34,0.1469733780198354,-0.002506435959322911
339.51,0.1332946209010608,-0.004124996561359446
342.45,0.118937291015279,-0.006396987295897437
345.36,0.1096819689366859,-0.005517187591822491
348.56,0.08808653083750979,-0.005572759504900782
351.59,0.06429184063804762,-0.009576422778748509
354.64,0.04098851847492039,-0.007900818557518122
357.67,0.01740308405819264,-0.01132253727083654
360.33,0.005372388334555544,-0.008203808966073515
