#Alpha(207mT) X DEG X DEG
0.33 -0.0016136 90.876 0.12839 -0.46875
4.95 0.0028153 88.43 0.12838 -0.35938
10.74 0.0060845 86.649 0.12835 -0.28125
15.51 0.0092621 84.907 0.12834 -0.26563
20.33 0.011101 83.907 0.1284 -0.28125
25.03 0.012726 83.024 0.12834 -0.26563
29.88 0.015751 81.438 0.12845 -0.34375
35.78 0.016129 81.274 0.12849 -0.23438
40.62 0.015919 81.368 0.12847 -0.15625
45.24 0.018273 80.102 0.12848 -0.039063
50.19 0.01611 81.29 0.12843 0.30469
55.1 0.013355 82.766 0.12837 0.69532
59.87 0.012898 83.04 0.12838 0.67969
65.74 0.012112 83.415 0.12848 0.32031
70.61 0.0090829 85.063 0.12856 0.20313
75.67 0.0068703 86.243 0.12854 0.1875
80.63 0.0034599 88.126 0.12859 0.125
84.84 -0.00017929 90.086 0.12858 0.10156
90.17 -0.0044251 92.422 0.12866 -0.085938
95.43 -0.0074234 94.016 0.12863 -0.078126
100.55 -0.011589 96.399 0.12871 -0.14844
105.52 -0.014584 97.985 0.12872 -0.21094
110.74 -0.016056 98.829 0.12869 -0.19531
115.67 -0.017967 99.891 0.12869 -0.25
120.83 -0.020352 101.2 0.12873 -0.28125
124.87 -0.022972 102.63 0.12872 -0.32813
129.94 -0.021904 102.03 0.12867 -0.34375
134.97 -0.023182 102.66 0.12867 -0.35156
140.15 -0.024601 103.47 0.12871 -0.52344
145.31 -0.02417 103.26 0.12868 -0.46094
150.33 -0.025768 104.09 0.12869 -0.50782
155.35 -0.022846 102.52 0.12874 -0.70313
160.41 -0.021946 102.08 0.1286 -0.28906
165.43 -0.021023 101.52 0.1286 -0.21875
170.55 -0.017101 99.399 0.12854 -0.015625
175.58 -0.013699 97.524 0.12848 0.085938
180.67 -0.0094452 95.188 0.12846 0.22656
185.75 -0.0052643 92.876 0.12849 0.15625
189.81 -0.0021439 91.126 0.12854 0.17969
195.65 0.00020981 89.891 0.12857 0.17969
200.44 0.0028 88.43 0.12865 0.19531
205.23 0.0051842 87.118 0.12868 0.23438
210.07 0.0078965 85.657 0.12871 0.17969
215.02 0.0084496 85.352 0.12869 0.20313
220.8 0.010349 84.344 0.12872 0.25781
225.5 0.012367 83.29 0.1288 0.35156
230.33 0.012791 83.11 0.12882 0.34375
235.29 0.014195 82.336 0.12886 0.40625
240.1 0.012737 83.086 0.12887 0.41406
244.97 0.013092 82.899 0.12892 0.32031
249.86 0.0099831 84.579 0.12894 0.30469
254.93 0.008976 85.102 0.12898 0.14844
259.85 0.0057373 86.883 0.12904 0.16406
265.19 0.0024033 88.672 0.12906 0.023438
270.38 -0.0035095 91.922 0.12905 0.03125
275.55 -0.0048485 92.649 0.12908 -0.21094
280.55 -0.01022 95.61 0.12909 -0.21094
285.57 -0.011734 96.43 0.1291 -0.26563
290.77 -0.015328 98.407 0.12911 -0.25781
295.75 -0.017208 99.422 0.12906 -0.26563
299.81 -0.017536 99.641 0.12904 -0.39063
304.92 -0.020638 101.33 0.12906 -0.4375
310 -0.021561 101.84 0.12908 -0.52344
315.24 -0.020886 101.51 0.12905 -0.51563
320.32 -0.023293 102.78 0.129 -0.55469
325.41 -0.023777 103.09 0.12901 -0.57032
330.43 -0.022747 102.52 0.12901 -0.57032
335.31 -0.022347 102.29 0.12898 -0.53907
340.56 -0.019833 100.95 0.12887 -0.40625
345.36 -0.017529 99.68 0.12885 -0.28906
350.51 -0.015953 98.782 0.12877 -0.20313
355.65 -0.011723 96.446 0.12874 -0.21875
360.33 -0.0083886 94.61 0.1287 -0.03125
0.33 -0.0080681 94.446 0.12869 -0.070313
4.95 -0.0039978 92.18 0.12865 0.023438
10.74 0.001236 89.336 0.12863 0.125
15.51 0.0023079 88.751 0.12867 0.125
20.33 0.0024262 88.672 0.12866 0.28906
25.03 0.0048294 87.305 0.12872 0.16406
29.88 0.0079041 85.711 0.12867 0.50782
35.78 0.0087319 85.251 0.12874 0.32813
40.62 0.0092774 84.969 0.12872 0.42969
