##Alpha(50mT) X DEG X DEG
0.2 -8.7738E-5 90.641 0.56714 2.375
5.01 -0.00034332 92.376 0.56696 2.2578
9.78 -0.00060273 94.126 0.56714 2.1953
14.66 -0.00091553 96.368 0.5672 2.2188
20.55 -0.0011521 97.993 0.56714 2.2734
25.1 -0.0012856 98.93 0.56714 2.2344
29.95 -0.0014725 100.17 0.5672 2.2578
34.87 -0.0014572 100.12 0.56708 2.2813
40.29 -0.0015183 100.52 0.56708 2.2891
45.28 -0.0016327 101.28 0.5669 2.2813
49.72 -0.0016785 101.57 0.56708 2.2188
55.38 -0.0015831 100.92 0.56702 2.3516
60.13 -0.0015907 101.04 0.56702 2.2891
64.95 -0.0015068 100.39 0.56696 2.375
70.47 -0.0013313 99.219 0.56702 2.375
75.53 -0.0011139 97.751 0.56696 2.3125
80.51 -0.0010033 96.969 0.56708 2.3125
85.78 -0.00067521 94.688 0.56733 2.2422
89.74 -0.00047302 93.274 0.56739 2.2188
95.07 -0.00018692 91.258 0.56726 2.1094
100.31 0 89.969 0.5672 2.3047
105.56 0.00028992 87.954 0.56714 2.2813
109.76 0.00033951 87.618 0.56714 2.3516
115.28 0.00049973 86.477 0.5672 2.3125
120.24 0.00060654 85.79 0.56733 2.375
125.66 0.00069046 85.219 0.5672 2.3047
130.64 0.00073624 84.821 0.56733 2.2656
134.96 0.0008049 84.415 0.56745 2.2734
139.98 0.00081253 84.43 0.56751 2.2344
145.04 0.0008545 84.086 0.56745 2.3203
150.13 0.0007515 84.758 0.56733 2.2813
155.11 0.00076294 84.743 0.56733 2.3672
160.13 0.00060273 85.844 0.56726 2.2813
165.31 0.00048447 86.594 0.56745 2.3047
170.46 0.00023651 88.305 0.56733 2.3125
175.41 1.5259E-5 89.883 0.56726 2.4297
180.5 -0.00022888 91.54 0.56733 2.2891
185.59 -0.00054169 93.719 0.56726 2.3281
189.73 -0.00073243 95.04 0.56714 2.4297
195.59 -0.0010185 97.079 0.56733 2.3203
200.58 -0.0012779 98.836 0.5672 2.3984
204.76 -0.0014229 99.797 0.56733 2.3594
210.64 -0.001503 100.38 0.56714 2.3438
215.29 -0.0015755 100.84 0.5672 2.2891
220 -0.0017357 101.93 0.56708 2.4375
225.07 -0.0017967 102.31 0.56733 2.3594
230.76 -0.0017052 101.7 0.56726 2.3984
235.66 -0.00177 102.21 0.5672 2.3281
240.44 -0.0017128 101.71 0.5672 2.3828
245.47 -0.0016518 101.38 0.56714 2.3828
250.29 -0.0014153 99.758 0.5672 2.2813
255.27 -0.0013428 99.258 0.56726 2.3281
260.31 -0.0011215 97.735 0.56714 2.3984
265.31 -0.00084687 95.844 0.56733 2.3438
270.42 -0.00057984 93.985 0.56726 2.2734
275.43 -0.0003357 92.282 0.56726 2.3203
280.53 -0.00015259 91.079 0.56745 2.3672
285.7 0.000103 89.282 0.56745 2.3984
289.81 0.00022888 88.383 0.56751 2.3359
295.59 0.00037766 87.391 0.56751 2.2734
299.91 0.00048447 86.665 0.56733 2.4453
304.84 0.00059891 85.821 0.56726 2.4297
309.79 0.00057984 85.985 0.56757 2.3281
315.08 0.00060654 85.797 0.56751 2.2891
320.33 0.00067902 85.282 0.56745 2.3047
325.3 0.00069046 85.204 0.56733 2.3281
330.31 0.00059128 85.922 0.56745 2.375
335.64 0.00053025 86.36 0.56751 2.2578
340.66 0.00041962 87.032 0.56745 2.3672
345.61 0.00031662 87.758 0.56733 2.3672
350.69 4.9591E-5 89.649 0.56733 2.3984
354.75 -0.00010681 90.735 0.56726 2.3203
360.21 -0.00039292 92.696 0.5672 2.4297
0.2 -0.00042725 92.954 0.56733 2.3281
5.01 -0.00066376 94.626 0.56745 2.2109
9.78 -0.00087357 96.001 0.5672 2.4219
14.66 -0.0010834 97.493 0.56726 2.3125
20.55 -0.0014649 100.17 0.56733 2.3516
25.1 -0.0015869 100.98 0.56745 2.3516
29.95 -0.0017281 101.89 0.56745 2.3203
34.87 -0.0018005 102.34 0.56739 2.4219
40.29 -0.0019226 103.22 0.56745 2.3516
45.28 -0.0018845 102.98 0.56751 2.2578
49.72 -0.0019035 103.09 0.56745 2.3984
55.38 -0.0018311 102.59 0.56733 2.3359
60.13 -0.0018311 102.67 0.56733 2.5078
64.95 -0.0017662 102.19 0.56726 2.4531
70.47 -0.0014687 100.2 0.56733 2.4375
75.53 -0.0014649 100.09 0.56757 2.3828
80.51 -0.0011635 98.102 0.56757 2.2969
85.78 -0.00094986 96.586 0.56745 2.4609
89.74 -0.00081253 95.649 0.56763 2.3281
95.07 -0.00050354 93.501 0.56781 2.3516
100.31 -0.00020599 91.407 0.56769 2.2969
105.56 -5.3406E-5 90.344 0.56769 2.3281
109.76 0.00013352 89.047 0.56788 2.3359
115.28 0.00020981 88.555 0.56769 2.3906
120.24 0.00040436 87.165 0.56775 2.4297
125.66 0.00049591 86.555 0.56769 2.3359
130.64 0.00056458 86.102 0.56769 2.3906
134.96 0.00056458 86.063 0.56775 2.375
139.98 0.00059128 85.899 0.56788 2.3828
145.04 0.00055313 86.157 0.56781 2.3125
150.13 0.00053406 86.297 0.56788 2.3516
155.11 0.00048447 86.594 0.56794 2.2734
160.13 0.00038529 87.29 0.56788 2.3516
165.31 0.00023651 88.352 0.56794 2.3438
170.46 5.7221E-5 89.602 0.56781 2.3438
175.41 -0.00015259 90.993 0.56781 2.3516
180.5 -0.00046158 93.204 0.56788 2.2656
185.59 -0.00080109 95.61 0.56775 2.3984
189.73 -0.00092698 96.399 0.56757 2.3359
195.59 -0.0012283 98.516 0.56757 2.2656
200.58 -0.0014191 99.868 0.56769 2.2578
204.76 -0.0015221 100.59 0.56769 2.2578
210.64 -0.0017548 102.17 0.56763 2.2656
215.29 -0.0017738 102.27 0.56757 2.2969
220 -0.001873 102.89 0.56751 2.3516
225.07 -0.0019112 103.29 0.56757 2.2109
230.76 -0.001915 103.23 0.56769 2.1953
235.66 -0.001915 103.2 0.56763 2.2734
240.44 -0.0018158 102.51 0.56763 2.3281
245.47 -0.001751 102.13 0.56763 2.2734
250.29 -0.0017014 101.76 0.56763 2.4297
255.27 -0.0014915 100.32 0.56757 2.3516
260.31 -0.001297 98.985 0.56745 2.5313
265.31 -0.0010071 97.008 0.56763 2.3047
270.42 -0.00076676 95.297 0.56769 2.4219
275.43 -0.00040436 92.805 0.56769 2.3984
280.53 -0.00027466 91.86 0.56788 2.25
285.7 -7.6294E-5 90.524 0.56769 2.3203
289.81 7.248E-5 89.485 0.56775 2.3594
295.59 0.00028992 87.899 0.56763 2.2422
299.91 0.00041199 87.11 0.56788 2.3984
304.84 0.00050736 86.477 0.56781 2.375
309.79 0.00054169 86.274 0.56781 2.4688
315.08 0.00055695 86.086 0.56781 2.3672
320.33 0.00053025 86.29 0.56806 2.2188
325.3 0.0005951 85.876 0.56794 2.3438
330.31 0.00055313 86.118 0.56769 2.4141
335.64 0.00043106 86.977 0.56769 2.3047
340.66 0.00037003 87.454 0.56788 2.2969
345.61 0.00020599 88.579 0.56812 2.2578
350.69 4.1962E-5 89.672 0.56794 2.3125
354.75 -0.00021744 91.508 0.56794 2.3047
360.21 -0.00045014 93.118 0.568 2.3203
0.2 -0.00051117 93.532 0.56794 2.3672
5.01 -0.00072098 95.071 0.56781 2.1875
9.78 -0.0011101 97.719 0.56794 2.2422
14.66 -0.0013085 99.102 0.56794 2.3047
20.55 -0.0014725 100.27 0.56781 2.25
25.1 -0.001667 101.61 0.56788 2.1953
29.95 -0.0018158 102.57 0.56781 2.2656
34.87 -0.0018005 102.53 0.56745 2.3984
40.29 -0.0019455 103.48 0.56769 2.2969
45.28 -0.0020332 104.01 0.56788 2.2422
49.72 -0.0019875 103.72 0.56769 2.2734
55.38 -0.0018997 103.12 0.56788 2.2734
60.13 -0.0018501 102.84 0.56788 2.2734
64.95 -0.0018501 102.77 0.56788 2.2578
70.47 -0.0016632 101.47 0.56794 2.3594
75.53 -0.0014115 99.829 0.56788 2.1719
80.51 -0.0013085 99.094 0.56788 2.3906
85.78 -0.00095368 96.618 0.56794 2.3125
89.74 -0.00074387 95.204 0.56806 2.3516
95.07 -0.00048065 93.352 0.568 2.2344
100.31 -0.00033188 92.297 0.56818 2.2578
105.56 -0.00014114 90.969 0.5683 2.2969
109.76 0.00011444 89.157 0.56812 2.2734
115.28 0.00020599 88.508 0.56818 2.4688
120.24 0.00029373 87.946 0.56824 2.3359
125.66 0.00031662 87.79 0.56818 2.3359
130.64 0.00047302 86.672 0.56818 2.3906
134.96 0.00049973 86.493 0.56806 2.3203
139.98 0.00046921 86.743 0.56842 2.2344
145.04 0.00048065 86.602 0.56818 2.2422
150.13 0.00043106 86.93 0.56806 2.2969
155.11 0.00036621 87.43 0.56806 2.3047
160.13 0.00031662 87.79 0.56818 2.3125
165.31 0.00017548 88.751 0.56818 2.2969
170.46 -1.9074E-5 90.086 0.568 2.3359
175.41 -0.00024414 91.727 0.56818 2.2188
180.5 -0.00048828 93.43 0.56818 2.2734
185.59 -0.00088501 96.149 0.568 2.2891
189.73 -0.00103 97.196 0.568 2.2734
195.59 -0.001358 99.469 0.56794 2.3516
200.58 -0.0014763 100.23 0.56788 2.2344
204.76 -0.0016174 101.24 0.56763 2.375
210.64 -0.0017624 102.26 0.56769 2.2344
215.29 -0.0018959 103.12 0.56794 2.3516
220 -0.0019035 103.16 0.56763 2.3281
225.07 -0.0020256 104.02 0.56769 2.375
230.76 -0.001976 103.71 0.56788 2.25
235.66 -0.0020027 103.9 0.56775 2.4063
240.44 -0.0019569 103.59 0.56788 2.2188
245.47 -0.0018387 102.7 0.56794 2.3281
250.29 -0.0016632 101.58 0.56781 2.2422
255.27 -0.0015717 101 0.56757 2.3516
260.31 -0.0012512 98.649 0.56775 2.3516
265.31 -0.0010758 97.493 0.568 2.3516
270.42 -0.0007515 95.204 0.56806 2.2188
275.43 -0.00049973 93.454 0.56775 2.2969
280.53 -0.0002861 91.977 0.568 2.2109
285.7 0 89.969 0.56781 2.3125
289.81 7.248E-5 89.461 0.56788 2.3359
