##Alpha(50mT) X DEG X DEG
0.2 3.4332E-5 89.751 0.56708 2.3516
5.01 -0.00037384 92.68 0.56708 2.4453
9.78 -0.00073243 95.258 0.56702 2.5781
14.66 -0.00091553 96.586 0.5669 2.5078
20.55 -0.0012207 98.797 0.5669 2.4531
25.1 -0.0014229 100.26 0.56696 2.3828
29.95 -0.0015717 101.33 0.56708 2.3906
34.87 -0.0015984 101.52 0.56684 2.4922
40.29 -0.0016022 101.56 0.5669 2.4688
45.28 -0.001667 101.98 0.56714 2.3984
49.72 -0.0015869 101.34 0.56708 2.4453
55.38 -0.0014229 100.24 0.56714 2.3672
60.13 -0.001297 99.352 0.56696 2.4766
64.95 -0.0010529 97.555 0.56702 2.4375
70.47 -0.00082398 95.954 0.56714 2.4063
75.53 -0.00046921 93.352 0.56708 2.4297
80.51 -0.00018311 91.274 0.56708 2.6016
85.78 0.00026703 88.071 0.56714 2.4297
89.74 0.00056458 85.883 0.56708 2.5469
95.07 0.00099183 82.883 0.56708 2.5547
100.31 0.0012932 80.711 0.56714 2.3906
105.56 0.0015831 78.743 0.56696 2.5
109.76 0.0016708 78.149 0.56714 2.5
115.28 0.0018997 76.672 0.56708 2.5781
120.24 0.0019264 76.547 0.56726 2.5313
125.66 0.0019798 76.04 0.56714 2.4375
130.64 0.0018921 76.641 0.56708 2.5391
134.96 0.0018806 76.704 0.56726 2.3516
139.98 0.0019608 76.227 0.5672 2.5234
145.04 0.0018768 76.719 0.56726 2.4609
150.13 0.0017548 77.594 0.5672 2.4297
155.11 0.0016136 78.594 0.56726 2.3594
160.13 0.0014305 79.813 0.56726 2.3438
165.31 0.0012474 81.071 0.5672 2.3594
170.46 0.00078965 84.344 0.56726 2.3125
175.41 0.00048828 86.469 0.5672 2.3984
180.5 5.3406E-5 89.586 0.56714 2.3672
185.59 -0.00042725 93.102 0.56726 2.3906
189.73 -0.0007515 95.407 0.56726 2.3984
195.59 -0.00103 97.391 0.56726 2.5313
200.58 -0.0012245 98.774 0.56726 2.4766
204.76 -0.0013657 99.79 0.56708 2.5156
210.64 -0.0014763 100.59 0.56714 2.5234
215.29 -0.0016937 102.15 0.56714 2.4531
220 -0.0017395 102.41 0.56702 2.5547
225.07 -0.001667 102.02 0.56696 2.4375
230.76 -0.0016289 101.8 0.56714 2.3438
235.66 -0.0014839 100.69 0.56726 2.3516
240.44 -0.0012627 99.055 0.56739 2.3516
245.47 -0.0011864 98.532 0.5672 2.5156
250.29 -0.00083542 95.993 0.56726 2.375
255.27 -0.00062561 94.501 0.56726 2.4844
260.31 -0.00018692 91.336 0.5672 2.3906
265.31 0.0001564 88.813 0.56733 2.4297
270.42 0.00057221 85.844 0.56726 2.375
275.43 0.00098801 82.961 0.56726 2.4141
280.53 0.0013809 80.118 0.56726 2.2891
285.7 0.0015564 78.915 0.56708 2.4844
289.81 0.0017662 77.618 0.5672 2.3906
295.59 0.0019646 76.297 0.5672 2.4297
299.91 0.001915 76.516 0.56726 2.3516
304.84 0.0020027 76.024 0.56726 2.4375
309.79 0.0020218 75.915 0.56714 2.4531
315.08 0.0021095 75.266 0.56708 2.4688
320.33 0.0020142 75.891 0.5672 2.4531
325.3 0.0019837 76.094 0.56708 2.4063
330.31 0.0017891 77.376 0.56714 2.3594
