Ieff(0deg) X DEG X DEG
-19.21 -2.21E-6 -161.67 -9.5368E-7 -135
-14.8 8.028E-7 -57.258 0 0
-9.91 -1.5395E-6 -124.49 -9.5368E-7 -90.001
-5.06 2.4671E-6 27.25 0 0
0 2.1225E-6 -10.617 -9.5368E-7 179.99
4.78 -8.6706E-7 108.74 0 0
10.19 -1.8543E-6 -134.97 0 -90.001
14.72 4.7125E-7 33.407 0 0
19.77 8.3726E-7 52.242 -9.5368E-7 179.99
