I2(45deg) X DEG X DEG
-2 1.4305E-6 50.992 -9.5368E-7 179.99
-1.5 -2.2072E-7 96.751 -9.5368E-7 -135
-1 2.251E-6 -27.305 0 -90.001
-0.5 1.9297E-6 53.844 0 0
0 -3.4142E-6 142.81 0 -45
0.5 3.1879E-6 -11.992 -9.5368E-7 179.99
1 6.2492E-7 -83.657 9.5368E-7 -26.563
1.5 -3.4087E-7 97.313 0 0
2 -2.1514E-6 126.86 0 0
