#Alpha(207mT) X DEG X DEG
0.33 0.00013733 -88.282 0.13654 3.4375
4.95 0.00025749 -86.727 0.13642 3.5938
10.74 0.00032521 -85.907 0.13648 3.5
15.51 0.00044918 -84.36 0.13654 3.5391
20.33 0.00050259 -83.633 0.13654 3.5625
25.03 0.00054455 -83.11 0.13648 3.4453
29.88 0.0006342 -81.977 0.13654 3.4063
35.78 0.00070858 -81.102 0.13666 3.375
40.62 0.00073624 -80.68 0.13654 3.5156
45.24 0.00076008 -80.391 0.13654 3.4609
50.19 0.00075722 -80.454 0.13648 3.5391
55.1 0.00079346 -79.985 0.13642 3.5938
59.87 0.00076962 -80.266 0.13642 3.5703
65.74 0.0007124 -81.094 0.13654 3.5
70.61 0.0006733 -81.579 0.13654 3.4609
75.67 0.00057125 -82.836 0.13648 3.4063
80.63 0.00050068 -83.735 0.13654 3.3906
84.84 0.00044918 -84.407 0.13654 3.2891
90.17 0.00038338 -85.227 0.13672 3.3594
95.43 0.00023461 -87.071 0.13654 3.3906
100.55 0.00017929 -87.782 0.13666 3.3047
105.52 0.00010586 -88.704 0.13672 3.2891
110.74 -1.9074E-6 -89.993 0.13654 3.4063
115.67 -5.8174E-5 -90.696 0.13666 3.3203
120.83 -0.00013828 -91.743 0.13672 3.2578
124.87 -0.00013638 -91.672 0.1366 3.3281
129.94 -0.00018024 -92.18 0.13666 3.375
134.97 -0.00020409 -92.524 0.13672 3.2344
140.15 -0.00021172 -92.602 0.13684 3.2266
145.31 -0.0002327 -92.836 0.13703 3.2266
150.33 -0.00026894 -93.274 0.13703 3.2109
155.35 -0.00022602 -92.805 0.13684 3.3047
160.41 -0.00016022 -91.961 0.1369 3.2422
165.43 -0.00012779 -91.54 0.13678 3.3438
170.55 -4.1008E-5 -90.508 0.1369 3.2734
175.58 6.3897E-5 -89.219 0.13678 3.4375
180.67 0.00015831 -88.001 0.13678 3.3438
185.75 0.00020981 -87.352 0.13672 3.4297
189.81 0.00030327 -86.219 0.13678 3.4297
195.65 0.00038242 -85.18 0.13666 3.375
200.44 0.00044823 -84.321 0.13666 3.4063
205.23 0.00049401 -83.735 0.13672 3.4141
210.07 0.00059128 -82.516 0.13666 3.4297
215.02 0.00063992 -81.836 0.13666 3.4453
220.8 0.00066758 -81.516 0.1366 3.3281
225.5 0.00067997 -81.383 0.13654 3.3906
230.33 0.00070191 -81.079 0.13642 3.4922
235.29 0.00068188 -81.29 0.13648 3.4609
240.1 0.00066853 -81.485 0.13635 3.4609
244.97 0.00064469 -81.79 0.13635 3.4219
249.86 0.00059796 -82.383 0.13648 3.2813
254.93 0.00052166 -83.376 0.13635 3.2813
259.85 0.00045395 -84.274 0.1366 3.1953
265.19 0.00032997 -85.797 0.13642 3.2266
270.38 0.00025654 -86.704 0.13635 3.1563
275.55 0.00020123 -87.469 0.13654 3.1094
280.55 0.00010109 -88.758 0.13648 3.2109
285.57 -4.7684E-6 -90.04 0.13635 3.1875
290.77 -8.8692E-5 -91.126 0.13635 3.1563
295.75 -0.00016976 -92.141 0.13642 3.1563
299.81 -0.00018883 -92.36 0.1366 3.125
304.92 -0.00024128 -93.001 0.13654 3.1484
310 -0.0002861 -93.571 0.13654 3.0781
315.24 -0.00030709 -93.836 0.13666 3.0391
320.32 -0.00032521 -94.024 0.13654 3.0547
325.41 -0.00033188 -94.141 0.13666 3.0156
330.43 -0.00032997 -94.118 0.13654 3.0781
335.31 -0.00026608 -93.313 0.13666 3.1094
340.56 -0.00023556 -92.907 0.1366 3.1484
345.36 -0.00015068 -91.891 0.13666 3.125
350.51 -8.297E-5 -91.055 0.13666 3.25
355.65 5.2452E-5 -89.313 0.13666 3.1953
360.33 7.5341E-5 -89.032 0.13666 3.3281
0.33 0.00010109 -88.704 0.13654 3.4375
4.95 0.00016976 -87.883 0.1366 3.3594
10.74 0.00032711 -85.86 0.13666 3.3281
15.51 0.00038719 -85.079 0.13654 3.4609
20.33 0.00046635 -84.102 0.13666 3.3594
25.03 0.00057221 -82.766 0.13666 3.375
29.88 0.00063324 -81.977 0.13654 3.4844
35.78 0.00069237 -81.204 0.13654 3.4609
40.62 0.00075531 -80.454 0.13654 3.3906
45.24 0.00075245 -80.469 0.13666 3.4688
50.19 0.00072957 -80.711 0.13648 3.4453
55.1 0.00074006 -80.61 0.13654 3.3906
59.87 0.00076771 -80.305 0.13666 3.4453
65.74 0.00073719 -80.633 0.13648 3.4375
70.61 0.00065041 -81.79 0.13666 3.375
75.67 0.00057698 -82.774 0.13666 3.3516
80.63 0.00051785 -83.493 0.13648 3.3828
84.84 0.00044823 -84.352 0.13666 3.3047
90.17 0.00034142 -85.727 0.13666 3.2813
95.43 0.00028324 -86.493 0.13666 3.3281
100.55 0.00020599 -87.446 0.13684 3.2031
105.52 5.9128E-5 -89.266 0.13666 3.3047
110.74 5.7221E-6 -89.938 0.13684 3.2578
115.67 -4.1008E-5 -90.508 0.13678 3.2188
120.83 -0.00010967 -91.336 0.1369 3.2109
124.87 -0.00017834 -92.196 0.13678 3.3047
129.94 -0.00021649 -92.657 0.1369 3.2734
134.97 -0.00027752 -93.376 0.1369 3.1172
140.15 -0.00027466 -93.329 0.1369 3.1563
145.31 -0.00026798 -93.29 0.1369 3.2031
150.33 -0.00026226 -93.196 0.13703 3.1172
155.35 -0.00022888 -92.766 0.1369 3.2266
160.41 -0.00018311 -92.266 0.13684 3.2734
165.43 -0.00011826 -91.477 0.1369 3.3281
170.55 -4.673E-5 -90.547 0.13684 3.3438
175.58 1.5259E-5 -89.805 0.13684 3.3438
180.67 0.00010395 -88.727 0.1369 3.3594
185.75 0.00017643 -87.79 0.13672 3.4609
189.81 0.00026226 -86.665 0.13666 3.4844
195.65 0.00034905 -85.586 0.13648 3.5078
200.44 0.00042916 -84.586 0.13666 3.4063
205.23 0.00052166 -83.399 0.13666 3.375
210.07 0.00054932 -83.016 0.13666 3.3828
215.02 0.00061799 -82.157 0.13648 3.4453
220.8 0.00067044 -81.461 0.1366 3.3203
225.5 0.00069714 -81.086 0.13654 3.3203
230.33 0.00071145 -80.938 0.1366 3.4141
235.29 0.00071526 -80.922 0.13648 3.4766
240.1 0.00070191 -81.047 0.13654 3.4141
244.97 0.00066662 -81.508 0.13642 3.3359
249.86 0.00057698 -82.696 0.13642 3.3281
254.93 0.00056076 -82.883 0.13648 3.2656
259.85 0.00049973 -83.633 0.13654 3.2813
265.19 0.00035477 -85.508 0.13635 3.2266
270.38 0.00032997 -85.844 0.13642 3.2109
275.55 0.00021458 -87.274 0.13642 3.2656
280.55 0.00013161 -88.321 0.13672 3.0703
285.57 3.9101E-5 -89.532 0.13648 3.1484
290.77 -3.3379E-5 -90.407 0.13654 3.1797
295.75 -8.3924E-5 -91.024 0.13666 3.0391
299.81 -0.00015068 -91.891 0.13648 3.125
304.92 -0.00015354 -91.93 0.13666 3.0781
310 -0.00022698 -92.821 0.13666 3.1328
315.24 -0.0002594 -93.227 0.1366 3.0781
320.32 -0.00028229 -93.524 0.13666 3.0781
325.41 -0.000247 -93.071 0.13678 3.0469
330.43 -0.00025749 -93.196 0.13678 2.9688
335.31 -0.00022888 -92.836 0.13672 3.0938
340.56 -0.00014305 -91.797 0.13672 3.0703
345.36 -0.00010395 -91.282 0.13672 3.2188
350.51 -3.3379E-5 -90.43 0.13672 3.2031
355.65 8.0109E-5 -89.016 0.13666 3.3438
360.33 0.00015164 -88.094 0.13666 3.3594
0.33 0.00016689 -87.899 0.1366 3.4141
4.95 0.00021076 -87.329 0.13654 3.4141
10.74 0.0003624 -85.43 0.13666 3.4063
15.51 0.00045109 -84.336 0.13654 3.4141
20.33 0.00053025 -83.243 0.13666 3.4453
25.03 0.00058651 -82.563 0.13654 3.4141
29.88 0.00068951 -81.266 0.13672 3.375
35.78 0.00074578 -80.555 0.13666 3.4141
40.62 0.0007782 -80.126 0.13678 3.3594
45.24 0.00080872 -79.758 0.1366 3.4141
50.19 0.00082779 -79.54 0.13666 3.4688
55.1 0.00079727 -79.891 0.13672 3.4375
59.87 0.00076008 -80.352 0.13666 3.4063
65.74 0.0007639 -80.399 0.13672 3.3984
70.61 0.00070668 -81.118 0.13672 3.3984
75.67 0.00060082 -82.438 0.13672 3.3047
80.63 0.00049305 -83.821 0.13666 3.4063
84.84 0.00048065 -84.001 0.13654 3.3047
90.17 0.0003748 -85.282 0.13672 3.2891
95.43 0.00027275 -86.586 0.13672 3.2578
100.55 0.00020886 -87.422 0.13696 3.1719
105.52 0.00012493 -88.461 0.13684 3.2188
110.74 5.8174E-5 -89.243 0.13684 3.1875
115.67 -2.6703E-5 -90.336 0.13684 3.2266
120.83 -8.6785E-5 -91.079 0.1369 3.1484
124.87 -0.00013638 -91.665 0.1369 3.1719
129.94 -0.00016785 -92.04 0.13678 3.1641
134.97 -0.00016594 -92.055 0.13696 3.125
140.15 -0.00018215 -92.243 0.13703 3.1172
145.31 -0.00023079 -92.813 0.13721 3.1094
150.33 -0.00025368 -93.118 0.13709 3.2031
155.35 -0.00023556 -92.915 0.13703 3.2266
160.41 -0.00014687 -91.766 0.13684 3.1875
165.43 -7.5341E-5 -90.938 0.13703 3.2422
170.55 -3.0518E-5 -90.383 0.13703 3.2266
175.58 4.673E-5 -89.422 0.13703 3.3594
180.67 0.0001297 -88.336 0.1369 3.3281
185.75 0.00018787 -87.633 0.13684 3.3672
189.81 0.00029183 -86.344 0.13684 3.3672
195.65 0.0003624 -85.391 0.13678 3.3984
200.44 0.00045109 -84.282 0.1369 3.4531
