#Alpha(207mT) X DEG X DEG
0.33 7.7248E-5 -88.774 0.13672 3.2344
4.95 1.9074E-6 -89.946 0.13648 3.2969
10.74 -8.5831E-5 -91.368 0.13672 3.2813
15.51 -0.00020123 -93.251 0.13654 3.2344
20.33 -0.00027561 -94.352 0.13666 3.2578
25.03 -0.00042153 -96.618 0.13666 3.125
29.88 -0.0005703 -98.844 0.13672 3.1484
35.78 -0.00065899 -100.16 0.1366 3.2266
40.62 -0.00083733 -102.67 0.13672 3.2188
45.24 -0.00098992 -104.92 0.13654 3.25
50.19 -0.0010767 -106.05 0.13678 3.2734
55.1 -0.0011787 -107.41 0.13672 3.3438
59.87 -0.0012531 -108.33 0.1366 3.3281
65.74 -0.0013294 -109.33 0.13672 3.25
70.61 -0.0013676 -109.81 0.13672 3.2734
75.67 -0.0013895 -109.98 0.13684 3.2266
80.63 -0.0014 -110.17 0.13678 3.1641
84.84 -0.0013809 -109.97 0.1369 3.1016
90.17 -0.0013085 -109.02 0.13684 3.0938
95.43 -0.0012436 -108.17 0.13684 3.1563
100.55 -0.0011368 -106.65 0.13678 3.1484
105.52 -0.0010128 -105.06 0.13703 3.0859
110.74 -0.00085354 -102.74 0.13703 3.0313
115.67 -0.00079823 -102.08 0.13678 3.0625
120.83 -0.00062085 -99.399 0.1369 3.0938
124.87 -0.00052357 -98.016 0.13684 3.1016
129.94 -0.00039673 -96.086 0.13696 3.0625
134.97 -0.00027561 -94.282 0.13684 2.9688
140.15 -0.00014305 -92.235 0.13709 2.9688
145.31 -7.1526E-5 -91.071 0.13703 3.0234
150.33 -6.6758E-6 -90.071 0.13715 2.9219
155.35 8.8692E-5 -88.602 0.1369 2.9766
160.41 0.00016117 -87.422 0.13684 3.0703
165.43 0.00014019 -87.727 0.13672 3.1953
170.55 0.00017834 -87.165 0.13666 3.1953
175.58 0.00018597 -87.071 0.13672 3.2031
180.67 0.00012779 -87.922 0.13666 3.1797
185.75 5.5313E-5 -89.141 0.13678 3.1641
189.81 -5.1499E-5 -90.836 0.13672 3.2578
195.65 -0.00017071 -92.672 0.1366 3.2188
200.44 -0.00029755 -94.649 0.13666 3.1484
205.23 -0.00044918 -97.016 0.13666 3.1953
210.07 -0.00059223 -99.188 0.13666 3.1641
215.02 -0.00073243 -101.21 0.13672 3.2188
220.8 -0.00091553 -104.02 0.13654 3.3047
225.5 -0.0010767 -106.31 0.1366 3.1484
230.33 -0.0011578 -107.42 0.1366 3.1797
235.29 -0.0012941 -109.19 0.13654 3.2344
240.1 -0.0013962 -110.53 0.13648 3.2656
244.97 -0.001482 -111.71 0.1366 3.1094
249.86 -0.001565 -112.85 0.13666 3.1094
254.93 -0.0015679 -112.88 0.13672 3.0703
259.85 -0.0015869 -113.2 0.13666 3.1328
265.19 -0.0015354 -112.59 0.13654 2.9609
270.38 -0.001502 -112.2 0.13678 2.9531
275.55 -0.0014391 -111.54 0.1366 2.9922
280.55 -0.001338 -110.11 0.13666 3.1016
285.57 -0.0012293 -108.64 0.13672 3.0469
290.77 -0.0011187 -107.19 0.13666 2.9531
295.75 -0.0010014 -105.52 0.13678 2.8438
299.81 -0.00086689 -103.59 0.13672 2.8984
