#Alpha(207mT) X DEG X DEG
0.33 0.00011921 -87.688 0.13715 3.8047
4.95 0.00015736 -86.977 0.13715 3.9297
10.74 0.00028038 -84.469 0.13715 3.8984
15.51 0.00030422 -84.016 0.13715 3.7734
20.33 0.00042057 -81.743 0.13727 3.8828
25.03 0.00056935 -78.821 0.13727 3.8516
29.88 0.00067044 -76.813 0.13733 3.7969
35.78 0.00086117 -73.18 0.13727 3.875
40.62 0.0010109 -70.368 0.13739 3.8672
45.24 0.0011587 -67.665 0.13739 3.9219
50.19 0.0012779 -65.508 0.13727 3.8203
55.1 0.0014219 -63.016 0.13739 3.9063
59.87 0.0015612 -60.586 0.13727 3.9141
65.74 0.001667 -58.844 0.13727 3.9141
70.61 0.0017586 -57.508 0.13745 3.8672
75.67 0.0018005 -56.946 0.13745 3.8516
80.63 0.0018578 -56.196 0.13745 3.7969
84.84 0.0018358 -56.586 0.13776 3.6797
90.17 0.0018149 -56.985 0.13757 3.7656
95.43 0.0017834 -57.578 0.13757 3.7422
100.55 0.0016499 -59.586 0.13764 3.7344
105.52 0.0015535 -61.321 0.13751 3.75
110.74 0.001441 -63.274 0.13764 3.6406
115.67 0.0013018 -65.618 0.13751 3.6953
120.83 0.0011911 -67.547 0.13751 3.6563
124.87 0.0010634 -69.86 0.13757 3.6953
129.94 0.00092888 -72.36 0.13757 3.5703
134.97 0.00077057 -75.235 0.13745 3.5703
140.15 0.00060654 -78.407 0.13776 3.4297
145.31 0.00045204 -81.407 0.13782 3.5391
150.33 0.00033283 -83.602 0.13757 3.6953
155.35 0.00022221 -85.711 0.13757 3.5313
160.41 0.0001173 -87.766 0.13776 3.5547
165.43 7.0572E-5 -88.665 0.13764 3.5703
170.55 -1.1444E-5 -90.18 0.13745 3.7422
175.58 -4.1962E-5 -90.821 0.13757 3.7969
180.67 -3.624E-5 -90.743 0.13751 3.7813
185.75 2.3842E-5 -89.516 0.13739 3.8984
189.81 4.1962E-5 -89.149 0.13739 3.8984
195.65 0.00015831 -86.938 0.13739 3.7891
200.44 0.0002966 -84.18 0.13739 3.8438
205.23 0.0003891 -82.336 0.13745 3.8438
210.07 0.00055123 -79.141 0.13745 3.7734
215.02 0.00068188 -76.688 0.13739 3.9219
220.8 0.00090218 -72.336 0.13745 3.7578
225.5 0.0010204 -70.227 0.13757 3.7188
230.33 0.0011559 -67.672 0.13751 3.7813
235.29 0.0013371 -64.391 0.13727 3.8438
240.1 0.0014353 -62.719 0.13727 3.8516
