0.33 0.0010262 89.399 0.31244 0.85157
10.74 0.0041313 87.586 0.3125 1.2344
20.33 0.010342 84.001 0.31256 0.88282
29.88 0.016792 80.313 0.31272 0.8125
40.62 0.024914 75.813 0.31265 0.91407
50.19 0.032311 71.883 0.31256 1.0234
59.87 0.039387 68.297 0.31247 1.1563
70.61 0.04784 64.227 0.31247 1.0078
80.63 0.053902 61.477 0.31235 0.89844
90.17 0.054051 61.399 0.31247 0.75782
100.55 0.048817 63.735 0.31241 0.83594
110.74 0.042736 66.68 0.31247 0.89844
120.83 0.035752 70.126 0.31247 0.875
129.94 0.02974 73.243 0.3125 0.625
140.15 0.022598 77.079 0.31259 0.47656
150.33 0.015785 80.907 0.31265 0.51563
160.41 0.0091744 84.657 0.31259 0.66407
170.55 0.0035477 87.93 0.31259 0.875
180.67 0.0013695 89.18 0.31265 0.92969
189.81 0.004303 87.477 0.3125 1.2344
200.44 0.010094 84.141 0.31247 1.3359
210.07 0.016556 80.485 0.31253 1.3984
220.8 0.023895 76.422 0.31253 1.6016
230.33 0.030918 72.657 0.3125 1.3672
240.1 0.037758 69.18 0.31244 1.4219
249.86 0.044785 65.688 0.31253 1.2344
259.85 0.051304 62.672 0.31259 1.0078
270.38 0.05209 62.289 0.3125 0.82032
280.55 0.04649 64.852 0.3125 0.83594
290.77 0.039959 67.969 0.3125 0.73438
299.81 0.033989 71.001 0.31253 0.54688
310 0.027348 74.516 0.31241 0.59375
320.32 0.020088 78.493 0.31247 0.55469
330.43 0.013813 82.016 0.31256 0.46094
340.56 0.0074425 85.68 0.3125 0.90625
350.51 0.0025597 88.508 0.31247 1.1875
360.33 0.00055695 89.672 0.31247 1.2813
0.33 0.00093461 89.446 0.31247 1.3594
10.74 0.0047379 87.219 0.31253 1.5313
20.33 0.010323 83.985 0.31253 1.2891
29.88 0.017342 80.032 0.3125 1.4141
40.62 0.025524 75.547 0.31241 1.4844
50.19 0.032978 71.61 0.3125 1.4609
59.87 0.040642 67.751 0.31247 1.6406
70.61 0.048054 64.219 0.31235 1.6953
80.63 0.05452 61.203 0.31247 0.94532
90.17 0.054425 61.282 0.31256 1.0547
100.55 0.049008 63.688 0.31259 0.8125
110.74 0.042736 66.665 0.31259 0.90625
120.83 0.036202 69.907 0.31253 0.86719
129.94 0.030048 73.102 0.31244 0.96094
140.15 0.022831 76.977 0.31256 0.85157
150.33 0.0159 80.844 0.31256 0.54688
160.41 0.0095368 84.477 0.31253 0.6875
170.55 0.0039864 87.688 0.31247 0.86719
180.67 0.0013466 89.211 0.31262 1.2109
189.81 0.0040779 87.626 0.31265 1.0625
200.44 0.0095711 84.446 0.3125 1.2578
210.07 0.016182 80.68 0.31253 1.2734
220.8 0.023689 76.516 0.31256 1.3672
230.33 0.030991 72.641 0.3125 1.3516
240.1 0.037602 69.243 0.31256 1.4141
249.86 0.04517 65.571 0.31247 1.5078
259.85 0.05101 62.821 0.31244 1.1875
270.38 0.051747 62.539 0.31241 1.2344
280.55 0.046227 64.993 0.31235 0.95313
290.77 0.039478 68.235 0.31235 0.92188
299.81 0.033722 71.133 0.31247 0.78125
310 0.026856 74.774 0.31244 0.85157
320.32 0.020027 78.501 0.31259 0.53907
330.43 0.013367 82.266 0.31241 0.74219
340.56 0.0075531 85.602 0.31241 1.1953
350.51 0.0021324 88.766 0.31232 1.3984
360.33 0.00037766 89.766 0.31238 1.1484
0.33 0.00053406 89.688 0.31241 1.1484
10.74 0.0040779 87.602 0.31241 1.3281
20.33 0.010029 84.165 0.31238 1.2969
29.88 0.017365 79.993 0.31259 1.1328
40.62 0.026009 75.266 0.31244 1.2891
50.19 0.03281 71.649 0.31247 1.3203
59.87 0.040509 67.782 0.3125 1.3516
70.61 0.048397 64.024 0.31244 1.3906
80.63 0.054661 61.164 0.3125 1
90.17 0.054878 61.11 0.31241 1.0078
100.55 0.049424 63.508 0.31235 1
110.74 0.042847 66.633 0.31232 0.88282
120.83 0.036084 69.977 0.31232 0.72657
129.94 0.030056 73.071 0.31238 0.6875
140.15 0.022762 77.016 0.31241 0.625
150.33 0.015923 80.813 0.31247 0.39063
160.41 0.0097237 84.352 0.3125 0.38281
170.55 0.0037346 87.836 0.31256 1.0078
180.67 0.0013237 89.211 0.31262 1.0703
189.81 0.003933 87.696 0.31256 0.9375
200.44 0.010105 84.118 0.31265 0.6875
210.07 0.016613 80.43 0.31265 1.1953
220.8 0.024231 76.219 0.31241 1.3906
230.33 0.030861 72.665 0.31247 1.4922
240.1 0.038349 68.868 0.3125 1.5469
249.86 0.045212 65.547 0.31247 1.4844
259.85 0.0513 62.696 0.31247 1.2656
270.38 0.052292 62.25 0.31244 1.1563
280.55 0.046364 64.876 0.31244 0.8125
290.77 0.039704 68.094 0.31247 0.79688
299.81 0.033882 71.024 0.31247 0.5625
310 0.026943 74.719 0.31247 0.64063
320.32 0.019959 78.532 0.31247 0.48438
330.43 0.013855 81.985 0.31247 0.46094
340.56 0.0077248 85.501 0.31247 0.67188
350.51 0.0025063 88.54 0.31241 1.0313
360.33 0.00096894 89.43 0.31241 1.1875
