I1(135deg) X DEG X DEG
-2 0.001461 -87.227 0.57819 -0.75
-1.9 0.00072861 -88.641 0.57807 -0.75
-1.8 0.00063324 -88.665 0.57807 -0.74219
-1.7 0.00020504 -89.657 0.57789 -0.75
-1.6 -0.00037289 -90.774 0.57782 -0.72657
-1.5 -0.00028801 -90.508 0.57782 -0.71875
-1.4 0.0010491 -87.86 0.57807 -0.73438
-1.3 0.0017376 -86.555 0.57813 -0.74219
-1.2 0.00087834 -88.258 0.57795 -0.72657
-1.1 0.00097657 -88.024 0.57801 -0.73438
-1 0.0010653 -87.946 0.57795 -0.73438
-0.9 0.0014343 -87.227 0.57795 -0.75
-0.8 0.00053597 -88.868 0.5777 -0.75
-0.7 0.00026322 -89.532 0.57758 -0.75
-0.6 0.00054932 -88.954 0.57758 -0.75
-0.5 0.00086976 -88.258 0.57776 -0.75
-0.4 -8.4878E-5 -90.118 0.57746 -0.75
-0.3 0.00093651 -88.258 0.57764 -0.75
-0.2 -1.5259E-5 -90.047 0.57758 -0.75
-0.1 0.0011625 -87.774 0.5777 -0.75
1.110223E-16 0.001111 -87.821 0.5777 -0.75782
0.1 0.001358 -87.321 0.5777 -0.75782
0.2 0.00081921 -88.336 0.57746 -0.75782
0.3 0.00024128 -89.454 0.5774 -0.76563
0.4 -0.00091744 -91.86 0.57703 -0.76563
0.5 -0.0005169 -90.969 0.57703 -0.78125
0.6 0.0052739 -79.938 0.57691 -0.78125
0.7 0.0057135 -79.141 0.57691 -0.78125
0.8 0.0057288 -79.008 0.57697 -0.75782
0.9 0.0075417 -75.751 0.57727 -0.78125
1 0.0058394 -78.688 0.57697 -0.75782
1.1 0.0078536 -75.297 0.57727 -0.78125
1.2 0.0093671 -72.688 0.57758 -0.77344
1.3 0.0011616 -87.633 0.57734 -0.75782
1.4 0.0014057 -87.227 0.57734 -0.75782
1.5 0.0016184 -86.876 0.5774 -0.75782
1.6 0.0024672 -85.196 0.57752 -0.77344
1.7 0.0020132 -86.04 0.5774 -0.76563
1.8 0.0016298 -86.868 0.57727 -0.76563
1.9 0.0019598 -86.149 0.5774 -0.76563
