I2(45deg) X DEG X DEG
4.9 0.0075112 50.289 0.63434 0
4.75 0.0074082 49.93 0.63434 0
4.6 0.0071297 50.86 0.63422 0
4.45 0.0064926 54.875 0.6341 0
4.3 0.0067139 53.711 0.6341 0
4.15 0.0069123 51.914 0.63416 0
4 0.0056458 56.61 0.63404 0
3.85 0.0065995 54.453 0.6341 0
3.7 0.0057869 58.032 0.63398 0
3.55 0.0067826 54.297 0.63416 0
3.4 0.0070496 52.774 0.63416 0
3.25 0.0076638 49.938 0.6344 0
3.1 0.0080224 47.875 0.6344 0
2.95 0.0071869 50.211 0.63446 0
2.8 0.0066376 52.242 0.6344 0
2.65 0.005249 58.383 0.63416 0
2.5 0.0052719 58.399 0.63416 0
2.35 0.0059662 55.875 0.63422 0
2.2 0.0068474 51.594 0.63434 0
2.05 0.0080681 47.688 0.6344 0
1.9 0.0081826 46.875 0.6344 0
1.75 0.0085259 45.438 0.63446 0
1.6 0.0082322 46.852 0.6344 0
1.45 0.0082703 46.305 0.6344 0
1.3 0.0074997 49.157 0.63434 0
1.15 0.0062065 54.078 0.63416 0
1 0.0055733 56.696 0.6341 0
0.85 0.0040856 64.266 0.63385 0
0.7 0.0035973 67.102 0.63373 0
0.55 0.0033417 68.547 0.63373 0
0.4 0.0035286 66.836 0.63373 0
0.25 0.0032616 69.297 0.63367 0
0.1 0.003582 66.813 0.63367 0
-0.05 0.0034027 68.211 0.63367 0
-0.2 0.0034409 67.883 0.63361 0
-0.35 0.0035095 67.36 0.63367 0
-0.5 0.0035095 67.891 0.63367 0
-0.65 0.0034256 68.032 0.63367 0
-0.8 0.0037728 65.711 0.63379 0
-0.95 0.0034599 67.641 0.63367 0
-1.1 0.0041886 63.742 0.63361 0
-1.25 0.0044632 62.657 0.63367 0
-1.4 0.0048714 60.18 0.63367 0
-1.55 0.0055695 56.219 0.63379 0
-1.7 0.0055428 57.102 0.63373 0
-1.85 0.0045548 61.813 0.63361 0
-2 0.0056229 57.235 0.63373 0
-2.15 0.0060997 54.25 0.63373 0
-2.3 0.0051995 58.68 0.63367 0
-2.45 0.0052529 59.016 0.63361 0
-2.6 0.0047341 60.992 0.63361 0
-2.75 0.0046502 61.711 0.63361 0
-2.9 0.0049057 60.43 0.63361 0
-3.05 0.0053063 58.555 0.63361 0
-3.2 0.0075455 48.61 0.63391 0
-3.35 0.0071831 50.672 0.63385 0
-3.5 0.008381 45.61 0.63404 0
-3.65 0.0089875 44.078 0.63416 -0.0078126
-3.8 0.0091401 43.758 0.63422 0
-3.95 0.0094376 42.258 0.63422 -0.0078126
-4.1 0.0079156 46.953 0.6341 -0.0078126
-4.25 0.0067597 52.016 0.63398 0
-4.4 0.0080529 47.25 0.6341 -0.0078126
-4.55 0.0075493 48.711 0.63404 -0.015625
-4.7 0.0071335 49.782 0.63398 -0.0078126
-4.85 0.0083085 46.375 0.6341 -0.015625
-5 0.0074692 48.789 0.63404 -0.0078126
