I1(135deg) X DEG X DEG
-2 -0.00014091 100.61 0.53412 3.8984
-1.9 -6.485E-5 94.93 0.53418 3.9063
-1.8 1.6451E-5 88.938 0.53333 3.9531
-1.7 -5.5671E-5 93.891 0.53394 3.9141
-1.6 4.3631E-5 86.672 0.5337 3.9375
-1.5 8.2374E-5 83.602 0.534 3.9219
-1.4 0.00010288 82.133 0.53382 3.9375
-1.3 6.3777E-5 85.11 0.5337 3.9375
-1.2 0.00010169 82.016 0.53394 3.9297
-1.1 6.2109E-5 85.172 0.53357 3.9453
-1 0.00011242 81.344 0.53363 3.9531
-0.9 0.00011015 81.477 0.53351 3.9453
-0.8 0.00011683 81.04 0.53376 3.9297
-0.7 0.00011742 81.032 0.53394 3.9297
-0.6 0.00012756 80.118 0.53363 3.9375
-0.5 0.00013089 80.094 0.53357 3.9453
-0.4 0.00014854 78.555 0.53388 3.9297
-0.3 0.0001725 76.782 0.534 3.9219
-0.2 0.00012946 80.001 0.53388 3.9219
-0.1 0.00013244 79.68 0.53425 3.8984
1.110223E-16 0.00015724 77.751 0.53437 3.8906
0.1 9.9421E-5 82.399 0.53357 3.9141
0.2 0.00017107 76.969 0.53394 3.9063
0.3 0.0001967 75.079 0.53437 3.8906
0.4 0.00019217 75.29 0.53412 3.8984
0.5 0.00017917 76.383 0.53363 3.9219
0.6 0.00018501 76.118 0.53382 3.9063
0.7 0.00021327 73.954 0.53437 3.8828
0.8 0.00020766 74.086 0.53357 3.9141
0.9 0.00028694 69.297 0.5337 3.9063
1 0.00025869 71.321 0.5337 3.9141
1.1 0.00029051 68.688 0.53388 3.8984
1.2 0.0002861 69.243 0.53394 3.8984
1.3 0.0002389 72.352 0.53388 3.8906
1.4 0.00024223 72.063 0.53363 3.9063
1.5 0.00027251 70.086 0.53357 3.9063
1.6 0.00026226 70.618 0.5337 3.9063
1.7 0.00024164 72.126 0.53394 3.8828
1.8 0.00027228 69.657 0.53412 3.875
1.9 0.00022924 72.844 0.53351 3.8984
