I2(45deg) X DEG X DEG
-2 0.00057602 87.297 0.33692 -0.03125
-1.9 0.0008173 86.094 0.33692 -0.03125
-1.8 0.00065708 86.891 0.33692 -0.03125
-1.7 0.00017452 89.157 0.33692 -0.03125
-1.6 0.000803 86.18 0.33692 -0.03125
-1.5 0.00073338 86.477 0.33692 -0.03125
-1.4 0.00068665 86.704 0.33698 -0.03125
-1.3 -0.00047016 92.313 0.33686 -0.023438
-1.2 -4.9591E-5 90.29 0.33686 -0.015625
-1.1 -0.00050068 92.383 0.33686 -0.03125
-1 -0.00089932 94.329 0.33679 -0.03125
-0.9 -0.0013342 96.422 0.33673 -0.023438
-0.8 -0.0018053 98.61 0.33667 -0.023438
-0.7 -0.0016937 97.993 0.33667 -0.03125
-0.6 -0.0016375 97.813 0.33667 -0.03125
-0.5 -0.0012713 96.188 0.33667 -0.039063
-0.4 -0.00086689 94.118 0.33673 -0.039063
-0.3 -0.00091458 94.274 0.33673 -0.046875
-0.2 -0.00076008 93.766 0.33673 -0.046875
-0.1 -0.00041485 92.094 0.33679 -0.046875
1.110223E-16 0.00012779 89.313 0.33686 -0.03125
0.1 -0.00053406 92.688 0.33673 -0.046875
0.2 0.00074101 86.352 0.33692 -0.046875
0.3 0.0015631 82.407 0.33704 -0.054688
0.4 0.00098515 85.157 0.33698 -0.054688
0.5 0.0013523 83.477 0.33698 -0.054688
0.6 0.00050927 87.618 0.33692 -0.046875
0.7 0.00069428 86.516 0.33692 -0.046875
0.8 0.00040627 87.969 0.33686 -0.054688
0.9 0.0016222 82.172 0.33704 -0.054688
1 0.001874 80.782 0.33704 -0.054688
1.1 0.0016937 81.633 0.33704 -0.054688
1.2 0.001339 83.461 0.33698 -0.054688
1.3 0.0011959 84.118 0.33698 -0.046875
1.4 0.00068379 86.641 0.33692 -0.046875
1.5 -0.000103 90.508 0.33686 -0.054688
1.6 -0.00096894 94.758 0.33673 -0.039063
1.7 -0.0013046 96.266 0.33667 -0.039063
1.8 -0.0010853 95.243 0.33673 -0.054688
1.9 -0.00046635 92.352 0.33679 -0.046875
