I2(45deg) X DEG X DEG
1.95 -0.0016861 99.297 0.63489 -0.0078126
1.9 -0.0006218 93.704 0.63501 -0.0078126
1.85 -0.0030518 107.11 0.63459 -0.015625
1.8 -2.2888E-5 89.938 0.63514 -0.0078126
1.75 -0.00029373 91.672 0.63501 -0.0078126
1.7 -0.00010681 90.571 0.63507 -0.015625
1.65 0.00049973 87.243 0.63514 -0.023438
1.6 -0.00042343 92.407 0.63495 -0.0078126
1.55 -0.00072098 94.196 0.63489 -0.023438
1.5 -0.0015679 99.133 0.63477 -0.015625
1.45 -0.004673 115.48 0.63434 -0.015625
1.4 -0.0046463 114.97 0.63434 -0.015625
1.35 -0.0027771 105.66 0.63452 -0.023438
1.3 -0.0013886 97.868 0.63477 -0.023438
1.25 9.1553E-5 89.282 0.63501 -0.015625
1.2 -0.00096894 95.672 0.63477 -0.023438
1.15 -0.0016785 99.68 0.63471 -0.015625
1.1 -0.0029869 107.2 0.63452 -0.023438
1.05 -0.0053406 118.41 0.63416 -0.023438
1 -0.0045815 114.66 0.63422 -0.023438
0.95 -0.0057068 120.17 0.6341 -0.015625
0.9 -0.0058975 120.86 0.63404 -0.023438
0.85 -0.002491 103.82 0.63446 -0.015625
0.8 -0.0019302 100.77 0.63452 -0.015625
0.75 -0.00022888 91.227 0.63477 -0.023438
0.7 0.00062561 86.336 0.63495 -0.023438
0.65 0.00045014 87.454 0.63483 -0.023438
0.6 8.0109E-5 89.446 0.63483 -0.023438
0.55 0.00018311 88.977 0.63483 -0.015625
0.5 -0.0011635 97.126 0.63452 -0.023438
0.45 0.00042725 87.633 0.63483 -0.023438
0.4 -0.0015793 99.352 0.63452 -0.015625
0.35 -0.00058365 93.032 0.63465 -0.015625
0.3 -0.0055275 118.91 0.63398 -0.015625
0.25 -0.0016174 98.782 0.63446 -0.023438
0.2 -0.003048 106.24 0.63422 -0.023438
0.15 -0.0011787 96.344 0.63452 -0.023438
0.1 7.6294E-5 89.594 0.63471 -0.023438
0.05 -0.0010071 95.477 0.63452 -0.023438
1.110223E-16 -0.0020371 101.04 0.6344 -0.023438
-0.05 -0.00023651 91.274 0.63465 -0.023438
-0.1 0.00047302 87.399 0.63471 -0.023438
-0.15 -0.00063706 93.422 0.63459 -0.023438
-0.2 -0.00092698 95.18 0.63452 -0.023438
-0.25 -0.00053788 92.961 0.63452 -0.015625
-0.3 0.00024414 88.688 0.63471 -0.023438
-0.35 0.00093461 84.657 0.63477 -0.023438
-0.4 0.00053406 87.126 0.63471 -0.015625
-0.45 0.00017166 89.102 0.63465 -0.023438
-0.5 0.00043106 87.376 0.63459 -0.023438
-0.55 -0.0035935 108.9 0.63404 -0.023438
-0.6 -0.00022888 91.329 0.63452 -0.015625
-0.65 -0.002327 102.73 0.63416 -0.023438
-0.7 -0.0037308 110.2 0.63398 -0.023438
-0.75 -0.0046807 115.1 0.63385 -0.015625
-0.8 -0.00066758 93.766 0.6344 -0.023438
-0.85 0.0005455 86.805 0.63459 -0.015625
-0.9 0.00041199 87.68 0.63446 -0.015625
-0.95 0.00090027 84.946 0.63459 -0.015625
-1 0.00052643 87.008 0.63446 -0.015625
-1.05 0.0015068 81.555 0.63459 -0.023438
-1.1 0.0014877 81.876 0.63459 -0.023438
-1.15 0.001297 82.618 0.63459 -0.023438
-1.2 0.0012817 82.602 0.63459 -0.023438
-1.25 0.0015297 81.321 0.63465 -0.03125
-1.3 0.00083924 85.305 0.63452 -0.023438
-1.35 -0.00056458 93.001 0.6344 -0.03125
-1.4 -0.00022888 91.415 0.6344 -0.03125
-1.45 -0.0032311 107.65 0.63404 -0.023438
-1.5 -0.0037728 110.63 0.63398 -0.03125
-1.55 -0.0040283 111.73 0.63391 -0.023438
-1.6 -0.004448 113.66 0.63385 -0.015625
-1.65 -0.0037766 110.32 0.63398 -0.023438
-1.7 -0.0014725 98.313 0.63422 -0.023438
-1.75 -0.0031281 106.79 0.63404 -0.03125
-1.8 -0.0031777 107.05 0.63398 -0.03125
-1.85 -0.0034867 108.95 0.63385 -0.03125
-1.9 -0.0040589 111.97 0.63385 -0.023438
-1.95 -0.0041809 112.21 0.63379 -0.023438
-2 -0.0034867 109.14 0.63385 -0.03125
