I1(135deg) X DEG X DEG
1.9 -0.00026655 -103.51 0.52765 0.078126
1.8 -2.5749E-5 -91.579 0.52759 0.070313
1.7 -0.00022936 -102.33 0.52759 0.078126
1.6 -0.00018024 -100.13 0.52765 0.078126
1.5 -6.2466E-5 -93.571 0.52753 0.070313
1.4 -9.06E-5 -95.086 0.52753 0.070313
1.3 1.955E-5 -88.805 0.52753 0.070313
1.2 -4.673E-5 -92.836 0.52753 0.070313
1.1 -0.00010777 -95.922 0.52747 0.070313
1 7.1526E-5 -85.805 0.52747 0.070313
0.9 -9.203E-5 -95.829 0.52747 0.070313
0.8 2.7657E-5 -88.336 0.52741 0.070313
0.7 -1.4305E-6 -90.063 0.52735 0.070313
0.6 -3.767E-5 -92.243 0.52741 0.070313
0.5 -1.0014E-5 -90.665 0.52735 0.070313
0.4 -2.3365E-5 -91.68 0.52735 0.070313
0.3 -0.00023842 -101.28 0.52729 0.070313
0.2 -0.00040674 -108.38 0.52735 0.070313
0.1 -0.00045967 -109.82 0.52729 0.070313
1.110223E-16 -0.00041628 -108.28 0.52723 0.070313
-0.1 -0.00034142 -105.48 0.52723 0.070313
-0.2 -0.00034666 -105.84 0.52716 0.070313
-0.3 -0.00033522 -105.31 0.5271 0.070313
-0.4 -0.00036478 -105.54 0.52716 0.070313
-0.5 -7.5341E-5 -92.86 0.5271 0.070313
-0.6 0.005939 -13.063 0.52704 0.070313
-0.7 0.0061245 -13.016 0.52698 0.070313
-0.8 0.006146 -12.195 0.52704 0.070313
-0.9 0.0061055 -13.125 0.52698 0.070313
-1 0.0061569 -13.117 0.52686 0.070313
-1.1 0.0060125 -13.992 0.5268 0.070313
-1.2 0.0057865 -14.539 0.5268 0.070313
-1.3 -0.00077248 -119.43 0.52698 0.062501
-1.4 -0.0007248 -117.51 0.52686 0.070313
-1.5 -0.00078965 -119.77 0.52686 0.070313
-1.6 -0.00082732 -120.38 0.52686 0.070313
-1.7 -0.00080538 -119.28 0.5268 0.070313
-1.8 -0.00081444 -120.45 0.5268 0.070313
-1.9 -0.00068617 -117.38 0.52674 0.070313
-2 -0.00064421 -115.16 0.52674 0.070313
