I2(45deg) X DEG X DEG
-2 0.00011444 80.751 0.52698 3.9219
-1.9 0.00013018 79.547 0.52716 3.9063
-1.8 0.00012589 79.797 0.5271 3.9063
-1.7 0.00014162 78.461 0.52716 3.9063
-1.6 0.00013971 78.743 0.52704 3.9141
-1.5 0.00013876 78.797 0.52704 3.9063
-1.4 0.00013495 79.149 0.52698 3.9063
-1.3 0.00014448 78.376 0.52698 3.9141
-1.2 0.00018263 75.579 0.52698 3.9219
-1.1 0.00016546 76.899 0.52698 3.9141
-1 0.00018358 75.735 0.52698 3.9063
-0.9 0.00018978 74.993 0.5271 3.9141
-0.8 0.00025225 70.688 0.5268 3.9297
-0.7 0.0002141 73.508 0.52698 3.9219
-0.6 0.00022698 72.594 0.52716 3.9141
-0.5 0.00023174 71.969 0.52729 3.9063
-0.4 0.00030327 66.297 0.52643 3.9531
-0.3 0.00028086 67.977 0.52668 3.9375
-0.2 0.00028086 67.321 0.52649 3.9375
-0.1 0.00029516 66.211 0.52637 3.9531
1.110223E-16 0.00028324 67.219 0.52649 3.9297
0.1 0.00028944 66.43 0.52631 3.9531
0.2 0.00027847 67.696 0.52649 3.9375
0.3 0.00021029 72.844 0.52649 3.9297
0.4 0.00020027 72.961 0.52674 3.9141
0.5 -0.0034175 173.83 0.52625 3.9453
0.6 -0.0055123 176.66 0.52643 3.9297
0.7 -0.0055538 176.66 0.52631 3.9297
0.8 -0.0056319 176.8 0.52643 3.9297
0.9 -0.0056692 176.75 0.52631 3.9375
1 -0.0056177 176.79 0.52637 3.9375
1.1 -0.0055232 176.85 0.5268 3.9141
1.2 0.00018358 74.008 0.52625 3.9375
1.3 0.00018931 73.797 0.52613 3.9453
1.4 0.00023174 70.54 0.52631 3.9375
1.5 0.00026655 67.649 0.52662 3.9297
1.6 0.00028134 66.626 0.52662 3.9297
1.7 0.0002966 65.876 0.52655 3.9297
1.8 0.00029469 65.758 0.52649 3.9297
1.9 0.00031185 64.54 0.52662 3.9219
