I1(135deg) X DEG X DEG
-2 -0.00024796 -104.62 0.52967 0.046875
-1.9 -0.00032997 -106.63 0.52955 0.039063
-1.8 -0.00038147 -109.2 0.52961 0.046875
-1.7 -0.00029087 -104.27 0.52948 0.046875
-1.6 -0.00043571 -110.88 0.52948 0.046875
-1.5 -0.00038004 -108.71 0.52942 0.046875
-1.4 -0.0003357 -106.2 0.52942 0.046875
-1.3 -0.00020504 -101.47 0.52942 0.046875
-1.2 -0.00032616 -106.23 0.52936 0.046875
-1.1 -0.000422 -109.52 0.52936 0.046875
-1 -0.00034905 -107.78 0.52936 0.046875
-0.9 -0.00027132 -103.79 0.52936 0.046875
-0.8 -0.00028277 -104.63 0.5293 0.046875
-0.7 -0.00051308 -115.48 0.52936 0.046875
-0.6 -0.00053072 -115.01 0.52936 0.046875
-0.5 -0.00026036 -103 0.52936 0.046875
-0.4 -0.00024605 -101.78 0.5293 0.046875
-0.3 -0.00024748 -103.57 0.52942 0.046875
-0.2 -0.00033474 -106.77 0.52936 0.046875
-0.1 -0.00049639 -113.13 0.52942 0.046875
1.110223E-16 -0.00030709 -105.88 0.52936 0.046875
0.1 -0.00025892 -103.67 0.5293 0.046875
0.2 -0.00025749 -103.1 0.5293 0.046875
0.3 -0.00035334 -106.53 0.5293 0.046875
0.4 -0.0003624 -107.17 0.52924 0.046875
0.5 8.0586E-5 -85.266 0.52942 0.046875
0.6 0.0062085 -9.2501 0.52924 0.054688
0.7 0.0063887 -8.0157 0.52924 0.054688
0.8 0.0066395 -7.8516 0.52918 0.054688
0.9 0.0065356 -7.711 0.52918 0.054688
1 0.0067559 -6.9922 0.52906 0.054688
1.1 0.0067087 -7.6328 0.52893 0.046875
1.2 0.0066448 -7.1328 0.52893 0.054688
1.3 0.00022745 -74.282 0.52906 0.046875
1.4 0.00027466 -69.836 0.52906 0.046875
1.5 0.00029135 -68.376 0.529 0.046875
1.6 0.00024891 -71.266 0.529 0.046875
1.7 0.00018072 -76.336 0.529 0.046875
1.8 0.00030613 -65.618 0.52893 0.046875
1.9 0.00013304 -81.071 0.52887 0.054688
