#Alpha(207mT) X DEG X DEG
0.33 3.8147E-5 89.883 0.4574 1.4922
10.74 8.3924E-5 89.696 0.45728 1.4688
20.33 0.00028992 89.047 0.45734 1.6406
29.88 0.00029755 89.024 0.45728 1.6641
40.62 6.8665E-5 89.727 0.45728 1.7578
50.19 0 89.954 0.45728 1.8125
59.87 -0.00015259 90.501 0.45734 1.9375
70.61 -0.00065613 92.188 0.45746 1.5859
80.63 -0.0011749 93.985 0.45746 1.5078
90.17 -0.001564 95.391 0.45746 1.3438
100.55 -0.0018692 96.501 0.45746 1.1719
110.74 -0.001976 96.805 0.45758 1.1328
120.83 -0.0021439 97.508 0.45764 1.0078
129.94 -0.0020752 97.266 0.45752 0.94532
140.15 -0.0019379 96.735 0.45752 0.80469
150.33 -0.0016937 95.907 0.45752 0.70313
160.41 -0.001297 94.477 0.45746 0.9375
170.55 -0.00064087 92.141 0.45734 1.2109
180.67 6.1036E-5 89.758 0.45722 1.5625
189.81 0.00036621 88.766 0.45728 1.6016
200.44 0.00076294 87.571 0.45728 1.625
210.07 0.0011521 86.376 0.45728 1.6641
220.8 0.0012436 86.079 0.45728 1.7969
230.33 0.0013199 85.977 0.45734 1.8984
240.1 0.0012894 86.055 0.45734 1.9375
249.86 0.0010147 86.86 0.4574 1.8047
259.85 0.00064087 87.993 0.45746 1.5078
270.38 0.00018311 89.415 0.45758 1.3359
280.55 -7.6295E-6 90.008 0.45758 1.2891
290.77 -0.00054932 91.696 0.4577 1.1016
299.81 -0.00074768 92.383 0.4577 1.0078
310 -0.00095368 93.04 0.45777 0.88282
320.32 -0.001091 93.508 0.45789 0.74219
330.43 -0.0010376 93.344 0.45777 0.625
340.56 -0.00077057 92.501 0.45777 0.85157
350.51 -0.00030518 90.93 0.45746 1.3125
360.33 -0.00010681 90.297 0.4574 1.4453
0.33 -0.00020599 90.61 0.4574 1.3906
10.74 9.9183E-5 89.696 0.45728 1.6016
20.33 0.00010681 89.649 0.45734 1.5938
29.88 0.00024414 89.165 0.45734 1.6797
40.62 -4.5777E-5 90.086 0.45734 1.7031
50.19 -2.2888E-5 90.086 0.45734 1.7813
59.87 -0.00019836 90.633 0.45722 1.8828
70.61 -0.00065613 92.165 0.45728 1.6797
80.63 -0.0011521 93.899 0.45728 1.5313
90.17 -0.0015945 95.555 0.45746 1.2266
100.55 -0.0018158 96.219 0.45746 1.1875
110.74 -0.0020142 96.961 0.45746 1.1484
120.83 -0.0020523 97.172 0.45746 1.0469
129.94 -0.0020447 97.126 0.45752 0.90625
140.15 -0.002121 97.469 0.45752 0.69532
150.33 -0.0018234 96.399 0.45746 0.70313
160.41 -0.0013886 94.766 0.45746 0.85938
170.55 -0.00078583 92.594 0.45734 1.2031
180.67 -0.00013733 90.407 0.45722 1.4453
189.81 0.00042725 88.649 0.45728 1.5859
200.44 0.00083924 87.329 0.45728 1.5703
210.07 0.0010376 86.657 0.45734 1.5859
220.8 0.0011597 86.36 0.45734 1.6875
230.33 0.0012817 86.024 0.45734 1.8828
240.1 0.0013275 85.899 0.45734 1.9063
249.86 0.00086213 87.313 0.4574 1.7266
259.85 0.00054932 88.274 0.45752 1.4375
270.38 0.00023651 89.235 0.45758 1.4453
280.55 -0.00022125 90.688 0.45764 1.1641
290.77 -0.00055695 91.766 0.4577 1.125
299.81 -0.00067902 92.133 0.45777 0.96094
310 -0.0009079 92.852 0.4577 0.89063
320.32 -0.0010529 93.399 0.4577 0.79688
330.43 -0.0010529 93.422 0.45758 0.74219
340.56 -0.00086213 92.79 0.45758 0.89844
350.51 -0.00058747 91.844 0.45746 1.1406
360.33 -0.0001297 90.422 0.45746 1.375
0.33 -0.00026703 90.852 0.4574 1.4453
10.74 0.00022888 89.274 0.45734 1.6641
20.33 0.00019074 89.321 0.45728 1.6094
29.88 0.00015259 89.454 0.45728 1.625
40.62 0.00016022 89.454 0.45728 1.7578
50.19 7.6294E-5 89.727 0.45728 1.8047
59.87 -0.00036621 91.165 0.45722 1.9063
70.61 -0.00078583 92.626 0.45728 1.7578
80.63 -0.0011063 93.719 0.45728 1.5547
90.17 -0.0014115 94.766 0.4574 1.3828
100.55 -0.0017548 96.055 0.4574 1.2031
110.74 -0.00206 97.165 0.4574 1.1406
120.83 -0.0022202 97.79 0.45746 1.0078
129.94 -0.0022888 97.969 0.45746 0.89844
140.15 -0.0020447 97.18 0.45752 0.76563
150.33 -0.0018082 96.321 0.45752 0.74219
160.41 -0.0014115 94.821 0.45746 0.9375
170.55 -0.00093079 93.094 0.4574 1.2109
180.67 -0.00017548 90.579 0.45722 1.5469
189.81 0.00049591 88.391 0.45722 1.6016
200.44 0.00064087 87.876 0.45709 1.5703
210.07 0.0009079 87.118 0.45722 1.5938
220.8 0.0013046 85.954 0.45728 1.7031
230.33 0.0013733 85.766 0.45728 1.8594
240.1 0.0012283 86.211 0.45728 1.9219
249.86 0.00093079 87.149 0.45734 1.7031
259.85 0.00039673 88.735 0.45746 1.5078
270.38 0.00017548 89.415 0.45758 1.3828
280.55 -0.00034332 91.086 0.45764 1.0859
290.77 -0.00053406 91.688 0.45758 1.1563
299.81 -0.00093842 92.93 0.45764 0.96094
310 -0.0010605 93.368 0.45764 0.88282
320.32 -0.0010605 93.415 0.4577 0.79688
330.43 -0.00092316 92.961 0.45764 0.74219
340.56 -0.0008545 92.751 0.45752 1.0078
350.51 -0.0005188 91.665 0.45758 1.1875
360.33 -0.00021362 90.68 0.45746 1.3359
