#Alpha(207mT) X DEG X DEG
0.33 -0.00029755 90.852 0.34168 0.63282
10.74 -0.00032044 90.985 0.34143 0.73438
20.33 -0.00038147 91.165 0.34143 0.59375
29.88 -0.00047302 91.391 0.34149 0.6875
40.62 -0.00069428 92.157 0.34131 0.71875
50.19 -0.00074768 92.329 0.34125 0.8125
59.87 -0.0011063 93.368 0.34131 0.77344
70.61 -0.0013809 94.251 0.34125 0.74219
80.63 -0.0018616 95.805 0.34137 0.53907
90.17 -0.0024719 97.782 0.34143 0.4375
100.55 -0.0025177 97.946 0.34143 0.19531
110.74 -0.0029068 99.172 0.34156 0.21875
120.83 -0.0028153 98.954 0.34162 0.062501
129.94 -0.0029831 99.352 0.34162 -0.03125
140.15 -0.0027771 98.727 0.34162 -0.10156
150.33 -0.0027847 98.813 0.34162 -0.21875
160.41 -0.0019302 96.047 0.34162 0.039063
170.55 -0.0014115 94.368 0.34162 0.32031
180.67 -0.00057221 91.696 0.34156 0.5625
189.81 -0.00019074 90.61 0.34137 0.71875
200.44 0.00010681 89.657 0.34137 0.76563
210.07 9.9183E-5 89.665 0.34131 0.79688
220.8 0.00047302 88.61 0.34131 0.91407
230.33 0.00067139 88.032 0.34131 1.0547
240.1 0.00092316 87.313 0.34143 1.0938
249.86 0.00061799 88.196 0.34156 0.84375
259.85 4.5777E-5 89.821 0.34162 0.625
270.38 -0.00041199 91.141 0.34174 0.375
280.55 -0.00068665 92.04 0.34186 0.20313
290.77 -0.0008545 92.516 0.3418 0.19531
299.81 -0.0012055 93.555 0.34192 0.070313
310 -0.0012817 93.79 0.34204 -0.03125
320.32 -0.0013733 94.047 0.34204 -0.078126
330.43 -0.0012741 93.766 0.34192 -0.11719
340.56 -0.0010224 93.016 0.34192 0
350.51 -0.00067902 92.04 0.34174 0.20313
360.33 -0.00038147 91.11 0.34168 0.52344
0.33 -0.00062561 91.836 0.34174 0.45313
10.74 -0.00030518 90.876 0.34162 0.64063
20.33 -0.00042725 91.243 0.34143 0.67188
29.88 -0.00031281 90.922 0.34131 0.79688
40.62 -0.00083924 92.547 0.34131 0.82032
50.19 -0.00066376 91.961 0.34131 0.96875
59.87 -0.0011978 93.633 0.34119 0.95313
70.61 -0.0015793 94.868 0.34125 0.82032
80.63 -0.0019684 96.18 0.34137 0.5625
90.17 -0.002266 96.977 0.34143 0.53907
100.55 -0.0025406 98.024 0.34143 0.33594
110.74 -0.0029602 99.422 0.34162 0.16406
120.83 -0.0029068 99.157 0.34168 0.125
129.94 -0.0029144 99.172 0.34174 0.03125
140.15 -0.0028992 99.188 0.3418 -0.25781
150.33 -0.0025787 98.188 0.34168 -0.29688
160.41 -0.0022888 97.219 0.34162 -0.13281
170.55 -0.0014343 94.43 0.34156 0.14844
180.67 -0.00082398 92.501 0.34156 0.51563
189.81 -0.00028229 90.805 0.34143 0.69532
200.44 0.00011444 89.657 0.34137 0.70313
210.07 8.3924E-5 89.719 0.34143 0.82032
220.8 0.00048065 88.602 0.34156 0.77344
230.33 0.00063324 88.196 0.34137 0.9375
240.1 0.00080109 87.68 0.34156 1.0313
249.86 0.00040436 88.844 0.34156 0.875
259.85 -3.0518E-5 90.086 0.34156 0.53125
270.38 -0.00042725 91.172 0.3418 0.42969
280.55 -0.00045014 91.321 0.34192 0.1875
290.77 -0.00093842 92.758 0.34198 0.15625
299.81 -0.001091 93.165 0.34204 0.14844
310 -0.0011978 93.555 0.34204 -0.11719
320.32 -0.0012283 93.719 0.3421 -0.14844
330.43 -0.0011292 93.407 0.3421 -0.21875
340.56 -0.0010986 93.305 0.34198 -0.046875
350.51 -0.00097657 92.977 0.3418 0.29688
360.33 -0.00062561 91.86 0.34162 0.5
0.33 -0.00051117 91.508 0.34168 0.57032
10.74 -0.00028229 90.836 0.34156 0.64063
20.33 -0.00063324 91.836 0.34143 0.71875
29.88 -0.0010605 93.219 0.34131 0.70313
40.62 -0.00083161 92.547 0.34131 0.875
50.19 -0.0011063 93.321 0.34119 1.0313
59.87 -0.0011826 93.641 0.34125 0.97657
70.61 -0.0015106 94.719 0.34137 0.72657
80.63 -0.0020981 96.524 0.34125 0.61719
90.17 -0.0022354 96.985 0.34143 0.38281
100.55 -0.0026016 98.352 0.34156 0.28125
110.74 -0.0029526 99.274 0.34143 0.23438
120.83 -0.0029602 99.352 0.34156 0.10156
129.94 -0.0028534 99.008 0.34162 -0.03125
140.15 -0.0028839 99.204 0.34168 -0.17188
150.33 -0.0028534 99.055 0.34168 -0.21094
160.41 -0.0023499 97.415 0.34143 -0.023438
170.55 -0.0014954 94.586 0.34156 0.30469
180.67 -0.00084687 92.563 0.34143 0.48438
189.81 -0.00016022 90.399 0.34137 0.58594
200.44 6.8665E-5 89.797 0.34137 0.71875
210.07 0.00010681 89.672 0.34137 0.69532
220.8 0.00039673 88.821 0.34131 0.86719
230.33 0.00061799 88.196 0.34137 0.85938
240.1 0.00036621 88.891 0.34131 0.86719
249.86 0.00016785 89.493 0.34143 0.78125
259.85 -0.00016022 90.399 0.34162 0.57032
270.38 -0.00039673 91.172 0.34174 0.40625
280.55 -0.00070191 92.016 0.34186 0.19531
290.77 -0.0011139 93.243 0.34198 0.14844
299.81 -0.0012665 93.68 0.34192 0.10156
310 -0.0012131 93.61 0.34198 -0.10156
320.32 -0.0013657 94.141 0.34204 -0.23438
330.43 -0.0013733 94.11 0.34204 -0.27344
340.56 -0.0014801 94.438 0.34198 -0.078126
350.51 -0.00089264 92.626 0.3418 0.17969
360.33 -0.00061035 91.844 0.34162 0.375
