##Alpha(207mT) X DEG X DEG
0.33 0.00011444 24.188 0.14411 0.28125
4.95 0.00014687 16.695 0.14404 0.32813
10.74 0.00018692 14.391 0.14404 0.36719
15.51 0.00024987 12.328 0.14411 0.44531
20.33 0.00028992 11.555 0.14411 0.64063
25.03 0.0003357 8.4454 0.14411 0.57813
29.88 0.0003357 9.5548 0.14411 0.52344
35.78 0.00037956 7.2422 0.14404 0.61719
40.62 0.00043679 7.3907 0.14411 0.6875
45.24 0.00041008 7.8672 0.14417 0.61719
50.19 0.00037956 9.211 0.14411 0.82813
55.1 0.00040817 6.5157 0.14404 0.82813
59.87 0.00037384 8.3438 0.14411 0.90625
65.74 0.00034332 7.4297 0.14404 0.88282
70.61 0.0002842 9.8907 0.14411 0.69532
75.67 0.00024414 10.859 0.14411 0.61719
80.63 0.00022507 11.711 0.14411 0.46875
84.84 0.00014877 16.281 0.14411 0.48438
90.17 9.1553E-5 28.172 0.14423 0.32813
95.43 4.5777E-5 48.813 0.14429 0.25
100.55 -1.7166E-5 112.17 0.14411 0.36719
105.52 -4.1962E-5 133.87 0.14411 0.27344
110.74 -8.9646E-5 153.43 0.14411 0.44531
115.67 -0.00012016 163 0.14423 0.21875
120.83 -0.00018501 168.78 0.14417 0.23438
124.87 -0.00018883 168.88 0.14417 0.085938
129.94 -0.00021172 171.86 0.14417 0.125
134.97 -0.00020409 169.49 0.14423 0.14844
140.15 -0.00017548 168.68 0.14423 0
145.31 -0.00018883 169.95 0.14423 0.062501
150.33 -0.00016022 167.21 0.14429 -0.015625
155.35 -0.00018692 170.04 0.14423 0.125
160.41 -0.000103 163.55 0.14423 0.14844
165.43 -0.00010681 158.35 0.14423 0.14844
170.55 -4.0055E-5 132.7 0.14423 0.32813
175.58 -2.4796E-5 124.98 0.14411 0.53907
180.67 5.1499E-5 39.977 0.14411 0.61719
185.75 0.00010872 20.742 0.14411 0.67188
189.81 0.00018311 14.156 0.14411 0.61719
195.65 0.00023079 11.305 0.14411 0.69532
200.44 0.00026131 10.109 0.14411 0.66407
205.23 0.00029183 8.7188 0.14411 0.71094
210.07 0.00034523 8.4298 0.14411 0.66407
215.02 0.00034905 7.8594 0.14404 0.69532
220.8 0.00037194 7.5938 0.14404 0.63282
225.5 0.00038147 7.1875 0.14404 0.69532
230.33 0.00040817 8.0626 0.14404 0.9375
235.29 0.0003624 8.6094 0.14411 0.82813
240.1 0.00033951 8.9532 0.14404 0.79688
244.97 0.00026703 10.547 0.14398 0.82813
249.86 0.00027657 9.461 0.14398 0.69532
254.93 0.00022888 13.141 0.14411 0.5
259.85 0.00017548 16.086 0.14404 0.52344
265.19 0.00010681 24.375 0.14404 0.40625
270.38 4.7684E-5 40.758 0.14404 0.39063
275.55 3.8147E-6 85.758 0.14404 0.33594
280.55 -5.9128E-5 143.38 0.14404 0.32813
285.57 -0.00013352 162.22 0.14398 0.30469
290.77 -0.00016785 166.5 0.14404 0.125
295.75 -0.00015831 164.69 0.14404 0.25781
299.81 -0.00021362 169.88 0.14404 0.125
304.92 -0.00018501 166.32 0.14404 0.25
310 -0.00022507 170.74 0.14404 0.19531
315.24 -0.0001564 163.19 0.14404 0.062501
320.32 -0.00023079 168.44 0.14404 -0.1875
325.41 -0.00025177 171.1 0.14404 -0.14844
330.43 -0.00015831 162.84 0.14411 -0.15625
335.31 -0.00014114 160.74 0.14404 0.0078126
340.56 -0.00017548 166.09 0.14404 0.085938
345.36 -9.5368E-5 158.02 0.14398 0.22656
350.51 -6.8665E-5 147.61 0.14404 0.20313
355.65 2.6703E-5 58.727 0.14404 0.38281
360.33 6.1036E-5 36.117 0.14404 0.44531
0.33 4.1962E-5 47.11 0.14404 0.38281
4.95 0.00013161 20.391 0.14398 0.63282
10.74 0.0001812 15.875 0.14398 0.85938
15.51 0.00025559 11.375 0.14398 0.75
20.33 0.00030899 10.649 0.14411 0.66407
25.03 0.0003376 10.375 0.14404 0.64063
29.88 0.00034142 9.5938 0.14411 0.55469
35.78 0.0003891 8.0548 0.14404 0.5625
40.62 0.00039482 8.4298 0.14411 0.55469
45.24 0.00042916 8.1876 0.14404 0.89844
50.19 0.00036621 8.5313 0.14398 0.82813
55.1 0.00038338 8.6094 0.14411 0.76563
59.87 0.00038719 7.5469 0.14404 0.82032
65.74 0.00031662 10.961 0.14411 0.6875
70.61 0.00025559 12.172 0.14411 0.63282
75.67 0.00021553 13.828 0.14411 0.59375
80.63 0.00018692 16.141 0.14423 0.39063
84.84 0.00013733 20.25 0.14423 0.52344
90.17 9.1553E-5 28.602 0.14417 0.48438
95.43 2.6703E-5 60.453 0.14417 0.4375
100.55 -4.1962E-5 132.79 0.14411 0.40625
105.52 -7.6294E-5 150.94 0.14417 0.33594
110.74 -0.00014687 164.57 0.14423 0.14063
115.67 -0.00010681 157.24 0.14423 0.23438
120.83 -0.00019455 169.64 0.14423 0.20313
124.87 -0.00021172 169.73 0.14423 0.25
129.94 -0.00019264 168.59 0.14423 0.25781
134.97 -0.00020409 169.23 0.14417 0.25
140.15 -0.00019264 168.68 0.14423 0.046875
145.31 -0.00019264 168.68 0.14423 -0.03125
150.33 -0.00019455 167.93 0.14423 0.046875
155.35 -0.00016403 167.46 0.14429 0.0078126
160.41 -8.9646E-5 154.74 0.14423 0.23438
165.43 -4.5777E-5 144.45 0.14411 0.27344
170.55 -3.4332E-5 134.99 0.14411 0.39063
175.58 1.3352E-5 68.626 0.14417 0.44531
180.67 0.00010681 22.672 0.14423 0.53907
185.75 0.00015259 17.313 0.14417 0.52344
189.81 0.00016022 13.891 0.14411 0.5625
195.65 0.00023079 10.188 0.14411 0.57813
200.44 0.00024605 10.781 0.14411 0.60938
205.23 0.0002842 10.539 0.14404 0.72657
210.07 0.00032807 10.969 0.14404 0.67188
215.02 0.00031281 10.547 0.14411 0.69532
220.8 0.00036621 8.7423 0.14404 0.67188
225.5 0.00039292 8.1954 0.14404 0.74219
230.33 0.00035668 8.5001 0.14404 0.90625
235.29 0.00037384 8.3048 0.14404 0.75
240.1 0.00032807 10.024 0.14404 0.84375
244.97 0.00032997 8.4141 0.14398 0.76563
249.86 0.00025368 13.156 0.14404 0.79688
254.93 0.00018692 14.992 0.14398 0.53907
259.85 0.00016022 16.32 0.14398 0.48438
265.19 0.00010109 24.227 0.14404 0.40625
270.38 5.9128E-5 39.641 0.14404 0.32813
275.55 -4.5777E-5 137.2 0.14398 0.36719
280.55 -4.5777E-5 136.07 0.14404 0.28906
285.57 -8.2017E-5 152.05 0.14404 0.14844
290.77 -0.00012016 158.74 0.14404 0.14063
295.75 -0.00018501 166.58 0.14398 0.25
299.81 -0.00018501 169.09 0.14398 0.10156
304.92 -0.00019264 166.78 0.14404 0.046875
310 -0.00023079 168.77 0.14404 0.039063
315.24 -0.00019646 168.87 0.14411 -0.054688
320.32 -0.00021935 170.11 0.14398 0.046875
325.41 -0.00024223 170.91 0.14404 0.062501
330.43 -0.00020027 165.95 0.14411 -0.070313
335.31 -0.00015831 165.25 0.14411 0.10156
340.56 -0.0001297 160.67 0.14404 0.14844
345.36 -7.0572E-5 148.24 0.14411 0.20313
350.51 -5.1499E-5 137.9 0.14411 0.36719
355.65 1.9074E-6 85.758 0.14411 0.32813
360.33 4.9591E-5 45.93 0.14411 0.44531
0.33 5.3406E-5 39.469 0.14398 0.52344
4.95 0.00030136 7.8594 0.14404 0.59375
10.74 0.00034332 7.9375 0.14404 0.74219
15.51 0.00035095 9.461 0.14411 0.66407
20.33 0.00039482 7.9219 0.14411 0.72657
25.03 0.00047493 7 0.14411 0.66407
29.88 0.00048638 5.4532 0.14411 0.67188
35.78 0.00051499 6.4375 0.14411 0.67188
40.62 0.00044441 6.6172 0.14411 0.67188
45.24 0.00043488 7.6328 0.14411 0.82813
50.19 0.00045586 6.8672 0.14411 0.72657
55.1 0.00044823 7.1719 0.14411 0.69532
59.87 0.00041962 7.6485 0.14404 0.82813
65.74 0.00035668 8.9844 0.14411 0.75
70.61 0.00029946 10.695 0.14404 0.79688
75.67 0.00022316 12.031 0.14411 0.48438
80.63 0.00018501 14.633 0.14417 0.5625
84.84 0.00015831 17.524 0.14423 0.53907
90.17 9.3461E-5 29.305 0.14423 0.42188
95.43 2.861E-5 55.297 0.14417 0.36719
100.55 -1.1444E-5 105.06 0.14423 0.32813
105.52 -6.485E-5 145.3 0.14417 0.39063
110.74 -9.1553E-5 155.63 0.14423 0.19531
115.67 -0.00011826 159.62 0.14423 0.17188
120.83 -0.00017166 167.52 0.14423 0.039063
124.87 -0.00016976 165.56 0.14423 0.085938
129.94 -0.00019836 169.52 0.14423 0.023438
134.97 -0.00020409 169.77 0.14423 0.070313
140.15 -0.00026131 170.11 0.14429 0.125
145.31 -0.00019455 166.42 0.14429 0.14844
150.33 -0.00017357 167.63 0.14423 0.125
155.35 -0.00020027 167.41 0.14429 0.085938
160.41 -0.00011635 159.81 0.14435 0.070313
165.43 -9.7275E-5 157.16 0.14429 0.14063
170.55 -1.3352E-5 109.79 0.14417 0.52344
175.58 6.1036E-5 33.336 0.14423 0.4375
180.67 7.8202E-5 25.141 0.14411 0.52344
185.75 0.00014114 15.766 0.14417 0.67188
189.81 0.00016594 15.641 0.14404 0.6875
195.65 0.00024605 11.75 0.14417 0.67188
200.44 0.00026322 11.094 0.14417 0.61719
205.23 0.00031853 8.086 0.14411 0.72657
210.07 0.00033188 8.9923 0.14417 0.76563
215.02 0.00035858 8.6407 0.14417 0.71094
220.8 0.00039673 8.086 0.14417 0.76563
225.5 0.00039864 7.8282 0.14411 0.75
230.33 0.0004158 7.961 0.14411 0.63282
235.29 0.00034142 9.6407 0.14411 0.78907
240.1 0.00033188 8.5704 0.14398 0.78125
244.97 0.00027085 10.492 0.14398 0.67188
249.86 0.00022698 11.547 0.14398 0.69532
254.93 0.0002327 12.094 0.14404 0.67188
259.85 0.00018311 16.883 0.14411 0.51563
265.19 0.00012207 22.336 0.14411 0.40625
270.38 3.2425E-5 56.305 0.14404 0.30469
275.55 -8.9646E-5 153.86 0.14404 0.35156
280.55 -8.0109E-5 147.99 0.14404 0.27344
285.57 -8.2017E-5 150.24 0.14404 0.25781
290.77 -0.00013352 160.7 0.14404 0.23438
295.75 -0.00017166 164.12 0.14398 0.28906
299.81 -0.00022698 168.77 0.14404 0.125
304.92 -0.00024223 170.14 0.14404 0.17188
310 -0.00022888 168.92 0.14404 0.14063
315.24 -0.00023461 170.27 0.14404 0.22656
320.32 -0.00023651 171.13 0.14404 0.125
325.41 -0.00022125 171.02 0.14404 0.062501
330.43 -0.00020218 166.96 0.14417 -0.125
335.31 -0.00014305 165.02 0.14404 -0.054688
340.56 -0.00013733 164.8 0.14411 0
345.36 -8.0109E-5 147.99 0.14411 0.17969
350.51 -3.624E-5 125.9 0.14411 0.35156
355.65 1.3352E-5 70.899 0.14404 0.40625
360.33 7.8202E-5 32.547 0.14411 0.51563
0.33 7.6294E-5 33.977 0.14404 0.67188
4.95 0.00010491 25.836 0.14411 0.52344
10.74 0.00018311 15.734 0.14404 0.78125
15.51 0.00027085 11.102 0.14411 0.55469
20.33 0.00023842 12.899 0.14411 0.71094
25.03 0.00031281 9.6094 0.14411 0.57813
29.88 0.0003624 9.1563 0.14411 0.6875
35.78 0.00035477 9.8985 0.14417 0.52344
40.62 0.00036812 8.2344 0.14411 0.75
45.24 0.00037575 8.7969 0.14404 0.67188
50.19 0.00037194 7.6563 0.14411 0.63282
55.1 0.0003891 7.75 0.14398 0.92969
59.87 0.00040054 8.4923 0.14411 0.85938
65.74 0.0003376 8.6798 0.14404 0.69532
70.61 0.00027275 10.969 0.14404 0.71094
75.67 0.00019836 14.602 0.14404 0.64063
80.63 0.00016976 16.391 0.14411 0.51563
84.84 0.00013161 21.664 0.14417 0.28125
90.17 0.00011826 22.5 0.14411 0.48438
95.43 -7.6295E-6 98.743 0.14411 0.36719
100.55 -4.9591E-5 139.39 0.14404 0.36719
105.52 -0.00010681 159.64 0.14404 0.33594
110.74 -0.00013924 164.51 0.14411 0.30469
115.67 -0.00016213 166.52 0.14417 0.27344
120.83 -0.00016785 166.09 0.14411 0.33594
124.87 -0.00022507 171.16 0.14411 0.20313
129.94 -0.00019836 169.06 0.14417 0.11719
134.97 -0.00024033 172.47 0.14411 0.070313
140.15 -0.00024033 169.45 0.14417 0.039063
145.31 -0.00022698 170.46 0.14417 -0.015625
150.33 -0.00021362 169.65 0.14423 0.125
155.35 -0.00014877 166.57 0.14423 0.10156
160.41 -0.00014496 165.48 0.14417 0.23438
165.43 -7.4387E-5 151.91 0.14417 0.25781
170.55 -4.0055E-5 136.27 0.14411 0.46875
175.58 1.1444E-5 64.797 0.14404 0.5
180.67 7.248E-5 29.602 0.14411 0.67188
185.75 9.1553E-5 18.735 0.14404 0.75
189.81 0.00010872 15.031 0.14398 0.67188
195.65 0.00022125 10.805 0.14404 0.61719
200.44 0.0002594 8.3282 0.14404 0.55469
205.23 0.00032616 8.3751 0.14411 0.55469
210.07 0.00032425 6.4375 0.14404 0.52344
215.02 0.00035668 6.8907 0.14404 0.55469
220.8 0.00037194 6.6407 0.14404 0.57813
225.5 0.00033951 6.4297 0.14398 0.82032
230.33 0.00037194 6.3907 0.14398 0.69532
235.29 0.00034142 6.8828 0.14392 0.79688
240.1 0.00028229 7.6563 0.14392 0.80469
244.97 0.00030327 5.6407 0.14386 0.80469
249.86 0.00024987 7.961 0.14392 0.61719
254.93 0.00018692 9.9454 0.14392 0.61719
259.85 0.00012016 14.586 0.14392 0.63282
265.19 8.7738E-5 25.672 0.14398 0.55469
270.38 2.4796E-5 51.336 0.14392 0.53907
275.55 0 85.024 0.14398 0.38281
280.55 -0.00010491 159.93 0.14398 0.20313
285.57 -7.4387E-5 155.45 0.14398 0.20313
290.77 -0.00013352 166.12 0.14392 0.38281
295.75 -0.00020599 170.83 0.14398 0.28906
299.81 -0.00019836 172.75 0.14392 0.17969
304.92 -0.00023461 172.27 0.14392 0.125
310 -0.00023461 171.92 0.14398 0.0078126
315.24 -0.00027657 173.42 0.14392 -0.015625
320.32 -0.00023461 170.2 0.14404 -0.10938
325.41 -0.00021744 169.88 0.14404 0
330.43 -0.00021935 169.19 0.14404 -0.10938
335.31 -0.00018311 171.2 0.14398 -0.015625
340.56 -0.00011253 162.83 0.14398 0.17188
345.36 -0.00012016 164.67 0.14398 0.20313
350.51 -6.6758E-5 153.43 0.14392 0.44531
355.65 2.4796E-5 56.305 0.14398 0.46875
360.33 4.3869E-5 35.133 0.14398 0.44531
0.33 5.1499E-5 35.703 0.14398 0.63282
4.95 8.0109E-5 23.625 0.14398 0.59375
10.74 0.00014496 14.188 0.14392 0.69532
15.51 0.00022316 9.1798 0.14398 0.64063
20.33 0.00024414 10.031 0.14404 0.76563
25.03 0.00031853 8.2969 0.14404 0.64063
29.88 0.00034142 8.3204 0.14404 0.6875
35.78 0.00037003 6.8672 0.14404 0.6875
40.62 0.0003624 6.7969 0.14404 0.80469
45.24 0.00039482 6.2266 0.14404 0.59375
50.19 0.00040054 6.1485 0.14398 0.69532
55.1 0.00032997 7.1172 0.14398 0.72657
