#Alpha(207mT) X DEG X DEG
0.33 -0.00029373 90.11 0.12248 0.023438
4.95 0.0035095 88.516 0.12247 -0.054688
10.74 0.0083543 86.477 0.12244 0.0078126
15.51 0.0098305 85.876 0.12232 0.054688
20.33 0.012653 84.672 0.12231 0.054688
25.03 0.014862 83.727 0.12228 0.070313
29.88 0.016682 82.985 0.12228 0.046875
35.78 0.017506 82.633 0.12221 0.21094
40.62 0.017826 82.508 0.12219 0.40625
45.24 0.018105 82.399 0.12213 0.4375
50.19 0.017647 82.586 0.12207 0.4375
55.1 0.017048 82.821 0.12198 0.53907
59.87 0.016472 83.032 0.12191 0.61719
65.74 0.016205 83.157 0.12196 0.45313
70.61 0.01601 83.235 0.12202 0.30469
75.67 0.013054 84.477 0.12195 0.33594
80.63 0.009224 86.094 0.12193 0.25781
84.84 0.0069008 87.071 0.12199 0.17188
90.17 0.0015526 89.336 0.12199 0.070313
95.43 -0.0020638 90.868 0.12207 -0.015625
100.55 -0.0054589 92.313 0.12204 -0.054688
105.52 -0.0087205 93.68 0.12206 0.023438
110.74 -0.0096398 94.04 0.12213 -0.125
115.67 -0.010761 94.516 0.12222 -0.16406
120.83 -0.011955 95.024 0.1222 -0.125
124.87 -0.011719 94.915 0.12225 -0.23438
129.94 -0.011498 94.829 0.12235 -0.35156
134.97 -0.011437 94.797 0.12238 -0.41406
140.15 -0.012425 95.211 0.12238 -0.39844
145.31 -0.011757 94.922 0.12244 -0.42969
150.33 -0.010792 94.508 0.12246 -0.47656
155.35 -0.0099793 94.18 0.12244 -0.41406
160.41 -0.0095139 93.993 0.12239 -0.21094
165.43 -0.007454 93.133 0.12238 -0.10156
170.55 -0.0062867 92.633 0.12234 0.03125
175.58 -0.0027428 91.149 0.12234 0.125
180.67 0.0008545 89.626 0.12223 0.28125
185.75 0.004673 88.04 0.12222 0.32813
189.81 0.0081215 86.571 0.12221 0.28125
195.65 0.010613 85.532 0.12213 0.39063
200.44 0.013145 84.461 0.12214 0.38281
205.23 0.014698 83.821 0.12212 0.36719
210.07 0.016567 83.032 0.1221 0.375
215.02 0.017368 82.704 0.12202 0.4375
220.8 0.018337 82.282 0.122 0.41406
225.5 0.018879 82.047 0.12198 0.38281
230.33 0.018253 82.305 0.12196 0.42188
235.29 0.017895 82.446 0.12191 0.46094
240.1 0.018089 82.368 0.12195 0.27344
244.97 0.016373 83.079 0.12187 0.40625
