0.33 0.40686 0.125 -0.00051022 -96.305
4.95 0.4068 0.26563 -0.00072957 -98.43
10.74 0.40692 0.20313 -0.0016308 -109.52
15.51 0.40698 0.13281 -0.0023995 -117.73
20.33 0.40705 0.17188 -0.0025711 -119.53
25.03 0.40692 0.17969 -0.0029717 -121.52
29.88 0.40686 0.25 -0.0034533 -127.2
35.78 0.40698 0.25 -0.003705 -128.5
40.62 0.40711 0.30469 -0.0041199 -131.63
45.24 0.40717 0.25781 -0.004221 -133.94
50.19 0.40711 0.25781 -0.0044928 -134.24
55.1 0.40717 0.17969 -0.0044165 -134.24
59.87 0.40723 0.36719 -0.0044346 -135.29
65.74 0.40723 0.36719 -0.004345 -134.26
70.61 0.40711 0.27344 -0.0043068 -134.31
75.67 0.40723 0.4375 -0.0032902 -124.16
80.63 0.40741 0.24219 -0.0031872 -123.53
84.84 0.40741 0.35938 -0.0026598 -118.96
90.17 0.40735 0.22656 -0.0017023 -109.52
95.43 0.40735 0.19531 -0.00055123 -95.813
100.55 0.40735 0.27344 -0.00031567 -93.633
105.52 0.40759 0.38281 0.00084305 -81.227
110.74 0.40753 0.10938 0.0012312 -77.086
115.67 0.40747 0.085938 0.0017214 -72.696
120.83 0.40741 0.03125 0.0018854 -70.711
124.87 0.40741 -0.054688 0.0021916 -67.946
129.94 0.40735 0.0078126 0.0025711 -65.907
134.97 0.40735 -0.015625 0.0023623 -68.196
140.15 0.40729 -0.054688 0.0028353 -64.43
145.31 0.40747 0.023438 0.0028744 -63.477
150.33 0.40735 -0.0078126 0.0029068 -64.079
155.35 0.40735 -0.039063 0.0030518 -62.578
160.41 0.40717 -0.015625 0.0023117 -67.883
165.43 0.40711 0 0.0019093 -70.258
170.55 0.40698 0.03125 0.0013323 -75.305
175.58 0.40723 -0.078126 0.00078583 -81.016
180.67 0.40717 0.17188 5.5313E-5 -89.36
185.75 0.40705 0.17969 -0.00098039 -102.42
189.81 0.40698 0.17969 -0.0015306 -109.31
195.65 0.4068 0.20313 -0.0025568 -121.1
200.44 0.40674 0.22656 -0.0028763 -122.16
205.23 0.4068 0.32031 -0.0030422 -124.88
210.07 0.4068 0.35938 -0.0035916 -129.91
215.02 0.4068 0.30469 -0.0041342 -134.74
220.8 0.40698 0.17969 -0.0046149 -138.7
225.5 0.4068 0.40625 -0.0049572 -141.29
230.33 0.40705 0.41406 -0.005065 -142.05
235.29 0.40705 0.35938 -0.0054617 -146.91
240.1 0.40698 0.51563 -0.0051413 -142.98
244.97 0.40692 0.36719 -0.0053902 -146.72
249.86 0.40692 0.34375 -0.0048342 -141.02
254.93 0.40711 0.28125 -0.0050927 -141.65
259.85 0.40698 0.25781 -0.0044241 -137.6
265.19 0.40698 0.22656 -0.0037251 -131.01
270.38 0.40692 0.046875 -0.0027809 -121.14
275.55 0.40692 0.062501 -0.0022793 -116.47
280.55 0.40711 0.11719 -0.0012407 -104.92
285.57 0.40705 0.015625 -0.00068283 -97.813
290.77 0.40711 0.093751 -1.6213E-5 -90.063
295.75 0.4068 0.023438 0.00016785 -88.016
299.81 0.4068 0.015625 0.00051594 -84.313
304.92 0.40698 0.070313 0.00090027 -79.954
310 0.40711 -0.015625 0.0011768 -78.024
315.24 0.40711 0.046875 0.0012846 -76.961
320.32 0.40698 0.054688 0.0014467 -75.696
325.41 0.40686 0 0.0013323 -76.704
330.43 0.4068 -0.11719 0.001626 -74.297
335.31 0.40686 0 0.0015555 -75.524
340.56 0.40698 -0.078126 0.0011959 -77.665
345.36 0.40692 -0.11719 0.00052166 -84.461
350.51 0.40692 0.070313 0.00035668 -86.344
355.65 0.40692 0.070313 -0.00032616 -93.891
360.33 0.40692 0.29688 -0.00043679 -95.071
0.33 0.40711 0.25 -0.00092602 -100.45
4.95 0.40698 0.30469 -0.0016461 -108.61
10.74 0.40692 0.32813 -0.0021954 -115.86
15.51 0.40686 0.093751 -0.0028324 -120.58
20.33 0.40698 0.35156 -0.0032978 -124.49
25.03 0.40686 0.15625 -0.0041447 -132.02
29.88 0.40698 0.17969 -0.0044299 -133.85
35.78 0.40698 0.27344 -0.0047922 -136.88
40.62 0.40705 0.26563 -0.0052967 -140.53
45.24 0.40711 0.25781 -0.0050669 -137.58
50.19 0.40717 0.25781 -0.0052519 -140.59
55.1 0.40711 0.30469 -0.0049878 -138.69
59.87 0.40723 0.33594 -0.0050688 -138.19
65.74 0.40717 0.24219 -0.0050927 -139.21
70.61 0.40711 0.28125 -0.0048743 -136.92
75.67 0.40717 0.21875 -0.0048228 -137.88
80.63 0.40711 0.24219 -0.0039635 -130.39
84.84 0.40717 0.28125 -0.003458 -124.95
90.17 0.40735 0.093751 -0.0026341 -118.78
95.43 0.40741 0.070313 -0.0013247 -104.47
100.55 0.40747 0.21875 -0.00031567 -93.251
105.52 0.40741 0.22656 0.00026989 -87.079
110.74 0.40723 0.14844 0.00076294 -82.297
115.67 0.40747 0.093751 0.00083352 -81.68
120.83 0.40747 0.11719 0.0013714 -76.305
124.87 0.40729 0.046875 0.0016308 -74.094
129.94 0.40717 0.015625 0.0020046 -70.446
134.97 0.40729 0.046875 0.0023165 -68.61
140.15 0.40741 -0.15625 0.0024729 -68.188
145.31 0.40711 -0.125 0.0025149 -68.165
150.33 0.40723 -0.054688 0.0019817 -71.493
155.35 0.40711 -0.015625 0.0021706 -70.102
160.41 0.40735 -0.078126 0.0017023 -73.368
165.43 0.40741 0.13281 0.001564 -74.321
170.55 0.40735 0.1875 0.0010939 -78.352
175.58 0.40735 0.28125 0.00058365 -83.727
180.67 0.40735 0.29688 -0.00031281 -93.821
185.75 0.40711 0.23438 -0.0011578 -104.4
189.81 0.40723 0.35156 -0.0021763 -117.26
195.65 0.40698 0.38281 -0.0027914 -123.03
200.44 0.40686 0.16406 -0.0030775 -122.94
205.23 0.40692 0.28125 -0.0036841 -129.77
210.07 0.40711 0.20313 -0.0043974 -135.81
215.02 0.40711 0.30469 -0.0045786 -138.02
220.8 0.40705 0.30469 -0.0054093 -144.12
225.5 0.40686 0.1875 -0.0055218 -144.65
230.33 0.40705 0.22656 -0.005558 -144.81
235.29 0.40698 0.29688 -0.0058718 -147.37
240.1 0.40711 0.20313 -0.0058174 -145.8
244.97 0.40711 0.30469 -0.0056181 -144.58
249.86 0.40698 0.24219 -0.0058585 -146.12
254.93 0.40705 0.28125 -0.0052481 -143.34
259.85 0.40698 0.30469 -0.0048113 -138.38
265.19 0.40711 0.30469 -0.0044928 -134.89
270.38 0.40723 0.20313 -0.003562 -127.39
275.55 0.40729 0.25 -0.0027504 -120.1
280.55 0.40705 0.03125 -0.0019789 -111.95
285.57 0.40705 0.070313 -0.001174 -103.92
290.77 0.40711 0.070313 -0.00080872 -99.547
295.75 0.40705 0.046875 -7.3433E-5 -90.907
299.81 0.40705 0.070313 0.00041294 -85.336
304.92 0.40717 0.015625 4.7684E-5 -89.516
310 0.40705 -0.10938 0.00036621 -85.985
315.24 0.40711 -0.10156 0.00078392 -82.055
320.32 0.40698 -0.1875 0.00061989 -83.852
325.41 0.40723 -0.10938 0.0010452 -79.797
330.43 0.40705 -0.078126 0.0009985 -80.305
335.31 0.40698 -0.15625 0.0009203 -80.993
340.56 0.40705 0.085938 0.00073052 -82.547
345.36 0.40705 0.03125 0.00026703 -87.118
350.51 0.40717 0.0078126 -0.0003748 -94.219
355.65 0.40711 0.0078126 -0.00088215 -99.852
360.33 0.40723 0.22656 -0.0013619 -105.34
0.33 0.40711 0.17969 -0.0012541 -104.39
4.95 0.40705 0.17969 -0.0018158 -110.14
10.74 0.40711 0.25781 -0.0032015 -125.19
15.51 0.40705 0.10156 -0.0035582 -126.89
20.33 0.40692 0.20313 -0.0041542 -131.9
25.03 0.40698 0.046875 -0.00422 -130.7
29.88 0.40698 0.17969 -0.0048924 -135.5
35.78 0.40705 0.16406 -0.0050688 -138.02
40.62 0.40705 0.17969 -0.0054112 -138.89
45.24 0.40705 0.17969 -0.0054093 -139.82
50.19 0.40723 0.38281 -0.0056868 -144.33
55.1 0.40729 0.4375 -0.0054913 -141.91
59.87 0.40723 0.30469 -0.0053082 -140.15
65.74 0.40735 0.25781 -0.0052147 -139.88
70.61 0.40741 0.22656 -0.0052853 -138.99
75.67 0.40723 0.26563 -0.0049286 -135.94
80.63 0.40747 0.34375 -0.0043421 -131.59
84.84 0.40735 0.14844 -0.003871 -127.03
90.17 0.40741 0.20313 -0.0026245 -116.73
95.43 0.40747 0.17969 -0.001648 -107.52
100.55 0.40753 0.11719 -0.0010662 -101.1
105.52 0.40778 0.062501 -0.00030041 -93.118
110.74 0.40747 0.039063 0.00036907 -86.141
115.67 0.40759 0.13281 0.00089169 -80.922
120.83 0.40766 0 0.00082398 -81.813
124.87 0.40759 -0.0078126 0.0010233 -79.751
129.94 0.40759 0.10938 0.0013371 -76.704
134.97 0.40741 0.070313 0.0019398 -72.594
140.15 0.40747 0.03125 0.0020895 -71.063
145.31 0.40741 -0.1875 0.0017023 -73.368
150.33 0.40729 -0.1875 0.0020266 -71.657
155.35 0.40741 -0.23438 0.0014658 -75.876
160.41 0.40747 0 0.0016346 -73.993
165.43 0.40717 0.085938 0.0011273 -78.977
170.55 0.40723 0.054688 0.00062466 -83.563
175.58 0.40705 0.046875 -0.00030327 -93.571
180.67 0.40711 0.085938 -0.00074768 -98.446
185.75 0.40723 0.22656 -0.0015488 -107.77
189.81 0.40705 0.16406 -0.0022726 -116.81
195.65 0.4068 0.1875 -0.0028601 -121.03
200.44 0.40692 0.14063 -0.0036535 -128.83
205.23 0.4068 0.054688 -0.0043679 -135.18
210.07 0.40692 0.22656 -0.0047703 -138.14
215.02 0.4068 0.15625 -0.0051174 -141.36
220.8 0.40686 0.25 -0.005415 -141.13
225.5 0.40674 0.27344 -0.0055399 -141.04
230.33 0.40674 0.32031 -0.0059338 -143.81
235.29 0.40668 0.32031 -0.0064268 -149.19
240.1 0.40705 0.40625 -0.0059023 -147.09
244.97 0.40705 0.30469 -0.0063086 -149.06
249.86 0.40698 0.23438 -0.0059023 -145.97
254.93 0.40711 0.10938 -0.005971 -146.08
259.85 0.40668 0.14844 -0.0054856 -142.9
265.19 0.4068 0.046875 -0.004714 -137.17
270.38 0.40705 0.046875 -0.0037327 -128.95
275.55 0.40686 0.093751 -0.0029373 -121.88
280.55 0.40686 0.10156 -0.0022602 -114.26
285.57 0.40705 0.20313 -0.0014486 -106.14
290.77 0.40711 0.14063 -0.0011997 -103.6
295.75 0.40705 -0.062501 -0.00055123 -95.891
299.81 0.40705 -0.054688 -8.2017E-5 -90.891
304.92 0.40686 -0.023438 0.00025845 -87.352
310 0.40698 -0.054688 0.00012112 -88.696
315.24 0.4068 0.070313 0.0004921 -85.008
320.32 0.40674 -0.14063 0.00092793 -80.844
325.41 0.40686 -0.23438 0.00063229 -83.579
330.43 0.40692 -0.093751 0.0009451 -80.782
335.31 0.40674 -0.13281 0.00077916 -82.993
340.56 0.4068 -0.10938 0.00040245 -86.063
345.36 0.40692 -0.054688 -0.00027561 -92.782
350.51 0.40674 -0.054688 -0.00011826 -91.204
355.65 0.4068 -0.03125 -0.00066758 -97.235
360.33 0.40686 0.070313 -0.0012875 -103.99
