#Alpha(50mT) X DEG X DEG
0.2 -5.7221E-6 -90.086 0.1358 2.2969
5.01 7.1526E-5 -88.985 0.13568 2.375
9.78 8.7738E-5 -88.79 0.13574 2.2891
14.66 0.00016499 -87.719 0.13568 2.3594
20.55 0.00019932 -87.235 0.13574 2.375
25.1 0.00024987 -86.54 0.13574 2.3203
29.95 0.00027085 -86.266 0.13562 2.3906
34.87 0.00032521 -85.508 0.1358 2.3281
40.29 0.00033665 -85.336 0.1358 2.375
45.28 0.00033474 -85.376 0.13568 2.3828
49.72 0.00034332 -85.274 0.13574 2.4453
55.38 0.00042629 -84.086 0.13568 2.3594
60.13 0.00038338 -84.688 0.13574 2.2969
64.95 0.00037956 -84.766 0.13556 2.4531
70.47 0.00036526 -84.961 0.13568 2.4141
75.53 0.00030613 -85.751 0.13562 2.3984
80.51 0.00024223 -86.665 0.13562 2.3516
85.78 0.0001955 -87.329 0.13574 2.2969
89.74 0.00014591 -87.961 0.13544 2.4453
95.07 8.0109E-5 -88.876 0.13562 2.3594
100.31 9.5368E-6 -89.891 0.13556 2.3984
105.56 9.5368E-6 -89.876 0.13544 2.3594
109.76 -6.1036E-5 -90.821 0.13562 2.375
115.28 -0.00012493 -91.696 0.13568 2.3594
120.24 -0.00011826 -91.641 0.13574 2.3438
125.66 -0.00014973 -92.032 0.13568 2.3906
130.64 -0.00017643 -92.399 0.13574 2.3594
134.96 -0.0002079 -92.852 0.13562 2.3906
139.98 -0.00020027 -92.751 0.13574 2.3281
145.04 -0.0002327 -93.141 0.13568 2.3438
150.13 -0.00025273 -93.461 0.13568 2.3984
155.11 -0.00022411 -93.094 0.13562 2.3906
160.13 -0.00021172 -92.883 0.13574 2.4141
165.31 -0.0001955 -92.665 0.13568 2.4453
170.46 -0.00015164 -92.086 0.1358 2.3828
175.41 -9.8229E-5 -91.36 0.13574 2.3828
180.5 -5.6267E-5 -90.743 0.13574 2.4141
185.59 1.9074E-6 -89.954 0.13568 2.3281
189.73 7.248E-5 -89.016 0.13568 2.2891
195.59 0.00014591 -87.969 0.13568 2.2891
200.58 0.00018787 -87.376 0.13574 2.3828
204.76 0.00022316 -86.946 0.13574 2.2266
210.64 0.00029469 -85.93 0.13568 2.2969
215.29 0.00031662 -85.579 0.13568 2.3281
220 0.0002985 -85.876 0.13574 2.2891
225.07 0.00035381 -85.118 0.1358 2.2734
230.76 0.0003891 -84.563 0.13562 2.3906
235.66 0.00036907 -84.868 0.13568 2.2969
240.44 0.0003891 -84.618 0.13562 2.3281
245.47 0.00037766 -84.797 0.13562 2.3906
250.29 0.00032234 -85.469 0.13556 2.3906
255.27 0.0003233 -85.501 0.13568 2.2891
260.31 0.00029087 -85.993 0.13556 2.3906
265.31 0.00021839 -86.954 0.13556 2.3281
270.42 0.00015736 -87.813 0.13556 2.3516
275.43 0.00012684 -88.258 0.13544 2.3359
280.53 6.1989E-5 -89.141 0.13562 2.3203
285.7 -2.2888E-5 -90.274 0.1355 2.3594
289.81 -6.0082E-5 -90.829 0.13556 2.2891
295.59 -7.0572E-5 -90.993 0.13562 2.3516
299.91 -9.8229E-5 -91.313 0.13556 2.375
304.84 -0.00016308 -92.219 0.13556 2.3203
309.79 -0.00015068 -92.086 0.13562 2.3281
315.08 -0.00017357 -92.399 0.13556 2.3906
320.33 -0.00018501 -92.508 0.13574 2.3203
325.3 -0.00021935 -92.985 0.13574 2.3203
330.31 -0.00020218 -92.782 0.13568 2.2969
335.64 -0.00019169 -92.626 0.13568 2.3203
340.66 -0.00021267 -92.883 0.13574 2.3438
345.61 -0.0001688 -92.344 0.13568 2.3281
