#Alpha(50mT) X DEG X DEG
0.2 6.3897E-5 -89.188 0.13703 3.3516
5.01 0.00013924 -88.266 0.13703 3.3516
9.78 0.00022316 -87.227 0.13696 3.4063
14.66 0.00033188 -85.829 0.13696 3.4375
20.55 0.00038147 -85.211 0.13703 3.4531
25.1 0.00043106 -84.618 0.13678 3.5625
29.95 0.00050259 -83.696 0.13684 3.4531
34.87 0.00053597 -83.258 0.13684 3.4375
40.29 0.0005169 -83.54 0.13672 3.4297
45.28 0.00060463 -82.438 0.13684 3.4063
49.72 0.00056458 -82.907 0.13678 3.5625
55.38 0.00059605 -82.524 0.1369 3.4609
60.13 0.000597 -82.547 0.13684 3.3828
64.95 0.00057793 -82.766 0.13678 3.4297
70.47 0.00050927 -83.618 0.1369 3.4766
75.53 0.00044346 -84.461 0.13678 3.4375
80.51 0.00035286 -85.602 0.13672 3.4375
85.78 0.00026608 -86.649 0.13684 3.3125
89.74 0.00017929 -87.774 0.13678 3.4531
95.07 6.5804E-5 -89.204 0.13672 3.3984
100.31 2.3842E-5 -89.704 0.13678 3.4297
105.56 -8.0109E-5 -90.977 0.13684 3.5078
109.76 -0.00012589 -91.579 0.13672 3.4375
115.28 -0.0001688 -92.086 0.1369 3.4922
120.24 -0.00021935 -92.657 0.1369 3.4063
125.66 -0.00030613 -93.774 0.13703 3.4531
130.64 -0.00030422 -93.766 0.13684 3.3594
134.96 -0.00031471 -93.844 0.1369 3.4766
139.98 -0.00035 -94.258 0.13703 3.4531
145.04 -0.00034809 -94.29 0.13696 3.3516
150.13 -0.00035954 -94.461 0.13696 3.4063
155.11 -0.00035572 -94.336 0.13703 3.4375
160.13 -0.00033474 -94.118 0.13703 3.4766
165.31 -0.00025368 -93.149 0.13696 3.4219
170.46 -0.00018406 -92.258 0.13715 3.4063
175.41 -0.00014496 -91.758 0.13721 3.3438
180.5 -4.0055E-5 -90.501 0.13709 3.4063
185.59 7.8202E-5 -89.032 0.13709 3.3906
189.73 0.00010491 -88.657 0.13678 3.5234
195.59 0.00018597 -87.665 0.13696 3.3516
200.58 0.00030613 -86.204 0.13696 3.3516
204.76 0.00035572 -85.547 0.13703 3.4766
