#Alpha(207mT) X DEG X DEG
0.33 0.00023651 89.93 0.17938 2.0938
4.95 -0.0011749 90.313 0.17908 2.3438
10.74 -0.0019684 90.524 0.17905 2.5156
15.51 -0.0029679 90.782 0.17896 2.6563
20.33 -0.0028458 90.758 0.17896 2.6094
25.03 -0.0028687 90.758 0.17902 2.5625
29.88 -0.0028458 90.751 0.17899 2.5156
35.78 -0.0031433 90.836 0.17893 2.6563
40.62 -0.0026016 90.696 0.17902 2.5859
45.24 -0.0027924 90.743 0.1789 2.6719
50.19 -0.0035553 90.954 0.17877 2.8828
55.1 -0.0030594 90.813 0.17868 2.875
59.87 -0.0032807 90.868 0.17868 2.8438
65.74 -0.0025711 90.672 0.17874 2.7344
70.61 -0.0016403 90.422 0.17883 2.6172
75.67 -0.00035858 90.086 0.1789 2.4766
80.63 -0.00048065 90.118 0.17868 2.5547
84.84 0.00058747 89.836 0.17871 2.4375
90.17 0.0011292 89.688 0.17886 2.375
95.43 0.0020371 89.454 0.17893 2.3125
100.55 0.0029297 89.211 0.17899 2.1484
105.52 0.002182 89.415 0.1789 2.25
110.74 0.0027847 89.251 0.17899 2.1406
115.67 0.003746 88.993 0.17923 2.0234
120.83 0.0035324 89.047 0.1792 2.0156
124.87 0.0035324 89.055 0.17935 1.9219
129.94 0.0029907 89.196 0.17929 2.0156
134.97 0.0034485 89.079 0.17938 1.8828
140.15 0.0036392 89.024 0.17947 1.8125
145.31 0.0024185 89.344 0.17938 1.8906
150.33 0.0026932 89.274 0.1795 1.8359
155.35 0.0032425 89.133 0.17963 1.7656
160.41 0.0021973 89.415 0.17957 1.8359
165.43 0.00099183 89.727 0.17947 2.0859
170.55 -0.00067902 90.172 0.17935 2.3203
175.58 -0.0010452 90.274 0.17947 2.3125
180.67 -0.0027619 90.727 0.17929 2.4922
185.75 -0.0030518 90.805 0.17932 2.4922
189.81 -0.0038758 91.032 0.17923 2.625
195.65 -0.0040207 91.063 0.17929 2.5703
200.44 -0.0044556 91.18 0.17929 2.5625
205.23 -0.0036469 90.961 0.17935 2.4531
210.07 -0.004654 91.227 0.17929 2.6484
215.02 -0.004242 91.126 0.17935 2.5625
220.8 -0.0043412 91.149 0.1792 2.6094
225.5 -0.0045395 91.204 0.17923 2.5703
230.33 -0.0045472 91.204 0.17908 2.6797
235.29 -0.0046997 91.243 0.17896 2.7344
240.1 -0.0036774 90.977 0.17902 2.6328
244.97 -0.0034561 90.915 0.17902 2.6016
249.86 -0.0035324 90.938 0.17902 2.5859
254.93 -0.0020523 90.532 0.17914 2.2891
259.85 -0.0022278 90.586 0.17908 2.4297
265.19 -0.0014877 90.383 0.17911 2.375
270.38 -0.00029755 90.063 0.17926 2.1719
275.55 0.00099946 89.727 0.17935 2.0938
280.55 0.0008545 89.774 0.17926 2.1563
285.57 0.00103 89.719 0.17935 2.0859
290.77 0.00047302 89.868 0.17938 2.1875
295.75 0.0012665 89.649 0.17954 2.0547
299.81 0.0016098 89.571 0.17957 2.0078
304.92 0.0019531 89.477 0.17969 1.9609
310 0.0018921 89.493 0.17969 1.9063
315.24 0.0021057 89.43 0.17981 1.7813
320.32 0.0023346 89.368 0.17981 1.7813
325.41 0.0016174 89.571 0.17987 1.8359
330.43 0.0018997 89.493 0.18002 1.7656
335.31 0.0014801 89.594 0.1799 1.8516
340.56 0.001297 89.649 0.17993 1.8828
345.36 0.00035095 89.907 0.17984 1.9922
350.51 -0.00034332 90.086 0.17975 2.1328
355.65 -0.0019989 90.524 0.17966 2.3984
360.33 -0.0017395 90.461 0.17975 2.2891
