Time X DEG X DEG
0 0.00016594 -12.414 0.35999 1.9531
1.0100001 0.00011635 -5.7188 0.35962 1.9688
1.9999998 7.8202E-5 -16.266 0.35962 1.9609
3.0000001 8.2017E-5 -27.953 0.35987 1.9531
4.0000003 5.7221E-6 -56.313 0.35944 1.9844
4.9999999 3.2425E-5 10 0.35932 2
6.0000001 2.6703E-5 -49.399 0.35987 1.9375
7.0000004 9.5368E-6 -53.133 0.3595 1.9609
8 7.248E-5 -12.266 0.3598 1.9375
9.0000002 0.000103 -2.7266 0.3598 1.9375
10 7.8202E-5 -13.766 0.35962 1.9453
11 -4.0055E-5 172.56 0.35932 1.9844
12 6.8665E-5 -29.297 0.35974 1.9375
13 5.9128E-5 -7.9141 0.35962 1.9453
14 -2.2888E-5 175.59 0.35932 1.9609
15 5.1499E-5 -20.563 0.3598 1.9219
16 0 89.993 0.3595 1.9531
17 4.9591E-5 6.1094 0.3595 1.9609
18 -9.5368E-5 159.02 0.35901 2
19 -0.00014687 164.74 0.35895 2
20 -3.8147E-6 101.31 0.35938 1.9609
21 -5.3406E-5 151.38 0.35907 1.9922
22 -5.3406E-5 143.74 0.35907 1.9844
23 -3.8147E-6 95.704 0.35926 1.9766
24 4.7684E-5 6.1094 0.3595 1.9531
25 1.1444E-5 -12.531 0.3595 1.9531
26 -2.2888E-5 139.76 0.35926 1.9688
27 -0.00012779 156.7 0.35907 1.9844
28 -6.8665E-5 153.99 0.35913 1.9688
29 9.5368E-6 66.032 0.35944 1.9531
30 -0.00012398 155.27 0.35889 1.9922
31 -0.00012398 157.65 0.35907 1.9844
32 -3.8147E-6 -123.69 0.35987 1.9063
33 -7.248E-5 140.84 0.35907 1.9844
34 -0.00012016 159.44 0.35901 1.9766
35 -0.00011444 152.41 0.35901 2
36 -0.00011253 159.81 0.35913 1.9766
37 -0.0001812 165.2 0.35913 1.9688
38 -0.00014877 168.56 0.35944 1.9453
39 -0.0002079 162.11 0.35901 1.9844
40 -0.00018501 164.74 0.35907 1.9844
41 -0.00029183 163.48 0.35895 1.9844
42 -0.00024796 164.25 0.35907 1.9766
43 -0.00028229 166.03 0.35913 1.9766
44 -0.00023842 168.06 0.35919 1.9688
45 -0.00028992 160.67 0.35871 2.0078
46 -0.0002327 161.07 0.35901 1.9844
47 -0.00030327 158.57 0.35871 2.0078
48 -0.0002079 156.68 0.35871 2.0156
49 -0.00020599 153.05 0.35883 2.0078
50 -0.00020981 150.2 0.35864 2.0234
51 -0.00021553 155.61 0.35877 1.9922
52 -0.00017357 149.77 0.35883 1.9922
53 -0.00017166 147.59 0.35871 2.0156
54 -0.00020981 148.89 0.35858 2.0156
55 -0.00027466 152.32 0.35858 2.0156
56 -0.00026131 151.41 0.35858 2.0156
57 -0.00021935 151.35 0.35852 2.0234
58 -0.00023842 153.43 0.35871 2.0156
59 -0.00024223 151.56 0.35864 2.0078
60 -0.00035668 153.53 0.3584 2.0391
61 -0.00022316 156.07 0.35883 1.9844
62 -0.00016594 154.37 0.35907 1.9766
63 -0.00023842 154.24 0.35877 2.0156
64 -0.00018501 152.17 0.35901 1.9766
65 -0.00019074 138.33 0.35871 2.0234
66 0.00047684 -2.5703 0.36261 1.7813
67 0.0006218 4.8985 0.36591 1.6719
68 0.00060654 7.4922 0.36609 1.6797
69 0.00063515 6.4141 0.36591 1.6797
70 0.00062752 8.1251 0.36615 1.6719
71 0.00065804 6.9453 0.36591 1.6875
72 0.00063324 6.7188 0.36591 1.6875
73 0.00065041 6.4141 0.36591 1.6797
74 0.00063324 6.8985 0.36585 1.6797
75 0.00064278 7.5 0.36597 1.6797
76 0.00067711 6.8438 0.36603 1.6719
77 0.00062752 8.4298 0.36615 1.6719
78 0.00069046 7 0.36615 1.6719
79 0.00054932 0.875 0.36219 1.7891
80 -5.1499E-5 108.09 0.35858 2.0156
81 -0.00012779 130.12 0.35889 2
82 -0.00021744 138.33 0.35864 2.0313
83 -0.0001545 133.46 0.35871 2.0078
84 -0.00018883 136.84 0.35864 2.0156
