Time X DEG X DEG
0 4.0055E-5 0 0.35999 2.0625
1.0019999 -6.8665E-5 155.77 0.36011 2.0547
1.9999998 -8.3924E-5 155.55 0.36005 2.0547
3.0000001 -0.0004406 167.51 0.36048 2.0234
4.0009998 -0.00059128 170.82 0.36029 2.0469
4.9999999 3.624E-5 -45 0.35999 2.0547
6.0000001 -0.00017929 175.84 0.36005 2.0547
6.9999998 -0.00020409 170.84 0.36011 2.0625
8 -0.00023842 171.86 0.36017 2.0547
9.0000002 -0.00043297 168.99 0.36035 2.0391
9.9999998 -0.0003643 162.58 0.36035 2.0234
11 -0.0002594 178.88 0.35999 2.0547
12.001 -0.00041771 174.38 0.36011 2.0547
13 -0.0006218 167.58 0.36041 2.0234
14 -0.00035668 -177.31 0.36017 2.0547
15 -0.00034905 179.99 0.35999 2.0625
16 -0.00035858 178.37 0.36005 2.0625
17 -0.00048828 177.66 0.36017 2.0469
18 -0.0003624 178.34 0.35999 2.0625
19 -0.00039673 176.14 0.36005 2.0625
20 -0.00040436 170.2 0.36005 2.0391
21 -0.00028038 -171.77 0.35999 2.0625
22 -0.00045777 174.26 0.36011 2.0469
23 -0.00037003 175.81 0.35993 2.0547
24 -0.00042343 175.28 0.36005 2.0469
25 -0.00050545 173.56 0.36005 2.0391
26 -0.00048065 -178.81 0.36011 2.0625
27 -0.00054932 174.02 0.36011 2.0313
28 -0.00053597 -176.8 0.35987 2.0625
29 -0.0006733 170.9 0.36017 2.0391
30 -0.00068856 172.58 0.36005 2.0391
31 -0.0007267 173.95 0.36011 2.0391
32 -0.00055504 -176.59 0.35987 2.0703
33 -0.00060082 -178.06 0.35987 2.0625
34 -0.00045204 -167.02 0.3595 2.0859
35 -0.00065041 178.06 0.35968 2.0703
36 -0.00057221 -173.28 0.3598 2.0547
37 -0.00049019 -171.7 0.35968 2.0781
38 -0.00058747 -177.57 0.35974 2.0625
39 -0.00080681 179.52 0.3598 2.0625
40 -0.00074578 -179.49 0.35974 2.0625
41 -0.00061799 -172.31 0.3595 2.0938
42 -0.00050354 -159.63 0.35895 2.1172
43 -0.00078965 -179.41 0.35968 2.0625
44 -0.00061799 -177.44 0.3595 2.0625
45 -0.00065995 -173.2 0.35956 2.0781
46 -0.00068283 -174.31 0.35944 2.0938
47.001 -0.00086403 -177.87 0.35938 2.0859
48 -0.00071335 -178.52 0.3595 2.0625
49 -0.00069428 -174.34 0.35938 2.0859
50 -0.00085831 -179.56 0.35944 2.0703
51 -0.00067139 -174.37 0.35938 2.0781
52 -0.00047112 -157.87 0.35907 2.1016
53 -0.00082779 177.91 0.35938 2.0781
54 -0.0013161 171.84 0.35993 2.0391
55.001 -0.0010052 177.77 0.3595 2.0703
56 -0.00086976 -175.94 0.35932 2.0938
57 -0.0007 -171.6 0.35919 2.0859
58 -0.00074387 -172.71 0.35913 2.0938
59 -0.0007 -168.64 0.35901 2.0938
60 -0.0005951 -164.55 0.35895 2.0938
61 -0.00083161 -179.2 0.35901 2.0781
62 -0.00046349 -149.1 0.35864 2.125
63 -0.0009327 -178.97 0.35919 2.0781
64 -0.00048447 -152.76 0.35871 2.1016
65 -0.0033264 166.9 0.36243 1.8047
66 -0.0037422 164.06 0.36438 1.6641
67 -0.0039463 165.03 0.3645 1.6719
68 -0.0037346 164.57 0.36432 1.6719
69 -0.0038662 164.23 0.3645 1.6484
70 -0.0038681 164.71 0.3645 1.6484
71 -0.003767 163.81 0.36444 1.6406
72 -0.0030251 168.17 0.36188 1.8438
73 -0.00099183 -177.52 0.35883 2.0859
74 -0.00030899 -137.68 0.35858 2.1016
75 -0.0010567 -178.91 0.35907 2.0625
76 -0.00095559 -178.27 0.35889 2.0781
77 -0.00061417 -158.31 0.3584 2.1172
78 0.00020599 -73.852 0.35773 2.1719
79 -0.0018005 173.74 0.3598 1.9844
80 -0.003212 164.09 0.36334 1.7031
81 -0.0036965 163.84 0.36432 1.6641
82.001 -0.0035916 163.28 0.36432 1.6484
83 -0.0036125 163.11 0.36438 1.6328
84 -0.0033303 163.06 0.36389 1.6563
85 -0.0015984 173.31 0.36017 1.9531
86 0 -88.336 0.35791 2.1563
87 -0.0001564 -113.27 0.35816 2.1328
88 -0.00060654 -159.46 0.35852 2.0938
89 -0.00072098 -165.49 0.35846 2.0938
