Time X DEG X DEG
0.0010001706 -6.6758E-5 131.54 0.36023 2.1094
1.0079997 -0.00018311 149.77 0.36023 2.0938
1.9999998 -0.00020981 139.64 0.36035 2.0938
3.0000001 0.00019074 6.5391 0.36005 2.1172
4.0009998 0.00020599 11.672 0.35999 2.1172
4.9999999 0.00038147 -16.281 0.35987 2.1172
6.0000001 0.00051308 -21.289 0.3598 2.125
6.9999998 0.00096894 -21.672 0.35938 2.1641
8 0.00094033 -24.156 0.3595 2.1406
9.0000002 0.00068474 -17.453 0.35962 2.125
9.9999998 0.0011349 -23.328 0.35932 2.1641
11 0.00084687 -21.586 0.3595 2.1406
12.001 0.00083542 -21.516 0.35956 2.1406
13 0.0007782 -20.922 0.35956 2.1328
14 0.0012932 -21.852 0.35913 2.1563
15 0.0010967 -24.492 0.35926 2.1484
16 0.0015221 -23.992 0.35901 2.1641
17 0.0015354 -25.453 0.35901 2.1641
18 0.0013695 -24.469 0.35907 2.1641
19 0.0014095 -23.016 0.35913 2.1563
20.001 0.0015621 -24.641 0.35901 2.1641
21 0.0019875 -25.008 0.35871 2.1875
22 0.0014267 -26.672 0.35913 2.1563
23 0.0013771 -26.266 0.35907 2.1641
24 0.0019589 -25.586 0.35877 2.1797
25 0.0014801 -24.313 0.35901 2.1641
26 0.0017033 -25.914 0.35883 2.1719
27 0.0017033 -26.5 0.35883 2.1719
28.001 0.0018864 -25.539 0.35877 2.1719
29 0.0019951 -25.82 0.35871 2.1719
30 0.0022774 -24.383 0.35846 2.1953
31 0.0020943 -25.5 0.35864 2.1797
32 0.0018616 -25.18 0.35889 2.1484
33 0.0022278 -25.242 0.35864 2.1797
34 0.0022698 -25.602 0.35852 2.1797
35 0.0022946 -24.516 0.35852 2.1797
36.001 0.0024624 -25.297 0.35834 2.1953
37 0.0021553 -25.313 0.35858 2.1641
38 0.0021458 -25.11 0.35858 2.1641
39 0.0024224 -25.664 0.35828 2.1953
40 0.0025044 -26.703 0.35822 2.2109
41 0.0025215 -26.688 0.35822 2.2031
42 0.0024224 -26 0.35828 2.1953
43 0.0024891 -26.414 0.35822 2.1953
44.001 0.0026169 -26.391 0.35803 2.1953
45 0.0026837 -25.852 0.35797 2.1953
46 0.0025616 -26.391 0.35809 2.1875
47.001 0.0025082 -25.68 0.35822 2.1797
48 0.0025902 -26.703 0.35809 2.1953
49 0.0026989 -25.352 0.35803 2.1875
50 0.0027237 -25.86 0.35791 2.2031
51 0.0027866 -26.563 0.35791 2.1953
52 0.0027142 -26.563 0.35791 2.2031
53 0.0028153 -25.969 0.35785 2.2109
54 0.002842 -26.641 0.35773 2.2188
55.001 0.0027466 -26.977 0.35785 2.1953
56 0.0027714 -27.086 0.35779 2.2031
57 0.0027523 -26.195 0.35785 2.1797
58 0.0028477 -26.586 0.35773 2.2031
59 0.0029011 -27.016 0.35767 2.2109
60 0.0028401 -26.328 0.35767 2.1875
61 0.0029488 -26.141 0.35767 2.2109
62 0.0029717 -26.117 0.35761 2.1953
63.001 0.002985 -25.656 0.35767 2.1953
64 0.0030632 -26.016 0.35755 2.2031
65 0.0029106 -25.633 0.35773 2.1797
66 0.0029564 -26.36 0.35761 2.1953
67 0.002739 -27.203 0.35779 2.1797
68 0.0024739 -28.172 0.35773 2.1797
69 0.0008812 -10.313 0.36078 1.8516
70 -0.0035553 154.32 0.36505 1.625
71.001 -0.0055409 159.41 0.36621 1.6016
72 -0.0052643 158.53 0.36603 1.6016
73 -0.0048943 157.55 0.36585 1.6094
74 -0.0046177 157.26 0.36566 1.625
75 -0.0050526 157.58 0.36591 1.6094
76 -0.0053616 158.77 0.36603 1.6016
77 -0.0052834 158.53 0.36603 1.5938
78 -0.0053749 158.77 0.36603 1.6016
79.001 -0.0057183 159.87 0.36627 1.6016
80 -0.0056038 159.29 0.36621 1.6016
81 -0.0060368 159.27 0.36634 1.6016
82.001 0.00083924 -6.7266 0.36048 1.8984
83 0.0028649 -27.024 0.35736 2.2031
84 0.0030499 -25.789 0.35742 2.1875
85 0.0032597 -25.656 0.35736 2.1953
