Time X DEG X DEG
0 2.4796E-5 88.407 0.35816 2.125
1.0069995 0.00010681 84.149 0.35828 2.1172
1.9999998 2.6703E-5 88.407 0.35809 2.1172
3.0000001 0.00016022 81.086 0.35834 2.1016
4.0009998 -2.4796E-5 91.329 0.35809 2.1172
4.9999999 -7.4387E-5 93.774 0.35803 2.1406
6.0009997 -6.6758E-5 93.727 0.35803 2.125
6.9999998 -5.5313E-5 92.93 0.35797 2.1172
8 -2.861E-5 91.516 0.35803 2.1172
9.0009998 -6.485E-5 93.422 0.35803 2.125
9.9999998 -8.3924E-5 94.54 0.35797 2.125
11 -5.5313E-5 93.219 0.35803 2.1172
12.001 -0.000103 95.211 0.35803 2.125
13 -7.0572E-5 93.555 0.35803 2.1172
14.001 -4.7684E-5 92.438 0.35803 2.1172
15 -0.0001545 97.821 0.35797 2.1172
16 -0.00020599 100.83 0.35773 2.1328
17.001 -0.00022125 101.42 0.35785 2.1328
18 -0.00016022 98.688 0.35791 2.1172
19 -0.00028038 104.02 0.35785 2.1484
20.001 -0.00029183 104.83 0.35773 2.1328
21 -0.00022507 101.77 0.35785 2.125
22.001 -0.00027657 104.17 0.35773 2.1406
23 -0.0003109 105.38 0.35779 2.1328
24 -0.00033188 106.79 0.35773 2.1406
25.001 -0.00029755 105.19 0.35779 2.125
26 -0.0003376 107.23 0.35773 2.1328
27 -0.00031281 106.23 0.35785 2.125
28.001 -0.00033188 107.11 0.35773 2.125
29 -0.00030899 106.07 0.35779 2.125
30.001 -0.00039673 109.74 0.35767 2.1328
31 -0.00024987 103.4 0.35785 2.1172
32 -0.00029373 105.46 0.35779 2.125
33.001 -0.00037575 109.09 0.35767 2.1328
34 -0.00036049 108.64 0.35773 2.1328
35 -0.00039673 110.18 0.35767 2.1406
36.001 -0.00032425 107.59 0.35779 2.1094
37 -0.0003624 109.2 0.35773 2.1016
38.001 -0.00039864 110.45 0.35767 2.125
39 -0.00043106 111.69 0.35767 2.1328
40 -0.00048065 114.09 0.35761 2.1172
41.001 -0.00048256 114.16 0.35767 2.125
42 -0.00045586 113.67 0.35767 2.1172
43 -0.00047684 114.48 0.35767 2.1172
44.001 -0.00050736 115.89 0.35767 2.1172
45 -0.00051499 116.16 0.35767 2.1172
46 -0.00057602 118.67 0.35761 2.1172
47.001 -0.0006466 120.98 0.35755 2.125
48 -0.00059128 119.17 0.35767 2.125
49.001 -0.0005951 119.62 0.35767 2.1172
50 -0.00062943 120.77 0.35767 2.1094
51 -0.00059128 120.08 0.35767 2.0938
52.001 -0.00065995 122.34 0.35767 2.1328
53 -0.00066185 122.86 0.35773 2.1016
54 -0.0007782 126.09 0.35755 2.1172
55.001 -0.00076485 125.61 0.35761 2.1172
56 -0.00080681 126.81 0.35761 2.1172
57.001 -0.00074387 125.9 0.35767 2.1094
58 -0.00071717 124.87 0.35773 2.0938
59 -0.0007267 125.52 0.35773 2.0938
60.001 -0.00077439 127.38 0.35767 2.1016
61 -0.00073243 126.21 0.35779 2.1016
62 -0.00079346 127.88 0.35773 2.0938
63.001 -0.00084877 129.27 0.35767 2.1016
64 -0.0011501 135.83 0.35736 2.1484
65.001 -0.0011597 135.57 0.35736 2.1406
66 -9.5368E-5 93.477 0.35883 1.9766
67 0.0035877 1 0.36389 1.7109
68.001 0.0038891 -0.44531 0.3642 1.6797
69 0.004015 0 0.36432 1.6797
70 0.0039235 -0.14844 0.36432 1.6797
71.001 0.0039177 0.19531 0.36426 1.6875
72 0.0012627 15.477 0.3606 1.8594
73.001 -0.0011654 138.24 0.35755 2.1172
74 -0.0012112 138.29 0.35761 2.1094
75 -0.0012283 138.81 0.35761 2.1094
76.001 -0.0011158 137.77 0.35773 2.0781
77 -0.0011978 139.23 0.35767 2.0938
