Time X DEG X DEG
0 0.00011826 85.071 0.35681 2.0703
1.0079997 0.00023651 79.227 0.35687 2.0391
1.9999998 8.7738E-5 86.649 0.35675 2.0625
3.0000001 0.00016403 83.376 0.35675 2.0469
4.0009998 0.00064087 61.797 0.35718 2.0313
4.9999999 0.00028801 77.938 0.35681 2.0625
6.0000001 0.00039482 72.946 0.35687 2.0547
6.9999998 0.00035477 75.04 0.35681 2.0547
8 0.00040817 72.118 0.35687 2.0391
9.0000002 0.00049591 68.001 0.35694 2.0391
9.9999998 0.00063897 61.219 0.35712 2.0391
11 0.0002327 80.024 0.35675 2.0625
12.001 0.00030709 76.922 0.35681 2.0625
13 0.00013542 84.477 0.35657 2.0625
14 0.00028992 77.727 0.35681 2.0625
15 0.00036812 73.594 0.35687 2.0547
16 0.00054169 65.196 0.35712 2.0234
17 0.00030136 76.329 0.35687 2.0547
18 0.00033379 74.672 0.35687 2.0547
19 0.00030327 75.711 0.35687 2.0625
20.001 0.0004921 67.172 0.35712 2.0547
21 0.00061417 60.453 0.35718 2.0391
22 0.0004673 67.532 0.35712 2.0391
23 0.00046349 68.024 0.35712 2.0469
24 0.00055313 63.117 0.35724 2.0313
25 0.00055123 64.735 0.35718 2.0313
26 0.00053406 64.235 0.35712 2.0391
27 0.00040054 70.579 0.35718 2.0391
28 0.00047684 65.915 0.35706 2.0469
29 0.00070572 56.657 0.3573 2.0234
30 0.00062943 57.875 0.3573 2.0234
31 0.00043679 68.907 0.357 2.0469
32 0.00067902 56.688 0.35742 2.0313
33 0.0006733 58.242 0.35724 2.0313
34 0.0005455 63.18 0.35718 2.0391
35 0.00066185 57.375 0.3573 2.0156
36 0.00071145 54.774 0.35749 2.0156
37 0.00061608 59.477 0.3573 2.0391
38 0.00082207 50.367 0.35755 2.0156
39 0.00068474 56.157 0.35736 2.0234
40 0.00068474 55.485 0.3573 2.0156
41 0.0007267 53.5 0.35749 2.0156
42 0.00095177 42.977 0.35767 1.9922
43 0.00056076 61.227 0.35724 2.0391
44 0.00037766 70.915 0.35718 2.0391
45 0.00073433 53.188 0.35749 2.0156
46 0.00062943 58.336 0.35736 2.0391
47.001 0.00055313 60.289 0.35749 2.0234
48 0.0007267 52.664 0.35749 2.0234
49 0.0003109 74.626 0.35718 2.0469
50 0.00039482 69.829 0.35724 2.0313
51 0.00058937 59.032 0.35749 2.0156
52 0.00052453 62.352 0.35749 2.0234
53 0.00061226 57.336 0.35755 2.0156
54 0.00024987 76.922 0.35712 2.0469
55.001 0.00048828 62.11 0.35742 2.0156
56 0.00085068 45.328 0.35773 2
57 0.00047684 63.86 0.35736 2.0234
58 0.00094986 41.086 0.35785 1.9844
59 0.00021935 79.532 0.35724 2.0391
60 0.001339 29.531 0.35809 1.9609
61 0.0031967 5.9688 0.36066 1.7344
62 0.0040608 2.5313 0.36163 1.6797
63.001 0.0041294 2.1172 0.3617 1.6563
64 0.0039368 2.8906 0.36157 1.6797
65 0.0024166 13.414 0.35926 1.8594
66 0.00052262 62.899 0.35749 2.0156
67 0.00061989 56.117 0.35767 2
68 0.0011444 35.063 0.35809 1.9766
