Time X DEG X DEG
0 -1.9074E-5 -99.461 0.35767 2.0156
1.0019999 1.9074E-6 -88.844 0.35749 2.0547
1.9999998 0 -90.001 0.3573 2.0703
3.0000001 -1.1444E-5 -93.047 0.35742 2.0625
4.0000003 -1.3352E-5 -97.235 0.35773 2.0156
4.9999999 1.9074E-6 -88.969 0.35736 2.0781
6.0000001 1.1444E-5 -86.079 0.35736 2.0703
6.9999998 3.0518E-5 -80.118 0.3573 2.0859
8 9.5368E-6 -87.047 0.35755 2.0547
9.0000002 3.8147E-5 -79.415 0.3573 2.0859
9.9999998 -4.0055E-5 -103.08 0.35767 2.0391
11 -3.2425E-5 -97.383 0.35749 2.0859
12 -6.6758E-5 -113.96 0.35761 2.0547
13 -4.5777E-5 -102.28 0.35736 2.0859
14 -7.4387E-5 -111.98 0.35755 2.0625
15 -0.00010872 -115.71 0.35749 2.0859
16 -8.2017E-5 -111.97 0.35749 2.0859
17 -4.7684E-5 -102.04 0.3573 2.0938
18 -8.7738E-5 -116.78 0.35761 2.0625
19 -0.00011444 -121.41 0.35761 2.0547
20 -0.00014496 -128.79 0.35779 2.0469
21 -9.7275E-5 -114.41 0.35749 2.0859
22 -0.00013733 -128.52 0.35767 2.0547
23 -9.3461E-5 -109.75 0.35718 2.1172
24 -0.00019836 -148.13 0.35803 2.0234
25 -0.000103 -114.77 0.35742 2.0781
26 -0.00013542 -123.8 0.35755 2.0781
27 -0.00014687 -126.25 0.35749 2.0938
28 -0.0001545 -128.18 0.35761 2.0547
29 -0.00017548 -129.36 0.35742 2.0859
30 -0.00018692 -125.09 0.35736 2.1094
31 -0.00020218 -132.74 0.35755 2.0859
32 -0.00027275 -153.29 0.35791 2.0391
33 -0.00019074 -130.18 0.35742 2.0938
34 -0.00020218 -133.15 0.35749 2.0781
35 -0.00022507 -136.54 0.35749 2.0938
36 -0.00021172 -137.88 0.35761 2.0781
37 -0.0002079 -135.47 0.35761 2.0781
38 -0.00024987 -149.44 0.35785 2.0547
39 -0.00027085 -149.45 0.35797 2.0469
40 -0.00026322 -148.56 0.35803 2.0547
41 -0.00019646 -132.19 0.35755 2.0938
42 -0.00026512 -147.86 0.35785 2.0625
43 -0.00024033 -142.38 0.35773 2.0625
44 -0.00027085 -151.09 0.35797 2.0547
45 -0.00023079 -144.7 0.35767 2.0938
46 -0.00032044 -150.64 0.35791 2.0703
47 -0.00034332 -160.65 0.35809 2.0469
48 -0.00031281 -151.28 0.35791 2.0703
49 -0.00030709 -154.56 0.35797 2.0547
50 -0.00030518 -154.84 0.35797 2.0625
51 -0.00025559 -150.41 0.35785 2.0703
