Time X DEG X DEG
0 -0.00037384 -95.969 0.35809 2.2266
1.0119998 -0.00030518 -95.571 0.35809 2.2266
1.9999998 -0.00010491 -91.571 0.35791 2.2656
3.0000001 -0.00056458 -100 0.35822 2.2344
4.0009998 -0.00074578 -103.48 0.35834 2.1953
4.9999999 -0.00063515 -101.19 0.35828 2.2266
6.0009997 -0.0002327 -94.126 0.35803 2.2422
6.9999998 -0.00067902 -102.02 0.35828 2.2188
8 -0.0003376 -95.524 0.35809 2.2422
9.0009998 -0.00068665 -101.73 0.35828 2.2266
9.9999998 -0.00093651 -107.46 0.3584 2.1953
11 -0.00066185 -101.31 0.35816 2.2344
12.001 -0.0003624 -96.219 0.35803 2.25
13 -0.0007267 -102.94 0.35822 2.2422
14.001 -0.00037766 -96.172 0.35797 2.2578
15 -0.0012684 -113.72 0.3584 2.2188
16 -0.0012035 -111.1 0.3584 2.2344
17.001 -0.0012398 -113.09 0.3584 2.2109
18 -0.0012417 -112.96 0.3584 2.2109
19 -0.00099755 -107.8 0.35828 2.2188
20.001 -0.0019951 -126.42 0.35877 2.1953
21 -0.0013085 -113.95 0.35846 2.1953
22.001 -0.0015736 -117 0.3584 2.2344
23 -0.0014439 -116.38 0.35858 2.1953
24 -0.0015335 -117.82 0.35852 2.1953
25.001 -0.0021382 -128.41 0.35871 2.2031
26 -0.001812 -123.93 0.35877 2.1797
27 -0.0021134 -127.74 0.35877 2.1875
28.001 -0.002327 -134.39 0.35895 2.1719
29 -0.0021019 -128.84 0.35877 2.1953
30 -0.0024052 -134.46 0.35895 2.1719
31 -0.0038872 -153.09 0.35956 2.125
32 -0.0024872 -133.73 0.35889 2.1953
33.001 -0.002964 -143.7 0.35901 2.1719
34 -0.0030766 -145.71 0.35919 2.1563
35 -0.0035763 -150.8 0.35932 2.1406
36.001 -0.0035 -148.41 0.35932 2.1406
37 -0.0049305 -162.13 0.3598 2.1172
38 -0.0065842 -173.03 0.36035 2.0859
39 -0.0046196 -161.7 0.35962 2.125
40 -0.005249 -167.45 0.3598 2.1094
41.001 -0.0049553 -163.23 0.35968 2.125
42 -0.005352 -169.74 0.35987 2.0938
43 -0.0060673 -171.39 0.36011 2.1016
44.001 -0.0054665 -168.12 0.35993 2.1016
45 -0.0049 -165.52 0.35962 2.1172
46 -0.0056381 -171.21 0.35974 2.1172
47.001 -0.0050564 -164.96 0.35968 2.125
48 -0.0060139 -171.82 0.36011 2.0938
49.001 -0.0068398 -175.24 0.36035 2.0703
50 -0.0060311 -170.41 0.35993 2.125
51 -0.0071221 -179.18 0.36054 2.0391
52.001 -0.0074749 179.95 0.3606 2.0391
53 -0.0070992 -179.99 0.36035 2.0625
54 -0.0060597 -172.06 0.36005 2.0938
55.001 -0.0064583 -174.79 0.36011 2.1094
56 -0.0077038 179.81 0.36072 2.0391
57.001 -0.0078164 -179.34 0.3606 2.0469
58 -0.005642 -171.07 0.3598 2.1172
59 -0.0069466 -177.27 0.36035 2.0938
60.001 -0.0069409 -174.54 0.36041 2.0625
61 -0.0094701 174.02 0.36121 2
62 -0.01067 173.79 0.36176 1.9844
63.001 -0.0054818 -176.15 0.35987 2.1016
64 -0.011463 173.33 0.3631 1.8203
65.001 -0.017605 168.2 0.36737 1.5313
66 -0.019146 167.08 0.36811 1.4766
67 -0.018797 167.74 0.36804 1.4922
68.001 -0.018242 167.08 0.3678 1.4922
69 -0.018315 167.6 0.36786 1.4922
70 -0.018511 167.12 0.36786 1.4922
71.001 -0.01858 167.6 0.36786 1.4922
72 -0.018685 167.12 0.36798 1.4766
73 -0.011793 172.28 0.36347 1.8047
74 -0.0068303 178.52 0.3606 2.0391
75 -0.0069733 178.34 0.3606 2.0391
76.001 -0.0097905 174.23 0.36145 1.9844
77 -0.0084687 175.18 0.36096 2.0234
78 -0.009203 173 0.36127 1.9922
