Time X DEG X DEG
0 0.00018311 83.258 0.36121 1.9453
1.0089999 0.00025749 80.961 0.36115 1.9531
1.9999998 0.00029183 78.719 0.36157 1.9063
3.0000001 0.00040817 75.376 0.36127 1.9375
4.0000003 0.00032997 77.243 0.36157 1.9063
4.9999999 0.00025368 80.704 0.36176 1.8984
6.0000001 0.00034332 77.407 0.3617 1.9063
7.0000004 1.5259E-5 89.571 0.36225 1.8672
8 0.00023842 80.938 0.36194 1.8828
9.0000002 -0.00022888 97.985 0.36243 1.8672
9.9999998 -3.8147E-5 91.172 0.36237 1.8594
11 0.00010872 86.29 0.362 1.875
12 2.4796E-5 89.399 0.36212 1.875
13 -0.00033188 100.65 0.36255 1.8594
14 4.0055E-5 88.321 0.36219 1.8672
15 0.00013733 85.04 0.36194 1.8828
16 -5.3406E-5 92.032 0.36237 1.8672
17 -0.00014496 94.868 0.36255 1.8594
18 -0.0001812 95.907 0.36261 1.8516
19 -4.0055E-5 91.172 0.362 1.8828
20 -6.8665E-5 92.29 0.36225 1.8828
21 -4.1962E-5 91.305 0.36225 1.875
22 -0.00010491 93.29 0.36231 1.8672
23 2.6703E-5 88.993 0.36225 1.8828
24 -0.00014305 94.766 0.36225 1.8828
25 1.9074E-5 89.047 0.36194 1.8906
26 -8.3924E-5 92.751 0.36219 1.8828
27 -6.485E-5 92.438 0.36219 1.8828
28 -4.1962E-5 91.641 0.36219 1.8828
29 0 89.821 0.36225 1.8828
30 -6.6758E-5 92.235 0.36237 1.8594
31 -0.00021553 97.024 0.36243 1.8672
32 -0.00032425 100.09 0.36255 1.8594
33 -0.0001812 96.032 0.362 1.8828
34 -0.00038338 102.25 0.36298 1.8438
35 -0.00029183 99.501 0.36212 1.8906
36 -0.00013352 94.899 0.36212 1.8906
37 -0.00015068 95.001 0.36206 1.8906
38 -0.00035858 101.65 0.36261 1.8516
39 -5.3406E-5 91.774 0.36231 1.875
40 -0.00012016 94.126 0.36231 1.875
41 -0.00025559 98.126 0.36255 1.8594
42 -0.00022888 97.844 0.36249 1.8594
43 -0.00017357 95.68 0.36231 1.875
44 -0.00037003 102.29 0.36279 1.8438
45 -0.00016213 95.461 0.36249 1.8594
46 -0.00017166 95.477 0.36243 1.8672
47 -0.00019836 96.891 0.36267 1.8594
48 -0.00019264 96.235 0.36298 1.8438
49 -0.00026894 99.008 0.36279 1.8438
50 -0.00030327 100.09 0.36316 1.8125
51 -0.00022507 97.766 0.36273 1.8516
52 -0.00015831 95.54 0.36273 1.8516
53 -0.00025749 98.438 0.36255 1.875
54 -7.4387E-5 92.696 0.36212 1.8906
55 -0.00034332 100.87 0.3631 1.8359
56 -0.00040627 102.87 0.36328 1.8203
57 -0.00019264 97.024 0.36334 1.8281
58 -0.00015259 95.219 0.36298 1.8516
59 -0.00029183 99.657 0.36316 1.8359
60 -0.0001297 94.141 0.36298 1.8438
61 -0.00015831 95.438 0.36292 1.8516
62 -0.00025749 98.805 0.3631 1.8359
63 -0.00025559 98.649 0.36267 1.8594
64 -0.00031471 100.27 0.36286 1.8516
65 -0.00016976 95.985 0.36255 1.8672
66 -0.00024605 98.657 0.36328 1.8359
67 -0.00025177 98.055 0.36328 1.8359
68 -0.00012016 94.29 0.36298 1.8594
69 -0.00034523 101.06 0.36279 1.8516
70 -0.00018692 96.696 0.3631 1.8438
71 -0.00033951 101.09 0.36322 1.8359
72 -0.00017929 96.274 0.3631 1.8516
73 -0.00023461 97.594 0.36347 1.8281
74 -0.00025749 98.626 0.36304 1.8438
75 -0.0001545 95.196 0.36334 1.8359
76 -6.1036E-5 92.04 0.3631 1.8359
77 -0.00021553 97.727 0.36347 1.8203
78 -0.00014496 95.032 0.36322 1.8359
79 8.9646E-5 86.774 0.36243 1.8828
80 5.3406E-5 88.055 0.36273 1.8594
81 0.00020981 81.915 0.36292 1.8516
82 -0.0001545 95.336 0.36347 1.8359
83 0.00018883 82.68 0.36279 1.8594
84 5.1499E-5 88.172 0.36347 1.8359
85 0.00014877 84.282 0.36347 1.8281
86 5.5313E-5 87.758 0.3634 1.8359
87 0.00015831 83.782 0.3634 1.8359
88 0.00012589 85.141 0.36383 1.8047
89 0.00024033 80.704 0.36328 1.8359
90 0.00024796 80.29 0.3631 1.8594
91 0.00030899 78.399 0.3634 1.8359
92 0.00024223 80.438 0.3634 1.8359
93 0.00037766 75.711 0.36365 1.8125
94 0.00030518 78.204 0.36353 1.8203
95 0.00046349 71.579 0.36334 1.8438
96 0.00037575 75.282 0.36353 1.8359
97 0.00033951 76.899 0.3634 1.8359
98 0.00036812 75.727 0.36316 1.8516
99 0.00061226 64.915 0.36298 1.8672
100 0.00031662 77.649 0.36359 1.8281
101 0.00058175 65.907 0.36334 1.8516
102 0.00054932 68.321 0.36347 1.8359
103 0.00037194 75.469 0.3634 1.8359
104 0.00060463 64.602 0.3631 1.8594
105 0.00043106 72.868 0.3634 1.8438
106 0.00031662 77.313 0.36365 1.8281
107 0.00058365 66.766 0.36365 1.8125
108 0.00055313 68.032 0.36353 1.8359
109 0.00049591 69.626 0.36371 1.8359
110 0.00048828 70.891 0.36353 1.8359
111 0.00049782 70.032 0.36347 1.8438
112 0.00066948 63.883 0.3634 1.8438
113 0.00053025 68.891 0.36377 1.8125
114 0.00058175 66.399 0.36347 1.8359
115 0.00050164 69.579 0.36377 1.8359
116 0.00050545 70.047 0.3634 1.8359
117 0.00079155 57.68 0.3631 1.8594
118 0.00060654 66.461 0.36402 1.8047
119 0.00054932 67.594 0.36389 1.8047
120 0.00061989 64.547 0.36365 1.8438
121 0.00061226 65.157 0.36353 1.8438
122 0.00063706 64.329 0.36383 1.8203
123 0.00059891 65.204 0.36334 1.8516
124 0.00069237 61.305 0.36347 1.8438
125 0.00074196 59.508 0.36328 1.875
126 0.00065995 63.453 0.36377 1.8281
127 0.00069619 61.688 0.3634 1.8438
128 0.00062943 64.461 0.36365 1.8203
129 0.00069619 61.266 0.36371 1.8359
130 0.00073815 59.422 0.36347 1.8359
131 0.00082207 56.516 0.36359 1.8359
132 0.00078774 57.172 0.36408 1.8047
133 0.00074768 59.313 0.36365 1.8281
134 0.00075341 58.524 0.36365 1.8438
135 0.00071335 61.313 0.36402 1.8203
136 0.00066567 62.391 0.36365 1.8359
137 0.000597 65.602 0.36377 1.8359
138 0.0008049 56.617 0.36347 1.8438
139 0.00068283 61.836 0.3642 1.8047
140 0.00073815 59.633 0.36389 1.8047
141 0.00084305 56.735 0.36359 1.8359
142 0.00069809 62.086 0.36414 1.8125
143 0.00079155 57.016 0.36347 1.8359
144 0.0009327 52.18 0.36353 1.8438
145 0.00080681 57.649 0.36377 1.8359
146 0.00089264 54.68 0.36389 1.8281
147 0.00089646 54.774 0.36414 1.8047
148 0.0010967 48.797 0.36389 1.8125
149 0.0010166 51.071 0.36395 1.8203
150 0.0010815 48.492 0.3642 1.8047
151 0.0011196 46.899 0.36383 1.8125
152 0.0010567 48.821 0.36402 1.8047
153 0.0010166 50.219 0.36383 1.8281
154 0.0010681 48.164 0.36377 1.8203
155 0.00094986 52.047 0.36432 1.7891
156 0.00096131 52.071 0.36414 1.8047
157 0.00098039 50.696 0.36389 1.8047
158 0.001112 45.508 0.36414 1.8047
159 0.0011063 47.672 0.3642 1.8047
160 0.0011292 45.782 0.36395 1.8047
161 0.0010681 48.102 0.36395 1.8047
162 0.0012207 43.469 0.36389 1.8125
163 0.0012608 42.086 0.36389 1.8125
164 0.0012131 44.321 0.36408 1.8047
165 0.0012875 42.563 0.36365 1.8359
166 0.0011654 45.883 0.36426 1.7969
167 0.0012703 42.649 0.36389 1.8203
168 0.0013866 39.469 0.36383 1.8125
169 0.0012341 42.039 0.36457 1.7813
170 0.0012798 40.969 0.36402 1.8047
171 0.001154 45.203 0.36426 1.7891
172 0.0012665 42.313 0.36432 1.7969
173 0.0012417 43.289 0.36371 1.8438
174 0.0011444 46.016 0.36383 1.8359
175 0.0012798 41.321 0.36389 1.8203
176 0.0013733 39.157 0.36377 1.8125
177 0.0013523 39.352 0.36383 1.8047
178 0.0013256 40.774 0.36438 1.7891
179 0.0013218 40.063 0.36383 1.8125
180 0.0013752 39.571 0.36365 1.8438
181 0.0013695 39.352 0.36383 1.8125
182 0.0014191 37.641 0.36365 1.8281
183 0.0013619 39.399 0.36377 1.8281
184 0.0013275 40.711 0.36432 1.7969
185 0.0013352 41.227 0.36371 1.8359
186 0.001379 37.953 0.36389 1.8047
187 0.0012264 43.196 0.36432 1.7891
188 0.0012398 43.258 0.36438 1.7891
189 0.0015183 34.805 0.36353 1.8359
190 0.0014191 36.446 0.36408 1.7969
191 0.0014782 36.789 0.36383 1.8203
192 0.0014915 35.805 0.36395 1.8125
193 0.0015259 35.789 0.36365 1.8438
194 0.0015717 34.602 0.36377 1.8281
195 0.0015507 34.852 0.36408 1.8047
196 0.0015011 35.196 0.36383 1.8125
197 0.0015526 34.641 0.36395 1.8125
198 0.001585 34.539 0.36389 1.8203
199 0.0014629 37.547 0.36432 1.8047
200 0.0016441 31.617 0.36395 1.8047
201 0.001482 36.071 0.3645 1.7813
202 0.0015717 33.266 0.36389 1.8047
203 0.0015583 34.039 0.36402 1.8047
204 0.0014744 36.68 0.3642 1.7969
205 0.0015087 35.641 0.36395 1.8203
206 0.0015564 33.922 0.36402 1.8047
207 0.0015926 33.727 0.36371 1.8359
208 0.001545 34.008 0.36414 1.8047
209 0.001524 35.399 0.36457 1.7813
210 0.001648 31.961 0.36371 1.8203
211 0.001564 34.133 0.36365 1.8359
212 0.0015965 34.016 0.36426 1.7891
213 0.0015164 34.735 0.36408 1.8047
214 0.0015736 34.75 0.3645 1.7813
215 0.0015392 32.946 0.3642 1.7813
216 0.0015888 33.016 0.36383 1.8047
217 0.0016117 32.258 0.36389 1.8047
218 0.0015812 33.18 0.36402 1.8047
219 0.0017052 30.852 0.36383 1.8047
220 0.0016022 31.235 0.36347 1.8203
221 0.001688 30.352 0.36377 1.8203
222 0.0016613 32.25 0.36408 1.8047
223 0.0017471 29.578 0.36316 1.8516
224 0.0016365 31.602 0.36389 1.8047
225 0.0016766 29.742 0.36402 1.8047
226 0.0016975 30.852 0.36365 1.8281
227 0.0017414 28.516 0.36347 1.8281
228 0.0016575 31.367 0.3642 1.7813
229 0.0017338 29.844 0.36383 1.8047
230 0.0017319 30.57 0.36402 1.8047
231 0.0016575 30.883 0.36377 1.8047
232 0.0016289 31.438 0.3642 1.7891
233 0.0016098 30.906 0.36371 1.8047
234 0.00173 29.219 0.3642 1.7656
235 0.0016136 30.539 0.36371 1.8047
236 0.0016727 29.68 0.3642 1.7656
237 0.0017128 28.235 0.3634 1.8359
238 0.0017738 29.297 0.36383 1.7969
239 0.0017414 29.445 0.36408 1.7813
240 0.0016575 28.086 0.36334 1.8203
241 0.0017338 29.649 0.36408 1.7813
242 0.001751 28.695 0.36383 1.8047
243 0.0017471 28.469 0.36353 1.8125
244 0.0017109 28.789 0.36377 1.8047
245 0.0016975 29.149 0.36365 1.8125
246 0.0017376 29.344 0.36395 1.7969
247 0.0017681 27.352 0.3634 1.8203
248 0.0017223 28.875 0.36414 1.7656
249 0.001854 25.797 0.3631 1.8359
250 0.0018559 26.336 0.36328 1.8281
251 0.0020085 23.555 0.3634 1.8047
252 0.0018997 25.891 0.36371 1.7891
253 0.0019646 25 0.36353 1.8047
254 0.0018806 25.602 0.36298 1.8438
255 0.0018959 25.055 0.36371 1.7969
256 0.0019646 26.055 0.36334 1.8359
257 0.0019131 25 0.36328 1.8125
258 0.0018616 26.703 0.36377 1.7891
259 0.0019379 24.883 0.36353 1.8047
260 0.001833 25.399 0.36273 1.8438
261 0.0019627 24.789 0.3634 1.8281
262 0.0019112 24.281 0.36286 1.8438
263 0.0018806 25 0.36334 1.8047
264 0.0018559 25.336 0.36365 1.7891
265 0.0019779 24.539 0.36371 1.7891
266 0.00206 23.672 0.36359 1.8047
267 0.0020332 23.758 0.36365 1.7969
268 0.0019856 23.563 0.36292 1.8359
269 0.0019932 23.813 0.36334 1.8125
270 0.002079 23.602 0.36347 1.8203
271 0.0019684 23.703 0.36249 1.8672
272 0.0020008 24.781 0.36383 1.7813
273 0.0020504 22.813 0.36334 1.8047
274 0.0020161 23.945 0.36371 1.7891
275 0.0020828 22.438 0.36365 1.7813
276 0.0020962 22.094 0.36261 1.8594
277 0.0020714 21.867 0.36279 1.8359
278 0.0019951 23.547 0.36353 1.7891
279 0.0021229 22.625 0.36365 1.7813
280 0.0021343 21.539 0.36334 1.8047
281 0.0020066 22.906 0.36328 1.8125
282 0.002079 21.969 0.3631 1.8281
283 0.0021706 21.43 0.3634 1.7969
284 0.0019646 21.578 0.36231 1.8594
285 0.0020046 22.555 0.36316 1.8125
286 0.0021134 22.024 0.3631 1.8281
287 0.0021401 21.781 0.36322 1.8203
288 0.0021191 22.422 0.36383 1.7734
289 0.0020332 21.836 0.36255 1.8516
290 0.0023041 19.813 0.36322 1.8203
291 0.0022431 20.422 0.36353 1.7969
292 0.0021858 20.891 0.36273 1.8438
293 0.0022431 19.727 0.36298 1.8203
294 0.002224 19.414 0.36279 1.8359
295 0.0021744 20.867 0.36267 1.8594
296 0.0022946 19.805 0.36316 1.8203
297 0.0022145 20.281 0.36279 1.8359
298 0.0022068 20.602 0.36316 1.8047
299 0.0022087 20.656 0.36261 1.8594
300 0.0022373 20.875 0.36365 1.7891
301 0.0022812 19.875 0.3631 1.8047
302 0.0022679 19.68 0.36334 1.7969
303 0.0022526 19.391 0.36334 1.7891
304 0.0022717 18.445 0.36273 1.8203
305 0.0023403 19.367 0.36304 1.8125
306 0.0022183 19.469 0.36212 1.8828
307 0.002245 18.445 0.36261 1.8281
308 0.0022698 18.805 0.36334 1.8047
309 0.002306 19.258 0.36347 1.7891
310 0.0023213 18.258 0.36261 1.8359
311 0.0023442 19.031 0.36292 1.8203
312 0.0023251 19.188 0.36267 1.8516
313 0.0023232 18.156 0.36261 1.8516
314 0.002285 19.078 0.36255 1.8594
315 0.0023499 18.383 0.36292 1.8281
316 0.0022698 18.875 0.3631 1.8047
317 0.0019894 21.82 0.36225 1.8906
318 0.0022869 18.703 0.36292 1.8281
319 0.0022698 19.828 0.36304 1.8281
320 0.0023594 19.36 0.36298 1.8359
321 0.0023499 18.969 0.36279 1.8516
322 0.0023689 18.391 0.36322 1.8125
323 0.002388 18.485 0.36279 1.8516
324 0.0024815 17.617 0.36292 1.8359
325 0.002367 18.172 0.36292 1.8359
326 0.0024071 18.086 0.3631 1.8203
327 0.002348 17.68 0.36267 1.8359
328 0.0024109 17.711 0.36298 1.8281
329 0.0023575 18.117 0.36243 1.875
330 0.0024719 17.781 0.36292 1.8359
331 0.0022888 18.992 0.36255 1.8594
332 0.0023842 18.242 0.36316 1.8125
333 0.0023766 17.672 0.36273 1.8438
334 0.0024224 17.867 0.36255 1.8594
335 0.0023308 18.297 0.36298 1.8281
336 0.0024109 17.813 0.36273 1.8359
337 0.0023461 18.555 0.36237 1.8672
338 0.0023651 18.008 0.36225 1.8828
339 0.0023918 17.539 0.36267 1.8516
340 0.00247 17.5 0.3631 1.8359
341 0.0024471 17.453 0.36249 1.8594
342 0.0022736 18.094 0.36225 1.8672
343 0.0024052 17.844 0.36237 1.8672
344 0.0023823 17.524 0.36279 1.8359
345 0.00243 17.758 0.36316 1.8125
346 0.002451 16.969 0.36255 1.8516
347 0.0024681 16.695 0.36255 1.8594
348 0.0024243 16.649 0.36243 1.8438
349 0.0024338 17.195 0.36237 1.8672
350 0.0023422 17.789 0.36286 1.8359
351 0.0024548 17.125 0.36316 1.8047
352 0.0023098 17.477 0.36243 1.8594
353 0.0023804 17.367 0.36243 1.8594
354 0.0023098 17.297 0.36292 1.8203
355 0.0023518 17.711 0.36249 1.8594
356 0.002367 16.828 0.36194 1.8828
357 0.0023956 17.688 0.36194 1.8828
358 0.0024033 16.313 0.36261 1.8359
359 0.0023499 18.07 0.362 1.8984
360 0.0024605 16.367 0.36286 1.8203
361 0.0024052 16.625 0.362 1.8828
362 0.0022316 17.414 0.36163 1.9063
363 0.0023194 16.516 0.36225 1.8594
364 0.0024204 17.289 0.36231 1.8594
365 0.0025044 17.094 0.36298 1.8359
