Time X DEG X DEG
0 0.00079727 82.032 0.3689 1.8906
1.0079997 0.0008049 82.165 0.3689 1.8828
1.9999998 -0.0004654 94.313 0.36884 1.8906
3.0000001 0.00031471 86.774 0.3689 1.8828
4.0009998 -0.00029183 92.618 0.36884 1.8828
4.9999999 -0.0003891 93.579 0.36884 1.8906
6.0000001 -0.00089646 97.633 0.36878 1.8906
6.9999998 -0.0012283 100.11 0.36884 1.8906
8 -0.0014401 101.28 0.36884 1.8906
9.0009998 -0.0013065 100.58 0.36878 1.8906
9.9999998 -0.00042534 93.727 0.36884 1.8828
11 -0.00033379 93.079 0.36884 1.8906
12.001 -0.00029183 92.829 0.36896 1.8828
13 -0.001051 98.836 0.3689 1.8906
14 -0.00062943 95.415 0.3689 1.8984
15 -0.00057602 94.907 0.3689 1.8906
16 -0.00057984 95.071 0.3689 1.8906
17.001 0.00078011 81.985 0.36902 1.875
18 -0.00028038 92.001 0.3689 1.8828
19 0.00020218 88.172 0.36896 1.8828
20.001 -0.00048447 94.383 0.36896 1.8828
21 6.485E-5 89.407 0.36902 1.8828
22 -0.00027275 92.657 0.36896 1.8828
23 -0.00092316 97.961 0.36896 1.8906
24 -0.00048828 94.508 0.3689 1.8828
25.001 -0.00061226 95.227 0.3689 1.8906
26 -0.00045014 93.969 0.3689 1.8828
27 -0.00056267 94.547 0.3689 1.8828
28.001 -0.00088311 97.165 0.36884 1.8906
29 0.00090027 81.891 0.36908 1.8672
30 -0.00066376 95.477 0.3689 1.8906
31 -0.00083733 97.008 0.3689 1.8828
32 0.00013161 88.274 0.36902 1.875
33.001 -0.00012589 91.149 0.3689 1.8906
34 -0.00018311 91.977 0.36896 1.8906
35 -0.00029183 92.493 0.3689 1.8906
36.001 -0.00078202 96.758 0.3689 1.8906
37 -0.00099183 98.438 0.3689 1.8906
38 -0.00077439 96.876 0.36884 1.8906
39 -0.00066185 95.907 0.3689 1.8828
40 -0.0011349 99.336 0.36884 1.8906
41.001 -0.00075531 96.813 0.3689 1.8984
42 -3.8147E-5 90.102 0.3689 1.8906
43 -0.00024796 92.196 0.3689 1.8984
44.001 -0.00045014 94.204 0.36896 1.8906
45 -0.00066185 95.751 0.3689 1.8984
46 -0.00035477 93.555 0.36896 1.9063
47.001 -0.00050354 94.711 0.36902 1.8984
48 -0.00016022 91.157 0.36896 1.8906
49 -0.00075722 96.649 0.36884 1.9063
50 -0.00046349 94.415 0.36902 1.8906
51 -0.0010681 99.266 0.36884 1.9063
52.001 -0.00081063 96.836 0.3689 1.9141
53 -0.0012951 101.19 0.3689 1.9063
54 -0.00033188 93.477 0.36902 1.8906
55.001 -0.00060845 95.461 0.3689 1.9063
56 -0.00058937 95.063 0.36896 1.8984
57 -0.0010452 99.079 0.3689 1.9063
58 -0.00025559 92.922 0.3689 1.8906
59 0.00044632 85.172 0.3689 1.8984
60.001 0.0002327 87.602 0.36902 1.9063
61 -0.00087166 97.61 0.3689 1.9141
62 -0.00030136 92.883 0.3689 1.9063
63.001 -0.00093079 98.454 0.3689 1.9063
64 -0.00063897 96.219 0.3689 1.9141
65 -0.0011501 100.02 0.36884 1.9141
66 -0.001812 103.78 0.36865 1.9375
67 0.010256 2.5547 0.36939 1.8906
68.001 0.032282 -8.1407 0.36884 1.9531
69 0.034203 -7.7578 0.36878 1.9531
70 0.034876 -7.6094 0.36878 1.9453
71.001 0.034777 -7.4532 0.36878 1.9531
72 0.034624 -7.7422 0.36878 1.9375
73 0.033535 -7.6485 0.36878 1.9609
74 0.03483 -7.5703 0.36878 1.9453
75 0.034756 -7.5625 0.36878 1.9609
76.001 0.035158 -7.4453 0.36884 1.9453
77 0.035439 -7.3516 0.36878 1.9375
78 0.034846 -7.3672 0.36878 1.9531
79.001 0.035139 -7.2735 0.36878 1.9609
80 0.035366 -7.336 0.36878 1.9453
81 0.035624 -7.2735 0.36878 1.9453
82.001 0.036148 -6.9844 0.36878 1.9609
83 0.027451 -8.4063 0.3692 1.9531
84 0.0034008 50.836 0.36902 1.9297
85 -0.0019474 105.73 0.36878 1.9375
86 -0.0015431 103.53 0.3689 1.9375
87.001 0.00029373 86.821 0.36908 1.9141
88 -0.00044632 94.665 0.36896 1.9453
89 -0.00014687 91.649 0.36902 1.9375
90.001 0.00023651 87.633 0.36902 1.9375
91 -0.00038147 94.352 0.36896 1.9531
92 -0.00034332 93.735 0.3689 1.9453
93 -0.00081444 97.836 0.36896 1.9375
94 -0.00099946 99.751 0.3689 1.9375
95.001 -0.0005169 95.368 0.36896 1.9375
96 -0.00029183 93.086 0.36902 1.9375
97 -0.00018311 91.641 0.36902 1.9375
