Alpha(50mT) X DEG X DEG
269.87 0.00075293 63.633 0.90998 1.3672
264.87 -0.004437 161.56 0.91022 1.3672
260.09 -0.0049711 164.15 0.91046 1.3672
254.93 -0.0049787 164.76 0.91059 1.3672
249.97 -0.0055833 165.2 0.91065 1.3672
244.87 -0.0055771 165.59 0.9101 1.3672
239.88 -0.0060215 166.52 0.91034 1.3672
235.2 -0.0060263 167 0.91046 1.3672
230.31 -0.0062909 166.81 0.91053 1.3672
224.9 -0.0060501 167.13 0.91022 1.375
220.2 -0.0059963 167.12 0.91053 1.3672
215.38 -0.0062194 167.34 0.91083 1.3672
210.34 -0.006063 166.83 0.91046 1.3672
204.93 -0.0061446 167.2 0.91034 1.3672
199.85 -0.006351 167.24 0.91046 1.3672
194.78 -0.0059052 167.31 0.91071 1.3594
189.74 -0.0059109 167.09 0.91071 1.3672
185.55 -0.0059767 166.95 0.91065 1.3594
180.42 -0.0060497 167.33 0.91059 1.3672
175.29 -0.0057273 167.15 0.91089 1.3516
170.04 -0.005301 166.6 0.91108 1.3516
164.9 0.0011058 52.766 0.91132 1.3516
159.9 0.0014095 45.821 0.91108 1.3594
154.72 0.0016165 41.492 0.9112 1.3594
149.48 0.0014086 46.555 0.91132 1.3594
145.5 0.0013843 46.157 0.91102 1.3672
139.55 0.0016222 41.688 0.91102 1.3672
135.97 0.0017138 39.594 0.91083 1.3672
129.44 0.0017657 39.196 0.91163 1.3594
124.62 0.0017195 40.102 0.91138 1.3594
119.7 0.0021005 34.438 0.91163 1.3672
115.42 0.0019112 36.641 0.91187 1.3672
109.55 0.0021501 33.399 0.91169 1.3672
104.54 0.0023413 30.695 0.91181 1.3672
100.45 0.0020685 33.797 0.91211 1.3594
95.51 0.0020132 35.758 0.91248 1.3516
90.32 0.001977 34.492 0.91211 1.3672
84.52 -0.0033474 158.98 0.91236 1.3672
80.48 -0.0044051 163.63 0.91242 1.3594
74.49 -0.0046125 164.57 0.9123 1.3594
69.54 -0.0045786 164.27 0.91248 1.3594
64.56 -0.0051513 165.31 0.91211 1.3672
59.58 -0.0051136 165.49 0.91181 1.3672
54.58 -0.004993 164.96 0.91169 1.3672
49.57 -0.0049997 164.95 0.91169 1.3672
45.94 -0.004973 165.42 0.91138 1.3672
39.82 -0.0048623 164.52 0.91144 1.3672
34.86 -0.0050955 164.68 0.91126 1.3672
30.02 -0.0052343 165.49 0.91163 1.3672
25.11 -0.005085 164.99 0.91132 1.375
20.19 -0.004931 164.75 0.91181 1.3672
15.34 -0.0051461 165.18 0.91138 1.375
10.3 -0.004962 165.02 0.91138 1.375
