Time X DEG X DEG
0 0.16623 0.60938 0.28931 2.0703
5.0000005 0.16449 0.63282 0.28449 2.1719
10 0.14377 0.26563 0.25446 0.25781
15 0.14929 0.40625 0.26441 0.55469
20 0.17059 0.89844 0.29761 2.2969
25 0.14938 0.51563 0.26392 0.67188
30 0.1453 0.63282 0.25598 0.67969
35 0.1586 0.86719 0.28009 1.4531
40.000001 0.17554 1.1563 0.30615 2.5
45 0.15778 0.90625 0.27686 1.3984
50 0.15503 0.89844 0.27295 1.1953
55 0.17398 1.125 0.3064 1.9688
60 0.18247 1.3203 0.31885 2.5547
65 0.17688 1.2031 0.3114 2.0625
70 0.16855 1.1484 0.29657 1.7031
75.000001 0.18921 1.2813 0.33521 2.1953
80 0.19028 1.3984 0.33301 2.5313
85 0.19019 1.2344 0.33618 2.1094
90 0.194 1.3359 0.34259 2.2656
95 0.19684 1.3438 0.3465 2.3047
100 0.18735 1.2891 0.32984 2.0156
105 0.20053 1.3438 0.3526 2.2734
110 0.19544 1.1719 0.3479 1.8047
115 0.2049 1.2969 0.35883 2.2969
120 0.20096 1.0313 0.35889 1.6484
125 0.20865 1.2109 0.3656 2.1563
130 0.2048 0.96875 0.36621 1.5313
135 0.21289 1.125 0.37232 2.0938
140 0.20657 0.85938 0.36951 1.3906
145 0.21625 0.97657 0.37824 1.9063
150 0.20957 0.71875 0.37372 1.2813
155 0.22043 0.85157 0.38465 1.7813
160 0.21356 0.65625 0.37842 1.2813
165 0.22339 0.66407 0.38947 1.5938
170 0.21658 0.5 0.37903 1.3047
175 0.22504 0.46094 0.39258 1.3672
180 0.21662 0.51563 0.37543 1.3906
185 0.2041 0.80469 0.34925 1.7109
190 0.22312 0.25 0.38605 1.1797
195 0.20813 0.58594 0.35572 1.5078
200 0.2265 -0.03125 0.39185 0.89844
205 0.21076 0.57813 0.35846 1.5703
210 0.22446 -0.13281 0.38623 0.84375
215 0.21063 0.47656 0.35657 1.5156
220 0.22739 -0.42969 0.3913 0.54688
225 0.21094 0.51563 0.35517 1.6094
230 0.22931 -0.69532 0.3935 0.33594
235 0.21298 0.5 0.35602 1.6875
240 0.22928 -0.92188 0.39234 0.13281
245 0.20963 -0.23438 0.36023 0.61719
250 0.1835 -0.32031 0.32819 -0.20313
255 0.20755 -0.77344 0.3595 0.10156
260 0.18265 -1.0547 0.32984 -0.92969
265 0.20603 -1.6172 0.35968 -0.86719
