#Alpha(207mT) X DEG X DEG
0.33 0.00026322 -87.797 0.2013 1.0703
10.74 0.00042725 -86.446 0.2013 1.1328
20.33 0.00057984 -85.157 0.20136 1.1094
29.88 0.00073052 -84.008 0.20136 1.0703
40.62 0.00073433 -83.93 0.2013 1.0703
50.19 0.00076104 -83.711 0.20123 1.1875
59.87 0.00070191 -84.251 0.20123 1.1406
70.61 0.00068474 -84.352 0.20117 1.1328
80.63 0.00059319 -85.126 0.20142 0.8125
90.17 0.00042916 -86.524 0.20166 0.73438
100.55 0.00029755 -87.555 0.2016 0.67188
110.74 0.00017929 -88.532 0.20154 0.76563
120.83 0.00011063 -89.094 0.2016 0.6875
129.94 0.00016976 -88.602 0.2016 0.59375
140.15 0.00012589 -88.954 0.20172 0.52344
150.33 0.00011826 -89.032 0.20166 0.5
160.41 0.0002327 -88.102 0.20172 0.57032
170.55 0.00024033 -88.024 0.20142 0.92969
180.67 0.00029755 -87.524 0.20142 1.0078
189.81 0.00038338 -86.821 0.2013 1.1875
200.44 0.00048256 -85.985 0.20123 1.2109
210.07 0.00053597 -85.524 0.20123 1.1094
220.8 0.00057984 -85.18 0.20148 1
230.33 0.00049973 -85.907 0.20111 1.1719
240.1 0.00036812 -86.938 0.20117 1.2656
249.86 0.0002842 -87.633 0.20136 1.0313
259.85 0.00014687 -88.805 0.20142 0.85938
270.38 1.9074E-5 -89.836 0.20148 0.85157
280.55 -8.7738E-5 -90.704 0.20154 0.64063
290.77 -0.00020027 -91.641 0.20154 0.54688
299.81 -0.00021362 -91.758 0.20154 0.5625
310 -0.00022888 -91.852 0.20166 0.46875
320.32 -0.00017929 -91.454 0.20166 0.4375
330.43 -5.3406E-5 -90.43 0.20178 0.30469
340.56 2.4796E-5 -89.797 0.2016 0.5625
350.51 0.00013161 -88.907 0.20148 0.61719
360.33 0.00028038 -87.68 0.20142 0.85938
0.33 0.00027657 -87.719 0.20142 0.875
10.74 0.00045395 -86.258 0.20136 0.92969
20.33 0.00061035 -84.93 0.2013 1.1094
29.88 0.0007 -84.188 0.20142 1.0547
40.62 0.00080681 -83.344 0.2013 1.0859
50.19 0.00080681 -83.352 0.2013 1.1406
59.87 0.00070381 -84.18 0.20142 1.1328
70.61 0.00062943 -84.844 0.20142 1.0781
80.63 0.00052834 -85.68 0.2016 0.86719
90.17 0.00043297 -86.477 0.2016 0.66407
100.55 0.00025368 -87.93 0.20166 0.66407
110.74 0.00017166 -88.61 0.20178 0.53907
120.83 0.00014877 -88.79 0.20172 0.60157
129.94 9.7275E-5 -89.188 0.20184 0.42969
140.15 0.00010491 -89.157 0.20166 0.34375
150.33 0.00014877 -88.805 0.20178 0.28906
160.41 0.00016213 -88.665 0.20172 0.47656
170.55 0.00021935 -88.204 0.2016 0.58594
180.67 0.00030136 -87.524 0.20142 0.84375
189.81 0.0004406 -86.36 0.20136 1.0078
200.44 0.00050927 -85.774 0.20142 1.0234
210.07 0.00051308 -85.743 0.2013 1.1094
220.8 0.0005455 -85.461 0.20136 1.1406
230.33 0.00046158 -86.11 0.20123 1.1875
240.1 0.0003624 -86.993 0.2013 1.1094
249.86 0.00024414 -87.977 0.20136 1.0469
259.85 0.00016594 -88.61 0.2013 0.97657
270.38 4.7684E-5 -89.563 0.20148 0.77344
280.55 -0.00010681 -90.876 0.20154 0.61719
290.77 -0.00015259 -91.258 0.2016 0.59375
299.81 -0.00019836 -91.594 0.2016 0.48438
310 -0.00018883 -91.516 0.2016 0.50782
320.32 -0.00013161 -91.071 0.20172 0.375
330.43 -7.248E-5 -90.594 0.2016 0.35938
340.56 2.0981E-5 -89.813 0.20154 0.64063
350.51 0.00012207 -88.985 0.20148 0.78125
360.33 0.00028992 -87.618 0.20142 0.90625
0.33 0.00029373 -87.586 0.20148 0.91407
10.74 0.00045014 -86.258 0.20142 0.97657
20.33 0.00056839 -85.282 0.20136 1.0703
29.88 0.00071145 -84.149 0.20136 1.125
40.62 0.0008049 -83.376 0.20136 1.1875
50.19 0.000803 -83.383 0.20123 1.125
59.87 0.0007248 -84.04 0.20142 1.1563
70.61 0.00067902 -84.461 0.20154 0.95313
80.63 0.00051308 -85.813 0.2016 0.94532
90.17 0.00040436 -86.735 0.20154 0.75
100.55 0.00027657 -87.774 0.20148 0.79688
110.74 0.00018311 -88.516 0.20166 0.67188
120.83 0.00010491 -89.126 0.20166 0.61719
129.94 0.00010491 -89.157 0.20172 0.5
140.15 0.00016594 -88.649 0.20197 0.46094
150.33 0.00013733 -88.876 0.20197 0.35938
160.41 0.00022316 -88.18 0.20184 0.42969
170.55 0.00026322 -87.868 0.2016 0.73438
180.67 0.00033188 -87.251 0.20142 0.92969
189.81 0.00040245 -86.68 0.20142 1.0625
200.44 0.00050927 -85.774 0.20148 0.92969
210.07 0.0005436 -85.485 0.20136 1.0859
220.8 0.00054741 -85.454 0.20136 1.0859
230.33 0.00045967 -86.188 0.20123 1.1094
240.1 0.00037003 -86.891 0.20111 1.2031
249.86 0.00030136 -87.485 0.20123 1.0703
259.85 0.00014496 -88.79 0.20136 0.875
270.38 0 -90.016 0.20148 0.79688
280.55 -9.3461E-5 -90.766 0.2016 0.5625
290.77 -0.00016022 -91.305 0.20166 0.52344
299.81 -0.00025559 -92.055 0.20172 0.48438
310 -0.0002327 -91.907 0.2016 0.5
320.32 -0.00018501 -91.508 0.2016 0.47656
330.43 -8.0109E-5 -90.626 0.20172 0.46094
340.56 1.9074E-5 -89.852 0.20172 0.46094
350.51 0.00015068 -88.751 0.20148 0.73438
360.33 0.0002861 -87.61 0.20136 0.875
