0.33 0.0016518 89.196 0.14499 0.50782
10.74 -0.0069466 93.336 0.14505 0.82032
20.33 -0.011471 95.501 0.14508 0.74219
29.88 -0.014671 97.047 0.14505 0.89844
40.62 -0.016285 97.813 0.14502 0.94532
50.19 -0.01656 97.946 0.14499 1.0938
59.87 -0.013981 96.688 0.14502 0.85938
70.61 -0.0092049 94.383 0.14508 0.73438
80.63 -0.0015945 90.743 0.14508 0.625
90.17 0.0087166 85.821 0.14533 0.4375
100.55 0.016716 82.047 0.14545 0.28125
110.74 0.02092 80.094 0.14551 0.35938
120.83 0.023182 79.032 0.14554 0.30469
129.94 0.024918 78.243 0.14563 0.14844
140.15 0.024387 78.477 0.14545 0.13281
150.33 0.023033 79.094 0.14542 0.023438
160.41 0.018452 81.219 0.14511 0.22656
170.55 0.012089 84.219 0.14508 0.38281
180.67 0.0025025 88.797 0.1449 0.67188
189.81 -0.0052223 92.516 0.14484 0.66407
200.44 -0.011143 95.368 0.14481 0.78907
210.07 -0.014858 97.141 0.14481 0.875
220.8 -0.016319 97.836 0.14499 0.82032
230.33 -0.016579 97.946 0.14496 0.9375
240.1 -0.015606 97.501 0.14496 1.1094
249.86 -0.010925 95.235 0.14523 0.74219
259.85 -0.0038796 91.844 0.1453 0.65625
270.38 0.0069428 86.665 0.14536 0.60938
280.55 0.015301 82.688 0.14536 0.32031
290.77 0.019531 80.711 0.14527 0.42969
299.81 0.021961 79.586 0.14523 0.30469
310 0.022656 79.243 0.14523 0.16406
320.32 0.023106 79.047 0.14539 0.039063
330.43 0.021527 79.79 0.14536 -0.078126
340.56 0.01714 81.813 0.14508 0.22656
350.51 0.010368 85.016 0.14487 0.42188
360.33 0.0016899 89.18 0.14465 0.74219
0.33 0.0011711 89.422 0.14462 0.78125
10.74 -0.0074425 93.586 0.14459 0.85938
20.33 -0.012146 95.852 0.14465 0.86719
29.88 -0.014156 96.79 0.14484 0.61719
40.62 -0.016197 97.774 0.14481 0.90625
50.19 -0.016438 97.868 0.14481 0.98438
59.87 -0.015003 97.211 0.14481 1.125
70.61 -0.010479 95.04 0.14487 1.0313
80.63 -0.0023003 91.094 0.14508 0.80469
90.17 0.0083771 85.961 0.1452 0.5625
100.55 0.016319 82.219 0.14523 0.35938
110.74 0.021713 79.704 0.14539 0
120.83 0.023915 78.672 0.14539 -0.039063
129.94 0.025757 77.829 0.14542 -0.14063
140.15 0.024952 78.196 0.1453 0.0078126
150.33 0.02293 79.11 0.1452 0.070313
160.41 0.019192 80.852 0.14502 0.20313
170.55 0.011818 84.336 0.14481 0.46094
180.67 0.0018768 89.102 0.14459 0.82032
189.81 -0.0057145 92.751 0.1445 0.89844
200.44 -0.011726 95.649 0.14453 0.92188
210.07 -0.014637 97.04 0.14459 0.86719
220.8 -0.016075 97.711 0.14462 0.89844
230.33 -0.016556 97.946 0.14478 0.96875
240.1 -0.014706 97.047 0.1449 0.96094
249.86 -0.011074 95.305 0.14496 0.85157
259.85 -0.003479 91.657 0.14514 0.73438
270.38 0.007267 86.493 0.14514 0.64844
280.55 0.016426 82.165 0.1453 0.14844
290.77 0.020912 80.063 0.14536 0.25
299.81 0.022976 79.126 0.14542 0.10938
310 0.02377 78.735 0.14533 0.023438
320.32 0.02372 78.774 0.14527 -0.093751
330.43 0.021427 79.844 0.1452 0.11719
340.56 0.017384 81.711 0.14508 0.27344
350.51 0.010117 85.133 0.1449 0.59375
360.33 0.002121 88.977 0.14481 0.79688
0.33 0.0019684 89.04 0.14481 0.74219
10.74 -0.0065956 93.18 0.14481 0.78125
20.33 -0.011749 95.649 0.14487 0.875
29.88 -0.014477 96.961 0.14487 0.88282
40.62 -0.015564 97.454 0.1449 0.88282
50.19 -0.015827 97.594 0.14487 1.0391
59.87 -0.014481 96.938 0.14481 1.1328
70.61 -0.0095292 94.563 0.1449 0.875
80.63 -0.0012207 90.571 0.14502 0.67188
90.17 0.0086671 85.829 0.14511 0.60157
100.55 0.016926 81.946 0.14514 0.40625
110.74 0.02145 79.813 0.14508 0.3125
120.83 0.02414 78.579 0.14505 0.25
129.94 0.025402 77.993 0.14502 0.093751
140.15 0.025158 78.11 0.14499 0.085938
150.33 0.023171 79.016 0.14496 0.03125
160.41 0.018906 80.993 0.14484 0.25
170.55 0.012154 84.165 0.14481 0.39063
180.67 0.002739 88.68 0.14465 0.75782
189.81 -0.0051422 92.469 0.14453 0.82032
200.44 -0.010838 95.235 0.14456 0.86719
210.07 -0.014027 96.751 0.14459 0.85157
220.8 -0.015354 97.376 0.14472 0.82032
230.33 -0.014862 97.126 0.14475 0.63282
240.1 -0.013504 96.477 0.14478 0.61719
249.86 -0.01025 94.922 0.14487 0.65625
259.85 -0.002636 91.243 0.14502 0.46875
270.38 0.008915 85.711 0.14514 0.25
280.55 0.015865 82.415 0.14505 0.30469
290.77 0.020355 80.297 0.14499 0.25
299.81 0.022206 79.446 0.1449 0.28125
310 0.024788 78.243 0.14508 -0.15625
320.32 0.023968 78.61 0.14496 -0.13281
330.43 0.022354 79.336 0.14499 -0.28906
340.56 0.018173 81.305 0.14487 -0.046875
350.51 0.011688 84.376 0.14472 0.17969
360.33 0.0028305 88.641 0.14462 0.46094
