Time X DEG X DEG
725 0.010712 17.633 0.36115 1.6328
730.001 0.010891 17.352 0.36133 1.6406
735 0.011051 17.141 0.36151 1.6484
740 0.011215 16.789 0.36163 1.6563
745 0.011337 16.469 0.36188 1.6484
750 0.011448 16.289 0.362 1.6719
755 0.011597 16.18 0.36219 1.6797
760 0.011669 16.172 0.36231 1.6719
765.001 0.011845 16.141 0.36255 1.6641
770 0.011894 16.164 0.36273 1.6797
775 0.012028 16.156 0.36292 1.6875
780 0.012093 16.281 0.3631 1.6797
785 0.012219 16 0.36334 1.6875
790 0.01228 15.875 0.36359 1.6875
795 0.012421 15.602 0.36383 1.7031
800.001 0.012432 15.461 0.36414 1.7031
805 0.012558 15.117 0.36438 1.7031
810 0.012627 14.789 0.36469 1.7344
815 0.01273 14.5 0.36499 1.7266
820 0.012779 14.297 0.36524 1.7266
825 0.012859 14.055 0.36554 1.75
830 0.012867 13.969 0.36585 1.7422
835.001 0.012924 13.813 0.36615 1.7422
840 0.012985 13.711 0.3664 1.75
845 0.013073 13.883 0.36664 1.7578
850 0.013031 13.859 0.36701 1.75
855 0.01313 13.727 0.36731 1.7422
860 0.01318 13.516 0.36762 1.7422
865 0.01326 13.328 0.36792 1.75
870 0.013363 12.984 0.36823 1.7422
875 0.013374 12.867 0.36853 1.7578
880 0.013512 12.508 0.36884 1.75
885 0.01355 12.203 0.36914 1.7656
890 0.013615 11.883 0.36951 1.7578
895 0.013622 11.477 0.36988 1.75
900 0.013752 11.297 0.37012 1.7578
905 0.013802 11.078 0.37049 1.7734
910 0.013878 10.82 0.37085 1.7734
915 0.013943 10.703 0.3711 1.7969
920 0.013916 10.68 0.37146 1.7813
925 0.013981 10.516 0.37177 1.7891
930 0.013977 10.445 0.37213 1.7969
935 0.013996 10.336 0.37244 1.8047
940 0.014061 10.195 0.37281 1.7969
945 0.01408 10.102 0.37311 1.7813
950 0.014126 9.8516 0.37342 1.7813
955 0.014164 9.7735 0.37378 1.7734
960 0.014248 9.4766 0.37409 1.7891
965 0.014301 9.2266 0.37445 1.7813
970 0.014313 9.0079 0.37482 1.7813
975 0.014339 8.7423 0.37506 1.7734
980.001 0.014378 8.4376 0.37543 1.7578
985 0.014443 8.086 0.37573 1.75
990 0.014416 7.961 0.3761 1.75
995 0.014469 7.75 0.37647 1.75
1000 0.0145 7.5703 0.37677 1.7656
1005 0.014557 7.4141 0.37714 1.7578
1010 0.014633 7.2344 0.3775 1.75
1015.001 0.014691 7.1328 0.37781 1.7578
1020 0.014732 7.0235 0.37818 1.7813
1025 0.014778 6.9141 0.37848 1.7656
1030 0.014835 6.7188 0.37879 1.7813
1035 0.014813 6.7422 0.37915 1.7891
1040 0.014839 6.6328 0.37946 1.7734
1045 0.014851 6.6172 0.37976 1.7734
1050.002 0.014835 6.5157 0.38007 1.7813
1055 0.014851 6.4844 0.38037 1.7813
1060 0.01487 6.3516 0.38068 1.7969
1065 0.014919 6.2266 0.38098 1.7813
1070 0.014954 5.9922 0.38123 1.7813
1075 0.014965 5.9375 0.38159 1.7734
1080 0.015007 5.7657 0.3819 1.7813
1085.001 0.015076 5.5625 0.3822 1.7734
1090 0.015099 5.3828 0.38257 1.7578
1095 0.015167 5.1172 0.38288 1.75
1100 0.015225 4.4532 0.3833 1.7578
1105 0.014969 4.4532 0.38367 1.7656
1110 0.014931 4.3438 0.38404 1.7578
1115 0.014889 4.3125 0.38434 1.7578
1120.001 0.014862 4.1016 0.38471 1.7578
1125 0.014797 3.9297 0.38501 1.7422
1130 0.014763 3.7422 0.38532 1.7344
1135 0.014614 4.4688 0.3855 1.7344
1140 0.014626 4.2891 0.38581 1.7344
1145 0.014656 4.0547 0.38617 1.7422
1150 0.014713 3.75 0.38654 1.7422
1155.001 0.014721 3.6719 0.38684 1.7266
1160 0.014763 3.7031 0.38715 1.7344
1165 0.014759 3.6953 0.38751 1.75
1170 0.014748 3.6719 0.38782 1.7578
1175 0.014713 3.7422 0.388 1.7578
1180 0.014683 3.8125 0.38831 1.7422
1185 0.014687 3.8438 0.38861 1.7422
1190 0.014725 3.875 0.38886 1.7422
1195 0.014744 3.9297 0.38916 1.7578
1200 0.014713 4.0547 0.38947 1.75
1205 0.014767 4.0625 0.38971 1.7422
1210 0.014801 3.9766 0.39002 1.7578
1215 0.014748 3.8516 0.39044 1.7813
1220 0.014687 3.4375 0.39081 1.7578
1225 0.014645 3.4688 0.39105 1.7813
1230 0.014545 3.3359 0.39142 1.7656
1235 0.014507 3.2266 0.39166 1.7578
1240 0.014465 2.9375 0.39197 1.7422
1245 0.01437 3.0234 0.39215 1.7266
1250 0.014347 2.9609 0.39246 1.7344
1255 0.014362 2.8125 0.39276 1.7188
1260 0.014301 2.7734 0.39295 1.7188
1265 0.014286 2.7109 0.39325 1.7031
1270 0.014233 2.6094 0.3935 1.6797
1275 0.014263 2.5938 0.39374 1.6797
1280 0.014195 2.6172 0.39404 1.6797
1285 0.014164 2.5703 0.39441 1.6875
1290 0.014214 2.5781 0.39459 1.6875
1295 0.014145 2.8672 0.39472 1.6797
1300 0.014156 2.8516 0.39496 1.6797
1305 0.014141 3.0469 0.39527 1.6797
1310 0.014099 3.1641 0.39551 1.6797
1315 0.014027 3.3438 0.39563 1.6797
1320 0.01392 3.4844 0.39588 1.6797
1325 0.013924 3.4063 0.39618 1.6875
1330 0.013828 3.5859 0.3963 1.6953
1335.001 0.013718 3.6406 0.39655 1.6875
1340 0.013706 3.6406 0.39673 1.7031
1345 0.013607 3.6484 0.39691 1.6797
1350 0.013493 3.6875 0.39722 1.7031
1355 0.013401 3.625 0.3974 1.6953
1360 0.013393 3.4375 0.39771 1.7031
1365 0.013352 4.2657 0.39746 1.6797
1370.001 0.013233 4.336 0.39765 1.7031
1375 0.013249 4.6797 0.39765 1.6641
1380 0.01326 4.6797 0.39783 1.6563
1385 0.013237 4.586 0.39801 1.6641
1390 0.013153 4.9375 0.39807 1.6563
1395 0.013081 5.0157 0.39838 1.6719
1400 0.013043 4.8125 0.39868 1.6641
1405.001 0.0131 5.1875 0.39856 1.6719
1410 0.013229 4.336 0.39911 1.6797
1415 0.012997 3.9688 0.39984 1.6641
1420 0.012871 4.0547 0.40003 1.6719
1425 0.012928 4.0078 0.40021 1.6484
1430 0.012856 3.9688 0.40045 1.6484
1435 0.012814 3.7266 0.40082 1.6484
1440.001 0.012749 3.7969 0.40094 1.6328
1445 0.012711 3.8672 0.40119 1.6172
1450 0.012718 3.9297 0.40131 1.625
1455 0.012669 4 0.40143 1.6094
1460 0.012642 3.9141 0.40167 1.625
1465 0.012562 3.9531 0.40186 1.625
1470 0.01257 4 0.40198 1.625
1475.001 0.01257 3.9297 0.4021 1.6172
1480 0.012547 4.0235 0.40229 1.6172
1485 0.012566 3.8984 0.40241 1.6172
1490 0.012604 3.9531 0.40247 1.6094
1495 0.012638 3.875 0.40265 1.5859
1500 0.012703 3.8203 0.40277 1.5938
1505 0.012657 3.8359 0.40296 1.5781
1510.001 0.012646 3.9141 0.40302 1.5859
1515 0.012638 3.9531 0.40308 1.5781
1520 0.012634 3.8594 0.40326 1.5703
1525 0.012646 3.7969 0.40338 1.5703
1530 0.012611 3.8828 0.40351 1.5703
1535 0.0126 3.8438 0.40363 1.5703
1540 0.012558 3.8984 0.40375 1.5547
1545 0.01257 3.9063 0.40381 1.5703
1550 0.012627 3.9688 0.40381 1.5547
1555 0.012638 3.9297 0.40393 1.5469
1560 0.012619 3.8984 0.40399 1.5625
1565 0.012615 3.8984 0.40412 1.5625
1570 0.012589 3.8906 0.40424 1.5469
1575 0.012589 3.8906 0.4043 1.5469
1580 0.012596 3.9297 0.40442 1.5391
1585 0.012573 3.9766 0.40448 1.5469
1590 0.012589 3.9219 0.40454 1.5313
1595 0.012589 3.9609 0.40467 1.5469
1600 0.012581 3.9688 0.40467 1.5234
1605 0.012608 3.9453 0.40473 1.5469
1610 0.012623 3.9844 0.40473 1.5234
1615 0.012619 4.0469 0.40485 1.5313
1620 0.012585 3.9063 0.40497 1.5078
1625 0.012573 3.8516 0.40509 1.5078
1630 0.012581 3.8594 0.40509 1.5156
1635 0.012623 3.8047 0.40521 1.5
1640 0.012611 3.8516 0.40521 1.5078
1645 0.012646 3.6719 0.40527 1.4922
1650 0.012558 4.6094 0.40509 1.5234
1655.001 0.01263 4.0547 0.40521 1.5
1660 0.012623 4.1641 0.40521 1.4922
1665 0.012638 4.0547 0.40527 1.4922
1670 0.012608 4.0469 0.40527 1.4922
1675 0.012634 3.9609 0.40527 1.4844
1680 0.012615 4.0469 0.40527 1.4844
1685 0.012619 3.8203 0.40527 1.4766
1690.001 0.012638 3.75 0.40527 1.4609
1695 0.012608 4.1875 0.40527 1.4922
1700 0.01255 4.3438 0.40521 1.4531
1705 0.012543 4.2969 0.40527 1.4609
1710 0.012596 4.2813 0.40534 1.4531
1715 0.012543 4.2657 0.40527 1.4453
1720 0.012505 4.2891 0.40527 1.4375
1725.001 0.012474 4.2735 0.40527 1.4453
1730 0.012482 4.2735 0.40521 1.4453
1735 0.01257 4.1953 0.40521 1.4531
1740 0.012577 4.1641 0.40515 1.4297
1745 0.012573 4.1328 0.40509 1.4375
1750 0.012497 4.1719 0.40509 1.4219
1755 0.012474 4.1563 0.40509 1.4219
1760.001 0.012425 4.125 0.40497 1.4141
1765 0.012367 4.125 0.40491 1.3984
1770 0.012333 4.125 0.40491 1.3984
1775 0.012287 4.0469 0.40485 1.3984
1780 0.012226 4.1407 0.40479 1.3906
1785 0.012146 4.1094 0.40473 1.3906
1790 0.012196 4.1094 0.40467 1.375
1795.001 0.01218 3.9766 0.40467 1.3906
1800 0.012154 4.1094 0.4046 1.3828
1805 0.012158 4.0703 0.40454 1.3906
1810 0.012161 4.0235 0.40448 1.375
1815 0.012062 4.0703 0.40442 1.375
1820 0.012009 4.0782 0.40436 1.3594
1825 0.011909 4.3907 0.40424 1.3438
1830.001 0.011913 4.4141 0.40418 1.3438
1835 0.011875 4.375 0.40412 1.3594
1840 0.011803 4.4375 0.40406 1.3438
1845 0.011742 4.5235 0.40399 1.3281
1850 0.011688 4.4766 0.40393 1.3438
1855 0.011616 4.5235 0.40393 1.3438
1860 0.011547 4.6328 0.40387 1.3438
1865 0.011517 4.6563 0.40381 1.3203
1870 0.011517 4.5313 0.40381 1.3125
1875 0.011505 4.586 0.40381 1.3125
1880 0.011494 4.7188 0.40369 1.3047
1885 0.011459 4.7032 0.40375 1.2891
1890 0.011513 4.711 0.40363 1.3047
