Alpha(210mT) X DEG X DEG
270 0.00066519 -0.88282 0.95917 1.4922
264.98 0.0024142 0.32031 0.95923 1.4922
260.11 0.0029869 0.79688 0.95966 1.4844
255.18 0.0036373 1.0781 0.95972 1.4922
250.27 0.0039845 0.77344 0.95972 1.4922
245.33 0.0040799 0.47656 0.95972 1.4922
240.37 0.0046239 0.99219 0.95984 1.4922
235.27 0.0046635 1 0.96021 1.4844
230.29 0.0044518 0.92969 0.96027 1.4844
225.27 0.0045476 1.2734 0.96015 1.4922
220.35 0.0048661 1.0547 0.96033 1.4844
215.31 0.0047412 1.1094 0.96045 1.4922
210.4 0.0045963 1.0547 0.96045 1.4844
205.5 0.0046878 0.9375 0.96051 1.4922
200.43 0.0045886 0.60157 0.96033 1.4922
195.44 0.004397 0.84375 0.96051 1.4922
190.25 0.0040813 1.1406 0.96082 1.4922
185.25 0.0036555 0.89063 0.96076 1.4922
179.86 0.0026245 -0.14063 0.9607 1.4922
174.8 -0.00088406 -176.7 0.96039 1.4922
169.87 -0.0016165 -177.67 0.96033 1.5
164.84 -0.0020991 -177.66 0.96015 1.4922
159.94 -0.0022597 -177.7 0.95984 1.5
154.84 -0.0024514 -177.78 0.95996 1.4922
149.99 -0.0027943 -177.34 0.95972 1.5
144.98 -0.0027461 -177.89 0.95954 1.5
140.01 -0.0027442 -177.68 0.95923 1.5078
135.23 -0.0027437 -177.51 0.95893 1.5156
130.09 -0.0027852 -177.5 0.95899 1.5078
124.98 -0.0027862 -177.59 0.95905 1.5
120.06 -0.0027704 -177.03 0.95899 1.5078
115.31 -0.0025501 -177.7 0.95874 1.5078
110.14 -0.0022941 -177.2 0.95874 1.5
105.31 -0.0021768 -177.06 0.95838 1.5078
100.09 -0.0016756 -176.9 0.95856 1.5
95.07 -0.0012245 -176.85 0.95899 1.4922
89.89 8.3924E-5 -17.203 0.95887 1.4922
84.77 0.0019245 -0.125 0.95874 1.5
79.63 0.0029602 -0.22656 0.95868 1.5
74.74 0.0035958 0.5625 0.95905 1.4922
69.79 0.0039029 0.32813 0.95905 1.4922
64.89 0.0041938 0.48438 0.95948 1.4922
59.93 0.0042858 0.63282 0.9596 1.4922
54.95 0.0044241 0.85157 0.95972 1.4844
50 0.0044022 0.39063 0.95966 1.4844
45.1 0.0046287 1.2734 0.9599 1.4844
40.09 0.0045147 0.82032 0.96027 1.4766
35.09 0.0045734 1.4141 0.96021 1.4844
30.23 0.0046206 0.5625 0.96045 1.4844
25.26 0.004437 0.79688 0.96021 1.4844
20.3 0.0045696 0.77344 0.96009 1.4922
15.37 0.0043469 0.51563 0.95996 1.4922
10.13 0.0041142 0.61719 0.96027 1.4922
5.16 0.0037146 0 0.96015 1.4922
-0.02 0.0027995 -0.125 0.96015 1.4922
-5.02 -0.00063658 -174.04 0.96045 1.4922
-9.97 -0.0016823 -175.82 0.96015 1.4844
-15.05 -0.0019407 -176.93 0.95972 1.4922
-19.94 -0.0021777 -176.54 0.95966 1.4922
-24.77 -0.0024085 -177.16 0.95935 1.4922
-29.82 -0.0025964 -177.31 0.95917 1.4922
-34.69 -0.0026889 -177.24 0.95905 1.4922
-39.65 -0.0026193 -177.21 0.95874 1.4922
-44.54 -0.0025125 -177.13 0.95856 1.5
-49.55 -0.0026064 -176.73 0.95838 1.4922
-54.52 -0.0024457 -177.34 0.95838 1.5
-60.43 -0.0022917 -177.02 0.95862 1.4922
-65.36 -0.0021353 -176.46 0.95856 1.4922
-70.36 -0.0020747 -176.85 0.95868 1.4922
-75.42 -0.0018282 -176 0.95826 1.5
-80.46 -0.0013995 -176.56 0.95801 1.5
-85.42 -0.00081873 -175.51 0.95826 1.4922
-90 0.00041056 -2.5156 0.95874 1.4922
270 0.00039864 -6.1719 0.95868 1.4922
264.98 0.0022793 -0.75 0.95874 1.4922
260.11 0.0032816 0.35156 0.95874 1.4922
255.18 0.0038133 0.0078126 0.95911 1.4922
250.27 0.0040841 0.71094 0.95917 1.4922
245.33 0.0043726 0.90625 0.95948 1.4922
240.37 0.0043588 0.50782 0.95966 1.4922
235.27 0.0045109 0.9375 0.95984 1.4922
230.29 0.0046106 1.0078 0.96009 1.4922
225.27 0.0043102 0.61719 0.9599 1.4922
220.35 0.0043555 0.47656 0.95978 1.4844
215.31 0.0041056 0.92969 0.9599 1.4922
210.4 0.0040946 0.78907 0.96009 1.4922
205.5 0.0039392 1.2031 0.96045 1.4844
200.43 0.0037489 0.89063 0.96033 1.4922
195.44 0.0035725 0.35156 0.96033 1.4922
190.25 0.0031891 0.54688 0.96003 1.5
185.25 0.0029783 0.0078126 0.96015 1.4922
179.86 0.0018931 -0.11719 0.96045 1.4922
174.8 -0.0015621 -177.57 0.9607 1.4922
169.87 -0.0024524 -177.94 0.96051 1.4922
164.84 -0.0029745 -177.78 0.96021 1.5
159.94 -0.0033207 -178.02 0.95984 1.5
154.84 -0.0039406 -177.98 0.95948 1.5
149.99 -0.0039435 -178.3 0.95899 1.5078
144.98 -0.0039487 -177.99 0.95929 1.5078
140.01 -0.0039916 -177.96 0.95935 1.5
135.23 -0.0041323 -178.13 0.95911 1.5
130.09 -0.0039025 -178.37 0.95935 1.5
124.98 -0.003953 -177.84 0.95929 1.5
120.06 -0.0039668 -177.89 0.95917 1.5
115.31 -0.0036883 -177.77 0.95935 1.4922
110.14 -0.003602 -178.24 0.95887 1.5
105.31 -0.0031758 -177.63 0.95923 1.4922
100.09 -0.0028153 -177.56 0.95905 1.4922
95.07 -0.0023394 -177.71 0.95887 1.5078
89.89 -0.0011058 -175.6 0.95899 1.5
84.77 0.00090885 -2.6016 0.95893 1.5
79.63 0.0021777 -0.15625 0.95923 1.4922
74.74 0.0026541 -0.03125 0.95929 1.5078
69.79 0.0029221 0.35938 0.9596 1.5156
64.89 0.0033846 0.9375 0.9599 1.5156
59.93 0.0036693 0.70313 0.96003 1.5156
54.95 0.0038328 0.3125 0.96015 1.5078
50 0.0039869 0.77344 0.96015 1.5078
45.1 0.0039859 0.51563 0.96039 1.5078
40.09 0.0039916 0.28906 0.96021 1.5078
35.09 0.003912 0.28906 0.96033 1.5
30.23 0.0039373 0.46094 0.96009 1.5078
25.26 0.0041252 0.33594 0.96045 1.4922
20.3 0.0041042 0.39063 0.96057 1.5
15.37 0.0041681 0.16406 0.96039 1.5
10.13 0.0038171 0.28125 0.96045 1.5078
5.16 0.0035119 -0.32031 0.96057 1.5
-0.02 0.0024519 -1.1719 0.96051 1.5
-5.02 -0.00097705 -173.62 0.96033 1.5078
-9.97 -0.0016232 -174.66 0.96009 1.5078
-15.05 -0.0018773 -175.48 0.9599 1.5078
-19.94 -0.0023122 -176.29 0.95941 1.5156
-24.77 -0.0027108 -176.92 0.95929 1.5234
-29.82 -0.0034614 -177.42 0.95874 1.5234
-34.69 -0.0034118 -177.48 0.95905 1.5156
-39.65 -0.0037441 -177.51 0.95911 1.5156
-44.54 -0.0036893 -177.78 0.95874 1.5156
-49.55 -0.0033493 -177.91 0.95868 1.5156
-54.52 -0.0031629 -177.17 0.95856 1.5234
-60.43 -0.0029464 -176.95 0.95862 1.5156
