Alpha(210mT) X DEG X DEG
270 -0.0021401 126.79 0.92719 -0.16406
264.98 -0.002408 128.93 0.92725 -0.17188
260.11 -0.0028067 133.49 0.92701 -0.17188
255.18 -0.0031471 136.81 0.92695 -0.17188
250.27 -0.0035162 139.97 0.92676 -0.17188
245.33 -0.0037165 141.18 0.92664 -0.17969
240.37 -0.0039301 143.14 0.92652 -0.17188
235.27 -0.0039587 143.36 0.92627 -0.17969
230.29 -0.0039654 142.97 0.92633 -0.17188
225.27 -0.0039473 143.46 0.92627 -0.17969
220.35 -0.0040341 143.9 0.92609 -0.17969
215.31 -0.0039702 143.5 0.92615 -0.17969
210.4 -0.003973 143.49 0.92609 -0.16406
205.5 -0.0038834 142.66 0.92603 -0.17188
200.43 -0.0038033 142.15 0.92597 -0.17188
195.44 -0.0036659 140.84 0.92591 -0.17969
190.25 -0.0034285 139.19 0.92609 -0.17188
185.25 -0.0031633 137.23 0.92609 -0.16406
179.86 -0.0026932 132.52 0.92591 -0.17188
174.8 -0.0019894 124.24 0.92609 -0.17188
169.87 -0.0015612 118.29 0.92597 -0.16406
164.84 -0.0010834 110.52 0.92603 -0.17188
159.94 -0.00084019 106.38 0.92603 -0.17969
154.84 -0.0006876 103.41 0.92621 -0.17969
149.99 -0.00051022 99.977 0.92621 -0.17188
144.98 -0.00044918 98.852 0.92609 -0.17969
140.01 -0.00030518 96.141 0.92633 -0.17188
135.23 -0.00025368 95.001 0.92621 -0.16406
130.09 -0.00017452 93.43 0.92633 -0.17969
124.98 -0.00033188 96.672 0.9264 -0.17188
120.06 -0.00041771 98.415 0.92621 -0.17969
115.31 -0.00062848 102.34 0.92615 -0.1875
110.14 -0.0007639 105.04 0.92664 -0.16406
105.31 -0.0010462 109.71 0.92676 -0.17188
100.09 -0.0014 115.59 0.92713 -0.17188
95.07 -0.0018406 122.17 0.92731 -0.17188
89.89 -0.0022507 127.02 0.92756 -0.17188
84.77 -0.0027514 132.55 0.92743 -0.17188
79.63 -0.0031347 136.4 0.92743 -0.17188
74.74 -0.0035486 140.34 0.92725 -0.17188
69.79 -0.0037861 141.59 0.92719 -0.16406
64.89 -0.0040236 142.78 0.92743 -0.17188
59.93 -0.0043211 145.22 0.92719 -0.17969
54.95 -0.0045548 146.68 0.92725 -0.16406
50 -0.0046721 146.53 0.92737 -0.17188
45.1 -0.0047512 147.34 0.92756 -0.16406
40.09 -0.00488 147.81 0.92756 -0.17188
35.09 -0.0049048 147.91 0.92774 -0.17188
30.23 -0.004942 147.84 0.92756 -0.17188
25.26 -0.0048962 147.73 0.92762 -0.16406
20.3 -0.0047226 146.58 0.92749 -0.17188
15.37 -0.0046835 146.63 0.92743 -0.17188
10.13 -0.0044947 145.74 0.92713 -0.17188
5.16 -0.0042353 144.27 0.92707 -0.17969
-0.02 -0.003705 140.61 0.92713 -0.17188
-5.02 -0.0031452 135.52 0.92707 -0.17188
-9.97 -0.0025616 130.5 0.92713 -0.17188
-15.05 -0.0020647 124.64 0.92713 -0.17969
-19.94 -0.0015469 117.17 0.92719 -0.17188
-24.77 -0.001338 114.13 0.92725 -0.16406
-29.82 -0.001132 110.92 0.92743 -0.17188
-34.69 -0.0010376 108.95 0.92756 -0.16406
-39.65 -0.0012274 112.38 0.92749 -0.17969
-44.54 -0.0011034 110.13 0.92792 -0.17188
-49.55 -0.0012646 113 0.92804 -0.16406
-54.52 -0.0012836 113.06 0.9281 -0.16406
-60.43 -0.0015039 116.68 0.92798 -0.16406
-65.36 -0.0017548 120.08 0.92786 -0.17188
-70.36 -0.0019856 123.28 0.92786 -0.16406
-75.42 -0.0023155 127.15 0.92816 -0.17188
-80.46 -0.0027809 132 0.92829 -0.16406
-85.42 -0.003191 135.57 0.92847 -0.16406
-90 -0.0035248 138.66 0.92859 -0.15625
270 -0.0036707 139.91 0.92853 -0.16406
264.98 -0.0041914 143.97 0.92829 -0.15625
260.11 -0.0046349 145.9 0.92841 -0.16406
255.18 -0.0048895 147.09 0.92835 -0.16406
250.27 -0.0050812 148.37 0.92835 -0.16406
245.33 -0.0052882 149.22 0.92816 -0.16406
240.37 -0.0054627 150.08 0.92823 -0.14844
235.27 -0.0057488 151.6 0.92786 -0.15625
230.29 -0.0057288 151.38 0.92798 -0.15625
225.27 -0.0059061 152.06 0.92768 -0.15625
220.35 -0.0057831 150.92 0.92762 -0.14844
215.31 -0.0058642 151.7 0.92743 -0.14844
210.4 -0.005806 151.37 0.92762 -0.15625
205.5 -0.0057993 151.41 0.92762 -0.14844
200.43 -0.0055981 150.24 0.9278 -0.14844
195.44 -0.0053826 149.14 0.92786 -0.14844
190.25 -0.005064 147.82 0.92792 -0.15625
185.25 -0.0047007 145.68 0.9281 -0.15625
179.86 -0.004098 142.2 0.92798 -0.15625
174.8 -0.0033503 136.66 0.92798 -0.14844
169.87 -0.0028734 132.65 0.92792 -0.15625
164.84 -0.0024691 128.04 0.92798 -0.15625
159.94 -0.0022268 125.39 0.92798 -0.15625
154.84 -0.0021134 123.92 0.92804 -0.15625
149.99 -0.001874 120.98 0.92804 -0.15625
144.98 -0.0017595 119.21 0.92816 -0.15625
140.01 -0.001729 119.12 0.92804 -0.15625
135.23 -0.0016098 117.39 0.92816 -0.16406
130.09 -0.0016327 117.71 0.9281 -0.15625
124.98 -0.0016041 117.47 0.92823 -0.15625
120.06 -0.0016909 118.56 0.92835 -0.15625
115.31 -0.0018711 121.04 0.92829 -0.15625
110.14 -0.0021811 124.77 0.92829 -0.15625
105.31 -0.0024023 126.92 0.92847 -0.15625
100.09 -0.0028019 131.42 0.92841 -0.15625
95.07 -0.0031834 134.91 0.92841 -0.15625
89.89 -0.0036822 139.09 0.92853 -0.15625
84.77 -0.0042401 143.02 0.92859 -0.15625
79.63 -0.0046311 144.65 0.92859 -0.14844
74.74 -0.0049658 146.88 0.92859 -0.15625
69.79 -0.0053997 148.91 0.92859 -0.15625
64.89 -0.005663 150.13 0.92847 -0.15625
59.93 -0.0058375 150.81 0.92835 -0.15625
54.95 -0.0060635 151.7 0.92835 -0.14844
50 -0.0060749 151.58 0.92835 -0.15625
45.1 -0.0062447 152.44 0.92835 -0.15625
40.09 -0.006301 152.31 0.92841 -0.15625
35.09 -0.0063305 152.49 0.92847 -0.15625
30.23 -0.0062132 152.21 0.92841 -0.15625
25.26 -0.0061188 151.58 0.92841 -0.15625
20.3 -0.0060139 151.66 0.92841 -0.14844
15.37 -0.0058451 150.68 0.92829 -0.15625
10.13 -0.0055914 149.45 0.92835 -0.15625
5.16 -0.0053053 148.27 0.92823 -0.15625
-0.02 -0.004798 145.63 0.92829 -0.15625
-5.02 -0.0041075 141.34 0.92816 -0.15625
