Alpha(210mT) X DEG X DEG
270 0 89.961 0.93372 0.17188
264.98 -4.2916E-5 90.922 0.93384 0.17188
260.11 -0.00010395 92.235 0.93384 0.17969
255.18 -0.00026226 95.844 0.93384 0.17188
250.27 -0.00046158 99.891 0.93396 0.17188
245.33 -0.00073147 105.76 0.93384 0.17188
240.37 -0.00095559 109.82 0.93402 0.17188
235.27 -0.0012741 115.94 0.93402 0.17188
230.29 -0.0015831 120.88 0.93402 0.15625
225.27 -0.0019388 126.29 0.93402 0.17188
220.35 -0.0021944 129.33 0.93402 0.17188
215.31 -0.0024967 133.62 0.93402 0.16406
210.4 -0.0026655 135.21 0.93409 0.17188
205.5 -0.0029907 138.41 0.93402 0.15625
200.43 -0.0033207 141.67 0.9339 0.15625
195.44 -0.0035896 144.26 0.93402 0.16406
190.25 -0.003892 146.23 0.93402 0.16406
185.25 -0.0040398 147.17 0.93384 0.16406
179.86 -0.0040207 147.14 0.93378 0.17188
174.8 -0.0038815 146.69 0.93378 0.17188
169.87 -0.0035162 144.29 0.93372 0.17969
164.84 -0.0031109 141 0.93378 0.17188
159.94 -0.0028315 138.7 0.93372 0.17188
154.84 -0.0024576 134.46 0.93378 0.17188
149.99 -0.001894 127.79 0.93366 0.17188
144.98 -0.001462 120.93 0.9336 0.17188
140.01 -0.0010615 113.56 0.9336 0.16406
135.23 -0.00052739 102.24 0.93354 0.17188
130.09 -7.3433E-5 91.688 0.9336 0.16406
124.98 0.00022888 84.446 0.9336 0.17188
120.06 0.00048256 78.461 0.93348 0.16406
115.31 0.00076104 72.219 0.93366 0.16406
110.14 0.00096131 67.899 0.93366 0.16406
105.31 0.0010824 65.602 0.93348 0.16406
100.09 0.001502 57.735 0.93372 0.16406
95.07 0.0018692 52.383 0.93378 0.17188
89.89 0.0021706 47.946 0.93372 0.17188
84.77 0.002161 48.196 0.93384 0.17188
79.63 0.0020971 48.946 0.93384 0.16406
74.74 0.0019093 51.328 0.9339 0.17188
69.79 0.0017729 53.782 0.93396 0.17188
64.89 0.0015192 58.297 0.93409 0.16406
59.93 0.0012207 63.586 0.93402 0.16406
54.95 0.0010071 67.704 0.93396 0.16406
50 0.00092984 69.297 0.93409 0.17188
45.1 0.00057602 76.782 0.93415 0.17188
40.09 0.00020695 85.047 0.93421 0.17188
35.09 -2.3842E-5 90.547 0.93409 0.15625
30.23 -0.00016403 93.766 0.93409 0.16406
25.26 -0.00036621 98.469 0.93409 0.15625
20.3 -0.00066948 105.52 0.93421 0.16406
15.37 -0.00098134 111.74 0.93396 0.15625
10.13 -0.0013247 118.54 0.93402 0.15625
5.16 -0.0015955 123.11 0.93396 0.15625
-0.02 -0.0017405 125.72 0.93384 0.15625
-5.02 -0.001708 125.81 0.93366 0.15625
-9.97 -0.0013838 120.13 0.93366 0.14844
-15.05 -0.00091458 111.53 0.9336 0.14844
-19.94 -0.0005188 102.33 0.93354 0.14844
-24.77 -0.00017071 94.149 0.93354 0.14844
-29.82 0.00014973 86.211 0.93354 0.14844
-34.69 0.00049305 77.977 0.93341 0.14844
-39.65 0.00082875 70.235 0.93348 0.14844
-44.54 0.0012055 62.047 0.93354 0.14844
-49.55 0.0016651 53.399 0.93348 0.14844
-54.52 0.0020151 48.383 0.93348 0.14844
-60.43 0.0024786 42.352 0.93366 0.14844
