Alpha(210mT) X DEG X DEG
270 0.00016785 -59.766 0.93561 0.015625
264.98 0.00037861 -38.18 0.93543 0.015625
260.11 0.00068283 -21.078 0.93531 0.0078126
255.18 0.0010777 -14.531 0.93537 0.0078126
250.27 0.0015135 -10.789 0.93537 0.015625
245.33 0.0018244 -10.172 0.93531 0.015625
240.37 0.0020991 -7.3047 0.93531 0.015625
235.27 0.0024319 -5.9688 0.93518 0.0078126
230.29 0.0026713 -6.2344 0.93518 0.0078126
225.27 0.0028439 -5.7188 0.93525 0.0078126
220.35 0.0030823 -4.7032 0.93537 0.0078126
215.31 0.0032664 -4.25 0.93531 0
210.4 0.0035019 -5.3828 0.93531 0
205.5 0.0036192 -4.3828 0.93549 0.0078126
200.43 0.0037384 -4.9063 0.93549 0
195.44 0.0039158 -3.6094 0.93561 0
190.25 0.0040083 -5.0703 0.93567 0.0078126
185.25 0.0041104 -4.75 0.93561 0.0078126
179.86 0.0040131 -4.7422 0.93586 0
174.8 0.0036125 -6.0078 0.93598 0.0078126
169.87 0.0031519 -7.7032 0.9358 0
164.84 0.0027666 -6.8282 0.9361 0
159.94 0.0022783 -9.5626 0.93616 0
154.84 0.0019579 -11.953 0.93622 0.0078126
149.99 0.0015965 -12.016 0.93598 0
144.98 0.0012112 -19.18 0.93592 0
140.01 0.00097848 -24.086 0.9361 0
135.23 0.00063038 -34.953 0.93598 0
130.09 0.00029469 -56.25 0.93586 0
124.98 8.1063E-5 -79.516 0.93598 0
120.06 -0.00019169 -116.81 0.93592 0
115.31 -0.00039959 -134.62 0.93567 0
110.14 -0.00047493 -144.84 0.93573 -0.0078126
105.31 -0.00062561 -148.6 0.9358 0
100.09 -0.00064755 -151.2 0.93561 0
95.07 -0.00069332 -154.99 0.93555 -0.0078126
89.89 -0.00058747 -150.13 0.93531 0
84.77 -0.00032234 -132.46 0.93531 0
79.63 -7.3433E-5 -107.34 0.93525 -0.0078126
74.74 0.00016022 -64.149 0.93525 0
69.79 0.00044346 -35.797 0.93518 0
64.89 0.00069619 -23.11 0.93506 0
59.93 0.0010166 -16.164 0.93506 0
54.95 0.0012951 -12.344 0.93512 0
50 0.0015278 -8.6485 0.93506 0
45.1 0.0017662 -7.4063 0.93494 -0.0078126
40.09 0.0019932 -6.7032 0.93518 -0.0078126
35.09 0.0022011 -6.7032 0.93518 0
30.23 0.0024805 -6.7344 0.93531 0
25.26 0.0027924 -4.2657 0.93543 -0.0078126
20.3 0.0029087 -4.4063 0.93567 0
