0.33 0.28705 0.44531 -0.0023403 91.016
4.95 0.28711 0.35938 -0.0025482 91.079
10.74 0.28705 0.40625 -0.0023079 90.993
15.51 0.28736 0.26563 -0.00023079 90.094
20.33 0.28729 0.28906 0.00052643 89.766
25.03 0.28723 0.30469 0.0020466 89.118
29.88 0.28748 0.29688 0.0042324 88.188
35.78 0.28729 0.29688 0.0061932 87.376
40.62 0.28729 0.32031 0.0078145 86.688
45.24 0.28736 0.25781 0.010672 85.485
50.19 0.28754 0.39844 0.011685 85.016
55.1 0.2876 0.38281 0.014444 83.836
59.87 0.28754 0.35156 0.016911 82.805
65.74 0.2876 0.41406 0.018562 82.047
70.61 0.28772 0.35938 0.021353 80.891
75.67 0.28766 0.20313 0.023623 79.977
80.63 0.28772 0.25 0.025482 79.18
84.84 0.28742 0.22656 0.025709 79.055
90.17 0.28736 0.14844 0.027151 78.376
95.43 0.28705 0.22656 0.026632 78.719
100.55 0.28699 0.15625 0.025423 79.211
105.52 0.28687 0.046875 0.02335 80.063
110.74 0.28681 0 0.022465 80.391
115.67 0.28681 0.070313 0.020411 81.172
120.83 0.28668 -0.10156 0.019896 81.461
124.87 0.28662 -0.11719 0.018559 82.001
129.94 0.28668 0.03125 0.015501 83.305
134.97 0.28662 -0.0078126 0.014917 83.602
140.15 0.28656 -0.14063 0.01273 84.516
145.31 0.28662 -0.10938 0.0091992 85.993
150.33 0.28668 -0.17969 0.0081025 86.461
155.35 0.28675 -0.10938 0.0055447 87.571
160.41 0.28675 -0.062501 0.0039826 88.258
165.43 0.28711 0.023438 0.0018292 89.211
170.55 0.28662 0.054688 -9.9183E-5 90.055
175.58 0.28675 0.17969 -0.0017471 90.751
180.67 0.28711 0.15625 -0.0021763 90.922
185.75 0.28711 0.22656 -0.0022774 90.954
189.81 0.28723 0.085938 -0.0016747 90.711
195.65 0.28723 0.27344 -0.0015297 90.657
200.44 0.28748 0.20313 6.485E-5 89.961
205.23 0.28754 0.125 0.0019264 89.157
210.07 0.28754 0.26563 0.0037537 88.368
215.02 0.28766 0.21875 0.0058308 87.524
220.8 0.28772 0.17969 0.0080338 86.626
225.5 0.28736 0.33594 0.0091687 86.126
230.33 0.28754 0.27344 0.011776 85.032
235.29 0.28736 0.32031 0.014353 83.985
240.1 0.28754 0.32031 0.016184 83.211
244.97 0.28748 0.40625 0.017267 82.719
249.86 0.28754 0.25781 0.019989 81.563
254.93 0.28754 0.32031 0.021534 80.852
259.85 0.28748 0.14844 0.023855 79.915
265.19 0.28723 0.26563 0.024883 79.508
270.38 0.28699 0.28906 0.025227 79.383
275.55 0.28681 0.15625 0.025925 79.047
280.55 0.28687 0.17969 0.024141 79.696
285.57 0.28668 0.070313 0.02319 80.126
290.77 0.2865 0.11719 0.021422 80.844
295.75 0.2865 0.11719 0.019442 81.711
299.81 0.2865 0.10938 0.0182 82.219
304.92 0.28632 0.078126 0.015783 83.258
310 0.28644 0.062501 0.014029 84.008
315.24 0.28644 -0.03125 0.012755 84.493
320.32 0.28638 0.062501 0.0095578 85.836
325.41 0.2865 0.070313 0.0085412 86.274
330.43 0.28613 0.078126 0.0066262 87.118
