#Alpha(50mT) X DEG X DEG
0.2 0.00014305 -88.016 0.13587 2.3203
5.01 0.00013065 -88.141 0.1358 2.3281
9.78 5.436E-5 -89.243 0.1358 2.3438
14.66 5.9128E-5 -89.165 0.13562 2.3516
20.55 3.2425E-5 -89.54 0.13574 2.375
25.1 -5.5313E-5 -90.735 0.13574 2.3438
29.95 -0.000103 -91.446 0.13574 2.3594
34.87 -0.00017548 -92.446 0.1358 2.4141
40.29 -0.00025749 -93.508 0.13587 2.4531
45.28 -0.00034714 -94.758 0.1358 2.4141
49.72 -0.00042153 -95.782 0.13568 2.3203
55.38 -0.00051213 -97.001 0.13568 2.4531
60.13 -0.00061035 -98.305 0.13568 2.3906
64.95 -0.00066376 -98.985 0.13562 2.375
70.47 -0.00075627 -100.2 0.13587 2.4297
75.53 -0.0007906 -100.59 0.13574 2.4531
80.51 -0.00088978 -101.92 0.13568 2.3828
85.78 -0.0008812 -101.85 0.13574 2.375
89.74 -0.00091553 -102.25 0.1358 2.4531
95.07 -0.00088024 -101.73 0.13574 2.5
100.31 -0.00086689 -101.58 0.13568 2.4141
105.56 -0.00080681 -100.83 0.13574 2.3828
109.76 -0.00076104 -100.18 0.13568 2.4453
115.28 -0.00072098 -99.696 0.13574 2.3984
120.24 -0.0006466 -98.758 0.13562 2.4844
125.66 -0.0005436 -97.391 0.13574 2.4297
130.64 -0.00053311 -97.204 0.13587 2.5078
134.96 -0.00049878 -96.836 0.13574 2.4141
139.98 -0.00038242 -95.258 0.13574 2.4141
145.04 -0.0002861 -93.899 0.1358 2.4297
150.13 -0.00021362 -92.915 0.13587 2.3828
155.11 -0.00012875 -91.805 0.13593 2.3203
160.13 -6.6758E-5 -90.915 0.1358 2.4141
165.31 3.7194E-5 -89.461 0.13599 2.3984
170.46 5.8174E-5 -89.219 0.1358 2.3984
175.41 8.0109E-5 -88.907 0.1358 2.3984
180.5 0.00015545 -87.829 0.1358 2.3516
185.59 0.00012779 -88.188 0.13568 2.4688
189.73 0.00013161 -88.196 0.13593 2.3984
195.59 7.7248E-5 -88.93 0.1358 2.375
200.58 4.7684E-6 -89.891 0.1358 2.3828
204.76 1.9074E-6 -89.993 0.1358 2.3438
210.64 -0.00010872 -91.54 0.13568 2.4297
215.29 -0.00014877 -92.055 0.13568 2.4297
220 -0.00024796 -93.391 0.13568 2.375
225.07 -0.00029087 -93.993 0.13587 2.2813
230.76 -0.00035191 -94.852 0.13568 2.2734
235.66 -0.00049496 -96.774 0.13556 2.3203
240.44 -0.00058556 -98.032 0.1355 2.4219
245.47 -0.00063706 -98.68 0.13556 2.3906
250.29 -0.00074959 -100.13 0.13556 2.3594
255.27 -0.00079441 -100.71 0.13562 2.3047
260.31 -0.00086594 -101.69 0.13556 2.3906
265.31 -0.0008812 -101.89 0.13568 2.3984
270.42 -0.00090695 -102.2 0.13562 2.3984
275.43 -0.00088501 -101.92 0.13562 2.2891
280.53 -0.00083828 -101.3 0.13562 2.3047
285.7 -0.00080014 -100.8 0.13556 2.4141
289.81 -0.00077057 -100.38 0.13556 2.3516
295.59 -0.00067807 -99.219 0.13562 2.2734
299.91 -0.00062752 -98.547 0.13562 2.375
304.84 -0.00057602 -97.821 0.13568 2.3203
309.79 -0.00053788 -97.376 0.13562 2.3047
315.08 -0.00042629 -95.86 0.13574 2.3203
320.33 -0.00035668 -94.907 0.13562 2.4531
325.3 -0.00028515 -93.899 0.13568 2.3438
330.31 -0.00021935 -93.071 0.13568 2.3203
335.64 -0.00011158 -91.54 0.1358 2.375
340.66 -9.8229E-5 -91.344 0.13574 2.3281
345.61 -3.2425E-5 -90.454 0.1358 2.3516
350.69 6.3897E-5 -89.126 0.13587 2.3438
354.75 6.1989E-5 -89.118 0.13568 2.3828
360.21 0.00012589 -88.211 0.13593 2.2266
0.2 0.00013638 -88.086 0.1358 2.3516
5.01 7.248E-5 -89.008 0.13574 2.2734
9.78 8.1063E-5 -88.891 0.1358 2.3438
14.66 4.0055E-5 -89.399 0.1358 2.2734
20.55 1.9074E-6 -89.985 0.1358 2.2969
25.1 -5.8174E-5 -90.821 0.13568 2.375
29.95 -0.00011921 -91.618 0.13568 2.3438
34.87 -0.0001955 -92.704 0.1358 2.2969
40.29 -0.00025177 -93.501 0.13568 2.2734
45.28 -0.0003624 -94.977 0.13574 2.3281
49.72 -0.00043965 -95.993 0.13574 2.2422
55.38 -0.00050068 -96.836 0.13562 2.375
60.13 -0.00057221 -97.844 0.13556 2.3203
64.95 -0.00066948 -99.016 0.13568 2.2891
70.47 -0.00078679 -100.62 0.13544 2.3047
75.53 -0.00082493 -101.09 0.13562 2.3203
80.51 -0.00086022 -101.52 0.13556 2.3906
85.78 -0.00094223 -102.6 0.13544 2.4766
89.74 -0.00090599 -102.09 0.13568 2.2891
95.07 -0.0008688 -101.63 0.13574 2.4297
100.31 -0.00085354 -101.45 0.13587 2.4297
105.56 -0.00083065 -101.16 0.1358 2.3984
109.76 -0.00078011 -100.52 0.13574 2.375
115.28 -0.00070286 -99.516 0.13562 2.375
120.24 -0.00063897 -98.602 0.13574 2.3984
125.66 -0.00060082 -98.133 0.13568 2.3984
130.64 -0.0004921 -96.665 0.13593 2.4063
134.96 -0.00041104 -95.579 0.13599 2.3984
139.98 -0.00039959 -95.454 0.13587 2.3203
145.04 -0.00029087 -93.993 0.13574 2.375
150.13 -0.00022411 -93.094 0.13574 2.3438
155.11 -0.00013828 -91.876 0.13568 2.4141
160.13 -9.2507E-5 -91.282 0.1358 2.3984
165.31 -3.3379E-5 -90.477 0.13574 2.4688
170.46 5.7221E-5 -89.18 0.13587 2.4531
175.41 5.6267E-5 -89.219 0.13593 2.3672
180.5 9.06E-5 -88.805 0.13587 2.3125
185.59 0.00012684 -88.235 0.13587 2.2734
189.73 8.7738E-5 -88.766 0.1358 2.3984
195.59 3.8147E-6 -89.954 0.13587 2.3438
200.58 -1.6213E-5 -90.243 0.1358 2.4297
204.76 -2.861E-5 -90.376 0.13568 2.375
210.64 -0.00011158 -91.524 0.13562 2.3984
215.29 -0.00016117 -92.251 0.13568 2.4297
220 -0.00025749 -93.563 0.13568 2.3984
225.07 -0.00037194 -95.094 0.13568 2.3828
230.76 -0.00041676 -95.704 0.13556 2.3281
235.66 -0.00052357 -97.141 0.13568 2.3203
240.44 -0.00062943 -98.532 0.13556 2.3516
245.47 -0.00071335 -99.665 0.13562 2.4766
250.29 -0.00079155 -100.7 0.13562 2.375
255.27 -0.00082875 -101.16 0.13562 2.375
260.31 -0.00090123 -102.06 0.13556 2.3984
265.31 -0.00091362 -102.22 0.13568 2.3203
270.42 -0.00090599 -102.17 0.13568 2.3281
275.43 -0.00088406 -101.83 0.1358 2.3828
280.53 -0.0008545 -101.45 0.13556 2.2891
285.7 -0.00083161 -101.19 0.13568 2.3594
289.81 -0.00076294 -100.29 0.13562 2.375
295.59 -0.00070095 -99.454 0.13562 2.4453
299.91 -0.00064087 -98.657 0.13568 2.2891
304.84 -0.00060749 -98.29 0.13574 2.3594
309.79 -0.00051022 -96.93 0.13574 2.375
315.08 -0.00046635 -96.376 0.13562 2.375
320.33 -0.00036812 -95.063 0.13574 2.3828
325.3 -0.0002861 -93.907 0.1358 2.3438
330.31 -0.0002451 -93.368 0.1358 2.3281
335.64 -0.00016022 -92.227 0.13562 2.4297
340.66 -5.1499E-5 -90.719 0.13574 2.3438
345.61 -8.5831E-6 -90.094 0.13574 2.4297
350.69 4.8638E-5 -89.297 0.1358 2.2734
354.75 9.6322E-5 -88.657 0.13574 2.3984
360.21 0.00012589 -88.258 0.13568 2.375
0.2 9.06E-5 -88.735 0.1358 2.4141
5.01 0.00014305 -87.977 0.13562 2.4844
9.78 9.2507E-5 -88.719 0.13562 2.4297
14.66 0.00010109 -88.618 0.1358 2.375
20.55 -2.9564E-5 -90.376 0.13568 2.3594
25.1 -8.8692E-5 -91.204 0.1358 2.4375
29.95 -0.00010967 -91.547 0.13562 2.3984
34.87 -0.00017452 -92.399 0.1358 2.375
40.29 -0.00027847 -93.805 0.13568 2.375
45.28 -0.00039005 -95.368 0.13574 2.4453
49.72 -0.00041866 -95.727 0.1358 2.3438
55.38 -0.00054169 -97.383 0.13568 2.4297
60.13 -0.00060749 -98.251 0.13562 2.3906
64.95 -0.00067425 -99.086 0.13568 2.3594
70.47 -0.0007639 -100.26 0.13562 2.375
75.53 -0.00086117 -101.52 0.13556 2.3594
80.51 -0.00090313 -102.03 0.13574 2.2969
85.78 -0.00092411 -102.36 0.13568 2.375
89.74 -0.00088406 -101.76 0.13568 2.3984
95.07 -0.00091172 -102.11 0.1358 2.3438
100.31 -0.00088311 -101.83 0.13562 2.3906
105.56 -0.00083352 -101.17 0.13562 2.3516
109.76 -0.00078392 -100.46 0.1358 2.3281
115.28 -0.00071145 -99.563 0.13568 2.3906
120.24 -0.00064087 -98.657 0.13568 2.3828
125.66 -0.00056744 -97.688 0.13562 2.4453
130.64 -0.00053025 -97.157 0.13562 2.4297
134.96 -0.00048542 -96.626 0.13568 2.3984
139.98 -0.00040817 -95.579 0.13568 2.4688
145.04 -0.00034142 -94.61 0.1358 2.4297
150.13 -0.00024319 -93.313 0.1358 2.3281
155.11 -0.00014782 -92.071 0.13568 2.375
160.13 -7.6294E-5 -91.047 0.13574 2.3984
165.31 -1.5259E-5 -90.196 0.13587 2.3516
170.46 5.9128E-5 -89.165 0.1358 2.3125
175.41 6.8665E-5 -89.024 0.13574 2.375
180.5 0.00011635 -88.36 0.13574 2.3438
185.59 0.00010491 -88.547 0.13587 2.2578
189.73 7.9155E-5 -88.922 0.13562 2.375
195.59 4.3869E-5 -89.368 0.1358 2.2422
200.58 -9.5368E-7 -89.993 0.13574 2.2578
204.76 -6.3897E-5 -90.915 0.13574 2.2891
210.64 -0.00013924 -91.907 0.13574 2.3281
215.29 -0.00020981 -92.852 0.13562 2.3516
220 -0.00030041 -94.157 0.13562 2.3516
225.07 -0.00030804 -94.243 0.13562 2.2891
230.76 -0.00048542 -96.602 0.13562 2.4453
235.66 -0.00052071 -97.118 0.1355 2.3516
240.44 -0.00057984 -97.899 0.13568 2.3203
245.47 -0.00069619 -99.438 0.13562 2.2891
250.29 -0.00076199 -100.26 0.13562 2.3047
255.27 -0.00083352 -101.29 0.13556 2.2734
260.31 -0.00085831 -101.55 0.13532 2.3672
265.31 -0.00093651 -102.48 0.13562 2.3281
270.42 -0.00092411 -102.41 0.13562 2.3594
275.43 -0.00091553 -102.31 0.13562 2.375
280.53 -0.00086785 -101.65 0.13562 2.3594
285.7 -0.00083352 -101.15 0.13556 2.3516
289.81 -0.00079823 -100.75 0.13562 2.3516
295.59 -0.00069332 -99.438 0.13568 2.3203
299.91 -0.00066948 -99.071 0.1355 2.3984
304.84 -0.00061226 -98.282 0.13562 2.3203
309.79 -0.00052071 -97.071 0.13562 2.3906
315.08 -0.00044823 -96.133 0.13568 2.3203
320.33 -0.00038529 -95.29 0.13562 2.3281
325.3 -0.00029278 -94.016 0.13568 2.2969
330.31 -0.00020886 -92.891 0.13568 2.3594
335.64 -0.00013352 -91.829 0.13568 2.3203
340.66 -6.0082E-5 -90.821 0.13562 2.3906
345.61 -9.5368E-6 -90.157 0.13574 2.2344
350.69 6.2943E-5 -89.11 0.13568 2.3828
354.75 9.1553E-5 -88.696 0.13568 2.375
360.21 0.00013447 -88.149 0.13587 2.2969
0.2 0.00010109 -88.579 0.13568 2.375
5.01 0.00013256 -88.18 0.13574 2.3984
9.78 0.00012302 -88.282 0.13574 2.3594
14.66 7.1526E-5 -88.993 0.13574 2.4141
20.55 -6.6758E-6 -90.118 0.13568 2.3438
25.1 -5.1499E-5 -90.719 0.13562 2.3594
29.95 -9.1553E-5 -91.251 0.13574 2.3438
34.87 -0.00017166 -92.352 0.13562 2.3516
40.29 -0.00024414 -93.391 0.13574 2.3438
45.28 -0.00036049 -94.93 0.13562 2.4453
49.72 -0.00044155 -96.008 0.13562 2.4141
55.38 -0.00052071 -97.149 0.13556 2.4297
60.13 -0.00057412 -97.766 0.13568 2.3594
64.95 -0.0006857 -99.243 0.13568 2.3984
70.47 -0.0007906 -100.63 0.13556 2.3516
75.53 -0.00082875 -101.14 0.13562 2.3906
80.51 -0.00084973 -101.34 0.13556 2.4453
85.78 -0.00092698 -102.38 0.13556 2.4219
89.74 -0.00088406 -101.81 0.13556 2.4141
95.07 -0.00085354 -101.4 0.13562 2.3203
100.31 -0.00087071 -101.62 0.13568 2.4844
105.56 -0.00082016 -101.01 0.13556 2.375
109.76 -0.00076008 -100.26 0.13562 2.375
115.28 -0.00069142 -99.297 0.13556 2.5078
120.24 -0.00067807 -99.165 0.13568 2.3984
125.66 -0.00058937 -98.008 0.13574 2.3828
130.64 -0.00048733 -96.649 0.13574 2.5
134.96 -0.00047493 -96.446 0.13568 2.4453
139.98 -0.00038624 -95.29 0.13568 2.3516
145.04 -0.0002861 -93.946 0.13556 2.4141
150.13 -0.00019836 -92.704 0.13568 2.4297
155.11 -0.00017738 -92.422 0.13574 2.3984
160.13 -5.436E-5 -90.766 0.1358 2.3438
165.31 4.3869E-5 -89.399 0.13574 2.4297
170.46 4.9591E-5 -89.29 0.1358 2.2969
175.41 0.00011444 -88.415 0.13574 2.3828
180.5 0.00012589 -88.274 0.13574 2.4297
185.59 0.00014782 -87.915 0.13587 2.3516
189.73 0.00010109 -88.579 0.13574 2.3828
195.59 9.9183E-5 -88.665 0.13587 2.375
200.58 5.5313E-5 -89.219 0.1358 2.3984
204.76 -1.4305E-5 -90.157 0.13574 2.375
210.64 -0.00010014 -91.391 0.13562 2.4297
