#Alpha(50mT) X DEG X DEG
0.2 0.00014591 -87.743 0.13684 3.2734
5.01 8.7738E-5 -88.641 0.13678 3.2578
9.78 8.5831E-6 -89.915 0.13678 3.2031
14.66 -9.8229E-5 -91.485 0.13672 3.1875
20.55 -0.00028134 -94.204 0.1369 3.0703
25.1 -0.00041485 -96.172 0.13684 3.2578
29.95 -0.00050068 -97.438 0.1369 3.2031
34.87 -0.00070477 -100.31 0.13684 3.2266
40.29 -0.00088406 -102.83 0.13678 3.25
45.28 -0.0010099 -104.59 0.13672 3.2344
49.72 -0.0011587 -106.59 0.13666 3.3047
55.38 -0.0013352 -108.73 0.13684 3.1875
60.13 -0.0014725 -110.51 0.13678 3.2891
64.95 -0.0015698 -111.71 0.13672 3.2578
70.47 -0.0016947 -113.04 0.13666 3.3047
75.53 -0.0017853 -114.11 0.13672 3.2813
80.51 -0.0017729 -113.94 0.13678 3.2578
85.78 -0.0017729 -113.96 0.13684 3.2813
89.74 -0.0017481 -113.73 0.1366 3.2813
95.07 -0.0016708 -112.86 0.13672 3.2031
100.31 -0.0015755 -111.73 0.13684 3.2266
105.56 -0.0014238 -109.8 0.13672 3.2578
109.76 -0.0013609 -109.1 0.13672 3.3125
115.28 -0.0011959 -106.95 0.13672 3.2188
120.24 -0.0010462 -104.95 0.13684 3.2266
125.66 -0.0008936 -102.81 0.13684 3.2734
130.64 -0.00074864 -100.92 0.13678 3.1563
134.96 -0.00065327 -99.61 0.13672 3.2188
139.98 -0.00050831 -97.461 0.1366 3.2813
145.04 -0.00037956 -95.618 0.13678 3.2266
150.13 -0.00025463 -93.821 0.13678 3.2578
155.11 -9.1553E-5 -91.336 0.13684 3.2422
160.13 -4.7684E-6 -90.04 0.13672 3.2891
165.31 9.7275E-5 -88.524 0.13666 3.2891
170.46 0.00019836 -87.001 0.13678 3.2734
175.41 0.0002079 -86.829 0.13684 3.2734
180.5 0.00016308 -87.485 0.13678 3.25
185.59 6.9619E-5 -88.954 0.13666 3.1953
189.73 6.1989E-5 -89.086 0.13678 3.3047
195.59 -0.00010109 -91.493 0.13678 3.1875
200.58 -0.00021267 -93.219 0.13678 3.2188
204.76 -0.00034809 -95.266 0.13666 3.3047
210.64 -0.00048638 -97.157 0.13684 3.1875
215.29 -0.00066185 -99.735 0.13672 3.25
220 -0.00082493 -102.04 0.13678 3.1484
225.07 -0.00097466 -104.09 0.13672 3.25
230.76 -0.0010977 -105.56 0.13672 3.2188
235.66 -0.0012617 -107.81 0.13672 3.2031
240.44 -0.0014048 -109.59 0.13672 3.1797
245.47 -0.0015564 -111.47 0.13666 3.25
250.29 -0.0017004 -113.2 0.13672 3.1641
255.27 -0.0017929 -114.35 0.13654 3.2344
260.31 -0.0018015 -114.32 0.13672 3.3281
265.31 -0.0018301 -114.8 0.13666 3.2813
270.42 -0.0017529 -113.86 0.13672 3.25
275.43 -0.0016537 -112.66 0.13678 3.2031
280.53 -0.0015774 -111.77 0.13666 3.2344
285.7 -0.0014772 -110.58 0.13672 3.2188
289.81 -0.0013485 -109.07 0.13672 3.125
295.59 -0.0011854 -106.86 0.13672 3.2031
299.91 -0.0010948 -105.76 0.1366 3.2656
304.84 -0.00095845 -103.92 0.13678 3.1484
309.79 -0.00081539 -101.92 0.13666 3.125
315.08 -0.00065422 -99.633 0.13672 3.2578
320.33 -0.00052834 -97.829 0.13672 3.1797
325.3 -0.00036812 -95.524 0.13678 3.2578
330.31 -0.00022888 -93.422 0.13672 3.25
335.64 -0.00011635 -91.719 0.13684 3.2031
340.66 -5.3406E-5 -90.813 0.13678 3.2188
345.61 9.8229E-5 -88.508 0.13684 3.2188
350.69 0.00014401 -87.774 0.1369 3.125
354.75 0.0001812 -87.227 0.1369 3.1875
360.21 0.00015545 -87.665 0.13678 3.25
0.2 0.00016976 -87.43 0.13684 3.2266
5.01 0.00011635 -88.258 0.13672 3.2266
9.78 -3.8147E-6 -90.04 0.13684 3.2266
14.66 -7.9155E-5 -91.18 0.13684 3.1563
20.55 -0.00026417 -94.001 0.13672 3.1875
25.1 -0.00035477 -95.266 0.13678 3.2578
29.95 -0.0005169 -97.649 0.13678 3.1328
34.87 -0.00063706 -99.352 0.13684 3.1172
40.29 -0.00081253 -101.81 0.13678 3.2266
45.28 -0.0009842 -104.17 0.13684 3.2266
49.72 -0.0011358 -106.14 0.13684 3.1875
55.38 -0.0012694 -107.85 0.13672 3.2031
60.13 -0.0014362 -109.97 0.13684 3.2813
64.95 -0.0015736 -111.68 0.1369 3.2031
70.47 -0.0016613 -112.64 0.13703 3.2031
75.53 -0.0017738 -113.96 0.13703 3.2109
80.51 -0.0017901 -114.17 0.1369 3.2031
85.78 -0.0017757 -114.08 0.1369 3.2266
89.74 -0.0016918 -113.07 0.13684 3.1875
95.07 -0.0016375 -112.34 0.13678 3.2266
100.31 -0.0015335 -111.23 0.13678 3.3047
105.56 -0.0014429 -110.17 0.13666 3.2188
109.76 -0.001256 -107.63 0.13678 3.2031
115.28 -0.0011902 -106.86 0.1369 3.1875
120.24 -0.0010815 -105.5 0.13678 3.1875
125.66 -0.00088883 -102.8 0.13678 3.2578
130.64 -0.00074673 -100.78 0.13684 3.1328
134.96 -0.00065422 -99.602 0.13678 3.25
139.98 -0.00052929 -97.883 0.13672 3.2578
145.04 -0.00038624 -95.743 0.13678 3.1875
150.13 -0.00027275 -94.055 0.13678 3.2578
155.11 -0.00013638 -92.055 0.1369 3.2813
160.13 4.4823E-5 -89.321 0.13696 3.1875
165.31 0.00013447 -87.961 0.13684 3.2734
170.46 0.00018406 -87.204 0.13678 3.25
175.41 0.00018406 -87.235 0.13684 3.3281
180.5 0.00020313 -86.938 0.13684 3.2266
185.59 8.4878E-5 -88.68 0.13684 3.2813
189.73 -2.0027E-5 -90.305 0.13684 3.1797
195.59 -8.297E-5 -91.29 0.13678 3.3281
200.58 -0.00021935 -93.258 0.13678 3.1875
204.76 -0.00035 -95.211 0.13678 3.2031
210.64 -0.00056935 -98.501 0.13684 3.1875
215.29 -0.0006609 -99.727 0.13684 3.2031
220 -0.00082016 -101.99 0.13672 3.1797
225.07 -0.0010004 -104.42 0.13672 3.1641
230.76 -0.001154 -106.49 0.13678 3.2188
235.66 -0.0012903 -108.15 0.13672 3.1797
240.44 -0.0014515 -110.29 0.13678 3.1797
245.47 -0.0015535 -111.54 0.13672 3.2344
250.29 -0.0016661 -112.9 0.13666 3.2031
255.27 -0.0017166 -113.39 0.13648 3.1797
260.31 -0.0018416 -115.02 0.1366 3.25
265.31 -0.0018234 -114.7 0.13666 3.125
270.42 -0.0017376 -113.68 0.13678 3.1641
275.43 -0.0016689 -112.84 0.13678 3.2031
280.53 -0.0015402 -111.3 0.13678 3.1484
285.7 -0.0014343 -110.05 0.1369 3.0469
289.81 -0.0013657 -109.09 0.13696 3.1563
295.59 -0.0012264 -107.52 0.13672 3.0938
299.91 -0.0010929 -105.73 0.13678 3.2031
304.84 -0.00096512 -103.91 0.13678 3.1641
309.79 -0.00084782 -102.34 0.1369 3.0938
315.08 -0.00064087 -99.485 0.13684 2.9531
320.33 -0.00052739 -97.876 0.13678 3.125
325.3 -0.00040913 -96.11 0.13678 3.1875
330.31 -0.00023747 -93.61 0.1369 3.2266
335.64 -0.00013828 -92.086 0.13672 3.1641
340.66 -5.0545E-5 -90.735 0.13678 3.1641
345.61 4.2916E-5 -89.36 0.13678 3.2031
350.69 0.00013924 -87.876 0.13678 3.1875
354.75 0.00017643 -87.282 0.13666 3.2344
360.21 0.00010872 -88.321 0.13684 3.1484
0.2 0.00014305 -87.782 0.13678 3.1484
5.01 7.4387E-5 -88.883 0.13672 3.1484
9.78 2.1935E-5 -89.657 0.13672 3.1484
14.66 -0.00012016 -91.805 0.13672 3.1094
20.55 -0.00028992 -94.376 0.13678 3.125
25.1 -0.00039768 -96.016 0.13666 3.2031
29.95 -0.00055123 -98.165 0.13678 3.1641
34.87 -0.00070954 -100.43 0.13678 3.0625
40.29 -0.00087452 -102.84 0.13666 3.2188
45.28 -0.0010557 -105.2 0.13684 3.1484
49.72 -0.0011616 -106.54 0.13684 3.1563
55.38 -0.0013342 -108.73 0.13684 3.2188
60.13 -0.001462 -110.33 0.1369 3.1563
64.95 -0.0016203 -112.45 0.13672 3.2891
70.47 -0.0017481 -113.77 0.13684 3.1172
75.53 -0.0017853 -114.09 0.13684 3.2188
80.51 -0.0018015 -114.31 0.13678 3.25
85.78 -0.001832 -114.73 0.13672 3.2891
89.74 -0.0017929 -114.27 0.13672 3.2188
95.07 -0.0016794 -112.99 0.13684 3.1797
100.31 -0.0015774 -111.67 0.13684 3.2031
105.56 -0.001462 -110.35 0.13684 3.1484
109.76 -0.0013876 -109.59 0.13666 3.1953
115.28 -0.001256 -107.7 0.13684 3.1797
120.24 -0.0010634 -105.09 0.13678 3.1641
125.66 -0.00097275 -103.92 0.13672 3.125
130.64 -0.00076962 -101.2 0.13684 3.2031
134.96 -0.00067234 -99.813 0.13672 3.1875
139.98 -0.00055981 -98.204 0.1369 3.1563
145.04 -0.00039292 -95.876 0.13678 3.2188
150.13 -0.00023079 -93.422 0.13696 3.1563
155.11 -0.00010872 -91.594 0.13678 3.1641
