#Alpha(50mT) X DEG X DEG
0.2 -1.9074E-6 -90.071 0.13642 2.6641
5.01 1.2398E-5 -89.805 0.13642 2.6328
9.78 1.2398E-5 -89.758 0.13648 2.5938
14.66 4.7684E-6 -89.915 0.13648 2.6953
20.55 9.7275E-5 -88.336 0.13654 2.625
25.1 0.00013828 -87.579 0.13654 2.6797
29.95 0.00016785 -87.04 0.13642 2.75
34.87 0.00023842 -85.868 0.13635 2.6875
40.29 0.00032234 -84.383 0.13654 2.6797
45.28 0.00037861 -83.352 0.13648 2.7344
49.72 0.00043202 -82.469 0.13642 2.7813
55.38 0.00054837 -80.454 0.13642 2.8203
60.13 0.00062943 -79.016 0.13654 2.7734
64.95 0.00067807 -78.235 0.13654 2.7344
70.47 0.0007639 -76.751 0.13654 2.7344
75.53 0.00086976 -75.04 0.13666 2.7422
80.51 0.00092125 -74.071 0.13666 2.6094
85.78 0.00093842 -73.805 0.13654 2.7188
89.74 0.00095654 -73.563 0.13666 2.6563
95.07 0.00093747 -73.868 0.13635 2.7266
100.31 0.00090313 -74.524 0.13642 2.75
105.56 0.00085926 -75.172 0.1366 2.7109
109.76 0.00084305 -75.485 0.1366 2.7188
115.28 0.0008049 -76.055 0.13654 2.7109
120.24 0.00073243 -77.266 0.13642 2.7109
125.66 0.0006733 -78.329 0.13648 2.6953
130.64 0.00061512 -79.282 0.13648 2.7813
134.96 0.00055218 -80.321 0.13629 2.8203
139.98 0.00049591 -81.422 0.13642 2.7266
145.04 0.00042248 -82.649 0.13642 2.7891
150.13 0.00034046 -83.993 0.13642 2.7266
155.11 0.0002451 -85.735 0.13623 2.7578
160.13 0.00017166 -87.047 0.13642 2.6094
165.31 8.4878E-5 -88.524 0.13642 2.7266
170.46 2.2888E-5 -89.579 0.13629 2.7109
175.41 -3.624E-5 -90.641 0.13635 2.6875
180.5 -1.7166E-5 -90.313 0.13648 2.75
185.59 -4.2916E-5 -90.688 0.13635 2.75
189.73 -4.0055E-5 -90.688 0.13654 2.7109
195.59 0 -90.024 0.1366 2.6328
200.58 3.8147E-5 -89.305 0.13648 2.7813
204.76 6.8665E-5 -88.782 0.13648 2.6641
210.64 0.00010777 -88.149 0.13648 2.6953
215.29 0.00016785 -87.094 0.13635 2.7891
220 0.00024319 -85.696 0.13666 2.6563
225.07 0.00028897 -84.922 0.13648 2.7344
230.76 0.00039196 -83.188 0.13666 2.6563
235.66 0.00048161 -81.563 0.13654 2.6641
240.44 0.0005312 -80.688 0.1366 2.6875
245.47 0.00061131 -79.313 0.13654 2.6641
250.29 0.00073815 -77.165 0.13666 2.7188
255.27 0.00077629 -76.532 0.13654 2.6875
260.31 0.00081253 -75.961 0.13672 2.6563
265.31 0.00086785 -74.977 0.13666 2.625
270.42 0.00087262 -74.868 0.13648 2.7813
275.43 0.0008545 -75.133 0.13642 2.7891
280.53 0.0008173 -75.797 0.13654 2.7344
285.7 0.00081826 -75.797 0.13666 2.6484
289.81 0.00078392 -76.329 0.13648 2.75
295.59 0.0007267 -77.313 0.13642 2.6406
299.91 0.00069809 -77.782 0.13642 2.75
