#Alpha(50mT) X DEG X DEG
0.2 0.00023079 -86.829 0.13684 3.3672
5.01 0.00024796 -86.618 0.13696 3.3672
9.78 0.00025368 -86.516 0.13684 3.4531
14.66 0.00020981 -87.094 0.13678 3.4375
20.55 0.00017643 -87.563 0.13672 3.4297
25.1 0.00010109 -88.618 0.13678 3.4375
29.95 7.4387E-5 -88.961 0.13672 3.4688
34.87 -1.3352E-5 -90.165 0.13672 3.4844
40.29 -0.00014591 -92.001 0.13672 3.4844
45.28 -0.0002327 -93.126 0.13684 3.4609
49.72 -0.00031758 -94.227 0.13684 3.4922
55.38 -0.00047493 -96.376 0.13666 3.5
60.13 -0.00050736 -96.782 0.13672 3.375
64.95 -0.00063324 -98.399 0.13672 3.5547
70.47 -0.00083352 -100.98 0.13666 3.4688
75.53 -0.00090885 -101.92 0.13666 3.4844
80.51 -0.00095177 -102.41 0.13684 3.5234
85.78 -0.0010319 -103.31 0.13684 3.4609
89.74 -0.0011091 -104.4 0.13666 3.5
95.07 -0.0010881 -104.07 0.13684 3.5078
100.31 -0.0010615 -103.66 0.13684 3.4375
105.56 -0.0010328 -103.27 0.13678 3.5078
109.76 -0.0009842 -102.77 0.13678 3.4297
115.28 -0.00095177 -102.34 0.13678 3.4844
120.24 -0.00083542 -100.92 0.13672 3.6094
125.66 -0.00074768 -99.79 0.1369 3.4922
130.64 -0.00066281 -98.727 0.13678 3.4844
134.96 -0.00059986 -97.93 0.13684 3.5156
139.98 -0.00051308 -96.751 0.13696 3.4766
145.04 -0.00042725 -95.735 0.13672 3.5
150.13 -0.00029564 -93.946 0.13684 3.5469
155.11 -0.00021076 -92.782 0.1369 3.4531
160.13 -9.8229E-5 -91.297 0.13684 3.5078
165.31 9.5368E-7 -90.008 0.1369 3.3984
170.46 0.00015354 -87.883 0.1369 3.4766
175.41 0.00020123 -87.251 0.13684 3.5156
180.5 0.00023937 -86.743 0.1369 3.4922
185.59 0.0002594 -86.446 0.13678 3.5078
189.73 0.00026036 -86.438 0.13684 3.4531
195.59 0.00020123 -87.227 0.13666 3.4297
200.58 0.0001812 -87.563 0.13672 3.5391
204.76 0.00011253 -88.438 0.13678 3.5234
210.64 3.2425E-5 -89.579 0.13678 3.5781
215.29 -4.2916E-5 -90.626 0.13678 3.4531
220 -0.00010872 -91.485 0.13678 3.4844
225.07 -0.00021267 -92.844 0.13678 3.4688
230.76 -0.00028324 -93.829 0.13672 3.4688
235.66 -0.00043679 -95.899 0.13678 3.3984
240.44 -0.00053883 -97.204 0.13672 3.4375
245.47 -0.00065136 -98.641 0.13648 3.5703
250.29 -0.00074768 -99.876 0.13666 3.4453
255.27 -0.0008812 -101.59 0.1366 3.4688
260.31 -0.00098229 -102.86 0.13654 3.4453
265.31 -0.0010424 -103.52 0.13666 3.4844
270.42 -0.0010319 -103.46 0.13666 3.5234
275.43 -0.0010548 -103.68 0.13654 3.5391
280.53 -0.001091 -104.25 0.13654 3.5313
285.7 -0.0010042 -103.06 0.13672 3.4141
289.81 -0.00095654 -102.52 0.13672 3.4609
295.59 -0.00087071 -101.37 0.13672 3.3594
299.91 -0.00085545 -101.26 0.13672 3.5
304.84 -0.00073624 -99.688 0.13684 3.3984
309.79 -0.0006857 -99.04 0.13678 3.4922
315.08 -0.00058747 -97.829 0.13678 3.4531
320.33 -0.00053597 -97.172 0.13678 3.4688
325.3 -0.00039959 -95.368 0.1366 3.4844
330.31 -0.00027466 -93.672 0.13684 3.3828
335.64 -0.00019169 -92.626 0.13678 3.3672
340.66 -6.3897E-5 -90.876 0.13678 3.4922
345.61 5.5313E-5 -89.188 0.13684 3.4844
350.69 0.00010109 -88.571 0.13672 3.5156
354.75 0.00019264 -87.376 0.13678 3.4922
360.21 0.00029564 -85.954 0.13696 3.4609
0.2 0.00028992 -86.047 0.1369 3.4766
5.01 0.00026703 -86.321 0.1369 3.4063
9.78 0.00029373 -85.961 0.13672 3.5391
14.66 0.00025177 -86.579 0.13684 3.5078
20.55 0.00021172 -87.102 0.13678 3.4844
25.1 9.3461E-5 -88.696 0.1369 3.3984
29.95 6.5804E-5 -89.133 0.13678 3.4297
34.87 -3.624E-5 -90.485 0.13666 3.5547
40.29 -0.00014114 -91.907 0.13672 3.4297
45.28 -0.00022984 -93.149 0.13672 3.3984
49.72 -0.00031185 -94.243 0.13684 3.4609
55.38 -0.00042153 -95.641 0.13678 3.5078
60.13 -0.00053978 -97.18 0.13672 3.5
64.95 -0.0006609 -98.782 0.13684 3.4609
70.47 -0.0007658 -100.02 0.13678 3.5156
75.53 -0.00087929 -101.47 0.13678 3.4688
80.51 -0.00096322 -102.48 0.1369 3.4531
85.78 -0.0010195 -103.24 0.13672 3.5234
89.74 -0.0010271 -103.31 0.13678 3.4844
95.07 -0.00105 -103.55 0.1369 3.4375
100.31 -0.0010491 -103.59 0.13678 3.4844
105.56 -0.00097943 -102.71 0.13684 3.4609
109.76 -0.00098134 -102.71 0.13684 3.4922
115.28 -0.00091744 -101.96 0.13678 3.4375
120.24 -0.00081826 -100.7 0.13696 3.4766
125.66 -0.00072289 -99.415 0.13696 3.4609
130.64 -0.00068951 -99.079 0.1369 3.4375
134.96 -0.00059414 -97.852 0.1369 3.4375
139.98 -0.00047875 -96.376 0.1369 3.4922
145.04 -0.00040245 -95.305 0.1369 3.3672
150.13 -0.00031567 -94.235 0.13684 3.4922
155.11 -0.0001955 -92.657 0.13678 3.5625
160.13 -9.6322E-5 -91.266 0.13678 3.5234
165.31 2.7657E-5 -89.61 0.13696 3.5078
170.46 0.00013447 -88.204 0.1369 3.4375
175.41 0.00021649 -87.032 0.1369 3.4609
180.5 0.00023842 -86.719 0.13672 3.5547
185.59 0.00025654 -86.508 0.13684 3.4375
189.73 0.00026322 -86.415 0.13672 3.5156
195.59 0.00021649 -87.016 0.13678 3.4844
200.58 0.00018501 -87.461 0.13666 3.5234
204.76 0.0001154 -88.454 0.1369 3.3594
210.64 0.00010109 -88.633 0.13684 3.5469
215.29 -5.5313E-5 -90.758 0.13672 3.5781
220 -0.00010967 -91.516 0.13678 3.4375
225.07 -0.00020027 -92.727 0.13678 3.4844
230.76 -0.00032711 -94.368 0.13672 3.4844
235.66 -0.00046826 -96.258 0.13672 3.4844
240.44 -0.00056935 -97.618 0.13678 3.4375
245.47 -0.00063324 -98.422 0.13684 3.4375
250.29 -0.00079155 -100.45 0.13666 3.5234
255.27 -0.00088215 -101.57 0.13666 3.4688
260.31 -0.00097466 -102.8 0.13672 3.4922
265.31 -0.0010567 -103.73 0.13666 3.5234
270.42 -0.00107 -103.91 0.13666 3.4688
275.43 -0.0010977 -104.22 0.13672 3.4844
280.53 -0.0010309 -103.38 0.13684 3.4922
285.7 -0.00099183 -102.88 0.1369 3.4766
289.81 -0.00095272 -102.45 0.13678 3.4688
295.59 -0.00087071 -101.41 0.13678 3.4063
299.91 -0.00082112 -100.77 0.13672 3.5156
304.84 -0.00076866 -100.12 0.13672 3.3984
309.79 -0.00065804 -98.743 0.13678 3.4297
315.08 -0.00058461 -97.766 0.13678 3.4531
320.33 -0.00050068 -96.657 0.13678 3.4531
325.3 -0.00040341 -95.446 0.13678 3.4375
330.31 -0.00023556 -93.188 0.13678 3.4297
335.64 -0.00017548 -92.344 0.13684 3.5625
340.66 -4.8638E-5 -90.657 0.1369 3.5391
345.61 5.7221E-5 -89.227 0.13684 3.4531
350.69 0.00017929 -87.54 0.13684 3.4922
354.75 0.00019169 -87.368 0.13684 3.4922
360.21 0.00029183 -86.001 0.13678 3.4063
0.2 0.00024987 -86.602 0.13696 3.4531
5.01 0.00026798 -86.352 0.13678 3.3828
9.78 0.00027561 -86.188 0.13672 3.5
14.66 0.00025177 -86.563 0.13684 3.5078
