#Alpha(50mT) X DEG X DEG
0.2 0.00016022 -87.766 0.13703 3.5
5.01 0.00025845 -86.422 0.13703 3.4453
9.78 0.00033856 -85.352 0.13715 3.4688
14.66 0.00052453 -82.774 0.13709 3.4688
20.55 0.0006466 -81.086 0.13709 3.4844
25.1 0.00074578 -79.719 0.13709 3.4766
29.95 0.0008812 -77.883 0.13703 3.5391
34.87 0.0010099 -76.055 0.13715 3.5391
40.29 0.0011654 -73.961 0.13709 3.4141
45.28 0.0012865 -72.407 0.13709 3.4453
49.72 0.00138 -71.133 0.13703 3.5313
55.38 0.0014896 -69.727 0.13727 3.4375
60.13 0.0015726 -68.633 0.13703 3.4609
64.95 0.0016689 -67.438 0.13696 3.4375
70.47 0.0017338 -66.618 0.13715 3.4141
75.53 0.001729 -66.641 0.13684 3.5625
80.51 0.0017319 -66.751 0.13703 3.3906
85.78 0.0016737 -67.29 0.1369 3.4922
89.74 0.0015717 -68.602 0.13703 3.4844
95.07 0.0014811 -69.907 0.13715 3.4141
100.31 0.0013638 -71.438 0.13703 3.4063
105.56 0.0012417 -72.977 0.13684 3.5078
109.76 0.0011454 -74.297 0.13703 3.4609
115.28 0.00099469 -76.368 0.1369 3.4219
120.24 0.00091458 -77.399 0.13709 3.3594
125.66 0.00077248 -79.336 0.13703 3.4219
130.64 0.00064373 -81.126 0.13703 3.4609
134.96 0.00055695 -82.352 0.13703 3.4375
139.98 0.00044537 -83.821 0.13703 3.4766
145.04 0.00035 -85.188 0.13703 3.4219
150.13 0.00028897 -86.063 0.1369 3.5078
155.11 0.00017452 -87.602 0.13696 3.4766
160.13 0.00011253 -88.415 0.1369 3.5391
165.31 4.8638E-5 -89.352 0.13703 3.5
170.46 6.8665E-5 -89.086 0.13709 3.5156
175.41 9.3461E-5 -88.688 0.13703 3.5625
180.5 0.00014019 -88.063 0.1369 3.3359
185.59 0.00023174 -86.844 0.13703 3.4844
189.73 0.00033474 -85.352 0.13703 3.5
195.59 0.00049782 -83.102 0.1369 3.6328
200.58 0.00060654 -81.665 0.13715 3.3906
204.76 0.00074292 -79.805 0.13709 3.4609
210.64 0.00086022 -78.126 0.13703 3.5
215.29 0.0010033 -76.235 0.13703 3.4219
220 0.0011473 -74.258 0.13715 3.4688
225.07 0.0012817 -72.399 0.13684 3.5469
230.76 0.0014019 -70.86 0.13709 3.4453
235.66 0.0014715 -69.977 0.13703 3.4063
240.44 0.0015945 -68.391 0.13709 3.4609
245.47 0.0016651 -67.43 0.13703 3.4844
250.29 0.0016871 -67.196 0.13703 3.3828
255.27 0.0017605 -66.329 0.13709 3.4063
260.31 0.0017662 -66.172 0.13684 3.5469
265.31 0.001668 -67.508 0.13696 3.3672
270.42 0.0016203 -68.118 0.13703 3.4375
275.43 0.0015173 -69.407 0.13696 3.4531
280.53 0.0013809 -71.141 0.13684 3.4922
285.7 0.0012465 -72.93 0.1369 3.3984
289.81 0.0011673 -74.008 0.13696 3.4531
295.59 0.0010147 -76.016 0.13703 3.4609
299.91 0.00086976 -77.969 0.1369 3.3828
304.84 0.00075818 -79.524 0.13696 3.3828
309.79 0.00068093 -80.602 0.13703 3.5156
315.08 0.00056458 -82.165 0.13703 3.4766
320.33 0.00045109 -83.774 0.13703 3.4609
325.3 0.00035477 -85.157 0.13696 3.4375
330.31 0.00025845 -86.422 0.13703 3.4063
335.64 0.00014973 -87.922 0.1369 3.4531
340.66 8.5831E-5 -88.852 0.13703 3.4063
345.61 7.4387E-5 -88.977 0.13703 3.4453
350.69 7.9155E-5 -88.883 0.13709 3.4609
354.75 9.3461E-5 -88.711 0.13709 3.5313
360.21 0.00017262 -87.649 0.13703 3.5625
0.2 0.00016022 -87.844 0.13721 3.4297
5.01 0.00027466 -86.196 0.13715 3.4844
9.78 0.0003624 -85.001 0.13715 3.5
14.66 0.00051213 -82.961 0.13696 3.5078
20.55 0.00065804 -80.938 0.13703 3.4766
25.1 0.00076866 -79.407 0.13721 3.4063
29.95 0.00088692 -77.79 0.13696 3.4844
34.87 0.0010271 -75.938 0.13709 3.4141
40.29 0.0011988 -73.547 0.13709 3.4609
45.28 0.0012941 -72.227 0.1369 3.5703
49.72 0.0014248 -70.626 0.13703 3.4844
55.38 0.0015459 -69.063 0.1369 3.4922
60.13 0.0016184 -68.133 0.13709 3.5391
64.95 0.0016832 -67.407 0.1369 3.3594
70.47 0.0017662 -66.258 0.13703 3.4844
75.53 0.0017748 -66.086 0.13715 3.4141
80.51 0.0017424 -66.54 0.13703 3.4766
85.78 0.0016632 -67.555 0.1369 3.4922
89.74 0.0016289 -68.032 0.13703 3.5391
95.07 0.0014906 -69.735 0.1369 3.4219
100.31 0.0013781 -71.172 0.1369 3.4922
105.56 0.0012789 -72.555 0.13709 3.4609
109.76 0.0011606 -74.071 0.13709 3.4609
115.28 0.0010033 -76.18 0.1369 3.5391
120.24 0.00091935 -77.407 0.13696 3.4766
125.66 0.00079823 -79.016 0.13696 3.5078
130.64 0.00066662 -80.813 0.13703 3.5625
134.96 0.00058079 -82.024 0.13709 3.4375
139.98 0.00053311 -82.688 0.13715 3.4453
145.04 0.00038719 -84.657 0.13709 3.5313
150.13 0.00027847 -86.188 0.13703 3.4609
155.11 0.00016499 -87.782 0.13715 3.4688
160.13 0.00014496 -88.024 0.13715 3.375
165.31 5.5313E-5 -89.227 0.13721 3.3828
170.46 4.8638E-5 -89.344 0.13715 3.4375
175.41 7.6294E-5 -88.977 0.13715 3.3906
180.5 0.00015736 -87.79 0.13727 3.3984
185.59 0.00022507 -86.907 0.13709 3.4453
189.73 0.00036049 -85.079 0.13709 3.3828
195.59 0.00054264 -82.516 0.13715 3.4375
200.58 0.00060654 -81.626 0.13709 3.4063
204.76 0.0007658 -79.477 0.13709 3.3906
210.64 0.00092507 -77.29 0.13696 3.5313
215.29 0.0010376 -75.719 0.13703 3.5156
220 0.0011225 -74.626 0.13715 3.3516
225.07 0.0012312 -73.157 0.13715 3.3516
230.76 0.0013971 -70.93 0.13696 3.4766
235.66 0.0014792 -69.797 0.1369 3.5313
240.44 0.0015764 -68.618 0.13696 3.4766
245.47 0.0016737 -67.391 0.13703 3.4219
250.29 0.0017166 -66.797 0.1369 3.5313
255.27 0.001729 -66.665 0.1369 3.4609
260.31 0.0017729 -66.18 0.13703 3.4375
265.31 0.001709 -66.899 0.13709 3.4375
270.42 0.0016022 -68.188 0.13696 3.4844
275.43 0.0014925 -69.672 0.13703 3.4063
280.53 0.0013952 -70.985 0.13703 3.3672
285.7 0.0012579 -72.758 0.13709 3.3359
289.81 0.0011778 -73.868 0.13703 3.3516
295.59 0.0010242 -75.954 0.13703 3.3516
299.91 0.00091744 -77.352 0.13696 3.4375
304.84 0.00080395 -78.891 0.13696 3.5469
309.79 0.00070858 -80.282 0.13709 3.4453
315.08 0.00056172 -82.258 0.13703 3.3906
320.33 0.00043583 -83.938 0.1369 3.4063
325.3 0.00033856 -85.36 0.13703 3.4453
330.31 0.00025749 -86.477 0.1369 3.4375
335.64 0.00016308 -87.743 0.13703 3.4219
340.66 0.00010967 -88.477 0.13684 3.4063
345.61 7.248E-5 -89.032 0.13709 3.4453
350.69 9.2507E-5 -88.735 0.13696 3.4844
354.75 9.7275E-5 -88.602 0.13703 3.5078
360.21 0.0001564 -87.844 0.13703 3.3828
0.2 0.00013447 -88.172 0.13709 3.3203
5.01 0.00024128 -86.727 0.13715 3.375
9.78 0.00036335 -84.969 0.13715 3.4375
14.66 0.0004282 -84.047 0.13709 3.3828
20.55 0.00061131 -81.594 0.13721 3.4141
25.1 0.00073052 -79.891 0.13709 3.3594
29.95 0.00087548 -77.829 0.13721 3.3594
34.87 0.00098039 -76.493 0.13715 3.3516
40.29 0.0011549 -74.141 0.13715 3.3203
45.28 0.0012636 -72.626 0.13715 3.4453
49.72 0.0013504 -71.501 0.13709 3.4141
55.38 0.0014649 -70.001 0.13703 3.3828
60.13 0.0015898 -68.391 0.13709 3.4063
64.95 0.0016422 -67.704 0.13709 3.2813
70.47 0.0016708 -67.391 0.13703 3.3828
75.53 0.0017452 -66.532 0.13703 3.3359
80.51 0.0017061 -66.922 0.13709 3.3203
85.78 0.0016432 -67.743 0.13709 3.4063
89.74 0.0015659 -68.657 0.1369 3.4531
95.07 0.0014877 -69.657 0.13672 3.4844
100.31 0.001338 -71.641 0.1369 3.4531
105.56 0.0012064 -73.477 0.13703 3.3906
109.76 0.0011025 -74.852 0.13709 3.4063
115.28 0.00097657 -76.501 0.13715 3.3906
120.24 0.00081539 -78.688 0.1369 3.4375
125.66 0.00072194 -80.079 0.13721 3.375
130.64 0.00063038 -81.313 0.13715 3.4609
134.96 0.00049687 -83.133 0.13709 3.3516
139.98 0.00039292 -84.602 0.13709 3.3047
145.04 0.00031185 -85.735 0.13703 3.4531
150.13 0.00021172 -87.055 0.13709 3.3203
155.11 0.00011826 -88.36 0.13709 3.3594
160.13 4.1962E-5 -89.477 0.13721 3.4141
165.31 3.0518E-5 -89.563 0.13715 3.4375
170.46 -4.7684E-6 -90.008 0.13709 3.3203
175.41 3.3379E-5 -89.547 0.13721 3.3281
180.5 0.00010967 -88.508 0.13721 3.2891
185.59 0.0002079 -87.079 0.13715 3.3594
189.73 0.00030041 -85.844 0.13715 3.3516
195.59 0.00042534 -84.149 0.13727 3.2578
200.58 0.00057793 -82.001 0.13703 3.4063
204.76 0.00067997 -80.579 0.13721 3.375
210.64 0.00081253 -78.766 0.13703 3.4063
215.29 0.00095463 -76.836 0.13703 3.3047
220 0.0010958 -74.915 0.13709 3.3203
225.07 0.0012226 -73.157 0.13715 3.4141
230.76 0.00136 -71.407 0.13715 3.4609
235.66 0.0014544 -70.086 0.13715 3.4453
240.44 0.001565 -68.719 0.13703 3.4063
245.47 0.0016165 -68.063 0.13703 3.3359
250.29 0.0017119 -66.876 0.13715 3.3047
255.27 0.0017424 -66.532 0.13721 3.3047
260.31 0.0017252 -66.68 0.13703 3.3906
265.31 0.0016632 -67.524 0.13715 3.3047
270.42 0.0015612 -68.711 0.13703 3.4219
275.43 0.0014286 -70.501 0.13703 3.3828
280.53 0.0013113 -72.094 0.13703 3.2656
285.7 0.0012198 -73.188 0.13678 3.4844
289.81 0.0010824 -75.032 0.13696 3.4531
295.59 0.00096131 -76.774 0.13709 3.3359
299.91 0.00084782 -78.352 0.13678 3.4375
304.84 0.00075245 -79.579 0.1369 3.5078
309.79 0.00062466 -81.352 0.13709 3.3516
315.08 0.0005045 -83.047 0.13703 3.3828
320.33 0.00039959 -84.508 0.13703 3.4375
325.3 0.00031376 -85.649 0.13703 3.4844
330.31 0.00020981 -87.118 0.13721 3.3203
335.64 0.00014591 -88.024 0.13703 3.5156
340.66 0.00010586 -88.54 0.13709 3.3594
345.61 1.2398E-5 -89.813 0.13715 3.4063
350.69 2.9564E-5 -89.61 0.1369 3.3672
354.75 8.5831E-5 -88.836 0.13715 3.375
360.21 9.5368E-5 -88.665 0.13709 3.3828
0.2 0.00012016 -88.313 0.13709 3.4453
5.01 0.00020218 -87.219 0.13703 3.4531
9.78 0.00032425 -85.547 0.13715 3.4063
14.66 0.00045872 -83.649 0.13703 3.4375
20.55 0.00058461 -81.891 0.13709 3.5
25.1 0.00073243 -79.891 0.13721 3.3594
29.95 0.00087548 -77.915 0.13703 3.5
34.87 0.0010405 -75.68 0.13715 3.4375
40.29 0.0011549 -74.172 0.13721 3.3828
45.28 0.0012865 -72.501 0.13715 3.3281
49.72 0.0013924 -70.993 0.13715 3.4453
55.38 0.0015078 -69.579 0.13703 3.4063
60.13 0.0015945 -68.501 0.13709 3.3828
64.95 0.001648 -67.743 0.13703 3.4219
70.47 0.0016975 -67.071 0.13709 3.4141
75.53 0.0017347 -66.641 0.1369 3.4063
80.51 0.0017071 -67.008 0.13709 3.4063
85.78 0.0016518 -67.672 0.13703 3.4063
89.74 0.0015831 -68.532 0.13709 3.3594
95.07 0.0014572 -70.18 0.13715 3.3594
100.31 0.0013857 -71.165 0.13715 3.2891
105.56 0.0011978 -73.555 0.13709 3.2813
109.76 0.001112 -74.743 0.13703 3.3906
115.28 0.0010147 -76.102 0.13703 3.2969
120.24 0.00086976 -78.047 0.13703 3.3672
125.66 0.00074864 -79.735 0.13715 3.3047
130.64 0.00064564 -81.157 0.13715 3.4453
134.96 0.0005312 -82.672 0.13721 3.3281
139.98 0.0004015 -84.454 0.13715 3.4375
145.04 0.00032139 -85.602 0.13715 3.375
150.13 0.00024796 -86.641 0.13721 3.3594
155.11 0.00018978 -87.368 0.13709 3.4141
160.13 6.5804E-5 -89.086 0.13715 3.4063
165.31 3.624E-5 -89.524 0.13709 3.4609
170.46 4.7684E-5 -89.329 0.13721 3.4063
175.41 3.8147E-6 -89.899 0.13696 3.4375
180.5 0.00010109 -88.633 0.13709 3.375
185.59 0.00021649 -87.047 0.13709 3.3906
189.73 0.00030422 -85.782 0.13715 3.4063
195.59 0.00042916 -84.079 0.13703 3.3906
200.58 0.00057602 -82.079 0.13709 3.4141
204.76 0.00071717 -80.118 0.13709 3.4063
210.64 0.00085068 -78.243 0.13709 3.4375
215.29 0.00098039 -76.547 0.13715 3.375
220 0.0011244 -74.579 0.13703 3.3594
225.07 0.0012198 -73.188 0.13696 3.3516
230.76 0.0013352 -71.735 0.13709 3.2656
235.66 0.0014582 -70.133 0.13703 3.2969
240.44 0.0015593 -68.79 0.13715 3.3047
245.47 0.0016298 -67.805 0.1369 3.3828
250.29 0.0016909 -67.102 0.13709 3.3047
255.27 0.001729 -66.649 0.1369 3.3984
260.31 0.0017052 -66.883 0.1369 3.4375
265.31 0.0016632 -67.469 0.13703 3.3672
270.42 0.0015669 -68.649 0.13709 3.4219
275.43 0.0015059 -69.43 0.13696 3.3828
280.53 0.0013657 -71.336 0.13703 3.3359
285.7 0.0012007 -73.516 0.13703 3.3281
289.81 0.0011473 -74.266 0.13703 3.3594
295.59 0.00097084 -76.61 0.13696 3.3359
299.91 0.00087548 -77.907 0.13696 3.3359
304.84 0.00075341 -79.626 0.13684 3.3672
309.79 0.00066853 -80.758 0.13709 3.3359
315.08 0.00053978 -82.516 0.13696 3.3672
320.33 0.00038719 -84.688 0.13703 3.3672
325.3 0.00035477 -85.11 0.13703 3.2578
330.31 0.00025082 -86.501 0.13703 3.3516
335.64 0.00014877 -87.954 0.13696 3.3516
340.66 0.00010395 -88.61 0.13709 3.3047
345.61 6.9619E-5 -89.008 0.13709 3.3906
350.69 6.0082E-5 -89.141 0.13709 3.3516
354.75 6.1036E-5 -89.165 0.13709 3.2969
360.21 0.00014782 -88.001 0.13709 3.4063
0.2 0.00017643 -87.586 0.13709 3.3047
5.01 0.00025463 -86.454 0.13727 3.2266
9.78 0.00034332 -85.258 0.13715 3.2813
14.66 0.00045109 -83.782 0.13715 3.3047
20.55 0.00062752 -81.313 0.13703 3.3594
25.1 0.00072575 -79.961 0.13715 3.2813
29.95 0.00087262 -77.993 0.13721 3.2891
34.87 0.0010233 -75.946 0.13709 3.3594
40.29 0.0011244 -74.54 0.13696 3.3828
45.28 0.001276 -72.54 0.13703 3.3516
49.72 0.0013819 -71.157 0.13709 3.2656
55.38 0.0015211 -69.329 0.13715 3.2813
60.13 0.0015764 -68.618 0.13703 3.1797
64.95 0.0016718 -67.446 0.13715 3.2891
70.47 0.0017471 -66.422 0.13696 3.3281
75.53 0.0017586 -66.383 0.13709 3.2656
80.51 0.0017653 -66.204 0.13715 3.2813
85.78 0.0016804 -67.336 0.13721 3.2891
