 0.00000000e+00 1.24789217e-05 -3.50397916e-04 -5.25258731e-04 -9.58050332e-04 -1.19484410e-03 -1.38093857e-03 -1.59674313e-03 -1.78475915e-03 -1.86664663e-03 -1.80456587e-03 -1.87566313e-03 -1.86369041e-03 -1.62615759e-03 -1.65867608e-03 -1.20622557e-03 -1.09891454e-03 -8.43200921e-04 -4.73081328e-04 -1.32671813e-04 1.94286869e-04 4.69215960e-04 9.18266809e-04 1.09711853e-03 1.52562360e-03 1.46649907e-03 1.83011496e-03 1.72029114e-03 1.72664702e-03 1.80350892e-03 1.67225245e-03 1.58282659e-03 1.37145638e-03 1.18817031e-03 1.00207584e-03 6.92115460e-04 4.20586029e-04 2.06407399e-04 -6.57132768e-05 -1.91944161e-04 -3.63109691e-04 -7.32490228e-04 -9.71944598e-04 -1.11872126e-03 -1.22869289e-03 -1.31471909e-03 -1.44789711e-03 -1.40059748e-03 -1.32595276e-03 -1.14414481e-03 -1.03402536e-03 -9.79926410e-04 -7.81859216e-04 -6.37299726e-04 -2.46043111e-04 1.32179784e-05 3.22439300e-04 4.61529770e-04 8.27954080e-04 8.76584011e-04 1.35386683e-03 1.41225230e-03 1.36303113e-03 1.39392370e-03 1.57085387e-03 1.57174074e-03 1.44964857e-03 1.28956889e-03 1.11973366e-03 9.27431112e-04 5.67806123e-04 2.24588194e-04 -3.48207069e-05 -3.85724826e-04
 1.50000000e+01 2.99406388e-04 -8.71725260e-06 -1.87000038e-04 -5.77945982e-04 -6.54463181e-04 -1.09382530e-03 -1.04189337e-03 -1.19419768e-03 -1.30649287e-03 -1.37107769e-03 -1.32966139e-03 -1.15418415e-03 -1.08680556e-03 -8.88170098e-04 -4.10192068e-04 -8.38162262e-05 -1.50319252e-05 5.67522383e-04 9.21983062e-04 1.23783445e-03 1.11500008e-03 1.65966635e-03 1.79442353e-03 2.02044171e-03 2.18747878e-03 2.31381639e-03 2.50894272e-03 2.40787557e-03 2.30189358e-03 2.36925009e-03 2.13342872e-03 1.76354198e-03 1.61123915e-03 1.42734822e-03 9.11458607e-04 6.04733321e-04 2.86070506e-04 1.82192127e-06 -2.36133784e-04 -4.39660540e-04 -8.26373151e-04 -9.68216301e-04 -9.00103210e-04 -1.33803385e-03 -1.16618055e-03 -1.36047950e-03 -1.38166544e-03 -1.28620791e-03 -1.19287145e-03 -1.07771773e-03 -9.04386589e-04 -7.77994516e-04 -4.56558545e-04 -5.01232528e-05 3.69132488e-05 -1.12578162e-04 2.82567261e-04 1.13425296e-04 3.63274371e-04 3.22589627e-04 5.16283745e-04 4.20842400e-04 2.83980335e-04 2.71336270e-04 9.53494796e-06 -5.63937668e-05 -3.16840893e-04 -5.84294510e-04 -7.64723400e-04 -1.07772214e-03 -1.56623346e-03 -1.85750326e-03 -1.96345434e-03
 3.00000000e+01 -1.33552607e-03 -1.31527607e-03 -1.56851657e-03 -1.41295940e-03 -1.53154373e-03 -1.42202669e-03 -1.62570722e-03 -1.80708526e-03 -1.67524086e-03 -1.46457187e-03 -1.49875781e-03 -1.44225123e-03 -1.08856742e-03 -8.36034988e-04 -1.20507584e-03 -7.00698551e-04 -4.95623838e-04 -1.10549177e-04 9.45401654e-05 4.09145081e-04 7.50975281e-04 1.18347841e-03 9.23967754e-04 1.16532334e-03 1.42761358e-03 1.43181221e-03 1.40321176e-03 1.47157488e-03 1.21348327e-03 9.82573068e-04 1.12207888e-03 1.21346865e-03 9.12117952e-04 7.81667730e-04 6.72122898e-04 4.19619720e-04 -5.54402854e-05 -1.63798285e-05 -1.85890508e-04 -4.23778930e-04 -4.18892716e-04 -5.18635860e-04 -4.26558513e-04 -4.47478533e-04 -5.52122521e-04 -5.04679427e-04 -6.29570483e-04 -4.13304291e-04 -2.99604714e-04 -4.25856303e-04 -3.60287401e-04 -2.64011421e-04 -4.70722774e-05 2.05460159e-04 8.64674858e-04 7.04219768e-04 8.38151784e-04 7.92815321e-04 8.14452181e-04 8.72340655e-04 8.02602379e-04 8.06069543e-04 9.33725553e-04 8.68844233e-04 9.39313978e-04 7.94219742e-04 1.00558509e-03 5.82152183e-04 1.87319722e-04 5.19832856e-05 -2.83556279e-04 -3.91667431e-04 -4.41904738e-04
 4.50000000e+01 -8.45466754e-04 -1.04090492e-03 -1.05479667e-03 -1.04932277e-03 -9.85297625e-04 -1.12176577e-03 -9.24238601e-04 -1.09565629e-03 -9.46554391e-04 -1.06027923e-03 -7.67961384e-04 -7.28788865e-04 -5.83901188e-04 -5.03035919e-04 -4.33538726e-04 -3.07191436e-04 -7.72100422e-05 -2.83485136e-05 2.54269635e-04 2.82067099e-04 3.32183797e-04 5.12882328e-04 4.98555195e-04 5.36042465e-04 5.43214864e-04 6.00072911e-04 3.79362638e-04 4.76649345e-04 5.63839929e-04 6.38760870e-05 2.44156728e-04 1.22437049e-04 2.22262361e-04 1.71298578e-04 7.65319269e-05 1.88144000e-04 -1.37871581e-04 -6.83629053e-05 -8.85834182e-05 2.93539688e-05 1.81826353e-04 -5.86766330e-05 1.59498568e-04 2.20581441e-04 2.21417043e-04 2.57211025e-04 3.29655791e-04 4.64439837e-04 1.00951650e-04 3.82308445e-04 2.97228950e-04 3.91569850e-04 3.31760696e-04 5.00238766e-04 3.65041689e-04 4.64866118e-04 6.61135468e-04 8.14458753e-04 6.79251960e-04 4.86356817e-04 4.92239598e-04 3.73895009e-04 2.34059722e-04 2.92596039e-04 1.88569751e-04 2.54684786e-04 1.27067310e-04 -4.05751578e-05 -6.75228866e-05 -7.72153420e-05 -3.13495551e-04 -5.87294828e-04 -3.76254928e-04
 6.00000000e+01 -2.04525484e-03 -1.96961533e-03 -1.69329979e-03 -1.35469422e-03 -1.00180344e-03 -1.04824752e-03 -7.71979382e-04 -7.49393740e-04 -1.11563577e-03 -6.88746945e-04 -4.22450547e-04 -2.64702169e-04 -2.83987305e-04 -9.68767136e-05 -2.91852340e-04 -2.05723183e-04 -4.43421049e-04 -2.94828062e-04 -3.47150736e-04 -4.12043421e-04 -3.65129715e-04 -3.73573216e-04 -5.62296315e-04 -5.87448628e-04 -5.69042163e-04 -6.85332326e-04 -6.43909222e-04 -3.81044999e-04 -7.32267977e-04 -4.99915877e-04 -9.94307074e-04 -7.84961957e-04 -6.67328769e-04 -2.50929579e-04 -4.34599218e-04 -1.56807588e-05 6.47251813e-05 8.51602281e-05 1.64776153e-04 5.43939317e-04 3.51807744e-04 7.03029843e-04 1.04129834e-03 1.16722404e-03 1.02539358e-03 1.09224463e-03 8.50800337e-04 1.20242886e-03 1.26883310e-03 1.43680515e-03 1.49325003e-03 1.40581287e-03 1.45145817e-03 1.32249441e-03 1.04580756e-03 8.12637360e-04 7.15530509e-04 5.21792572e-04 5.13848536e-04 3.42608461e-04 2.11229018e-04 2.06522286e-04 1.08720222e-04 7.18353136e-05 -2.34962504e-04 1.42971748e-04 2.17900253e-04 3.12482568e-04 2.21648434e-04 2.97428399e-04 5.15975431e-04 6.59017247e-04 6.94998905e-04
 7.50000000e+01 1.20894307e-03 1.23569866e-03 6.64559690e-04 4.22840126e-04 1.76126733e-03 1.93493350e-03 1.76711574e-03 1.13753647e-03 -1.91298561e-03 1.95122674e-03 2.21795963e-03 9.95618924e-04 -2.14961846e-03 1.79678677e-03 4.34099185e-04 1.18513795e-03 1.36008237e-03 -3.21548188e-03 9.93538712e-04 7.23382582e-04 -2.29651234e-04 5.28838125e-04 2.94700478e-04 1.66595850e-04 -2.03307137e-04 -4.38836845e-04 -9.72372657e-04 -1.46423419e-03 -2.01661178e-04 -5.12756157e-04 -1.88405956e-04 -1.52081045e-04 2.87144826e-04 2.04050169e-04 4.11195842e-04 -2.68926614e-04 4.93003500e-04 6.65781902e-04 -1.34098873e-05 7.10024926e-04 9.59308896e-04 1.15422632e-03 7.20084536e-04 1.28032340e-03 -1.07736462e-04 1.23523464e-03 2.81332315e-04 1.33838723e-03 3.25518431e-04 1.04450478e-03 1.11374887e-03 5.35535777e-04 -1.01874842e-03 6.23620841e-04 1.65685320e-04 -1.73933695e-03 -2.63489697e-04 -5.85738673e-04 -2.28826686e-03 -9.65666251e-04 -1.12899265e-03 -3.18421742e-03 -1.24243248e-03 -1.50886769e-03 -2.22144531e-03 -1.26334842e-03 -1.11762853e-03 -9.71934902e-04 -1.18063898e-03 -6.91867999e-04 -9.32729563e-04 -1.32260293e-03 -6.70155350e-04
 9.00000000e+01 3.55448555e-04 5.28693971e-04 8.69738290e-05 4.83071469e-04 1.28268494e-03 1.40618594e-03 1.40442209e-03 3.44727830e-04 1.34179279e-03 1.59026467e-03 1.90131581e-03 1.74767919e-03 1.54011369e-03 1.55262954e-03 9.91674173e-04 1.01484195e-03 9.02443214e-04 3.43820884e-04 1.15639572e-04 -2.56558482e-04 -8.34264203e-04 -5.47975810e-04 -9.15732331e-04 -1.38489603e-03 -1.52025800e-03 -1.33800755e-03 -1.31511437e-03 -1.54534725e-03 -1.59247716e-03 -1.63840615e-03 -9.12731279e-04 -8.23580006e-04 -1.03382731e-03 -2.38932101e-03 -2.96154485e-04 -2.72389378e-04 -5.99882967e-05 4.67540178e-04 7.55160218e-04 6.96672845e-04 1.38616433e-03 1.56247460e-03 1.00806300e-03 1.86097986e-03 1.74648640e-03 1.86766812e-03 1.79300115e-03 1.77697629e-03 1.28752052e-03 1.49180600e-03 1.27584219e-03 2.28401083e-04 -4.12553163e-04 4.84944155e-04 -4.14348290e-04 -1.24411615e-03 -1.64012622e-03 -7.96410161e-04 -1.41201996e-03 -1.19066889e-03 -2.32315649e-03 -1.20858889e-03 -1.36303238e-03 -1.45975659e-03 -1.16683185e-03 -9.23482652e-04 -9.12161467e-04 -7.73711496e-04 -3.55521908e-04 -2.12762381e-04 -2.62144097e-03 1.49035193e-04 3.34558778e-04
 1.05000000e+02 1.56953188e-03 1.83818205e-03 1.50928912e-03 2.27280511e-03 2.38243125e-03 2.42887807e-03 2.73107317e-03 2.70472423e-03 2.84752459e-03 2.51782483e-03 2.37745948e-03 2.25170416e-03 2.14946299e-03 1.90862277e-03 1.78374696e-03 1.01816666e-03 1.15821946e-03 1.12035694e-03 4.59416457e-04 4.74738821e-04 2.97534376e-04 -7.64330140e-04 -8.94049067e-04 -5.11759728e-04 -1.13503976e-03 -7.15186639e-04 -9.56143164e-04 -1.16819944e-03 -8.63511189e-04 -8.50471189e-04 -6.54980216e-04 -5.14854729e-04 -3.24553589e-04 -5.67189178e-04 -3.54049866e-04 -2.98866097e-04 -7.55055313e-04 -3.86381374e-05 4.69521367e-04 6.87407123e-04 7.83523700e-04 9.68550690e-04 9.22845271e-04 1.03165004e-03 9.68312278e-04 7.85198402e-04 1.19696875e-03 9.33233660e-04 7.63672952e-04 -6.21306633e-04 2.63604935e-04 -4.41717785e-05 -2.89191493e-04 -5.38848620e-04 -9.10626731e-04 -1.12523432e-03 -2.83983443e-03 -2.03473435e-03 -1.85072788e-03 -1.82886371e-03 -1.84380084e-03 -2.00113854e-03 -2.22917864e-03 -2.54418114e-03 -2.06974028e-03 -1.95435736e-03 -2.20146100e-03 -1.79687428e-03 -1.72338799e-03 -1.35679245e-03 -1.45377109e-03 -1.43658067e-03 -1.51450085e-03
 1.20000000e+02 1.82571374e-03 2.29258250e-03 2.04903112e-03 2.14943525e-03 2.39424865e-03 2.25606241e-03 2.45730585e-03 2.39183776e-03 2.40256054e-03 2.44982951e-03 2.42204778e-03 2.08712655e-03 2.00462561e-03 1.49910613e-03 1.51483345e-03 1.26127298e-03 1.14462803e-03 7.76972749e-04 6.74410138e-04 8.59484554e-05 2.54039209e-04 6.31621254e-06 -1.24878460e-04 -1.69312684e-04 -3.02522229e-04 -3.47667533e-04 -5.15034151e-04 -4.79791744e-04 -9.65707353e-04 -6.05400480e-04 -5.64748818e-04 -3.82673203e-04 -3.51859161e-04 -1.92529399e-04 -2.53169630e-04 -2.23613251e-04 -9.62986195e-05 1.03361644e-04 7.63832561e-05 2.53219335e-04 2.09605856e-04 2.97172253e-04 5.22559334e-04 4.53139835e-04 9.30740503e-05 3.01706802e-04 1.96846454e-04 1.23203123e-04 -3.65478915e-05 -2.77603970e-04 -2.74675227e-04 -5.57357765e-04 -6.92603069e-04 -9.52874842e-04 -1.25164154e-03 -1.47911747e-03 -1.66459878e-03 -1.67748003e-03 -1.92908220e-03 -1.98214774e-03 -1.95631560e-03 -1.98015462e-03 -2.03396866e-03 -1.87212618e-03 -1.98751782e-03 -1.92486969e-03 -1.65215271e-03 -1.60982735e-03 -1.43215312e-03 -1.11678876e-03 -1.23256336e-03 -1.05908424e-03 -8.21747186e-04
 1.35000000e+02 6.05328147e-04 6.68803853e-04 6.89131963e-04 7.21802723e-04 6.22680748e-04 5.52361915e-04 4.78458329e-04 3.37603076e-04 3.70067127e-04 4.53544563e-04 2.93737440e-04 1.82229298e-04 7.71835045e-05 -2.96628259e-05 -8.31295085e-05 -2.68530358e-04 -4.79193113e-04 -4.61278048e-04 -5.80605740e-04 -4.74253877e-04 -5.08508673e-04 -4.56374714e-04 -5.31837859e-04 -3.44314444e-04 -4.57102000e-04 -3.90986957e-04 -3.05153050e-04 -3.30259925e-04 -1.52333205e-04 -1.57261562e-04 5.22860575e-05 -3.20236500e-05 5.72361726e-05 1.91612758e-04 8.21444989e-05 1.51625620e-04 1.48301971e-04 8.39287163e-05 1.84035275e-04 1.14782620e-04 2.01714257e-04 1.74689892e-04 1.74167682e-04 2.28157663e-04 1.26244041e-04 -6.57605882e-05 -2.28358270e-04 -9.60650840e-05 -1.91504391e-04 -3.35476584e-04 -4.16408246e-04 -4.76854047e-04 -4.30953969e-04 -4.15646690e-04 -4.74471464e-04 -3.79298702e-04 -3.86038474e-04 -3.20468488e-04 -2.79970019e-04 -4.24176119e-04 -2.83337185e-04 -2.89086934e-04 -2.82548431e-04 -8.62127231e-05 -3.09731302e-07 8.05678601e-05 1.58414349e-04 4.01911054e-04 4.02433264e-04 6.78192753e-04 6.64147481e-04 7.07496346e-04 7.88732630e-04
