##Alpha(50mT) X DEG X DEG
0.2 -1.9074E-5 90.04 0.54077 0.6875
5.01 -0.00014114 90.36 0.54071 0.79688
9.78 -4.5777E-5 90.11 0.5409 0.73438
14.66 -4.9591E-5 90.11 0.54084 0.64063
20.55 -0.00012207 90.282 0.54071 0.69532
25.1 -0.00029373 90.719 0.54071 1.0234
29.95 -0.00027466 90.672 0.54071 0.76563
34.87 -0.00027466 90.672 0.54059 0.72657
40.29 -0.00036621 90.891 0.54077 0.79688
45.28 -0.00058365 91.422 0.54053 0.92188
49.72 -0.00048828 91.227 0.54084 0.74219
55.38 -0.0005188 91.266 0.54071 0.5625
60.13 -0.0005951 91.446 0.54071 0.69532
64.95 -0.00052643 91.305 0.54077 0.71875
70.47 -0.00066758 91.657 0.54077 0.75782
75.53 -0.00066758 91.641 0.54084 0.78125
80.51 -0.00082779 92.047 0.54077 0.76563
85.78 -0.00089646 92.219 0.54059 1.0078
89.74 -0.00078202 91.93 0.54077 0.8125
95.07 -0.00081635 92.001 0.54077 0.72657
100.31 -0.00082398 92.04 0.54077 0.79688
105.56 -0.00071335 91.766 0.54071 0.74219
109.76 -0.00076294 91.868 0.54077 0.78125
115.28 -0.00064469 91.594 0.54071 0.67969
120.24 -0.00063706 91.586 0.54084 0.89844
125.66 -0.00059128 91.469 0.54071 0.85938
130.64 -0.0005188 91.274 0.54077 0.77344
134.96 -0.00049973 91.243 0.5409 0.69532
139.98 -0.00056076 91.383 0.54084 0.85938
145.04 -0.00047684 91.172 0.54084 0.63282
150.13 -0.00050354 91.251 0.5409 0.86719
155.11 -0.0003891 90.969 0.54077 0.79688
160.13 -0.00027085 90.672 0.5409 0.74219
165.31 -0.00021362 90.501 0.54096 0.67969
170.46 -0.00030899 90.766 0.5409 0.78125
175.41 -0.00022507 90.555 0.54084 0.76563
180.5 -0.00029755 90.735 0.54102 0.73438
185.59 -0.00033951 90.821 0.54084 0.66407
189.73 -0.00039673 90.993 0.54077 0.80469
195.59 -0.00039673 90.985 0.5409 0.78125
200.58 -0.00048828 91.188 0.54096 0.70313
204.76 -0.00048828 91.211 0.5409 0.74219
210.64 -0.00055695 91.383 0.54084 0.77344
215.29 -0.00065232 91.594 0.54084 0.70313
220 -0.00064087 91.586 0.54096 0.64063
225.07 -0.00079346 91.985 0.54096 0.92969
230.76 -0.0007782 91.938 0.5412 0.64063
235.66 -0.00074387 91.821 0.54108 0.54688
240.44 -0.00076676 91.907 0.54108 0.54688
245.47 -0.00096131 92.383 0.54096 0.77344
250.29 -0.00097657 92.415 0.54096 0.76563
255.27 -0.00095368 92.344 0.54108 0.6875
260.31 -0.0010338 92.579 0.5409 0.72657
265.31 -0.00103 92.547 0.5409 0.76563
270.42 -0.0010224 92.508 0.54096 0.72657
275.43 -0.00094605 92.344 0.54108 0.67188
280.53 -0.00087738 92.18 0.54096 0.72657
285.7 -0.00089264 92.204 0.54084 0.74219
289.81 -0.00092698 92.29 0.54065 0.78125
295.59 -0.00086976 92.157 0.54084 0.85938
299.91 -0.00075531 91.86 0.54084 0.71875
304.84 -0.00074006 91.821 0.54077 0.78125
309.79 -0.00063706 91.571 0.54084 0.67188
315.08 -0.00054169 91.344 0.54102 0.53907
320.33 -0.00055695 91.36 0.5409 0.71094
325.3 -0.00057221 91.407 0.54084 0.82032
330.31 -0.00053025 91.313 0.5409 0.92969
335.64 -0.00039673 90.969 0.54077 0.83594
340.66 -0.00037003 90.899 0.54077 0.89063
345.61 -0.00046158 91.141 0.54077 0.89844
350.69 -0.00032044 90.805 0.54084 0.83594
354.75 -0.00026703 90.641 0.54096 0.75782
360.21 -0.00024033 90.579 0.54114 0.66407
0.2 -0.00022888 90.555 0.54102 0.71875
5.01 -0.00035858 90.891 0.54108 0.89063
9.78 -0.00027847 90.704 0.54108 0.77344
14.66 -0.00045014 91.094 0.54108 0.75782
20.55 -0.00058365 91.438 0.54084 0.85938
25.1 -0.00048065 91.196 0.5409 0.80469
29.95 -0.00057602 91.415 0.54096 0.8125
34.87 -0.00070954 91.751 0.54108 0.78907
40.29 -0.0007248 91.821 0.54096 0.82032
45.28 -0.0007515 91.86 0.54096 0.82032
49.72 -0.00086976 92.157 0.5409 0.85157
55.38 -0.00087357 92.165 0.54114 0.69532
60.13 -0.00088501 92.196 0.5412 0.69532
64.95 -0.00090409 92.235 0.54114 0.64844
70.47 -0.0010033 92.477 0.54096 0.71875
75.53 -0.00103 92.571 0.5412 0.82813
80.51 -0.0010376 92.571 0.54102 0.82813
85.78 -0.0010796 92.657 0.5409 0.74219
89.74 -0.0011292 92.805 0.54077 0.83594
95.07 -0.0010033 92.493 0.54096 0.75
100.31 -0.00098039 92.422 0.54108 0.60938
105.56 -0.0010376 92.571 0.5412 0.69532
109.76 -0.0010567 92.641 0.5409 0.85938
115.28 -0.00098039 92.415 0.5409 0.95313
120.24 -0.00086594 92.133 0.54096 0.74219
125.66 -0.0007515 91.868 0.54108 0.69532
130.64 -0.00075531 91.868 0.54114 0.70313
134.96 -0.00080872 91.993 0.54102 0.8125
139.98 -0.00074768 91.844 0.54114 0.82032
145.04 -0.00055695 91.383 0.54096 0.71875
150.13 -0.00057602 91.422 0.5409 0.77344
155.11 -0.00055695 91.376 0.54108 0.78907
160.13 -0.00050354 91.266 0.54108 0.84375
165.31 -0.0005188 91.274 0.54096 0.85157
170.46 -0.0003357 90.813 0.54114 0.60157
175.41 -0.00042343 91.016 0.54096 0.67969
180.5 -0.00050354 91.235 0.54102 0.82032
185.59 -0.00048447 91.204 0.54108 0.74219
189.73 -0.00065995 91.618 0.54108 1.0078
195.59 -0.00056458 91.407 0.5412 0.83594
200.58 -0.00062943 91.563 0.54096 0.78907
204.76 -0.00061799 91.524 0.54126 0.71875
210.64 -0.00074387 91.844 0.54126 0.78907
215.29 -0.00078965 91.954 0.54114 0.89063
220 -0.00084687 92.086 0.54114 0.90625
225.07 -0.0009079 92.235 0.54126 0.84375
230.76 -0.00099564 92.469 0.54096 0.85938
235.66 -0.0010338 92.571 0.54108 0.92969
240.44 -0.0010796 92.649 0.54114 0.92969
245.47 -0.0011215 92.766 0.5412 0.85938
250.29 -0.0010605 92.633 0.5409 0.89844
255.27 -0.0010796 92.665 0.54108 0.96094
260.31 -0.0013008 93.219 0.54096 1.1875
265.31 -0.0011597 92.876 0.54108 0.6875
270.42 -0.0010681 92.641 0.54108 0.85938
275.43 -0.0010834 92.672 0.54114 0.85157
280.53 -0.0011101 92.743 0.54102 0.875
285.7 -0.0011101 92.758 0.54102 0.86719
289.81 -0.00096131 92.376 0.54102 0.79688
