##Alpha(50mT) X DEG X DEG
0.2 1.1444E-5 89.922 0.51789 -5.4766
5.01 -0.00024796 91.352 0.51801 -5.5313
9.78 -0.00044632 92.461 0.51783 -5.5938
14.66 -0.00056839 93.141 0.5177 -5.6407
20.55 -0.00072098 93.915 0.51783 -5.461
25.1 -0.00081253 94.43 0.51776 -5.5078
29.95 -0.00078965 94.305 0.51776 -5.5078
34.87 -0.00082398 94.485 0.51783 -5.4766
40.29 -0.00075913 94.126 0.5177 -5.4844
45.28 -0.00072098 93.93 0.51776 -5.5625
49.72 -0.00056839 93.11 0.51776 -5.5547
55.38 -0.00048828 92.649 0.51783 -5.5235
60.13 -0.0003624 91.954 0.5177 -5.5782
64.95 -0.00019074 91.047 0.51764 -5.5703
70.47 6.1036E-5 89.649 0.51764 -5.5157
75.53 0.00027085 88.461 0.5177 -5.4766
80.51 0.00051499 87.133 0.51783 -5.4219
85.78 0.00081253 85.516 0.51801 -5.4844
89.74 0.00103 84.258 0.51789 -5.5
95.07 0.0011864 83.383 0.51795 -5.5469
100.31 0.0013657 82.376 0.51783 -5.4532
105.56 0.0014649 81.821 0.51795 -5.4688
109.76 0.0015602 81.274 0.51801 -5.4844
115.28 0.0015755 81.243 0.51801 -5.4063
120.24 0.001606 81.126 0.51807 -5.4375
125.66 0.0016365 80.844 0.51801 -5.4453
130.64 0.0015945 81.133 0.51813 -5.3125
134.96 0.0015869 81.219 0.51807 -5.4375
139.98 0.0015297 81.446 0.51801 -5.4844
145.04 0.0014038 82.133 0.51795 -5.5
150.13 0.0012932 82.797 0.51789 -5.5469
155.11 0.0011444 83.641 0.51783 -5.4766
160.13 0.0010185 84.321 0.51795 -5.5313
165.31 0.0008049 85.516 0.51783 -5.4375
170.46 0.00051499 87.165 0.51795 -5.461
175.41 0.0002861 88.43 0.51801 -5.3282
180.5 -2.6703E-5 90.141 0.51807 -5.4297
185.59 -0.00027847 91.524 0.51783 -5.3985
189.73 -0.00047302 92.586 0.51789 -5.4063
195.59 -0.0005951 93.243 0.51789 -5.4766
200.58 -0.00078202 94.243 0.51783 -5.4453
204.76 -0.00079727 94.336 0.51795 -5.3907
210.64 -0.00083924 94.532 0.51789 -5.4219
215.29 -0.00083924 94.532 0.5177 -5.4922
220 -0.00081253 94.407 0.51776 -5.4922
225.07 -0.0008049 94.376 0.51789 -5.336
230.76 -0.00066758 93.594 0.51795 -5.3516
235.66 -0.00057221 93.079 0.51776 -5.3438
240.44 -0.00045014 92.438 0.51789 -5.3672
245.47 -0.00030899 91.649 0.51789 -5.3047
250.29 -0.00011063 90.579 0.51776 -5.4297
255.27 0.000103 89.422 0.51776 -5.3828
260.31 0.0004158 87.727 0.51789 -5.3985
265.31 0.00065613 86.321 0.51776 -5.4688
270.42 0.00086976 85.196 0.51801 -5.3672
275.43 0.0010948 83.985 0.51807 -5.3516
280.53 0.0012894 82.829 0.51801 -5.4219
285.7 0.0013962 82.266 0.51813 -5.3828
289.81 0.001461 81.915 0.51801 -5.461
295.59 0.0015106 81.641 0.51807 -5.3594
299.91 0.0015755 81.29 0.51795 -5.3828
304.84 0.0015259 81.571 0.51807 -5.3672
309.79 0.0015259 81.602 0.51795 -5.336
315.08 0.0014382 81.993 0.51789 -5.3516
320.33 0.0013962 82.204 0.51789 -5.4375
325.3 0.0013275 82.641 0.51789 -5.4063
330.31 0.0011711 83.516 0.51807 -5.3282
335.64 0.0010491 84.157 0.51807 -5.3203
340.66 0.00082016 85.446 0.51807 -5.4688
345.61 0.00061799 86.61 0.51807 -5.2813
350.69 0.00042725 87.626 0.51807 -5.3828
354.75 0.00021362 88.805 0.51801 -5.4063
360.21 -0.00010681 90.563 0.51783 -5.4141
0.2 -0.00013352 90.727 0.51789 -5.4063
5.01 -0.00038529 92.11 0.51801 -5.3828
9.78 -0.0005951 93.243 0.51783 -5.3282
14.66 -0.00076676 94.165 0.51783 -5.3672
20.55 -0.00084687 94.586 0.51783 -5.4219
25.1 -0.00087738 94.758 0.51801 -5.4063
29.95 -0.00091172 94.922 0.51789 -5.4063
34.87 -0.00093079 95.032 0.51783 -5.4375
40.29 -0.00085068 94.602 0.51789 -5.4219
45.28 -0.00083924 94.54 0.51776 -5.4375
49.72 -0.00076294 94.141 0.51783 -5.4141
55.38 -0.00061035 93.336 0.51776 -5.4453
60.13 -0.00043869 92.399 0.51783 -5.3594
64.95 -0.0003357 91.797 0.51795 -5.3594
70.47 -6.8665E-5 90.376 0.51783 -5.4219
75.53 0.00017166 89.055 0.51795 -5.3594
80.51 0.00040436 87.727 0.51795 -5.336
85.78 0.00067521 86.251 0.51801 -5.3516
89.74 0.00088883 85.086 0.51795 -5.4063
95.07 0.001133 83.688 0.51807 -5.3828
100.31 0.0012474 83.047 0.51807 -5.4063
105.56 0.0014076 82.227 0.51819 -5.4375
109.76 0.0014687 81.852 0.51819 -5.4219
115.28 0.0014992 81.649 0.51819 -5.4219
120.24 0.0015259 81.524 0.51819 -5.4219
125.66 0.0015793 81.235 0.51813 -5.5
130.64 0.0015259 81.532 0.51813 -5.4453
134.96 0.0014534 81.891 0.51813 -5.4375
139.98 0.0014153 82.172 0.51813 -5.461
145.04 0.0013657 82.415 0.51813 -5.461
150.13 0.0012055 83.297 0.51819 -5.3516
155.11 0.0010605 84.11 0.51813 -5.375
160.13 0.00086594 85.211 0.51807 -5.4453
165.31 0.00069428 86.133 0.51807 -5.4375
170.46 0.0004158 87.665 0.51807 -5.4297
175.41 0.00019074 88.93 0.51807 -5.3985
180.5 -8.7738E-5 90.469 0.51807 -5.4453
185.59 -0.00034332 91.844 0.51795 -5.4375
189.73 -0.00053406 92.93 0.51783 -5.4688
195.59 -0.00074006 93.993 0.51795 -5.4297
200.58 -0.00080109 94.329 0.51801 -5.3594
204.76 -0.00093461 95.024 0.51795 -5.3594
210.64 -0.00093842 95.055 0.51801 -5.3828
215.29 -0.00091172 94.915 0.51795 -5.4375
220 -0.00092698 95.024 0.51783 -5.3907
225.07 -0.00083161 94.477 0.51801 -5.3516
230.76 -0.00073624 93.993 0.51807 -5.4063
235.66 -0.00059891 93.235 0.51807 -5.3516
240.44 -0.0004921 92.665 0.51795 -5.375
245.47 -0.00032807 91.766 0.51795 -5.4063
250.29 -0.00012207 90.665 0.51801 -5.3828
255.27 6.8665E-5 89.571 0.51795 -5.3594
260.31 0.0003357 88.141 0.51795 -5.375
265.31 0.00059128 86.751 0.51813 -5.2735
270.42 0.00086976 85.204 0.51807 -5.3828
275.43 0.0010758 84.032 0.51807 -5.3828
280.53 0.0012169 83.251 0.51807 -5.461
285.7 0.001339 82.563 0.51807 -5.3985
289.81 0.0014382 82.016 0.51813 -5.375
295.59 0.0014229 82.172 0.51831 -5.2969
299.91 0.0014992 81.727 0.51807 -5.5157
304.84 0.0015373 81.461 0.51807 -5.4375
309.79 0.0014915 81.735 0.51819 -5.375
315.08 0.0014496 82.016 0.51819 -5.4063
