##Alpha(50mT) X DEG X DEG
0.2 0.00019074 88.883 0.51764 -5.5625
5.01 -0.00016022 90.891 0.51764 -5.5157
9.78 -0.00053788 92.993 0.51783 -5.4766
14.66 -0.00074006 94.141 0.5177 -5.5703
20.55 -0.0010071 95.563 0.51764 -5.6172
25.1 -0.001133 96.282 0.51764 -5.5938
29.95 -0.0012283 96.805 0.5177 -5.6094
34.87 -0.0012283 96.821 0.5177 -5.6328
40.29 -0.0012627 96.977 0.51764 -5.6094
45.28 -0.001236 96.829 0.51776 -5.5625
49.72 -0.0011635 96.43 0.51783 -5.5157
55.38 -0.0010414 95.735 0.51776 -5.5391
60.13 -0.00094605 95.235 0.51783 -5.5469
64.95 -0.00073243 94.047 0.51783 -5.4375
70.47 -0.00044251 92.415 0.5177 -5.5391
75.53 -0.00018311 90.985 0.5177 -5.5
80.51 0.00017929 88.985 0.51776 -5.4922
85.78 0.00056839 86.774 0.5177 -5.5
89.74 0.00083924 85.243 0.51776 -5.4922
95.07 0.0011673 83.391 0.51776 -5.5391
100.31 0.0014534 81.774 0.5177 -5.5469
105.56 0.0016594 80.493 0.51758 -5.6641
109.76 0.0018234 79.641 0.51764 -5.6563
115.28 0.0019875 78.743 0.5177 -5.5235
120.24 0.0020027 78.626 0.5177 -5.5391
125.66 0.0020561 78.258 0.5177 -5.6094
130.64 0.0021057 78.11 0.51783 -5.4844
134.96 0.0020981 78.11 0.5177 -5.5469
139.98 0.0020294 78.422 0.5177 -5.5547
145.04 0.0019569 78.891 0.51783 -5.5703
150.13 0.0018387 79.563 0.51776 -5.586
155.11 0.0017243 80.157 0.51764 -5.5625
160.13 0.0015564 81.086 0.51764 -5.6953
165.31 0.0012665 82.852 0.51776 -5.5625
170.46 0.0010033 84.344 0.5177 -5.6172
175.41 0.00061799 86.454 0.51752 -5.6563
180.5 0.00018692 88.922 0.5177 -5.5391
185.59 -0.00019455 91.094 0.51764 -5.6641
189.73 -0.00046921 92.602 0.51783 -5.4844
195.59 -0.00078583 94.336 0.51776 -5.5157
200.58 -0.00096894 95.36 0.5177 -5.4844
204.76 -0.0010796 95.946 0.5177 -5.5391
210.64 -0.0012093 96.704 0.5177 -5.5547
215.29 -0.0012703 97.008 0.51764 -5.5469
220 -0.0013085 97.204 0.51776 -5.4766
225.07 -0.001255 96.969 0.51758 -5.5469
230.76 -0.0012016 96.633 0.51764 -5.5
235.66 -0.0010986 96.04 0.5177 -5.5078
240.44 -0.00094605 95.243 0.5177 -5.4844
245.47 -0.0007248 94.04 0.51758 -5.5391
250.29 -0.00053788 92.969 0.5177 -5.4844
255.27 -0.00024414 91.352 0.5177 -5.5
260.31 7.6294E-5 89.547 0.51764 -5.5625
265.31 0.00046921 87.313 0.51752 -5.6094
270.42 0.00081635 85.368 0.51776 -5.4297
275.43 0.0011253 83.618 0.51758 -5.5391
280.53 0.0014305 81.813 0.51752 -5.5625
285.7 0.0016289 80.68 0.51752 -5.5938
289.81 0.0017777 79.954 0.5177 -5.4766
295.59 0.0019074 79.204 0.51783 -5.4375
299.91 0.0020027 78.649 0.51776 -5.5469
304.84 0.0020066 78.711 0.51764 -5.5157
309.79 0.0020943 78.141 0.5177 -5.5625
315.08 0.0020828 78.172 0.5177 -5.5313
320.33 0.0019913 78.735 0.51776 -5.5
325.3 0.0019417 79.047 0.51783 -5.5391
330.31 0.0018349 79.649 0.51776 -5.5078
335.64 0.001648 80.618 0.5177 -5.5391
340.66 0.0014496 81.766 0.5177 -5.6094
345.61 0.0012283 83.079 0.51776 -5.5703
350.69 0.0009079 84.836 0.51783 -5.5313
354.75 0.00061035 86.501 0.51783 -5.5313
360.21 0.00022507 88.735 0.51783 -5.4922
0.2 0.00021362 88.774 0.51783 -5.5078
5.01 -0.00015259 90.86 0.51783 -5.5703
9.78 -0.00045777 92.563 0.51776 -5.4844
14.66 -0.00078965 94.399 0.5177 -5.5625
20.55 -0.00097275 95.407 0.5177 -5.5703
25.1 -0.0011215 96.227 0.51783 -5.4844
29.95 -0.0012016 96.641 0.51783 -5.5157
34.87 -0.0012703 97.024 0.51783 -5.5625
40.29 -0.0012474 96.922 0.51776 -5.6094
45.28 -0.0012894 97.118 0.51789 -5.4922
49.72 -0.0011635 96.415 0.51776 -5.4766
55.38 -0.0010643 95.891 0.51776 -5.4844
60.13 -0.00094223 95.219 0.51776 -5.5625
64.95 -0.00072098 93.993 0.51776 -5.4922
70.47 -0.00042725 92.376 0.51776 -5.5157
75.53 -0.00016785 90.93 0.51789 -5.4688
80.51 0.0001297 89.211 0.51783 -5.4375
85.78 0.00052643 86.993 0.51776 -5.4532
89.74 0.00084687 85.18 0.51783 -5.4375
95.07 0.0011902 83.188 0.51783 -5.4922
100.31 0.0014687 81.602 0.51783 -5.4766
105.56 0.0016632 80.571 0.51795 -5.4844
109.76 0.0018196 79.665 0.51795 -5.4844
115.28 0.0019608 78.852 0.51795 -5.461
120.24 0.0020828 78.141 0.51783 -5.5391
125.66 0.0020485 78.329 0.51783 -5.5078
130.64 0.0020561 78.235 0.5177 -5.5078
134.96 0.0020981 78.063 0.51789 -5.4375
139.98 0.0020447 78.407 0.51789 -5.5235
145.04 0.0019837 78.719 0.51783 -5.5391
150.13 0.0018654 79.36 0.51795 -5.5391
155.11 0.0017128 80.235 0.51783 -5.5625
160.13 0.0014877 81.594 0.51807 -5.4766
165.31 0.0012894 82.704 0.51801 -5.4141
170.46 0.00097657 84.454 0.51801 -5.5391
175.41 0.00061035 86.547 0.51795 -5.5391
180.5 0.00020218 88.868 0.51807 -5.4141
185.59 -0.00017929 90.969 0.51807 -5.4141
189.73 -0.00048065 92.68 0.51789 -5.5235
195.59 -0.00080872 94.493 0.51795 -5.5
200.58 -0.00095368 95.282 0.51789 -5.4922
204.76 -0.0011101 96.11 0.51801 -5.4375
210.64 -0.0012093 96.68 0.51783 -5.5625
215.29 -0.0012436 96.891 0.51783 -5.5235
220 -0.0012627 96.969 0.51783 -5.5391
225.07 -0.0012436 96.891 0.51783 -5.5782
230.76 -0.0011597 96.446 0.51783 -5.5625
235.66 -0.0010948 96.071 0.51783 -5.4844
240.44 -0.00097657 95.415 0.51776 -5.586
245.47 -0.00076294 94.227 0.51783 -5.4844
250.29 -0.0005455 93.04 0.5177 -5.5078
255.27 -0.0002594 91.438 0.51776 -5.5313
260.31 9.1553E-5 89.446 0.5177 -5.5625
265.31 0.00041962 87.633 0.51776 -5.4844
270.42 0.00086976 85.047 0.51783 -5.4844
275.43 0.0011482 83.43 0.51783 -5.4453
280.53 0.0013695 82.204 0.51783 -5.4297
285.7 0.0016289 80.696 0.51776 -5.5547
289.81 0.0017738 79.852 0.51783 -5.5157
295.59 0.0019531 78.891 0.51789 -5.5235
299.91 0.0020676 78.196 0.5177 -5.6563
304.84 0.0020561 78.29 0.51789 -5.4219
309.79 0.0020332 78.43 0.51795 -5.461
315.08 0.0020943 78.149 0.51783 -5.5625
320.33 0.0020218 78.61 0.51795 -5.4844
325.3 0.0019379 78.969 0.51789 -5.4844
330.31 0.0017662 79.993 0.51795 -5.5703
335.64 0.0016632 80.571 0.51801 -5.4844
340.66 0.001442 81.79 0.51801 -5.5157
345.61 0.001194 83.133 0.51783 -5.5938
350.69 0.00089646 84.907 0.51795 -5.4844
354.75 0.0006485 86.336 0.51813 -5.4688
360.21 0.00022888 88.711 0.51801 -5.4766
0.2 0.00023651 88.641 0.51789 -5.5391
5.01 -0.00013733 90.758 0.51789 -5.5157
9.78 -0.00045395 92.555 0.51807 -5.5391
14.66 -0.00074006 94.118 0.51807 -5.4375
20.55 -0.00095368 95.297 0.51801 -5.5938
25.1 -0.0011177 96.243 0.51795 -5.4532
29.95 -0.0011787 96.516 0.51801 -5.4922
34.87 -0.0012589 96.961 0.51801 -5.4375
40.29 -0.0012703 96.993 0.51801 -5.5
45.28 -0.0012169 96.727 0.51795 -5.5391
49.72 -0.0011368 96.321 0.51801 -5.5157
55.38 -0.00103 95.696 0.51819 -5.4141
60.13 -0.00089646 94.969 0.51807 -5.4141
64.95 -0.00068665 93.821 0.51801 -5.4766
70.47 -0.00042725 92.391 0.51795 -5.4766
75.53 -0.00017548 90.969 0.51801 -5.4453
80.51 0.00019836 88.868 0.51807 -5.4219
85.78 0.00059891 86.579 0.51783 -5.5157
89.74 0.0008812 84.946 0.51795 -5.4766
95.07 0.0011597 83.376 0.51801 -5.5
100.31 0.0014839 81.516 0.51783 -5.6094
105.56 0.0016594 80.493 0.51795 -5.4532
109.76 0.001812 79.688 0.51801 -5.5
115.28 0.0019798 78.79 0.51801 -5.4688
120.24 0.0020294 78.43 0.51801 -5.4844
125.66 0.0020866 78.032 0.51795 -5.4844
130.64 0.0021248 77.883 0.51795 -5.5157
134.96 0.0020828 78.165 0.51807 -5.461
139.98 0.0020714 78.102 0.51801 -5.5782
145.04 0.0019646 78.829 0.51813 -5.4688
150.13 0.0018997 79.172 0.51801 -5.586
155.11 0.0017395 80.032 0.51801 -5.5391
160.13 0.0014954 81.383 0.51789 -5.5703
165.31 0.0013161 82.524 0.51807 -5.5391
170.46 0.0010109 84.243 0.51801 -5.6485
175.41 0.0006485 86.29 0.51801 -5.5235
180.5 0.00023651 88.633 0.51807 -5.5469
185.59 -0.00013352 90.782 0.51807 -5.5
189.73 -0.00040054 92.251 0.51801 -5.5157
195.59 -0.00074387 94.172 0.51795 -5.5391
200.58 -0.00094223 95.235 0.51795 -5.5391
204.76 -0.0010719 95.954 0.51801 -5.5
210.64 -0.0012055 96.68 0.51789 -5.5157
215.29 -0.0012817 97.118 0.51789 -5.5391
220 -0.0012779 97.071 0.51795 -5.5078
225.07 -0.0012589 96.977 0.51807 -5.461
230.76 -0.0011635 96.446 0.51801 -5.5313
235.66 -0.0010986 96.118 0.51801 -5.5
240.44 -0.00092698 95.165 0.51795 -5.5157
245.47 -0.00074768 94.18 0.51801 -5.4375
250.29 -0.00051117 92.852 0.51807 -5.5
255.27 -0.00022507 91.251 0.51807 -5.586
260.31 9.1553E-5 89.446 0.51801 -5.5078
265.31 0.00044632 87.454 0.51819 -5.3672
270.42 0.00083924 85.235 0.51801 -5.4688
275.43 0.0011597 83.422 0.51813 -5.4453
280.53 0.0014496 81.719 0.51801 -5.5547
285.7 0.0016823 80.446 0.51801 -5.5
289.81 0.0017815 79.883 0.51807 -5.4844
295.59 0.0019531 78.821 0.51801 -5.4844
299.91 0.0019913 78.696 0.51813 -5.4219
304.84 0.0020371 78.461 0.51813 -5.375
309.79 0.0020561 78.227 0.51795 -5.5235
315.08 0.0020561 78.219 0.51795 -5.5938
320.33 0.0020371 78.399 0.51795 -5.6172
325.3 0.0019569 78.891 0.51801 -5.5391
330.31 0.0018463 79.493 0.51801 -5.5391
335.64 0.0016556 80.563 0.51807 -5.5938
340.66 0.0014915 81.563 0.51801 -5.6172
345.61 0.0012398 82.93 0.51795 -5.625
350.69 0.00091553 84.797 0.51813 -5.4766
354.75 0.00063324 86.391 0.51813 -5.5235
360.21 0.00027085 88.469 0.51819 -5.4375
0.2 0.0002327 88.688 0.51795 -5.586
5.01 -0.000103 90.579 0.51801 -5.5078
9.78 -0.00047302 92.626 0.51807 -5.586
14.66 -0.00070191 93.93 0.51807 -5.5391
20.55 -0.00094605 95.282 0.51813 -5.4375
25.1 -0.0011063 96.149 0.51807 -5.5391
29.95 -0.0012131 96.696 0.51807 -5.5313
34.87 -0.0012322 96.797 0.51807 -5.6172
40.29 -0.0012322 96.813 0.51807 -5.5235
45.28 -0.001236 96.844 0.51807 -5.5157
49.72 -0.0011406 96.352 0.51795 -5.6016
55.38 -0.0010071 95.579 0.51813 -5.4688
60.13 -0.00080872 94.508 0.51801 -5.6172
64.95 -0.00069428 93.883 0.51801 -5.586
70.47 -0.00034332 91.922 0.51801 -5.5391
75.53 -0.0001297 90.688 0.51801 -5.461
80.51 0.00026322 88.485 0.51801 -5.4844
85.78 0.00057221 86.727 0.51795 -5.5469
89.74 0.00092316 84.719 0.51789 -5.5469
95.07 0.0012817 82.672 0.51801 -5.5157
100.31 0.0015144 81.344 0.51789 -5.5938
105.56 0.0017014 80.336 0.51807 -5.5157
109.76 0.0018425 79.422 0.51783 -5.586
115.28 0.0019951 78.626 0.51795 -5.5157
120.24 0.0020561 78.321 0.51801 -5.4766
125.66 0.0021553 77.711 0.51795 -5.4688
130.64 0.002121 77.797 0.51789 -5.5625
134.96 0.0021172 77.969 0.51789 -5.4844
139.98 0.0021286 77.883 0.51801 -5.5625
145.04 0.0020027 78.524 0.51795 -5.4688
150.13 0.0018692 79.313 0.51807 -5.5391
155.11 0.0017128 80.243 0.51801 -5.4922
160.13 0.0015755 81.008 0.51801 -5.5391
165.31 0.0012932 82.586 0.51795 -5.5547
170.46 0.00098801 84.352 0.51795 -5.6172
175.41 0.00065232 86.266 0.51789 -5.6875
180.5 0.00027466 88.438 0.51801 -5.5313
185.59 -0.00016022 90.907 0.51776 -5.625
189.73 -0.00043488 92.461 0.51789 -5.5625
195.59 -0.00072098 94.04 0.51795 -5.4688
200.58 -0.00098039 95.477 0.51776 -5.5625
204.76 -0.0010605 95.868 0.51801 -5.3985
210.64 -0.001091 96.086 0.51776 -5.6016
215.29 -0.0012398 96.876 0.51783 -5.5078
220 -0.0012322 96.829 0.51795 -5.5625
225.07 -0.0012245 96.79 0.51795 -5.5625
230.76 -0.0011253 96.211 0.51789 -5.5157
235.66 -0.0010452 95.805 0.51801 -5.4453
240.44 -0.00094605 95.235 0.51801 -5.4453
245.47 -0.00072861 94.04 0.51801 -5.4688
250.29 -0.00049591 92.751 0.51789 -5.461
255.27 -0.00022125 91.219 0.51776 -5.5235
260.31 0.00014496 89.165 0.51801 -5.4141
265.31 0.00048065 87.243 0.51783 -5.5157
270.42 0.00086976 85.008 0.51795 -5.5938
275.43 0.0011864 83.227 0.51789 -5.5157
280.53 0.0014763 81.649 0.51795 -5.4453
285.7 0.0017052 80.266 0.51789 -5.4844
289.81 0.0017967 79.751 0.51789 -5.5391
295.59 0.0019798 78.79 0.51795 -5.5391
299.91 0.0020371 78.43 0.51801 -5.5157
304.84 0.0020409 78.422 0.51813 -5.3828
309.79 0.0020866 78.157 0.51801 -5.5391
315.08 0.0020905 78.133 0.51795 -5.5
320.33 0.0020638 78.243 0.51801 -5.5391
325.3 0.0019608 78.891 0.51813 -5.5078
330.31 0.0018387 79.586 0.51801 -5.5157
335.64 0.0016785 80.399 0.51807 -5.5391
340.66 0.0014763 81.54 0.51801 -5.5313
345.61 0.0012245 83.04 0.51807 -5.4844
350.69 0.00094986 84.555 0.51801 -5.5625
354.75 0.00065995 86.211 0.51807 -5.461
360.21 0.00025559 88.555 0.51801 -5.4844
0.2 0.00021362 88.758 0.51795 -5.5703
5.01 -0.00012589 90.688 0.51801 -5.5157
9.78 -0.00040817 92.282 0.51807 -5.5157
14.66 -0.00072098 94.016 0.51813 -5.5391
