I1(135deg) X DEG X DEG
-2 0.0022049 -69.305 0.45069 0.57032
-1.9 0.0021057 -69.821 0.4505 0.57032
-1.8 0.0013275 -76.485 0.45044 0.5625
-1.7 0.0015335 -74.649 0.45038 0.5625
-1.6 0.0019302 -71.102 0.4505 0.57032
-1.5 0.001854 -71.547 0.45044 0.5625
-1.4 0.0018768 -71.571 0.45044 0.5625
-1.3 0.0013199 -76.438 0.45032 0.57032
-1.2 0.001091 -78.946 0.45038 0.54688
-1.1 0.0011826 -77.688 0.45038 0.5625
-1 0.001358 -76.211 0.4505 0.54688
-0.9 0.0020752 -70.469 0.45062 0.53907
-0.8 0.001648 -73.485 0.45056 0.54688
-0.7 0.0017166 -73.032 0.45062 0.53907
-0.6 0.0014725 -74.68 0.45062 0.53907
-0.5 0.00092316 -80.118 0.4505 0.53907
-0.4 0.0016556 -74.071 0.45062 0.53907
-0.3 0.0014115 -75.852 0.4505 0.53125
-0.2 0.001709 -73.118 0.4505 0.53907
-0.1 0.0010681 -78.907 0.45044 0.53907
1.110223E-16 0.0014191 -76.258 0.45044 0.51563
0.1 0.0009842 -80.18 0.4505 0.51563
0.2 0.00095368 -80.204 0.45044 0.51563
0.3 0.0007248 -82.633 0.45044 0.50782
0.4 0.00099946 -80.04 0.4505 0.49219
0.5 0.00023651 -87.493 0.45038 0.50782
0.6 -0.0026474 -114.95 0.4505 0.49219
0.7 -0.0054322 -135.53 0.45014 0.50782
0.8 -0.0044098 -127.74 0.45038 0.49219
0.9 -0.004364 -126.06 0.45032 0.47656
1 -0.0045472 -128.19 0.45026 0.47656
1.1 -0.0037689 -123.64 0.45032 0.48438
1.2 0.00017548 -87.93 0.45038 0.48438
1.3 0.00074006 -82.594 0.45038 0.47656
1.4 0.00073243 -82.922 0.45032 0.46094
1.5 0.00063324 -83.727 0.45032 0.47656
1.6 0.00020599 -87.883 0.45014 0.46094
1.7 0.00025177 -87.485 0.45014 0.46094
1.8 0.00016022 -88.415 0.45007 0.47656
1.9 -7.6294E-5 -90.633 0.45007 0.48438
