I1(135deg) X DEG X DEG
-2 -0.00050354 -94.461 0.47974 0.64063
-1.9 0.00012207 -88.594 0.47986 0.64063
-1.8 -0.00092316 -98.93 0.47974 0.63282
-1.7 -0.0008545 -98.29 0.47962 0.64063
-1.6 -0.0006485 -96.626 0.47974 0.64063
-1.5 0.00053406 -84.946 0.47968 0.64063
-1.4 -0.0018158 -106.96 0.47962 0.63282
-1.3 -0.0016708 -104.84 0.47949 0.63282
-1.2 -0.0017624 -105.47 0.47962 0.625
-1.1 -0.0012741 -100.91 0.47962 0.63282
-1 -0.0013733 -101.11 0.47949 0.63282
-0.9 -0.0027466 -113.7 0.47968 0.61719
-0.8 -0.0018387 -105.96 0.47943 0.63282
-0.7 0.00083924 -81.54 0.47962 0.64063
-0.6 -0.00087738 -97.852 0.47949 0.63282
-0.5 -0.00042725 -94.016 0.47937 0.64063
-0.4 -0.0014038 -103.74 0.47937 0.64063
-0.3 -0.00089264 -96.696 0.47962 0.61719
-0.2 -0.0011368 -99.79 0.47949 0.61719
-0.1 -0.001709 -105.99 0.47931 0.64063
1.110223E-16 -0.00096131 -97.758 0.47937 0.63282
0.1 -0.0010147 -98.626 0.47937 0.61719
0.2 -0.00057984 -95.172 0.47919 0.63282
0.3 -0.00054169 -94.594 0.47937 0.625
0.4 -0.0022812 -109.31 0.47913 0.625
0.5 -0.0026016 -111.55 0.47943 0.625
0.6 -0.010536 -148.31 0.47937 0.61719
0.7 -0.012077 -151.87 0.47919 0.61719
0.8 -0.011887 -148.72 0.47925 0.60938
0.9 -0.011757 -150.68 0.47907 0.61719
1 -0.012047 -151.66 0.47901 0.61719
1.1 -0.0087662 -143.75 0.47901 0.625
1.2 -0.00042725 -94.641 0.47882 0.64063
1.3 -0.00010681 -91.172 0.47901 0.61719
1.4 -0.0010071 -98.883 0.47901 0.61719
1.5 0.00036621 -86.454 0.47901 0.625
1.6 0.0013657 -78.165 0.47895 0.625
1.7 0.0010529 -81.602 0.47901 0.61719
1.8 0.00082398 -81.813 0.47919 0.61719
1.9 0.00071717 -84.086 0.47876 0.61719
